Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube-m04
38749.824807288016	3	3	2	2
38764.961457603364	2	2	2	2
38780.09810791871	2	2	2	1
38795.23475823406	2	2	2	2
38810.37140854941	2	2	2	1
38825.508058864754	3	3	2	2
38840.6447091801	2	2	2	2
38855.78135949545	2	1	1	1
38870.91800981079	2	1	1	1
38886.05466012614	3	3	2	2
38901.191310441485	3	3	2	2
38916.32796075683	3	2	2	2
38931.46461107218	3	2	2	2
38946.60126138753	3	2	2	2
38961.73791170287	2	2	2	2
38976.874562018216	2	2	2	1
38992.011212333564	3	3	3	3
39007.14786264891	2	2	2	1
39022.28451296426	3	2	2	2
39037.42116327961	3	3	3	3
39052.557813594954	3	3	2	2
39067.6944639103	2	2	2	2
39082.83111422565	3	2	2	2
39097.967764541	3	2	2	2
39113.104414856345	4	4	4	3
39128.241065171685	2	2	2	2
39143.37771548703	2	1	1	1
39158.51436580238	4	4	3	3
39173.65101611773	2	2	2	2
39188.787666433076	3	2	2	2
39203.924316748424	3	3	3	2
39219.06096706377	4	3	3	3
39234.19761737912	3	3	3	2
39249.33426769447	4	4	3	3
39264.470918009814	4	3	3	3
39279.60756832516	3	2	2	2
39294.7442186405	3	3	3	3
39309.88086895585	2	2	2	2
39325.0175192712	2	2	2	2
39340.154169586545	4	3	3	3
39355.29081990189	4	4	3	3
39370.42747021724	2	2	1	1
39385.56412053258	3	3	3	2
39400.70077084793	2	2	2	2
39415.837421163276	2	2	2	1
39430.974071478624	3	2	2	2
39446.11072179397	3	3	3	3
39461.24737210932	3	3	3	3
39476.38402242467	4	4	3	3
39491.520672740015	3	3	2	2
39506.65732305536	3	2	2	2
39521.79397337071	3	3	2	2
39536.93062368606	3	3	3	3
39552.067274001405	3	3	2	2
39567.203924316746	2	2	1	1
39582.34057463209	2	1	1	1
39597.47722494744	2	1	1	1
39612.61387526279	2	2	2	1
39627.750525578136	2	2	1	1
39642.887175893484	4	3	3	3
39658.02382620883	2	2	1	1
39673.16047652418	3	2	2	2
39688.29712683953	2	2	1	1
39703.433777154874	4	3	3	3
39718.570427470215	3	3	3	3
39733.70707778556	3	3	3	2
39748.84372810091	3	3	3	2
39763.98037841626	2	2	2	2
39779.117028731605	2	2	2	2
39794.25367904695	2	2	2	2
39809.39032936229	3	3	3	2
39824.52697967764	3	2	2	2
39839.66362999299	2	2	2	1
39854.80028030834	3	3	2	2
39869.936930623684	2	2	2	2
39885.07358093903	2	2	2	1
39900.21023125438	3	3	3	2
39915.34688156973	3	3	2	2
39930.483531885075	3	3	3	2
39945.62018220042	2	2	2	2
39960.75683251577	2	2	2	2
39975.89348283112	2	2	2	2
39991.030133146465	3	3	2	2
40006.166783461806	3	3	2	2
40021.30343377715	3	2	2	2
40036.4400840925	3	3	3	2
40051.57673440785	2	2	2	2
40066.713384723196	3	3	3	2
40081.850035038544	3	3	2	2
40096.98668535389	3	3	3	2
40112.12333566924	3	2	2	2
40127.25998598459	2	2	2	2
40142.39663629993	2	2	2	2
40157.533286615275	4	3	3	3
40172.66993693062	3	3	3	2
40187.80658724597	3	3	2	2
40202.94323756132	3	3	3	2
40218.079887876665	3	2	2	2
40233.216538192006	3	2	2	2
40248.35318850735	2	2	2	1
40263.4898388227	3	3	3	2
40278.62648913805	3	2	2	2
40293.7631394534	3	2	2	2
40308.899789768744	2	2	2	2
40324.03644008409	2	2	2	1
40339.17309039944	2	2	2	2
40354.30974071479	2	2	2	2
40369.446391030135	3	2	2	2
40384.58304134548	3	3	2	2
40399.71969166083	4	3	3	3
40414.85634197618	3	3	3	2
40429.992992291525	4	4	4	4
40445.129642606866	2	2	2	2
40460.26629292221	2	2	2	2
40475.40294323756	2	2	2	2
40490.53959355291	2	2	2	2
40505.676243868256	2	2	2	1
40520.812894183604	3	3	3	2
40535.94954449895	3	3	2	2
40551.0861948143	2	2	2	1
40566.22284512964	3	2	2	2
40581.35949544499	3	3	3	2
40596.496145760335	3	2	2	2
40611.63279607568	4	3	3	3
40626.76944639103	3	3	2	2
40641.90609670638	3	3	3	2
40657.042747021726	3	3	3	2
40672.179397337066	2	2	2	2
40687.31604765241	2	2	1	1
40702.45269796776	3	3	3	2
40717.58934828311	3	3	3	2
40732.72599859846	3	2	2	2
40747.862648913804	3	2	2	2
40762.99929922915	3	3	3	2
40778.1359495445	2	2	2	2
40793.27259985985	2	2	2	2
40808.409250175195	2	2	2	1
40823.54590049054	3	2	2	2
40838.68255080589	3	3	3	2
40853.81920112124	3	3	2	2
40868.955851436585	2	2	2	2
40884.09250175193	3	2	2	2
40899.22915206727	2	2	2	1
40914.36580238262	2	2	2	1
40929.50245269797	2	2	1	1
40944.639103013316	3	3	2	2
40959.775753328664	3	3	2	2
40974.912403644004	3	3	3	2
40990.04905395935	3	3	2	2
41005.1857042747	3	2	2	2
41020.32235459005	3	2	2	2
41035.459004905395	2	2	2	1
41050.59565522074	2	2	1	1
41065.73230553609	3	2	2	2
41080.86895585144	3	3	3	3
41096.005606166786	3	3	3	2
41111.142256482126	3	3	2	2
41126.27890679747	3	2	2	2
41141.41555711282	2	2	2	2
41156.55220742817	3	2	2	2
41171.68885774352	3	2	2	2
41186.825508058864	2	2	2	1
41201.96215837421	2	2	2	1
41217.09880868956	3	3	3	2
41232.23545900491	2	2	2	2
41247.372109320255	2	2	2	2
41262.5087596356	3	3	3	2
41277.64540995095	3	2	2	2
41292.7820602663	4	3	3	3
41307.918710581645	4	3	3	3
41323.055360896986	3	3	2	2
41338.19201121233	3	3	2	2
41353.32866152768	3	3	2	2
41368.46531184303	4	4	4	4
41383.60196215838	4	4	4	4
41398.73861247372	4	4	3	3
41413.875262789064	3	3	3	3
41429.01191310441	3	2	2	2
41444.14856341976	2	2	2	2
41459.28521373511	3	3	2	2
41474.421864050455	3	3	2	2
41489.5585143658	4	3	3	3
41504.69516468115	3	3	2	2
41519.8318149965	3	3	3	2
41534.968465311846	3	3	2	2
41550.105115627186	3	2	2	2
41565.241765942534	3	3	3	2
41580.37841625788	3	3	3	3
41595.51506657323	3	2	2	2
41610.65171688858	3	3	2	2
41625.788367203924	2	2	1	1
41640.92501751927	3	3	2	2
41656.06166783462	2	2	2	1
41671.19831814997	2	2	2	2
41686.334968465315	2	2	2	2
41701.47161878066	3	3	3	3
41716.60826909601	2	2	2	2
41731.74491941135	2	2	1	1
41746.8815697267	2	1	1	1
41762.018220042046	3	2	2	2
41777.15487035739	3	2	2	2
41792.29152067274	2	2	2	1
41807.42817098809	2	1	1	1
41822.56482130343	3	3	3	2
41837.70147161878	4	3	3	3
41852.838121934125	3	3	3	2
41867.97477224947	3	3	2	2
41883.11142256482	2	2	2	2
41898.24807288017	3	2	2	2
41913.384723195515	3	3	3	2
41928.52137351086	3	3	2	2
41943.65802382621	4	3	3	3
41958.79467414156	3	3	2	2
41973.931324456906	3	3	3	2
41989.067974772246	4	3	3	3
42004.204625087594	3	3	2	2
42019.34127540294	3	3	2	2
42034.47792571829	2	2	2	2
42049.61457603364	2	2	2	2
42064.751226348984	4	3	3	3
42079.88787666433	3	3	3	2
42095.02452697968	3	2	2	2
42110.16117729503	3	2	2	2
42125.297827610375	3	3	3	3
42140.43447792572	3	3	3	3
42155.57112824106	2	2	1	1
42170.70777855641	3	3	2	2
42185.84442887176	3	3	3	2
42200.981079187106	3	3	3	3
42216.11772950245	4	3	3	3
42231.2543798178	3	3	2	2
42246.39103013314	2	2	2	1
42261.52768044849	2	2	2	2
42276.66433076384	3	3	2	2
42291.800981079185	4	3	3	3
42306.93763139453	2	2	1	1
42322.07428170988	2	2	1	1
42337.21093202523	2	2	1	1
42352.347582340575	3	2	2	2
42367.48423265592	3	3	3	2
42382.62088297127	3	3	3	3
42397.75753328662	3	3	2	2
42412.894183601966	2	2	2	2
42428.03083391731	3	2	2	2
42443.167484232654	3	3	2	2
42458.304134548	3	3	2	2
42473.44078486335	2	2	1	1
42488.5774351787	3	3	3	3
42503.714085494044	3	3	2	2
42518.85073580939	2	2	2	2
42533.98738612474	2	2	2	2
42549.12403644009	4	4	3	3
42564.260686755435	3	3	3	3
42579.397337070775	4	4	3	3
42594.53398738612	3	3	3	2
42609.67063770147	3	2	2	2
42624.80728801682	2	2	2	2
42639.943938332166	3	3	2	2
42655.08058864751	2	1	1	1
42670.217238962854	2	1	1	1
42685.3538892782	1	1	1	1
42700.49053959355	2	2	2	2
42715.6271899089	3	2	2	2
42730.763840224245	2	2	2	2
42745.90049053959	3	3	3	3
42761.03714085494	4	3	3	3
42776.17379117029	3	3	2	2
42791.310441485635	3	3	3	3
42806.44709180098	3	3	3	3
42821.58374211633	3	3	3	3
42836.72039243168	2	2	2	2
42851.857042747026	3	2	2	2
42866.99369306237	2	2	2	1
42882.130343377714	3	2	2	2
42897.26699369306	2	2	2	2
42912.40364400841	3	2	2	2
42927.54029432376	3	3	3	2
42942.676944639104	3	3	3	2
42957.81359495445	3	3	2	2
42972.9502452698	3	3	3	2
42988.08689558515	3	3	3	2
43003.22354590049	3	2	2	2
43018.360196215835	3	3	3	2
43033.49684653118	3	3	2	2
43048.63349684653	3	2	2	2
43063.77014716188	3	2	2	2
43078.906797477226	2	2	2	1
43094.04344779257	3	3	2	2
43109.180098107914	2	1	1	1
43124.31674842326	3	3	3	2
43139.45339873861	2	2	2	2
43154.59004905396	4	4	3	3
43169.726699369305	2	2	2	2
43184.86334968465	2	2	2	1
43200.0	3	2	2	2
43215.13665031535	3	3	3	3
43230.273300630695	3	3	3	2
43245.40995094604	2	2	2	1
43260.54660126139	3	3	3	3
43275.68325157674	3	3	2	2
43290.819901892086	3	3	2	2
43305.95655220743	3	3	2	2
43321.09320252278	3	3	2	2
43336.22985283812	3	3	3	2
43351.36650315347	3	2	2	2
43366.50315346882	3	3	3	3
43381.639803784165	3	3	3	3
43396.77645409951	2	2	1	1
43411.91310441486	2	2	1	1
43427.0497547302	3	3	2	2
43442.18640504555	2	2	2	2
43457.323055360896	2	2	2	2
43472.45970567624	2	2	2	1
43487.59635599159	2	2	1	1
43502.73300630693	2	2	1	1
43517.86965662228	3	3	3	3
43533.00630693763	3	3	2	2
43548.142957252974	3	3	3	2
43563.27960756832	3	2	2	2
43578.41625788367	3	2	2	2
43593.55290819902	2	2	2	2
43608.689558514365	1	1	1	1
43623.82620882971	2	2	2	1
43638.96285914506	2	2	1	1
43654.09950946041	3	3	2	2
43669.236159775755	2	2	2	1
43684.3728100911	2	1	1	1
43699.50946040645	2	2	2	2
43714.6461107218	3	3	2	2
43729.782761037146	4	3	3	3
43744.91941135249	3	3	3	3
43760.056061667834	4	3	3	3
43775.19271198318	3	3	2	2
43790.32936229853	3	3	3	3
43805.46601261388	3	3	3	3
43820.602662929225	3	3	2	2
43835.73931324457	2	2	2	2
43850.87596355992	2	2	2	2
43866.01261387526	2	2	2	2
43881.14926419061	3	2	2	2
43896.285914505956	3	2	2	2
43911.4225648213	2	2	2	2
43926.55921513664	3	3	2	2
43941.69586545199	2	2	1	1
43956.83251576734	2	1	1	1
43971.96916608269	3	3	2	2
43987.105816398034	4	4	3	3
44002.24246671338	3	3	3	3
44017.37911702873	3	3	2	2
44032.51576734408	3	2	2	2
44047.652417659425	2	2	2	1
44062.78906797477	2	2	2	1
44077.92571829012	3	2	2	2
44093.06236860547	3	3	3	3
44108.199018920815	2	2	2	2
44123.33566923616	1	1	1	1
44138.47231955151	1	1	1	1
44153.60896986686	2	1	1	1
44168.7456201822	3	3	3	3
44183.88227049755	3	3	2	2
44199.018920812894	4	4	3	3
44214.15557112824	3	3	2	2
44229.29222144359	2	2	2	1
44244.42887175894	3	2	2	2
44259.565522074285	3	3	3	2
44274.70217238963	3	3	2	2
44289.83882270498	3	2	2	2
44304.97547302032	3	2	2	2
44320.11212333567	2	2	2	2
44335.248773651016	3	3	3	3
44350.385423966356	3	3	2	2
44365.522074281704	3	3	2	2
44380.65872459705	3	3	3	2
44395.7953749124	3	3	3	3
44410.93202522775	3	3	3	2
44426.068675543094	3	2	2	2
44441.20532585844	3	2	2	2
44456.34197617379	4	3	3	3
44471.47862648914	4	4	4	3
44486.615276804485	4	3	3	3
44501.75192711983	4	3	3	3
44516.88857743518	3	2	2	2
44532.02522775053	3	2	2	2
44547.161878065875	3	3	2	2
44562.29852838122	3	3	3	3
44577.43517869657	3	2	2	2
44592.57182901191	3	2	2	2
44607.70847932726	3	2	2	2
44622.84512964261	3	3	3	2
44637.981779957954	3	3	2	2
44653.1184302733	2	2	2	1
44668.25508058865	3	3	3	2
44683.391730904	3	2	2	2
44698.528381219345	3	3	2	2
44713.66503153469	3	3	3	2
44728.80168185004	4	3	3	3
44743.93833216538	3	3	3	2
44759.07498248072	2	2	2	2
44774.21163279607	2	2	1	1
44789.348283111416	2	2	2	2
44804.484933426764	2	1	1	1
44819.62158374211	3	2	2	2
44834.75823405746	3	3	2	2
44849.89488437281	2	2	2	2
44865.031534688154	2	2	2	1
44880.1681850035	2	2	2	1
44895.30483531885	3	2	2	2
44910.4414856342	3	3	3	2
44925.578135949545	3	3	3	3
44940.71478626489	3	3	2	2
44955.85143658024	2	2	2	2
44970.98808689559	3	3	3	3
44986.124737210936	2	2	2	2
45001.26138752628	4	3	3	3
45016.39803784162	4	3	3	3
45031.53468815697	3	3	3	2
45046.67133847232	3	3	2	2
45061.80798878767	3	3	2	2
45076.944639103014	3	3	3	3
45092.08128941836	3	2	2	2
45107.21793973371	2	2	1	1
45122.35459004906	2	1	1	1
45137.491240364405	2	1	1	1
45152.62789067975	3	3	2	2
45167.7645409951	3	3	2	2
45182.90119131045	3	2	2	2
45198.03784162578	3	2	2	2
45213.17449194113	2	2	2	1
45228.311142256476	2	1	1	1
45243.447792571824	3	2	2	2
45258.58444288717	3	3	2	2
45273.72109320252	3	3	3	3
45288.85774351787	3	3	2	2
45303.994393833214	3	3	3	2
45319.13104414856	2	2	2	2
45334.26769446391	2	2	2	2
45349.40434477926	2	2	2	2
45364.540995094605	3	3	3	3
45379.67764540995	4	3	3	3
45394.8142957253	3	3	3	2
45409.95094604065	3	3	3	2
45425.087596355996	3	3	3	3
45440.224246671336	4	3	3	3
45455.360896986684	4	3	3	3
45470.49754730203	3	2	2	2
45485.63419761738	3	3	2	2
45500.77084793273	3	2	2	2
45515.907498248074	2	1	1	1
45531.04414856342	3	3	2	2
45546.18079887877	3	2	2	2
45561.31744919412	3	3	2	2
45576.454099509465	2	2	1	1
45591.59074982481	2	2	1	1
45606.72740014016	2	2	1	1
45621.86405045551	3	2	2	2
45637.00070077084	2	2	2	2
45652.13735108619	3	3	2	2
45667.274001401536	3	2	2	2
45682.410651716884	2	2	2	1
45697.54730203223	2	2	2	2
45712.68395234758	2	2	2	1
45727.82060266293	3	3	2	2
45742.957252978274	2	2	2	1
45758.09390329362	3	2	2	2
45773.23055360897	2	2	2	2
45788.36720392432	2	2	1	1
45803.503854239665	3	2	2	2
45818.64050455501	3	3	3	2
45833.77715487036	2	1	1	1
45848.9138051857	3	3	2	2
45864.05045550105	3	2	2	2
45879.187105816396	3	2	2	2
45894.323756131744	3	2	2	2
45909.46040644709	3	3	3	3
45924.59705676244	2	2	2	1
45939.73370707779	2	2	2	2
45954.870357393134	2	2	2	1
45970.00700770848	2	2	2	2
45985.14365802383	3	2	2	2
46000.28030833918	3	3	2	2
46015.416958654525	4	3	3	3
46030.55360896987	3	3	2	2
46045.69025928522	3	2	2	2
46060.82690960057	3	2	2	2
46075.9635599159	3	3	3	3
46091.10021023125	4	3	3	3
46106.236860546596	3	3	2	2
46121.373510861944	3	3	3	3
46136.51016117729	3	3	2	2
46151.64681149264	3	2	2	2
46166.78346180799	3	3	2	2
46181.920112123335	3	3	2	2
46197.05676243868	3	2	2	2
46212.19341275403	3	3	3	3
46227.33006306938	3	3	2	2
46242.466713384725	4	4	4	3
46257.60336370007	4	3	3	3
46272.74001401541	3	2	2	2
46287.87666433076	3	2	2	2
46303.01331464611	4	4	4	3
46318.149964961456	3	3	3	3
46333.286615276804	2	2	2	2
46348.42326559215	3	3	2	2
46363.5599159075	3	3	3	2
46378.69656622285	3	3	3	2
46393.833216538194	4	4	4	3
46408.96986685354	3	3	3	3
46424.10651716889	3	3	2	2
46439.24316748424	3	2	2	2
46454.379817799585	3	3	3	2
46469.51646811493	3	2	2	2
46484.65311843028	3	2	2	2
46499.78976874563	2	2	2	2
46514.92641906096	3	3	3	3
46530.06306937631	2	2	1	1
46545.199719691656	2	2	2	2
46560.336370007004	2	2	2	2
46575.47302032235	3	3	3	2
46590.6096706377	2	2	2	2
46605.74632095305	3	3	2	2
46620.882971268395	3	2	2	2
46636.01962158374	3	3	3	2
46651.15627189909	3	3	2	2
46666.29292221444	3	3	2	2
46681.429572529785	2	2	2	1
46696.566222845126	2	2	2	2
46711.70287316047	3	3	2	2
46726.83952347582	2	2	2	2
46741.97617379117	3	3	3	2
46757.112824106516	3	3	3	2
46772.249474421864	2	2	2	2
46787.38612473721	3	3	2	2
46802.52277505256	4	3	3	3
46817.65942536791	3	3	2	2
46832.796075683254	3	3	3	3
46847.9327259986	3	2	2	2
46863.06937631395	2	2	2	1
46878.2060266293	2	2	2	2
46893.342676944645	3	3	2	2
46908.47932725999	3	2	2	2
46923.61597757534	4	4	3	3
46938.75262789068	3	3	3	3
46953.88927820602	3	2	2	2
46969.02592852137	3	3	3	2
46984.16257883672	2	2	2	2
46999.299229152064	3	3	3	2
47014.43587946741	3	3	3	2
47029.57252978276	3	2	2	2
47044.70918009811	3	2	2	2
47059.845830413455	3	3	3	2
47074.9824807288	3	2	2	2
47090.11913104415	3	3	3	2
47105.2557813595	2	2	1	1
47120.39243167484	3	3	2	2
47135.529081990186	3	2	2	2
47150.66573230553	2	2	2	1
47165.80238262088	3	3	2	2
47180.93903293623	3	3	2	2
47196.075683251576	3	3	2	2
47211.212333566924	2	2	2	2
47226.34898388227	2	2	2	1
47241.48563419762	2	2	2	2
47256.62228451297	2	2	2	2
47271.758934828315	3	2	2	2
47286.89558514366	3	3	2	2
47302.03223545901	3	3	3	2
47317.16888577436	3	3	2	2
47332.305536089705	2	2	2	2
47347.44218640505	2	2	2	2
47362.57883672039	4	3	3	3
47377.71548703574	2	2	2	1
47392.85213735108	4	4	3	3
47407.98878766643	3	3	3	3
47423.12543798178	2	2	2	1
47438.262088297124	3	3	2	2
47453.39873861247	3	2	2	2
47468.53538892782	2	2	2	2
47483.67203924317	2	2	2	1
47498.808689558515	2	2	1	1
47513.94533987386	2	2	2	1
47529.08199018921	2	2	2	1
47544.21864050455	3	2	2	2
47559.3552908199	3	2	2	2
47574.491941135246	3	3	3	2
47589.62859145059	3	3	2	2
47604.76524176594	3	3	2	2
47619.90189208129	2	2	1	1
47635.038542396636	2	2	2	2
47650.175192711984	4	3	3	3
47665.31184302733	3	2	2	2
47680.44849334268	3	2	2	2
47695.58514365803	3	3	3	3
47710.721793973375	3	2	2	2
47725.85844428872	2	2	2	2
47740.99509460407	2	2	2	1
47756.13174491942	3	3	2	2
47771.268395234765	2	2	2	1
47786.405045550106	4	4	3	3
47801.54169586545	2	2	2	1
47816.6783461808	3	3	2	2
47831.81499649614	3	2	2	2
47846.95164681149	3	3	2	2
47862.08829712684	3	2	2	2
47877.224947442184	4	4	4	3
47892.36159775753	3	3	2	2
47907.49824807288	3	2	2	2
47922.63489838823	3	2	2	2
47937.771548703575	3	3	3	3
47952.908199018915	3	3	2	2
47968.04484933426	4	3	3	3
47983.18149964961	3	2	2	2
47998.31814996496	3	3	3	3
48013.454800280306	3	3	3	2
48028.59145059565	3	3	2	2
48043.728100911	3	2	2	2
48058.86475122635	3	3	3	2
48074.0014015417	2	2	2	2
48089.138051857044	2	2	1	1
48104.27470217239	3	3	2	2
48119.41135248774	3	3	3	2
48134.54800280309	3	2	2	2
48149.684653118435	3	3	2	2
48164.82130343378	3	3	3	3
48179.95795374913	2	2	2	1
48195.09460406448	3	3	3	2
48210.23125437982	4	4	3	3
48225.367904695166	3	3	3	3
48240.50455501051	2	2	2	2
48255.64120532586	3	3	3	3
48270.7778556412	1	1	1	1
48285.91450595655	3	2	2	2
48301.0511562719	2	2	2	2
48316.187806587244	2	2	2	1
48331.32445690259	3	3	3	2
48346.46110721794	3	3	3	3
48361.59775753329	3	3	3	3
48376.73440784863	3	3	2	2
48391.871058163975	3	3	3	3
48407.00770847932	3	2	2	2
48422.14435879467	4	4	3	3
48437.28100911002	3	3	3	3
48452.417659425366	3	3	3	3
48467.55430974071	3	3	2	2
48482.69096005606	3	2	2	2
48497.82761037141	3	2	2	2
48512.96426068676	2	2	2	2
48528.100911002104	3	3	2	2
48543.23756131745	3	3	3	3
48558.3742116328	4	4	3	3
48573.51086194815	3	3	3	3
48588.647512263495	3	2	2	2
48603.78416257884	3	3	3	3
48618.92081289419	3	3	3	2
48634.05746320953	3	2	2	2
48649.19411352488	3	2	2	2
48664.330763840226	3	3	2	2
48679.46741415557	2	2	2	1
48694.60406447092	3	2	2	2
48709.74071478627	2	2	2	1
48724.87736510161	3	3	2	2
48740.01401541696	2	2	2	1
48755.150665732304	3	3	2	2
48770.28731604765	2	2	2	2
48785.423966363	3	3	2	2
48800.56061667834	3	3	3	3
48815.69726699369	3	3	3	3
48830.833917309035	3	3	3	3
48845.97056762438	4	4	3	3
48861.10721793973	3	3	3	2
48876.24386825508	3	2	2	2
48891.380518570426	1	1	1	1
48906.51716888577	2	2	2	1
48921.65381920112	3	3	3	2
48936.79046951647	2	2	2	2
48951.92711983182	2	2	2	1
48967.063770147164	2	2	2	1
48982.20042046251	3	3	2	2
48997.33707077786	3	2	2	2
49012.47372109321	3	3	3	3
49027.610371408555	4	3	3	3
49042.747021723895	3	3	3	2
49057.88367203924	3	3	3	3
49073.02032235459	3	3	2	2
49088.15697266994	3	2	2	2
49103.293622985286	2	2	2	2
49118.43027330063	3	3	2	2
49133.56692361598	2	2	2	2
49148.70357393133	3	3	2	2
49163.84022424667	3	3	2	2
49178.97687456202	3	3	3	2
49194.113524877364	3	2	2	2
49209.25017519271	3	2	2	2
49224.38682550805	3	2	2	2
49239.5234758234	2	1	1	1
49254.66012613875	3	3	3	2
49269.796776454095	3	3	3	3
49284.93342676944	3	3	3	2
49300.07007708479	3	2	2	2
49315.20672740014	2	2	2	1
49330.343377715486	2	2	2	2
49345.48002803083	2	2	2	2
49360.61667834618	3	3	3	2
49375.75332866153	3	3	3	3
49390.88997897688	3	2	2	2
49406.026629292224	2	2	2	1
49421.16327960757	2	2	1	1
49436.29992992292	3	3	3	2
49451.43658023827	3	3	2	2
49466.57323055361	3	2	2	2
49481.709880868955	3	3	3	3
49496.8465311843	3	2	2	2
49511.98318149965	2	2	2	2
49527.119831815	2	2	2	2
49542.256482130346	2	2	1	1
49557.39313244569	3	3	2	2
49572.52978276104	4	4	3	3
49587.66643307639	3	3	3	2
49602.80308339173	3	3	3	3
49617.93973370708	3	3	3	2
49633.07638402242	3	3	3	2
49648.213034337765	2	1	1	1
49663.34968465311	2	2	2	2
49678.48633496846	2	2	2	1
49693.62298528381	4	4	3	3
49708.759635599155	3	3	3	2
49723.8962859145	3	3	2	2
49739.03293622985	3	3	2	2
49754.1695865452	4	3	3	3
49769.306236860546	3	3	2	2
49784.442887175894	2	2	2	1
49799.57953749124	2	2	2	2
49814.71618780659	2	1	1	1
49829.85283812194	2	1	1	1
49844.989488437284	3	3	3	2
49860.12613875263	2	2	2	2
49875.26278906798	2	2	2	1
49890.39943938332	3	3	3	2
49905.53608969867	4	4	3	3
49920.672740014015	3	3	3	3
49935.80939032936	3	2	2	2
49950.94604064471	2	2	2	2
49966.08269096006	2	2	2	2
49981.219341275406	3	3	3	2
49996.35599159075	3	3	2	2
50011.4926419061	3	3	3	2
50026.62929222145	3	2	2	2
50041.76594253679	3	2	2	2
50056.90259285213	4	3	3	3
50072.03924316748	3	3	2	2
50087.175893482825	3	3	3	3
50102.31254379817	3	3	2	2
50117.44919411352	3	3	3	3
50132.58584442887	3	3	2	2
50147.722494744216	3	3	2	2
50162.85914505956	3	3	3	2
50177.99579537491	3	3	2	2
50193.13244569026	3	3	3	2
50208.269096005606	3	3	3	3
50223.405746320954	3	3	3	2
50238.5423966363	4	4	3	3
50253.67904695165	3	3	3	2
50268.815697267	3	3	3	3
50283.952347582344	4	4	4	3
50299.08899789769	3	3	3	3
50314.22564821303	3	2	2	2
50329.36229852838	3	3	3	3
50344.49894884373	3	2	2	2
50359.635599159075	2	2	2	1
50374.77224947442	3	3	2	2
50389.90889978977	2	2	2	1
50405.04555010512	2	2	2	1
50420.182200420466	3	2	2	2
50435.31885073581	3	3	3	2
50450.45550105116	4	4	3	3
50465.59215136651	2	2	2	1
50480.72880168184	3	2	2	2
50495.86545199719	2	2	1	1
50511.00210231254	2	2	2	1
50526.138752627885	4	3	3	3
50541.27540294323	4	3	3	3
50556.41205325858	3	3	3	3
50571.54870357393	3	3	3	2
50586.685353889276	3	3	2	2
50601.82200420462	3	3	2	2
50616.95865451997	3	2	2	2
50632.09530483532	3	2	2	2
50647.231955150666	4	3	3	3
50662.368605466014	3	3	3	3
50677.50525578136	3	3	3	2
50692.64190609671	3	3	3	3
50707.77855641206	3	2	2	2
50722.9152067274	3	2	2	2
50738.051857042745	2	2	2	2
50753.18850735809	3	3	3	2
50768.32515767344	3	3	3	2
50783.46180798879	3	3	2	2
50798.598458304135	3	2	2	2
50813.73510861948	3	3	3	3
50828.87175893483	3	3	3	2
50844.00840925018	2	2	2	2
50859.145059565526	2	2	2	1
50874.281709880874	3	3	2	2
50889.41836019622	2	2	2	1
50904.55501051157	4	4	3	3
50919.6916608269	3	2	2	2
50934.82831114225	2	2	2	1
50949.9649614576	2	2	2	1
50965.101611772945	2	2	2	2
50980.23826208829	2	2	2	1
50995.37491240364	2	2	2	1
51010.51156271899	3	3	3	3
51025.648213034336	3	3	2	2
51040.78486334968	2	2	2	2
51055.92151366503	3	3	3	2
51071.05816398038	3	3	3	3
51086.194814295726	3	3	3	3
51101.331464611074	4	4	4	3
51116.46811492642	3	2	2	2
51131.60476524177	2	2	2	1
51146.74141555711	3	3	3	3
51161.87806587246	3	3	2	2
51177.014716187805	3	3	3	3
51192.15136650315	3	3	2	2
51207.2880168185	2	2	2	2
51222.42466713385	2	1	1	1
51237.561317449195	2	2	2	2
51252.69796776454	2	2	2	2
51267.83461807989	3	3	3	2
51282.97126839524	2	2	2	2
51298.107918710586	2	2	2	1
51313.244569025934	2	2	2	1
51328.38121934128	4	4	3	3
51343.51786965663	3	2	2	2
51358.65451997196	3	2	2	2
51373.79117028731	2	2	2	1
51388.92782060266	3	3	2	2
51404.064470918005	3	3	2	2
51419.20112123335	4	4	3	3
51434.3377715487	2	2	2	2
51449.47442186405	3	2	2	2
51464.611072179396	3	2	2	2
51479.74772249474	2	1	1	1
51494.88437281009	2	1	1	1
51510.02102312544	2	2	2	2
51525.157673440786	3	3	3	3
51540.294323756134	2	2	1	1
51555.43097407148	2	2	2	1
51570.56762438682	3	3	2	2
51585.70427470217	3	2	2	2
51600.84092501752	3	2	2	2
51615.977575332865	1	1	1	1
51631.11422564821	2	1	1	1
51646.25087596356	2	2	2	1
51661.38752627891	3	3	3	3
51676.524176594256	3	3	2	2
51691.6608269096	3	3	2	2
51706.79747722495	4	4	3	3
51721.9341275403	3	2	2	2
51737.070777855646	3	3	2	2
51752.207428170994	3	3	3	2
51767.34407848634	3	2	2	2
51782.48072880169	2	2	2	2
51797.61737911702	3	2	2	2
51812.75402943237	3	3	3	3
