Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m04
21344.881643688754	2	2	2	2
21355.03167775713	3	3	2	2
21365.23171199332	3	2	2	2
21375.44174626308	3	3	3	3
21385.661780566403	3	2	2	2
21395.90181493685	4	4	3	3
21396.14181574237	3	3	3	2
21406.31184987787	3	2	2	2
21416.541884214756	3	3	2	2
21426.741918450953	3	3	3	2
21436.901952552893	3	3	3	3
21447.05198662127	3	3	3	2
21447.281987393228	3	3	3	2
21457.42202142804	3	3	3	2
21467.662055798486	2	2	2	2
21477.872090068242	2	2	2	2
21488.002124069495	3	2	2	2
21498.242158439945	4	3	3	3
21498.482159245465	3	3	3	2
21508.66219341453	3	3	3	2
21518.80222744934	2	2	1	1
21528.992261651973	3	3	2	2
21539.142295720354	3	2	2	2
21549.312329855857	3	3	2	2
21549.552330661376	2	2	2	2
21559.72236479688	3	3	3	2
21569.9423991002	2	2	2	1
21580.112433235703	2	2	2	2
21590.332467539025	2	2	2	2
21600.552501842347	3	3	3	2
21600.792502647866	2	2	2	2
21611.022536984747	3	2	2	2
21621.232571254506	3	2	2	2
21631.432605490703	3	3	3	2
21641.61263965977	2	2	2	1
21651.822673929524	3	3	3	2
21652.062674735047	3	2	2	2
21662.30270910549	3	3	3	2
21672.452743173868	3	3	3	2
21682.652777410065	4	4	3	3
21692.712811176374	4	4	3	3
21702.932845479692	2	2	2	2
21703.17284628521	2	2	2	1
21713.32288035359	3	3	3	3
21723.552914690474	4	3	3	3
21733.73294885954	3	2	2	2
21743.95298316286	3	3	3	2
21754.183017499745	3	2	2	2
21754.423018305268	2	2	2	1
21764.603052474333	3	2	2	2
21774.743086509145	3	3	2	2
21784.893120577526	3	3	3	2
21795.09315481372	3	3	3	3
21805.283189016347	3	3	3	2
21805.52318982187	2	2	2	2
21815.68322392381	3	3	2	2
21825.773257790806	3	3	2	2
21836.013292161257	3	3	3	2
21846.233326464575	2	2	2	2
21856.47336083502	3	3	3	3
21856.71336164054	3	3	3	2
21866.933395943863	4	4	3	3
21877.14343021362	3	3	3	2
21887.39346461763	4	4	3	3
21897.563498753138	3	3	3	3
21907.723532855074	4	3	3	3
21907.963533660593	3	3	2	2
21918.20356803104	4	3	3	3
21928.393602233675	4	3	3	3
21938.633636604118	4	3	3	3
21948.823670806752	3	3	3	3
21959.023705042946	4	3	3	3
21959.263705848465	3	3	3	2
21969.373739782586	3	3	3	2
21979.613774153037	3	2	2	2
21989.83380845636	3	3	2	2
22000.013842625427	2	2	2	2
22010.173876727364	3	3	2	2
22010.413877532887	2	2	2	2
22020.65391190333	4	3	3	3
22030.8339460724	3	3	3	3
22041.023980275033	2	2	2	2
22051.274014679042	3	3	3	2
22061.44404881454	4	4	3	3
22061.684049620064	3	3	3	3
22071.85408375557	3	3	3	3
22082.064118025326	3	3	2	2
22092.244152194395	4	3	3	3
22102.45418646415	3	2	2	2
22112.654220700344	3	2	2	2
22112.8842214723	3	2	2	2
22123.01425547355	3	3	2	2
22133.26428987756	3	3	3	3
22143.454324080194	3	3	3	2
22153.66435834995	2	2	1	1
22163.774392284075	2	2	2	2
22164.014393089594	2	2	1	1
22174.174427191534	2	2	2	2
22184.354461360603	3	3	3	2
22194.60449576461	4	3	3	3
22204.774529900118	3	3	3	2
22214.954564069187	3	3	2	2
22215.194564874702	3	2	2	2
22225.33459890952	3	2	2	2
22235.49463301146	3	3	3	3
22245.64466707984	3	3	3	2
22255.81470121534	4	4	4	3
22266.03473551866	3	3	2	2
22266.27473632418	2	2	2	1
22276.46477052681	2	2	2	2
22286.64480469588	2	2	2	2
22296.754838630004	3	3	2	2
22306.954872866198	4	3	3	3
22317.164907135953	2	2	2	2
22317.39490790791	2	2	2	2
22327.614942211232	3	3	2	2
22337.794976380297	3	3	3	2
22347.945010448675	3	3	3	2
22358.105044550615	3	2	2	2
22368.305078786812	2	2	2	2
22368.54507959233	2	2	1	1
22378.67511359358	2	2	2	2
22388.85514776265	3	3	3	2
22399.105182166662	3	3	3	2
22409.245216201474	2	2	2	2
22419.425250370543	3	3	2	2
22419.665251176062	3	2	2	2
22429.84528534513	3	3	2	2
22440.055319614887	3	2	2	2
22450.245353817514	3	2	2	2
22460.425387986586	3	3	3	2
22470.615422189214	3	3	3	3
22470.855422994737	3	3	2	2
22481.02545713024	2	2	2	2
22491.2354914	3	3	3	3
22501.475525770442	3	3	3	3
22511.605559771695	3	3	3	2
22521.835594108576	2	2	2	2
22522.0755949141	2	1	1	1
22532.20562891535	2	2	1	1
22542.445663285795	4	3	3	3
22552.635697488426	3	3	3	2
22562.795731590366	3	3	3	3
22573.00576586012	3	3	3	3
22573.245766665645	3	3	2	2
22583.425800834713	3	3	3	3
22593.57583490309	3	3	3	3
22603.76586910572	3	3	2	2
22613.955903308353	2	2	2	1
22624.17593761167	2	2	2	2
22624.40593838363	2	2	2	2
22634.56597248557	2	2	2	1
22644.776006755324	3	3	3	3
22654.996041058646	3	3	3	2
22665.13607509346	4	4	3	3
22675.346109363218	3	2	2	2
22675.586110168737	2	2	1	1
22685.756144304243	2	2	2	1
22695.996178674686	3	3	3	3
22706.246213078703	4	3	3	3
22716.37624707995	3	3	3	2
22726.576281316142	2	2	2	1
22726.816282121665	2	2	1	1
22737.016316357858	3	3	3	2
22747.14635035911	3	3	2	2
22757.376384695992	3	3	2	2
22767.566418898623	3	3	2	2
22777.746453067688	3	2	2	2
22777.98645387321	2	2	2	2
22788.226488243658	3	3	3	2
22798.436522513413	3	3	3	2
22808.64655678317	3	3	3	2
22818.78659081799	3	2	2	2
22829.036625221997	3	3	3	3
22829.276626027517	3	3	2	2
22839.506660364405	3	3	3	3
22849.736694701285	2	2	2	1
22859.90672883679	3	3	2	2
22870.116763106547	2	2	1	1
22880.33679740987	2	2	2	1
22880.566798181826	2	2	2	1
22890.68683214951	1	1	1	1
22900.89686641927	3	2	2	2
22911.116900722587	2	2	2	2
22921.326934992347	3	3	3	2
22931.55696932923	3	3	2	2
22931.786970101188	3	3	2	2
22941.88700400175	3	3	3	3
22952.077038204377	3	3	2	2
22962.30707254126	4	3	3	3
22972.53710687815	3	3	2	2
22982.717141047215	3	2	2	2
22982.957141852734	2	2	2	2
22993.1371760218	4	3	3	3
23003.35721032512	3	2	2	2
23013.557244561314	3	3	3	2
23023.747278763945	3	3	2	2
23033.88731279876	3	2	2	2
23034.12731360428	2	2	2	2
23044.31734780691	2	1	1	1
23054.557382177354	3	3	3	2
23064.797416547804	4	3	3	3
23074.977450716873	4	4	3	3
23085.197485020195	3	3	3	2
23085.437485825714	3	2	2	2
23095.617519994783	4	3	3	3
23105.80755419741	3	3	3	2
23116.027588500732	4	3	3	3
23126.227622736926	3	3	2	2
23136.467657107376	3	3	3	2
23136.70765791289	3	3	2	2
23146.857691981273	3	2	2	2
23157.057726217467	3	3	3	2
23167.247760420094	3	2	2	2
23177.43779462273	3	3	3	3
23187.65782892605	3	3	2	2
23187.897829731566	2	2	2	1
23198.077863900635	2	2	2	2
23208.23789800257	4	3	3	3
23218.407932138078	3	3	2	2
23228.6279664414	3	3	3	2
23238.868000811846	3	2	2	2
23239.108001617366	2	2	2	2
23249.308035853563	3	3	3	2
23259.448069888374	2	2	2	2
23269.658104158134	3	3	3	3
23279.88813849502	3	3	3	3
23290.078172697646	4	3	3	3
23290.31817350317	3	3	2	2
23300.55820787361	3	3	3	2
23310.68824187486	3	3	2	2
23320.92827624531	4	4	3	3
23331.098310380818	4	4	4	3
23341.26834451632	3	3	3	3
23341.50834532184	3	2	2	2
23351.708379558037	3	2	2	2
23361.91841382779	3	3	3	2
23372.13844813111	2	2	2	2
23382.348482400866	3	2	2	2
23392.57851673775	2	2	2	1
23392.818517543274	2	1	1	1
23403.05855191372	3	3	3	3
23413.258586149914	2	2	2	2
23423.418620251854	4	3	3	3
23433.598654420923	4	3	3	3
23443.838688791373	3	2	2	2
23444.068689563326	3	2	2	2
23454.248723732395	2	2	2	1
23464.468758035717	3	3	2	2
23474.638792171216	3	3	2	2
23484.84882644097	3	3	2	2
23495.07886077786	4	3	3	3
23495.31886158338	3	3	2	2
23505.50889578601	3	3	3	3
23515.66892988795	3	3	3	2
23525.84896405702	3	3	2	2
23536.098998461028	3	3	3	2
23546.289032663663	4	4	4	3
23546.529033469178	3	3	3	3
23556.7490677725	4	4	3	3
23566.939101975127	3	2	2	2
23577.089136043505	3	2	2	2
23587.22917007832	3	3	2	2
23597.369204113136	3	3	3	2
23597.609204918655	3	2	2	2
23607.819239188415	3	3	3	2
23618.009273391042	4	4	3	3
23628.219307660802	3	3	3	2
23638.409341863433	3	3	2	2
23648.61937613319	3	3	3	2
23648.859376938708	2	2	2	2
23659.07941124203	2	2	2	1
23669.319445612473	3	3	3	2
23679.48947974798	2	2	2	1
23689.719514084863	2	2	2	2
23699.88954822037	3	2	2	2
23700.119548992327	3	2	2	2
23710.269583060704	2	2	2	2
23720.409617095516	3	3	3	2
23730.6396514324	3	2	2	2
23740.82968563503	3	3	3	3
23750.92971953559	3	3	2	2
23751.169720341113	2	2	2	1
23761.40975471156	3	3	3	2
23771.629789014878	2	2	2	2
23781.859823351766	3	3	2	2
23792.05985758796	3	3	2	2
23802.279891891278	3	3	2	2
23802.5198926968	3	2	2	2
23812.739927000122	4	4	3	3
23822.919961169187	2	2	2	2
23833.059995204	2	2	1	1
23843.30002957445	3	3	2	2
23853.490063777077	3	2	2	2
23853.7300645826	2	2	1	1
23863.860098583853	2	2	2	2
23874.000132618665	3	2	2	2
23884.130166619914	3	3	2	2
23894.350200923236	3	3	3	3
23904.530235092305	3	3	3	2
23904.77023589782	3	2	2	2
23914.940270033327	3	3	3	2
23925.16030433665	3	2	2	2
23935.340338505717	3	3	2	2
23945.530372708345	3	3	3	2
23955.720406910976	3	2	2	2
23955.960407716495	2	2	1	1
23966.150441919126	3	2	2	2
23976.3004759875	3	3	2	2
23986.430509988753	3	2	2	2
23996.61054415782	3	3	3	3
24006.790578326887	3	3	3	2
24007.03057913241	3	3	2	2
24017.20061326791	3	3	3	3
24027.370647403415	3	3	3	3
24037.6006817403	3	3	3	3
24047.73071574155	3	3	2	2
24057.870749776364	2	1	1	1
24058.100750548325	2	1	1	1
24068.180784381755	2	1	1	1
24078.29081831588	2	2	2	1
24088.550852753455	4	4	3	3
24098.720886888957	2	2	2	2
24108.870920957335	2	2	2	2
24109.11092176286	2	2	2	1
24119.2709558648	2	2	2	2
24129.41098989961	3	2	2	2
24139.611024135804	3	3	2	2
24149.791058304872	2	2	1	1
24159.961092440375	2	2	2	2
24160.201093245894	2	2	2	1
24170.43112758278	3	3	3	3
24180.651161886097	2	2	2	2
24190.851196122294	3	2	2	2
24201.03123029136	3	2	2	2
24211.231264527556	3	3	3	2
24211.471265333075	3	2	2	2
24221.671299569272	4	4	3	3
24231.811333604084	3	3	3	2
24242.00136780671	3	2	2	2
24252.18140197578	3	2	2	2
24262.411436312665	3	3	3	2
24262.651437118184	3	2	2	2
24272.791471153	3	3	2	2
24283.011505456318	3	3	2	2
24293.191539625386	3	2	2	2
24303.411573928708	2	2	2	1
24313.661608332717	3	3	3	3
24313.90160913824	3	3	3	2
24324.101643374433	3	3	3	2
24334.331677711314	2	2	1	1
24344.551712014636	2	2	2	2
24354.751746250833	3	3	3	2
24364.951780487027	3	2	2	2
24365.181781258983	3	2	2	2
24375.411815595864	3	3	3	2
24385.6018497985	3	2	2	2
24395.781883967564	3	2	2	2
24405.971918170195	3	3	3	2
24416.101952171444	3	3	2	2
24416.341952976964	2	2	2	1
24426.501987078907	4	3	3	3
24436.64202111372	4	4	3	3
24446.86205541704	2	1	1	1
24457.062089653235	2	2	2	2
24467.30212402368	3	3	3	2
24467.5421248292	3	2	2	2
24477.72215899827	4	3	3	3
24487.82219289883	3	3	3	2
24498.0022270679	2	2	2	2
24508.192261270528	2	2	1	1
24518.33229530534	3	2	2	2
24518.572296110862	2	2	2	1
24528.752330279927	2	2	2	1
24538.952364516124	3	3	2	2
24549.152398752318	3	3	3	3
24559.382433089202	3	3	2	2
24569.54246719114	2	2	2	1
24569.772467963096	2	2	2	1
24579.992502266417	3	2	2	2
24590.09253616698	2	2	2	2
24600.212570134667	2	2	2	2
24610.39260430373	2	1	1	1
24620.582638506366	3	3	2	2
24620.822639311882	2	2	2	1
24631.062673682332	3	3	3	2
24641.21270775071	3	3	3	2
24651.43274205403	2	2	2	2
24661.612776223094	3	2	2	2
24671.81281045929	4	4	3	3
24672.05281126481	3	3	3	2
24682.24284546744	3	2	2	2
24692.482879837888	3	3	3	3
24702.692914107643	3	3	2	2
24712.852948209587	2	2	2	2
24723.052982445784	2	2	2	1
24723.2929832513	2	2	1	1
24733.493017487493	3	3	2	2
24743.623051488747	2	2	2	1
24753.833085758502	3	2	2	2
24764.053120061824	3	3	2	2
24774.213154163765	3	2	2	2
24774.453154969284	2	2	2	1
24784.683189306168	3	3	3	2
24794.84322340811	4	3	3	3
24805.023257577173	2	2	2	2
24815.283292014752	4	4	4	4
24825.503326318074	3	3	3	3
24825.74332712359	3	3	2	2
24835.92336129266	3	2	2	2
24846.133395562418	3	3	2	2
24856.39342999999	4	4	4	4
24866.563464135495	3	3	3	2
24876.733498270994	3	2	2	2
24876.96349904295	3	2	2	2
24887.133533178458	3	3	2	2
24897.293567280398	2	2	2	1
24907.51360158372	2	2	2	2
24917.723635853476	2	2	2	2
24927.88366995542	3	2	2	2
24928.123670760935	2	2	2	2
24938.343705064257	4	4	3	3
24948.47373906551	3	3	3	3
24958.64377320101	2	2	2	2
24968.783807235828	3	3	2	2
24979.003841539146	1	1	1	1
24979.233842311107	1	1	1	1
24989.45387661442	3	2	2	2
24999.63391078349	3	2	2	2
25009.84394505325	3	2	2	2
25020.02397922232	3	3	2	2
25030.124013122877	3	2	2	2
25030.364013928396	2	2	2	1
25040.564048164593	3	3	3	3
25050.71408223297	4	3	3	3
25060.844116234217	4	4	3	3
25071.024150403286	2	2	2	2
25081.1641844381	3	3	2	2
25081.40418524362	3	2	2	2
25091.584219412685	3	3	3	2
25101.74425351463	4	3	3	3
25111.93428771726	3	3	3	2
25122.104321852767	2	2	2	2
25132.334356189647	3	3	3	2
25132.574356995166	3	3	2	2
25142.79439129849	3	3	3	2
25152.944425366866	3	3	3	2
25163.184459737313	3	3	3	2
25173.374493939944	3	3	3	3
25183.584528209703	3	3	2	2
25183.82452901522	2	2	2	2
25193.994563150725	3	2	2	2
25204.184597353353	2	2	2	2
25214.32463138817	3	3	3	2
25224.504665557233	3	3	3	3
25234.65469962561	3	3	2	2
25234.894700431134	2	2	2	1
25245.064734566637	2	2	2	2
25255.294768903525	4	4	4	3
25265.47480307259	2	2	2	2
25275.694837375908	2	2	1	1
25285.88487157854	3	3	2	2
25286.12487238406	2	2	2	2
25296.284906486002	3	3	2	2
25306.454940621505	3	3	2	2
25316.63497479057	3	3	3	3
25326.805008926076	2	2	2	1
25336.925042893763	2	2	2	1
25337.165043699282	2	2	1	1
25347.295077700535	3	2	2	2
25357.465111836038	2	1	1	1
25367.695146172922	3	3	3	2
25377.865180308425	2	2	1	1
25388.115214712434	3	3	2	2
25388.34521548439	3	3	2	2
25398.525249653463	2	2	2	2
25408.665283688275	3	2	2	2
25418.89531802516	3	3	2	2
25429.02535202641	2	2	2	2
25439.225386262606	3	3	3	3
25439.46538706812	3	3	2	2
25449.655421270756	4	4	3	3
25459.815455372696	3	3	3	3
25470.01548960889	4	4	3	3
25480.14552361014	3	3	3	2
25490.315557745642	4	3	3	3
25490.555558551165	3	3	2	2
25500.76559282092	4	3	3	3
25510.95562702355	3	3	3	3
25521.115661125492	3	3	2	2
25531.29569529456	2	2	2	2
25541.44572936294	3	2	2	2
25541.685730168454	2	2	2	1
25551.915764505342	3	2	2	2
25562.155798875785	4	4	4	3
25572.34583307842	3	3	3	3
25582.465867046107	3	3	3	3
25592.555900913103	3	3	3	3
25592.795901718626	3	3	2	2
25602.91593568631	3	2	2	2
25613.145970023194	3	3	3	3
25623.336004225825	3	3	2	2
25633.576038596275	3	2	2	2
25643.78607286603	3	2	2	2
25644.026073671554	2	2	2	1
25654.136107605675	3	3	2	2
25664.37614197612	3	2	2	2
25674.516176010933	3	3	2	2
25684.756210381383	4	3	3	3
25694.986244718264	2	2	2	2
25695.216245490225	2	2	2	2
25705.42627975998	2	2	2	2
25715.536313694105	3	2	2	2
25725.676347728917	3	3	2	2
25735.856381897986	2	2	2	2
25746.05641613418	3	3	3	2
25746.296416939702	3	2	2	2
25756.516451243016	3	3	2	2
25766.666485311398	3	3	2	2
25776.85651951403	3	3	2	2
25787.086553850913	3	3	3	2
25797.27658805354	3	3	2	2
25797.516588859064	3	2	2	2
25807.75662322951	4	3	3	3
25817.996657599957	3	2	2	2
25828.19669183615	2	2	2	2
25838.396726072344	3	3	3	3
25848.606760342103	2	2	1	1
25848.83676111406	2	2	1	1
25859.026795316688	3	3	2	2
25869.15682931794	2	2	2	2
25879.346863520575	2	2	2	1
25889.576897857456	3	2	2	2
25899.796932160778	4	3	3	3
25900.036932966297	3	3	2	2
25910.186967034675	3	3	3	3
25920.357001170174	2	2	2	2
25930.54703537281	3	2	2	2
25940.737069575436	2	2	2	2
25950.89710367738	2	2	2	1
25951.127104449337	2	2	2	1
25961.337138719093	3	3	2	2
25971.557173022415	3	3	2	2
25981.747207225042	3	2	2	2
25991.937241427677	3	3	3	2
26002.07727546249	3	2	2	2
26002.31727626801	2	2	2	1
26012.50731047064	2	2	2	1
26022.64734450545	3	2	2	2
26032.857378775214	3	2	2	2
26043.00741284359	3	2	2	2
26053.20744707978	2	2	1	1
26053.437447851742	2	2	1	1
26063.62748205437	3	3	3	3
26073.837516324125	2	2	2	1
26084.02755052676	3	2	2	2
26094.217584729387	3	3	3	3
26104.43761903271	3	3	3	2
26104.67761983823	3	2	2	2
26114.86765404086	3	3	2	2
26125.05768824349	4	4	4	3
26135.23772241256	3	3	3	2
26145.46775674944	2	2	2	1
26155.607790784255	3	2	2	2
26155.83779155621	3	2	2	2
26165.98782562459	4	3	3	3
26176.19785989435	3	3	2	2
26186.387894096977	3	3	2	2
26196.58792833317	3	3	3	3
26206.817962670055	3	2	2	2
26207.057963475578	2	2	2	1
26217.25799771177	3	3	2	2
26227.398031746583	3	3	3	2
26237.57806591565	3	3	3	2
26247.788100185408	3	3	3	2
26257.968134354473	2	2	2	1
26258.208135159995	2	2	1	1
26268.40816939619	3	2	2	2
26278.548203431004	3	3	2	2
26288.748237667198	2	2	2	1
26298.93827186983	3	3	2	2
26309.078305904644	3	3	2	2
26309.308306676598	3	3	2	2
26319.45834074498	4	3	3	3
26329.68837508186	3	2	2	2
26339.90840938518	3	3	3	2
26350.138443722066	3	3	2	2
26360.358478025388	3	3	2	2
26360.58847879734	3	3	2	2
26370.818513134225	4	3	3	3
26381.04854747111	3	3	3	2
26391.14858137167	3	3	2	2
26401.38861574212	3	2	2	2
26411.51864974337	2	2	2	1
26411.74865051533	2	2	2	1
26421.90868461727	3	2	2	2
26432.108718853462	3	3	3	2
26442.338753190343	3	3	3	2
26452.578787560793	3	3	2	2
26462.818821931236	4	3	3	3
26463.05882273676	3	3	3	2
26473.228856872265	3	2	2	2
26483.398891007768	3	3	3	2
26493.62892534465	3	3	3	3
26503.818959547283	3	3	3	3
26513.948993548533	3	3	3	2
26514.188994354052	2	2	2	2
26524.359028489558	2	2	2	1
26534.549062692186	3	3	3	2
26544.689096727	3	3	3	3
26554.829130761816	3	3	2	2
26565.079165165826	4	4	4	3
26565.31916597135	3	3	3	3
26575.47920007329	2	2	2	2
26585.6192341081	3	3	2	2
26595.819268344294	2	2	1	1
26605.92930227842	3	2	2	2
26616.109336447484	3	3	2	2
26616.349337253007	2	2	2	2
26626.509371354947	4	4	3	3
26636.689405524015	3	2	2	2
26646.89943979377	4	3	3	3
26657.089473996402	3	3	3	2
26667.329508366845	3	2	2	2
26667.56950917237	2	2	2	1
26677.72954327431	2	2	2	2
26687.86957730912	2	2	2	2
26698.019611377502	2	2	2	1
26708.189645513005	3	2	2	2
26718.369679682073	3	3	2	2
26718.60968048759	2	2	2	1
26728.719714421713	2	2	2	1
26738.91974865791	2	2	2	1
26749.039782625598	2	2	2	1
26759.22981682823	2	2	1	1
26769.429851064422	3	2	2	2
26769.669851869945	2	2	2	2
26779.8798861397	4	3	3	3
26790.099920443023	3	3	2	2
26800.319954746345	2	2	1	1
26810.559989116788	3	3	2	2
26820.810023520797	3	3	3	3
26821.05002432632	3	3	2	2
26831.230058495385	2	2	2	1
26841.43009273158	2	2	2	2
26851.640127001338	3	2	2	2
26861.800161103274	2	2	2	2
26872.030195440162	4	3	3	3
26872.27019624568	3	3	2	2
26882.43023034762	4	4	3	3
26892.66026468451	3	3	2	2
26902.900299054952	4	4	4	3
26913.110333324712	3	3	3	3
26923.270367426652	4	3	3	3
26923.51036823217	3	3	3	2
26933.610402132734	3	3	3	3
26943.78043626824	3	3	2	2
26954.01047060512	4	3	3	3
26964.19050477419	4	4	3	3
26974.370538943254	3	3	3	3
26974.610539748774	3	2	2	2
26984.84057408566	3	3	2	2
26995.03060828829	3	3	2	2
27005.200642423795	2	2	1	1
27015.370676559294	3	2	2	2
27025.53071066124	4	3	3	3
27025.770711466757	3	3	2	2
27035.960745669392	3	2	2	2
27046.13077980489	2	2	2	1
27056.240813739016	3	2	2	2
27066.390847807394	3	2	2	2
27076.630882177844	3	2	2	2
27076.87088298336	2	2	2	2
27087.010917018175	2	2	2	2
27097.160951086553	3	3	2	2
27107.400985457	3	2	2	2
27117.581019626068	2	2	2	2
27127.771053828696	2	1	1	1
27128.001054600652	2	1	1	1
27138.211088870412	3	3	3	2
27148.451123240862	3	3	3	2
27158.591157275674	3	3	3	3
27168.791191511868	3	3	3	3
27178.971225680936	3	3	3	2
27179.21122648645	3	2	2	2
27189.44126082334	3	2	2	2
27199.631295025967	2	2	2	1
27209.76132902722	2	2	2	2
27219.961363263414	3	3	3	2
27230.141397432482	2	1	1	1
27230.37139820444	2	1	1	1
27240.611432574886	3	3	3	2
27250.801466777513	3	3	3	3
27261.021501080835	2	2	2	1
27271.201535249904	2	2	2	2
27281.361569351844	2	2	2	1
27281.601570157367	2	2	1	1
27291.831604494248	3	3	2	2
27302.001638629754	2	2	2	1
27312.21167289951	2	2	2	1
27322.421707169266	3	3	3	3
27332.641741472587	2	2	1	1
27332.871742244544	2	2	1	1
27342.98177617867	2	2	1	1
27353.15181031417	1	1	1	1
27363.361844583927	3	3	2	2
27373.531878719434	3	3	2	2
27383.74191298919	3	3	2	2
27383.981913794712	3	2	2	2
27394.091947728837	3	2	2	2
27404.29198196503	2	2	2	1
27414.552016402602	4	4	3	3
27424.752050638795	4	4	3	3
27434.912084740736	3	3	3	2
27435.15208554626	3	3	2	2
27445.3121196482	4	3	3	3
27455.482153783705	4	4	4	3
27465.69218805346	3	2	2	2
27475.92222239034	3	3	3	2
27486.092256525848	2	2	2	2
27486.332257331367	2	2	2	1
27496.49229143331	1	1	1	1
27506.732325803754	3	3	3	3
27516.872359838573	3	3	3	2
27527.102394175454	3	3	3	2
27537.282428344522	3	3	3	3
27537.522429150038	3	2	2	2
27547.672463218416	2	2	2	2
27557.86249742105	3	2	2	2
27568.04253159012	3	2	2	2
27578.142565490674	2	2	2	1
27588.37259982756	3	3	2	2
27588.61260063308	3	2	2	2
27598.80263483571	3	3	3	3
27608.992669038344	3	2	2	2
27619.152703140284	2	2	2	2
27629.292737175096	3	3	2	2
27639.522771511984	3	2	2	2
27639.7627723175	2	2	2	2
27650.01280672151	4	4	4	4
27660.182840857015	3	3	3	3
27670.32287489183	2	2	2	2
27680.502909060895	2	2	1	1
27690.70294329709	3	3	2	2
27690.94294410261	2	2	2	2
27701.112978238114	2	2	2	2
27711.243012239363	3	2	2	2
27721.443046475557	3	3	3	3
27731.603080577497	4	4	3	3
27741.82311488082	4	3	3	3
27742.063115686342	3	3	2	2
27752.203149721154	3	3	2	2
27762.423184024476	3	2	2	2
27772.613218227103	4	3	3	3
27782.79325239617	2	2	2	1
27793.033286766622	3	3	3	3
27793.263287538575	3	3	3	3
27803.43332167408	2	1	1	1
27813.493355440387	2	1	1	1
27823.71338974371	3	3	3	3
27833.84342374496	3	3	3	2
27844.043457981155	4	4	4	4
27844.283458786675	4	3	3	3
27854.48349302287	3	3	3	2
27864.65352715837	2	2	2	2
27874.843561361005	3	3	3	2
27885.0435955972	2	2	2	2
27895.283629967642	2	2	2	2
27895.5136307396	2	2	2	2
27905.713664975792	2	2	2	2
27915.913699211986	3	3	3	2
27926.14373354887	2	2	2	1
27936.313767684376	3	2	2	2
27946.523801954132	1	1	1	1
27946.753802726093	1	1	1	1
27956.88383672734	2	1	1	1
27967.063870896407	2	2	2	2
27977.2639051326	3	2	2	2
27987.483939435922	3	3	3	2
27997.703973739244	2	2	2	1
27997.9339745112	2	2	2	1
28008.134008747395	3	3	2	2
28018.334042983588	4	4	4	3
28028.504077119094	3	3	3	3
28038.73411145598	3	2	2	2
28048.904145591478	2	2	2	1
28049.144146397	2	1	1	1
28059.364180700322	2	2	2	2
28069.524214802263	2	2	1	1
28079.77424920627	3	2	2	2
28089.914283241083	2	2	2	1
28100.14431757797	2	2	2	1
28100.38431838349	2	2	1	1
28110.624352753937	3	3	3	2
28120.744386721624	3	3	3	2
28130.964421024946	2	2	2	2
28141.174455294702	3	3	3	3
28151.38448956446	3	2	2	2
28151.61449033642	3	2	2	2
28161.804524539046	3	2	2	2
28172.06455897662	4	4	4	3
28182.274593246377	2	2	2	2
28192.514627616827	3	3	3	2
28202.694661785892	3	2	2	2
28202.92466255785	3	2	2	2
28213.02469645841	3	3	3	2
28223.154730459664	3	3	2	2
28233.33476462873	2	2	1	1
28243.49479873067	2	2	2	1
28253.744833134682	4	3	3	3
28253.984833940198	3	3	3	2
28264.20486824352	2	2	2	2
28274.36490234546	3	3	2	2
28284.604936715907	3	3	3	3
28294.774970851413	3	2	2	2
28304.99500515473	2	2	2	2
28305.235005960254	2	1	1	1
28315.44504023001	3	3	3	2
28325.675074566894	3	3	3	3
28335.865108769525	2	2	2	1
28346.105143139972	3	3	2	2
28356.28517730904	3	3	2	2
28356.525178114556	3	2	2	2
28366.695212250062	3	2	2	2
28376.87524641913	3	2	2	2
28387.115280789578	4	3	3	3
28397.295314958646	3	3	3	2
28407.53534932909	4	4	3	3
28407.775350134612	3	3	3	2
28417.905384135865	2	2	2	1
28428.08541830493	2	2	2	1
28438.285452541124	2	2	2	2
28448.435486609505	2	2	2	2
28458.625520812133	3	3	2	2
28458.865521617656	2	2	2	1
28469.125556055227	4	4	3	3
28479.255590056477	3	3	3	3
28489.495624426927	3	3	3	2
28499.69565866312	4	3	3	3
28509.865692798623	4	3	3	3
28510.105693604142	3	3	3	2
28520.335727941027	3	3	3	2
28530.525762143658	3	3	2	2
28540.71579634629	2	2	1	1
28550.885830481795	2	1	1	1
28561.125864852238	3	3	3	2
28561.36586565776	2	2	2	2
28571.545899826826	3	3	2	2
28581.735934029453	3	3	3	3
28591.93596826565	3	3	3	3
28602.12600246828	3	3	3	2
28612.316036670913	2	2	2	2
28612.55603747643	2	2	2	1
28622.65607137699	2	2	2	2
28632.856105613184	3	2	2	2
28643.05613984938	3	3	3	2
28653.236174018446	2	1	1	1
28663.506208489584	4	4	4	4
28663.746209295106	4	3	3	3
28673.91624343061	2	2	2	1
28684.10627763324	2	2	2	1
28694.256311701618	2	2	2	1
28704.44634590425	3	3	2	2
