Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695845335fab039b83473150 - minikube-m04
28992.987314385413	2	1	1	1
29003.217348722294	3	2	2	2
29013.367382790675	3	2	2	2
29023.48741675836	3	2	2	2
29023.72741756388	2	2	1	1
29033.947451867203	3	3	3	2
29044.177486204084	3	3	3	2
29054.357520373153	3	3	2	2
29064.56755464291	4	3	3	3
29074.747588811977	4	3	3	3
29074.987589617496	3	3	3	2
29085.167623786565	2	2	2	2
29095.36765802276	3	2	2	2
29105.467691923317	2	2	2	2
29115.65772612595	3	3	3	3
29125.797760160764	3	3	2	2
29126.037760966286	2	2	2	1
29136.23779520248	2	2	2	1
29146.437829438673	3	2	2	2
29156.587863507048	2	2	2	2
29166.78789774324	3	2	2	2
29177.007932046563	3	2	2	2
29177.247932852086	2	2	2	2
29187.35796678621	3	3	3	2
29197.508000854585	3	3	3	2
29207.668034956525	3	2	2	2
29217.90806932697	3	3	2	2
29228.048103361783	2	2	2	1
29228.27810413374	2	2	2	1
29238.458138302813	3	3	2	2
29248.63817247188	3	2	2	2
29258.878206842324	3	3	3	3
29269.078241078518	3	3	2	2
29279.268275281152	3	3	3	2
29279.508276086668	2	2	2	2
29289.678310222174	3	3	2	2
29299.918344592625	3	3	3	2
29310.09837876169	3	3	2	2
29320.298412997883	3	3	3	3
29330.4384470327	3	3	2	2
29330.66844780465	3	3	2	2
29340.818481873033	3	3	3	3
29350.968515941408	4	4	3	3
29361.148550110473	4	3	3	3
29371.308584212416	3	3	3	3
29381.448618247232	2	2	2	1
29381.678619019185	2	2	2	1
29391.84865315469	2	2	2	2
29402.018687290194	3	3	2	2
29412.148721291444	3	2	2	2
29422.328755460512	3	3	2	2
29432.49878959602	2	2	2	1
29432.738790401534	2	2	1	1
29442.948824671297	3	3	2	2
29453.138858873925	3	3	3	3
29463.288892942302	3	3	3	2
29473.458927077805	2	2	2	1
29483.658961314	2	2	2	2
29483.89896211952	2	1	1	1
29494.068996255024	2	1	1	1
29504.27903052478	4	3	3	3
29514.449064660286	3	2	2	2
29524.669098963604	3	3	3	2
29534.83913309911	3	3	3	2
29535.079133904626	3	3	2	2
29545.319168275077	3	3	3	2
29555.469202343455	3	3	3	2
29565.69923668034	3	2	2	2
29575.939271050785	3	3	3	3
29586.179305421236	3	3	3	3
29586.41930622675	3	2	2	2
29596.61934046295	2	2	2	2
29606.839374766267	3	3	2	2
29617.029408968898	3	3	2	2
29627.259443305786	3	3	3	2
29637.43947747485	3	3	2	2
29637.67947828037	3	2	2	2
29647.869512483	3	3	3	2
29658.05954668563	3	3	3	3
29668.199580720444	3	2	2	2
29678.43961509089	3	3	2	2
29688.629649293525	2	2	2	1
29688.859650065482	2	2	2	1
29699.04968426811	3	3	3	2
29709.26971857143	2	2	2	2
29719.489752874753	2	2	2	2
29729.67978707738	2	2	2	1
29739.769820944377	2	2	2	1
29739.999821716334	2	2	2	1
29750.22985605322	4	4	3	3
29760.409890222287	3	3	3	2
29770.57992435779	2	2	1	1
29780.81995872824	3	3	2	2
29790.989992863742	2	2	2	1
29791.2199936357	2	2	2	1
29801.41002783833	2	2	2	2
29811.60006204096	3	3	3	3
29821.730096042214	3	3	3	2
29831.95013034553	3	3	2	2
29842.120164481035	3	2	2	2
29842.36016528656	2	2	2	1
29852.460199187117	3	3	2	2
29862.700233557563	4	3	3	3
29872.870267693066	2	2	2	1
29883.0603018957	3	3	3	2
29893.25033609833	3	3	3	3
29893.480336870285	3	3	3	3
29903.690371140045	3	3	3	2
29913.93040551049	3	3	3	2
29924.170439880938	3	3	3	2
29934.37047411713	2	2	2	2
29944.550508286196	2	2	2	2
29944.780509058153	2	2	2	2
29954.970543260788	4	4	3	3
29965.20057759767	3	3	3	2
29975.390611800303	4	4	3	3
29985.60064607006	3	3	3	2
29995.790680272687	3	3	3	3
29996.03068107821	3	3	3	2
30006.210715247274	4	4	3	3
30016.38074938278	3	3	2	2
30026.580783618978	2	2	2	2
30036.780817855168	3	3	2	2
30046.960852024233	3	3	2	2
30047.200852829756	2	2	2	2
30057.370886965262	2	2	2	2
30067.56092116789	3	3	3	2
30077.68095513558	3	3	3	2
30087.910989472464	2	2	2	2
30098.09102364153	2	2	2	2
30098.321024413486	2	2	2	2
30108.491058548992	2	2	2	2
30118.641092617367	2	2	2	2
30128.871126954255	3	3	2	2
30139.07116119044	3	3	3	3
30149.271195426638	3	2	2	2
30149.51119623216	2	2	2	1
30159.73123053548	3	3	2	2
30169.90126467098	3	2	2	2
30180.13129900787	4	3	3	3
30190.311333176935	3	3	3	2
30200.54136751382	2	2	2	1
30200.781368319338	2	2	1	1
30210.931402387716	2	2	2	1
30221.171436758163	3	3	3	3
30231.35147092723	3	3	3	3
30241.571505230553	2	1	1	1
30251.731539332493	2	2	2	2
30251.97154013801	2	2	1	1
30262.101574139262	2	2	2	2
30272.34160850971	3	3	2	2
30282.471642510962	3	2	2	2
30292.671676747155	3	2	2	2
30302.851710916224	3	2	2	2
30303.09171172174	2	2	2	2
30313.31174602506	3	3	2	2
30323.541780361946	3	2	2	2
30333.751814631705	3	2	2	2
30343.941848834333	3	3	3	2
30354.1218830034	4	3	3	3
30354.36188380892	3	3	3	2
30364.571918078676	4	4	4	3
30374.711952113492	3	3	2	2
30384.851986148307	2	2	1	1
30395.062020418063	3	3	3	3
30405.222054520003	4	3	3	3
30405.462055325526	3	3	2	2
30415.692089662407	3	3	2	2
30425.872123831476	2	1	1	1
30436.122158235485	4	3	3	3
30446.262192270304	3	3	3	2
30456.47222654006	3	2	2	2
30456.702227312013	3	2	2	2
30466.88226148108	2	2	2	1
30477.072295683716	2	2	1	1
30487.262329886344	2	2	2	2
30497.52236432392	4	4	3	3
30507.622398224477	3	3	3	2
30507.86239903	2	2	2	2
30518.09243336688	4	4	3	3
30528.262467502387	4	3	3	3
30538.482501805705	3	2	2	2
30548.672536008336	4	3	3	3
30558.862570210968	3	3	3	2
30559.102571016487	3	3	2	2
30569.292605219118	3	3	3	2
30579.49263945531	3	2	2	2
30589.65267355725	2	2	2	1
30599.88270789414	3	3	3	3
30610.01274189539	3	3	2	2
30610.242742667346	3	3	2	2
30620.432776869973	2	2	2	1
30630.682811273986	3	3	3	2
30640.8228453088	3	2	2	2
30651.01287951143	3	3	3	2
30661.16291357981	3	2	2	2
30661.402914385326	2	2	1	1
30671.652948789335	4	4	3	3
30681.802982857716	4	3	3	3
30691.90301675828	3	3	3	2
30702.083050927344	3	3	3	2
30712.28308516354	3	2	2	2
30712.523085969056	2	2	1	1
30722.753120305944	3	3	2	2
30732.923154441443	2	2	2	2
30743.163188811894	3	2	2	2
30753.323222913834	3	3	3	2
30763.543257217156	3	3	2	2
30763.78325802267	2	2	2	2
30773.94329212462	3	3	2	2
30784.043326025174	3	2	2	2
30794.193360093555	2	2	2	2
30804.443394497564	3	3	3	3
30814.65342876732	4	3	3	3
30814.893429572843	3	3	3	2
30825.033463607655	3	3	3	2
30835.173497642467	3	2	2	2
30845.39353194579	4	3	3	3
30855.5335659806	3	3	3	2
30865.67360001542	3	2	2	2
30865.903600787376	3	2	2	2
30876.08363495644	3	3	3	2
30886.26366912551	3	3	3	3
30896.443703294575	4	3	3	3
30906.623737463644	3	3	3	3
30916.86377183409	4	3	3	3
30917.10377263961	3	3	3	3
30927.273806775116	3	3	2	2
30937.513841145563	3	3	2	2
30947.65387518038	3	3	3	2
30957.8739094837	3	2	2	2
30968.0439436192	3	3	3	3
30968.283944424722	3	3	2	2
30978.513978761603	4	3	3	3
30988.68401289711	3	3	3	2
30998.85404703261	2	2	2	1
31009.094081403062	3	3	3	3
31019.324115739942	3	3	3	3
31019.5541165119	3	3	3	3
31029.76415078166	3	3	2	2
31039.964185017852	4	3	3	3
31050.14421918692	3	3	3	2
31060.32425335599	3	3	3	2
31070.49428749149	2	2	2	1
31070.73428829701	2	2	1	1
31080.964322633892	3	3	2	2
31091.104356668708	2	2	2	1
31101.234390669957	2	1	1	1
31111.45442497328	2	2	2	2
31121.57445894097	2	2	2	2
31121.814459746485	2	2	2	1
31132.014493982682	3	3	3	2
31142.234528286004	2	2	1	1
31152.434562522198	3	2	2	2
31162.614596691263	3	3	3	2
31172.774630793203	3	2	2	2
31173.014631598726	2	2	2	2
31183.25466596917	3	3	3	3
31193.394700003984	4	3	3	3
31203.584734206615	3	3	3	3
31213.764768375684	2	1	1	1
31223.94480254475	2	2	2	2
31224.184803350272	2	2	2	1
31234.45483782141	3	3	3	3
31244.674872124728	3	2	2	2
31254.79490609242	3	2	2	2
31265.014940395737	4	3	3	3
31275.24497473262	4	3	3	3
31275.484975538136	3	3	3	3
31285.665009707205	3	3	3	2
31295.845043876277	2	2	1	1
31306.055078146033	3	3	3	3
31316.175112113717	3	3	3	3
31326.36514631635	4	3	3	3
31326.605147121867	3	3	3	2
31336.695180988867	3	3	3	3
31346.835215023682	3	3	3	2
31356.985249092057	3	2	2	2
31367.135283160434	3	3	2	2
31377.315317329503	3	3	2	2
31377.555318135026	2	2	2	1
31387.805352539035	3	3	3	2
31398.045386909485	4	3	3	3
31408.16542087717	4	3	3	3
31418.345455046237	3	3	2	2
31428.555489315993	4	4	3	3
31428.795490121513	3	3	3	3
31439.00552439127	3	3	3	3
31449.155558459646	3	3	3	3
31459.355592695843	4	4	4	4
31469.515626797784	4	4	3	3
31479.68566093329	4	4	4	4
31479.925661738806	4	3	3	3
31490.085695840746	3	2	2	2
31500.265730009818	3	2	2	2
31510.435764145317	3	3	3	3
31520.675798515767	3	3	3	2
31530.855832684832	3	3	3	2
31531.09583349035	3	3	2	2
31541.30586776011	3	3	2	2
31551.46590186205	3	3	3	3
31561.64593603112	2	2	2	1
31571.77597003237	2	2	1	1
31581.95600420144	3	2	2	2
31582.196005006954	2	2	2	2
31592.356039108898	3	3	3	2
31602.536073277966	3	2	2	2
31612.70610741347	3	2	2	2
31622.906141649662	3	3	2	2
31633.036175650912	2	2	2	1
31633.276176456435	2	2	1	1
31643.436210558375	2	2	2	2
31653.586244626753	3	2	2	2
31663.836279030766	3	3	3	3
31674.01631319983	2	2	2	1
31684.17634730177	2	2	1	1
31684.406348073728	2	2	1	1
31694.54638210854	2	2	2	2
31704.70641621048	3	3	3	2
31714.856450278858	3	3	3	3
31724.99648431367	3	3	2	2
31735.21651861699	2	1	1	1
31735.44651938895	2	1	1	1
31745.626553558017	3	2	2	2
31755.82658779421	4	3	3	3
31766.006621963275	2	2	2	1
31776.206656199472	2	2	2	2
31786.43669053636	3	2	2	2
31786.666691308314	3	2	2	2
31796.826725410254	2	2	2	1
31807.076759814267	3	3	2	2
31817.27679405046	4	3	3	3
31827.486828320216	2	1	1	1
31837.756862791353	3	3	3	3
31837.996863596873	3	2	2	2
31848.126897598126	2	2	1	1
31858.316931800753	3	2	2	2
31868.526966070513	3	2	2	2
31878.717000273144	3	3	3	2
31888.90703447577	2	2	2	2
31889.147035281294	2	2	2	1
31899.377069618175	3	3	3	2
31909.527103686556	3	3	3	2
31919.62713758712	2	2	2	2
31929.847171890433	3	3	3	2
31939.967205858124	3	3	3	2
31940.207206663643	3	3	2	2
31950.307240564205	3	3	3	2
31960.537274901086	2	2	2	1
31970.7873093051	4	3	3	3
31980.987343541292	3	2	2	2
31991.177377743927	3	3	3	3
31991.417378549442	3	3	2	2
32001.577412651382	2	1	1	1
32011.837447088958	3	3	3	2
32022.027481291585	3	3	3	3
32032.207515460654	2	2	2	2
32042.427549763976	2	2	1	1
32042.657550535932	2	2	1	1
32052.867584805692	3	3	2	2
32063.027618907632	3	3	3	3
32073.167652942444	4	3	3	3
32083.317687010822	4	3	3	3
32093.477721112762	3	3	3	3
32093.717721918285	3	3	3	2
32103.907756120912	2	2	2	1
32114.137790457797	3	3	3	2
32124.327824660428	3	3	3	2
32134.507858829496	2	2	2	2
32144.747893199943	4	4	3	3
32144.987894005462	3	3	3	3
32155.097927939587	3	3	3	3
32165.277962108652	2	2	1	1
32175.467996311287	2	2	2	1
32185.688030614605	2	2	1	1
32195.94806505218	4	4	3	3
32196.188065857703	3	3	3	3
32206.39810012746	3	3	3	2
32216.56813426296	2	2	2	2
32226.78816856628	2	1	1	1
32236.988202802473	3	2	2	2
32247.128236837292	3	3	2	2
32247.368237642808	3	2	2	2
32257.538271778314	3	3	3	3
32267.74830604807	3	3	2	2
32277.878340049323	3	2	2	2
32288.108374386204	3	3	2	2
32298.308408622397	3	3	3	3
32298.54840942792	3	3	3	2
32308.698443496294	3	3	2	2
32318.928477833182	3	3	2	2
32329.088511935122	3	2	2	2
32339.328546305573	4	3	3	3
32349.5185805082	3	3	3	3
32349.758581313723	3	2	2	2
32359.988615650604	3	3	3	2
32370.128649685415	2	2	2	1
32380.29868382092	3	2	2	2
32390.49871805712	2	2	2	1
32400.698752293312	2	2	2	2
32400.938753098828	2	2	1	1
32411.06878710008	2	1	1	1
32421.308821470528	3	3	3	3
32431.538855807412	2	2	2	1
32441.738890043605	2	2	2	1
32451.86892404486	2	2	1	1
32452.098924816815	2	2	1	1
32462.27895898588	3	2	2	2
32472.488993255636	3	3	3	2
32482.669027424705	3	3	2	2
32492.769061325267	2	2	2	2
32502.91909539364	2	2	2	2
32503.15909619916	2	2	1	1
32513.409130603173	3	3	3	2
32523.549164637985	3	2	2	2
32533.759198907745	3	3	3	3
32543.929233043247	3	2	2	2
32554.109267212312	3	2	2	2
32554.339267984273	3	2	2	2
32564.51930215334	3	3	2	2
32574.689336288844	2	2	1	1
32584.899370558604	3	3	3	2
32595.139404929047	3	2	2	2
32605.33943916524	3	3	2	2
32605.569439937197	3	3	2	2
32615.779474206956	3	3	2	2
32625.989508476712	3	3	2	2
32636.229542847163	3	3	3	3
32646.459577184043	3	3	2	2
32656.6696114538	3	2	2	2
32656.909612259322	2	2	1	1
32667.049646294134	2	1	1	1
32677.209680396074	2	2	2	1
32687.40971463227	2	2	2	2
32697.649749002718	4	4	3	3
32707.78978303753	3	2	2	2
32708.029783843052	2	2	2	1
32718.249818146374	2	2	2	2
32728.39985221475	3	2	2	2
32738.599886450942	3	3	3	2
32748.729920452195	3	3	2	2
32758.949954755517	3	3	2	2
32759.17995552747	3	3	2	2
32769.35998969653	2	2	1	1
32779.5600239328	4	3	3	3
32789.77005820264	4	4	4	4
32799.98009247247	3	3	2	2
32810.21012680944	2	2	2	2
32810.440127581474	2	2	2	2
32820.61016171704	3	2	2	2
32830.78019585261	3	3	3	2
32840.93022992104	3	3	3	2
32851.14026419088	2	2	2	1
32861.320298360006	2	2	2	2
32861.550299132046	2	2	2	2
32871.73033330118	3	3	2	2
32881.910367470315	3	3	3	2
32892.08040160588	2	2	2	2
32902.26043577502	3	2	2	2
32912.480470078415	3	3	3	3
32912.72047088402	3	2	2	2
32922.82050478462	3	3	2	2
32932.99053892018	3	3	3	3
32943.18057312288	3	2	2	2
32953.42060749342	3	3	2	2
32963.60064166255	3	3	2	2
32963.83064243459	3	3	2	2
32973.94067636876	3	3	2	2
32984.15071063859	3	2	2	2
32994.37074494199	4	4	3	3
33004.54077907756	3	3	3	3
33014.72081324669	3	2	2	2
33014.9608140523	2	2	2	1
33025.04084788576	2	2	2	1
33035.16088185349	2	2	2	1
33045.30091588836	2	2	1	1
33055.520950191756	2	2	2	2
33065.710984394456	3	3	3	3
33065.95098520006	3	2	2	2
33076.11101930206	3	3	3	2
33086.351053672595	3	2	2	2
33096.58108800957	3	3	3	2
33106.74112211156	3	3	2	2
33116.93115631426	3	3	3	3
33117.17115711987	3	3	3	2
33127.36119132257	2	2	2	2
33137.5712255924	3	3	2	2
33147.7912598958	3	3	3	3
33157.941293964235	4	4	4	3
33168.16132826763	3	3	3	2
33168.40132907325	2	2	2	2
33178.60136330951	2	2	1	1
33188.771397445074	1	1	1	1
33198.94143158064	2	1	1	1
33209.10146568264	2	2	2	2
33219.271499818205	2	2	2	2
33219.51150062381	2	1	1	1
33229.66153469224	2	2	2	2
33239.85156889494	3	3	3	3
33250.08160323191	3	3	2	2
33260.32163760245	3	2	2	2
33270.56167197298	4	3	3	3
33270.801672778594	3	3	3	3
33281.01170704843	3	2	2	2
33291.21174128469	3	3	2	2
33301.421775554525	3	3	2	2
33311.611809757225	3	3	3	3
33321.761843825654	3	3	3	2
33322.00184463126	2	2	2	2
33332.121878599	2	1	1	1
33342.35191293596	3	3	3	2
33352.491946970826	2	2	2	1
33362.71198127423	3	3	3	3
33372.90201547693	3	3	3	3
33373.14201628253	3	2	2	2
33383.35205055237	3	3	3	2
33393.57208485577	3	2	2	2
33403.76211905847	3	3	3	3
33413.90215309333	2	2	2	2
33424.082187262466	2	2	2	2
33424.32218806807	2	1	1	1
33434.482222170074	3	3	2	2
33444.672256372774	3	3	3	2
33454.86229057547	3	3	3	3
33465.0423247446	3	3	2	2
33475.26235904801	2	2	1	1
33475.50235985361	2	1	1	1
33485.75239425772	3	3	3	3
33495.98242859468	4	3	3	3
33506.17246279738	3	3	2	2
33516.43249723505	4	4	3	3
33526.642531504884	2	2	2	2
33526.88253231049	2	2	1	1
33537.09256658032	2	2	2	2
33547.32260091729	3	3	3	3
33557.51263511999	3	3	2	2
33567.69266928913	3	2	2	2
33577.942703693225	3	3	3	2
33578.18270449883	3	2	2	2
33588.3827387351	3	2	2	2
33598.61277307207	3	2	2	2
33608.722807006234	3	3	2	2
33618.912841208934	2	2	2	2
33629.1428755459	3	3	3	3
33629.382876351505	3	3	3	2
33639.592910621344	3	3	3	2
33649.77294479047	3	3	2	2
33659.952978959605	2	2	2	2
33670.19301333014	3	3	2	2
33680.42304766711	3	3	3	3
33680.663048472714	3	3	3	2
33690.88308277612	3	3	3	2
33701.083117012386	2	2	1	1
33711.28315124865	2	2	2	1
33721.48318548492	3	2	2	2
33731.69321975475	4	4	3	3
33731.93322056036	3	3	3	3
33742.11325472949	3	3	2	2
33752.363289133595	3	3	3	2
33762.54332330273	3	3	3	2
33772.77335763969	3	3	3	2
33782.96339184239	3	3	2	2
33783.193392614434	3	3	2	2
33793.403426884266	2	2	2	2
33803.6134611541	3	3	2	2
33813.8034953568	2	2	2	2
33823.92352932453	2	2	2	2
33834.10356349366	2	2	2	2
33834.34356429927	2	2	1	1
33844.47359830057	2	2	2	2
33854.72363270467	3	3	2	2
33864.89366684024	3	3	3	3
33875.11370114364	3	3	3	2
33885.23373511137	3	3	3	2
33885.473735916974	3	2	2	2
33895.663770119674	2	2	1	1
33905.90380449021	3	3	3	3
33916.083838659346	3	3	3	2
33926.303872962744	4	4	3	3
33936.47390709831	3	3	2	2
33936.71390790392	3	2	2	2
33946.873942005914	2	1	1	1
33956.963975872946	2	1	1	1
33967.21401027705	3	3	3	3
33977.42404454688	4	3	3	3
33987.55407854818	3	3	3	3
33987.794079353785	3	3	2	2
33997.99411359005	3	3	3	3
34008.16414772562	3	3	2	2
34018.414182129716	4	3	3	3
34028.56421619815	4	3	3	3
34038.724250300154	3	3	2	2
34038.95425107219	3	3	2	2
34049.06428500636	3	3	2	2
34059.28431930976	4	4	4	4
34069.47435351246	4	3	3	3
34079.70438784942	3	3	2	2
34089.89442205212	3	2	2	2
34090.13442285773	2	2	2	2
34100.31445702686	2	2	1	1
34110.47449112886	1	1	1	1
34120.56452499589	1	1	1	1
34130.83455946713	3	3	3	3
34141.04459373696	2	2	1	1
34141.27459450901	2	2	1	1
34151.46462871171	3	2	2	2
34161.7146631158	3	3	3	3
34171.88469725137	3	2	2	2
34182.064731420505	3	3	3	2
34192.304765791036	3	3	3	3
34192.54476659664	3	2	2	2
34202.704800698644	2	2	1	1
34212.93483503561	2	2	2	1
34223.14486930545	2	2	2	1
34233.35490357528	3	2	2	2
34243.534937744414	3	3	3	2
34243.77493855002	3	3	2	2
34253.95497271915	4	4	3	3
34264.16500698899	4	3	3	3
34274.385041292386	3	3	2	2
34284.56507546152	3	3	2	2
34294.75510966422	2	2	2	1
34294.99511046982	2	2	1	1
34305.18514467253	2	2	2	2
34315.42517904306	2	2	2	2
34325.62521327932	3	2	2	2
34335.81524748202	3	2	2	2
34345.975281584026	2	2	2	2
34346.21528238963	2	2	2	1
34356.395316558766	3	3	2	2
34366.5753507279	3	3	2	2
34376.7953850313	2	2	2	2
34386.985419234	2	2	2	1
34397.1754534367	3	3	2	2
34397.415454242306	3	2	2	2
34407.635488545704	2	2	2	2
34417.80552268127	2	2	1	1
34428.03555701824	3	2	2	2
34438.2355912545	3	3	3	2
34448.47562562504	3	3	2	2
34448.71562643065	3	2	2	2
34458.91566066691	3	3	2	2
34469.055694701776	3	3	3	2
34479.27572900518	2	2	2	2
34489.525763409285	4	3	3	3
34499.70579757841	4	4	3	3
34499.94579838402	3	3	3	2
34510.12583255315	3	3	2	2
34520.31586675585	2	2	2	2
34530.55590112639	3	3	3	2
34540.69593516125	3	3	3	3
34550.87596933039	2	2	2	1
34551.115970135994	2	2	1	1
34561.3660045401	4	4	3	3
34571.566038776364	3	3	3	2
34581.756072979064	3	3	3	2
34591.966107248896	3	2	2	2
34602.186141552294	3	3	3	3
34602.416142324335	3	3	3	3
34612.536176292066	3	3	3	2
34622.706210427634	2	2	1	1
34632.92624473103	2	2	2	1
34643.1262789673	3	2	2	2
34653.35631330427	2	2	2	1
34653.58631407631	2	2	2	1
34663.83634848041	4	4	4	4
34674.01638264954	3	2	2	2
34684.10641651657	3	2	2	2
34694.34645088711	2	2	2	2
34704.526485056245	3	3	3	2
34704.766485861845	3	2	2	2
34714.996520198816	4	3	3	3
34725.15655430081	3	3	3	3
34735.30658836925	4	3	3	3
34745.476622504815	3	3	2	2
34755.67665674108	3	3	2	2
34755.91665754669	3	2	2	2
34766.14669188365	3	3	3	2
34776.376726220624	2	2	2	1
34786.51676025549	2	2	2	2
34796.72679452532	3	3	3	2
34806.946828828724	2	2	2	2
34807.17682960076	2	2	2	2
34817.36686380346	3	2	2	2
34827.61689820756	3	3	3	2
34837.756932242424	2	2	2	2
34847.93696641156	2	2	2	2
34858.12700061426	2	2	2	1
34858.36700141987	2	2	1	1
34868.58703572327	3	3	3	2
34878.77706992597	4	4	4	3
34888.937104027966	4	4	4	4
34899.15713833137	2	2	2	1
34909.35717256764	3	3	3	2
34909.58717333968	3	3	3	2
34919.807207643076	4	3	3	3
34929.98724181221	2	2	2	1
34940.22727618275	3	3	3	2
34950.427310419014	4	3	3	3
34960.597344554575	4	4	4	3
34960.83734536018	4	3	3	3
34970.98737942862	4	4	3	3
34981.17741363132	3	3	3	2
34991.32744769975	3	3	3	2
35001.50748186888	2	2	2	2
35011.71751613871	3	3	2	2
35011.95751694432	3	2	2	2
35022.11755104632	2	2	2	1
35032.31758528259	2	2	2	1
35042.517619518854	3	2	2	2
35052.707653721554	3	2	2	2
35062.897687924255	4	3	3	3
35063.13768872986	3	3	2	2
35073.277722764724	2	2	2	2
35083.49775706812	3	3	2	2
35093.70779133796	3	3	2	2
35103.88782550709	3	3	3	2
35114.05785964266	3	3	3	2
35114.29786044826	2	2	2	2
35124.48789465096	3	2	2	2
35134.6379287194	3	3	3	3
35144.867963056364	3	2	2	2
35155.08799735977	3	3	2	2
35165.30803166317	2	2	1	1
35165.548032468774	1	1	1	1
35175.788066839305	3	3	2	2
35185.99810110914	3	2	2	2
35196.1981353454	2	2	1	1
35206.428169682375	2	2	2	2
35216.62820391864	3	3	2	2
35216.86820472425	2	2	2	1
35227.038238859815	2	2	1	1
35237.188272928244	2	1	1	1
35247.398307198084	3	2	2	2
35257.51834116581	3	2	2	2
35267.71837540207	3	3	2	2
35267.95837620769	2	2	2	2
35278.18841054465	3	2	2	2
35288.35844468022	3	3	3	3
35298.47847864795	3	3	3	3
35308.638512749945	4	4	3	3
35318.74854668411	4	4	4	3
35318.98854748972	3	3	3	3
35329.20858179312	3	3	3	2
35339.438616130086	3	3	2	2
35349.61865029922	2	2	1	1
35359.82868456905	3	3	3	3
35370.00871873819	3	3	3	2
35370.24871954379	2	2	2	2
35380.41875367936	2	2	2	2
35390.60878788206	2	2	2	1
35400.80882211833	1	1	1	1
35411.078856589564	4	4	3	3
35421.248890725125	3	3	2	2
35421.47889149717	3	3	2	2
35431.66892569987	3	3	3	2
35441.848959869	3	3	3	3
35452.02899403813	3	3	2	2
35462.239028307966	3	2	2	2
35472.37906234283	2	2	1	1
35472.609063114876	2	2	1	1
35482.79909731758	3	3	3	3
35492.99913155384	3	3	3	2
35503.21916585724	4	3	3	3
35513.43920016064	3	3	3	3
35523.59923426264	3	3	2	2
35523.83923506825	2	2	2	2
35534.04926933808	3	2	2	2
35544.23930354078	3	3	2	2
35554.419337709915	3	3	2	2
35564.609371912615	3	3	3	3
35574.799406115315	3	3	2	2
35575.03940692092	2	2	2	1
35585.28944132502	3	3	3	3
35595.48947556129	2	2	2	2
35605.60950952902	2	2	2	2
35615.789543698156	2	2	2	2
35625.939577766585	3	3	3	2
35626.17957857219	3	3	2	2
35636.34961270776	3	3	2	2
35646.53964691046	2	2	2	2
35656.719681079594	3	2	2	2
35666.85971511446	3	3	2	2
35677.02974925002	2	2	2	1
35677.259750022065	2	2	2	1
35687.45978425833	2	2	2	1
35697.60981832676	3	3	2	2
35707.83985266373	2	2	2	2
35718.049886933564	3	3	3	3
35728.2299211027	4	3	3	3
35728.4699219083	3	3	2	2
35738.639956043866	2	2	2	1
35748.8499903137	3	3	3	3
35759.08002465067	3	2	2	2
35769.280058886936	3	3	3	2
35779.49009315677	2	2	1	1
35779.730093962375	2	1	1	1
35789.91012813151	2	2	2	1
35800.16016253561	4	3	3	3
35810.32019663761	4	4	3	3
35820.50023080674	3	2	2	2
35830.610264740906	3	3	3	2
35830.85026554651	3	3	2	2
35840.98029954782	3	3	3	3
35851.18033378408	4	3	3	3
35861.390368053915	3	2	2	2
35871.57040222305	2	2	1	1
35881.81043659358	3	3	2	2
35882.050437399186	3	2	2	2
35892.27047170259	4	4	3	3
35902.46050590529	4	3	3	3
35912.65054010799	4	3	3	3
35922.82057424355	3	2	2	2
35932.98060834555	2	2	2	2
35933.210609117596	2	2	2	2
35943.430643420994	3	2	2	2
35953.670677791524	3	2	2	2
35963.89071209493	2	2	2	1
35974.10074636476	2	2	2	1
35984.36078080243	4	3	3	3
35984.60078160804	3	3	3	3
35994.730815609335	4	4	3	3
36004.88084967777	4	4	3	3
36015.10088398117	3	3	3	3
36025.32091828457	3	2	2	2
36035.5009524537	3	2	2	2
36035.73095322574	3	2	2	2
36045.86098722704	3	3	3	2
36056.04102139617	3	2	2	2
36066.27105573314	3	3	2	2
36076.43108983514	3	3	3	3
36086.631124071406	2	2	2	2
36086.87112487702	2	2	1	1
36097.071159113286	3	3	2	2
36107.311193483816	3	3	2	2
36117.501227686516	3	3	3	3
36127.721261989915	3	3	3	2
36137.83129592408	4	3	3	3
36138.071296729686	3	3	3	2
36148.291331033084	3	3	3	3
36158.47136520222	2	2	2	1
36168.60139920352	2	1	1	1
36178.77143333908	2	2	2	1
36188.95146750822	3	3	3	2
36189.18146828026	3	3	3	2
36199.37150248296	3	2	2	2
36209.53153658496	2	2	2	1
36219.79157102262	4	3	3	3
36229.97160519176	4	3	3	3
36240.18163946159	3	3	3	2
36240.4216402672	3	2	2	2
36250.62167450347	3	3	3	3
36260.8017086726	3	3	3	3
36271.011742942435	2	2	2	1
36281.201777145136	3	3	3	3
36291.4318114821	3	3	3	2
36291.67181228771	3	2	2	2
36301.83184638971	3	3	3	2
36312.031880625975	3	3	2	2
36322.23191486224	3	3	3	3
36332.411949031375	3	3	2	2
36342.62198330121	4	4	3	3
36342.861984106814	3	3	3	2
36353.08201841021	2	2	2	2
