Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m04
48987.319021467796	3	3	2	2
49001.69745381927	2	2	2	2
49016.07588617074	3	3	2	2
49030.45431852222	2	2	2	2
49044.83275087369	3	3	3	2
49059.21118322516	3	2	2	2
49073.58961557663	2	2	2	2
49087.96804792811	2	2	2	2
49102.346480279586	3	2	2	2
49116.724912631056	3	2	2	2
49131.103344982526	3	3	3	2
49145.481777334004	3	3	2	2
49159.860209685474	2	2	2	2
49174.238642036944	2	2	2	2
49188.617074388414	3	2	2	2
49202.995506739884	3	3	3	3
49217.37393909137	3	3	3	3
49231.75237144284	3	2	2	2
49246.13080379431	3	3	3	2
49260.50923614578	3	3	2	2
49274.88766849726	3	2	2	2
49289.26610084873	3	2	2	2
49303.6445332002	2	2	2	2
49318.02296555167	3	3	3	3
49332.40139790315	3	3	2	2
49346.77983025462	3	2	2	2
49361.15826260609	2	2	2	2
49375.53669495756	2	2	2	2
49389.91512730904	2	2	2	1
49404.29355966051	3	3	2	2
49418.67199201198	2	2	2	1
49433.05042436345	2	2	2	1
49447.428856714934	3	3	2	2
49461.807289066404	2	2	2	2
49476.185721417874	3	2	2	2
49490.564153769345	3	2	2	2
49504.94258612082	3	3	3	2
49519.32101847229	3	3	2	2
49533.69945082376	3	3	2	2
49548.07788317523	3	2	2	2
49562.4563155267	3	2	2	2
49576.83474787819	3	3	2	2
49591.21318022966	3	2	2	2
49605.59161258113	3	2	2	2
49619.9700449326	3	3	3	2
49634.348477284075	3	3	2	2
49648.726909635545	3	2	2	2
49663.105341987015	3	2	2	2
49677.483774338485	3	3	2	2
49691.86220668997	2	2	2	2
49706.24063904144	3	2	2	2
49720.61907139291	3	3	2	2
49734.99750374438	3	3	2	2
49749.37593609586	3	3	2	2
49763.75436844733	3	2	2	2
49778.1328007988	2	2	2	2
49792.511233150275	2	2	2	2
49806.88966550175	2	2	2	2
49821.26809785322	3	2	2	2
49835.64653020469	3	2	2	2
49850.02496255616	3	3	2	2
49864.40339490763	2	2	2	2
49878.78182725911	3	2	2	2
49893.16025961059	3	2	2	2
49907.53869196206	3	3	3	2
49921.91712431353	3	2	2	2
49936.295556665005	3	2	2	2
49950.673989016475	2	2	2	2
49965.052421367945	3	3	2	2
49979.430853719416	2	2	2	2
49993.8092860709	2	2	2	2
50008.18771842237	3	2	2	2
50022.56615077384	3	3	2	2
50036.94458312531	3	2	2	2
50051.32301547679	3	3	3	2
50065.70144782826	3	3	2	2
50080.07988017973	3	3	2	2
50094.4583125312	3	2	2	2
50108.83674488268	3	3	2	2
50123.21517723415	2	2	2	2
50137.59360958562	3	3	3	2
50151.97204193709	2	2	2	2
50166.35047428857	3	2	2	2
50180.72890664004	3	2	2	2
50195.10733899151	3	2	2	2
50209.48577134298	2	2	2	2
50223.86420369445	2	2	2	2
50238.242636045936	3	3	2	2
50252.621068397406	2	2	2	2
50266.999500748876	3	3	2	2
50281.377933100346	3	2	2	2
50295.75636545182	2	2	2	2
50310.13479780329	2	2	2	2
50324.513230154764	3	2	2	2
50338.891662506234	3	2	2	2
50353.27009485772	3	2	2	2
50367.64852720919	2	2	2	2
50382.02695956066	2	2	2	1
50396.40539191213	3	2	2	2
50410.783824263606	3	3	3	2
50425.162256615076	3	3	2	2
50439.54068896655	3	2	2	2
50453.91912131802	2	2	2	2
50468.2975536695	2	2	2	1
50482.67598602097	3	2	2	2
50497.05441837244	3	3	2	2
50511.43285072391	2	2	2	2
50525.81128307539	3	3	2	2
50540.18971542686	3	2	2	2
50554.56814777833	2	2	2	2
50568.94658012981	2	2	2	2
50583.32501248128	3	2	2	2
50597.703444832754	3	2	2	2
50612.081877184224	3	3	2	2
50626.460309535694	3	3	3	2
50640.838741887164	3	3	2	2
50655.21717423864	3	2	2	2
50669.59560659012	3	3	2	2
50683.97403894159	2	2	2	2
50698.35247129306	3	3	3	2
50712.73090364454	2	2	2	2
50727.10933599601	2	2	2	2
50741.48776834748	3	3	2	2
50755.86620069895	2	2	2	1
50770.24463305043	2	2	2	1
50784.6230654019	3	2	2	2
50799.00149775337	3	3	2	2
50813.37993010484	2	2	2	2
50827.75836245632	3	3	2	2
50842.13679480779	3	2	2	2
50856.51522715926	3	3	2	2
50870.89365951073	2	2	2	2
50885.2720918622	3	3	2	2
50899.650524213685	3	2	2	2
50914.028956565155	3	3	3	3
50928.407388916625	3	3	2	2
50942.785821268095	3	2	2	2
50957.16425361957	3	2	2	2
50971.54268597104	3	2	2	2
50985.92111832251	2	2	2	2
51000.29955067398	2	2	2	2
51014.67798302547	2	2	2	2
51029.05641537694	3	2	2	2
51043.43484772841	3	3	3	3
51057.81328007988	3	2	2	2
51072.191712431355	2	2	2	2
51086.570144782825	3	3	3	2
51100.948577134295	3	3	2	2
51115.327009485765	3	3	3	2
51129.70544183725	3	2	2	2
51144.08387418872	2	2	2	2
51158.46230654019	2	2	2	2
51172.84073889166	2	2	2	2
51187.21917124314	3	3	2	2
51201.59760359461	3	3	2	2
51215.97603594608	3	2	2	2
51230.35446829755	3	3	2	2
51244.732900649025	3	2	2	2
51259.1113330005	2	2	2	2
51273.48976535197	3	3	2	2
51287.86819770344	3	3	2	2
51302.24663005491	3	2	2	2
51316.62506240639	3	3	2	2
51331.00349475786	2	2	2	2
51345.38192710934	2	2	2	2
51359.76035946081	3	2	2	2
51374.138791812285	4	4	3	3
51388.517224163756	4	3	3	3
51402.895656515226	3	2	2	2
51417.274088866696	2	2	2	2
51431.65252121817	2	2	2	2
51446.03095356965	3	2	2	2
51460.40938592112	2	2	2	2
51474.78781827259	3	2	2	2
51489.16625062407	2	2	2	2
51503.54468297554	2	2	2	1
51517.92311532701	3	2	2	2
51532.30154767848	3	2	2	2
51546.67998002996	3	3	2	2
51561.05841238143	3	2	2	2
51575.4368447329	3	2	2	2
51589.81527708437	2	2	2	2
51604.19370943584	3	2	2	2
51618.57214178732	3	2	2	2
51632.95057413879	3	2	2	2
51647.32900649026	3	2	2	2
51661.70743884173	3	2	2	2
51676.085871193216	2	2	2	2
51690.464303544686	2	2	2	2
51704.842735896156	3	3	2	2
51719.221168247626	3	3	2	2
51733.599600599104	2	2	2	1
51747.978032950574	3	3	2	2
51762.356465302044	3	2	2	2
51776.734897653514	3	3	2	2
51791.113330005	3	2	2	2
51805.49176235647	3	3	2	2
51819.87019470794	3	2	2	2
51834.24862705941	3	3	3	2
51848.62705941089	3	2	2	2
51863.00549176236	2	2	2	2
51877.38392411383	2	2	2	2
51891.7623564653	3	3	3	2
51906.14078881678	3	2	2	2
51920.51922116825	3	3	2	2
51934.89765351972	3	2	2	2
51949.27608587119	3	3	2	2
51963.65451822266	3	2	2	2
51978.03295057414	3	3	2	2
51992.41138292561	2	2	2	2
52006.78981527708	3	3	2	2
52021.16824762855	2	2	2	2
52035.546679980034	3	3	3	2
52049.925112331504	3	3	3	2
52064.303544682974	3	2	2	2
52078.681977034445	3	3	2	2
52093.06040938592	3	3	2	2
52107.43884173739	2	2	2	2
52121.81727408886	3	3	2	2
52136.19570644034	3	2	2	2
52150.57413879182	3	2	2	2
52164.95257114329	3	2	2	2
52179.33100349476	3	2	2	2
52193.70943584623	2	2	2	2
52208.087868197705	3	3	2	2
52222.46630054918	3	2	2	2
52236.84473290065	3	2	2	2
52251.22316525212	3	3	2	2
52265.60159760359	3	3	2	2
52279.98002995507	3	3	2	2
52294.35846230654	3	2	2	2
52308.73689465801	3	3	2	2
52323.11532700948	2	2	2	2
52337.493759360965	3	2	2	2
52351.872191712435	2	2	2	2
52366.250624063905	2	2	2	1
52380.629056415375	2	2	2	2
52395.00748876685	3	3	2	2
52409.38592111832	2	2	2	2
52423.76435346979	3	2	2	2
52438.14278582126	2	2	2	2
52452.52121817275	2	2	2	2
52466.89965052422	3	2	2	2
52481.27808287569	3	3	2	2
52495.65651522716	3	3	3	2
52510.034947578635	3	2	2	2
52524.413379930105	3	3	2	2
52538.791812281575	3	2	2	2
52553.170244633046	3	2	2	2
52567.54867698453	3	3	3	2
52581.927109336	3	2	2	2
52596.30554168747	3	2	2	2
52610.68397403894	3	2	2	2
52625.06240639041	2	2	2	2
52639.44083874189	3	2	2	2
52653.81927109336	3	3	2	2
52668.19770344483	3	2	2	2
52682.5761357963	2	2	2	1
52696.95456814778	3	3	2	2
52711.33300049925	2	2	2	2
52725.71143285072	2	2	2	2
52740.08986520219	3	2	2	2
52754.46829755367	3	3	3	2
52768.84672990514	2	2	2	2
52783.22516225661	3	2	2	2
52797.60359460808	2	2	2	2
52811.982026959566	3	2	2	2
52826.360459311036	3	3	2	2
52840.738891662506	3	2	2	2
52855.117324013976	3	3	3	2
52869.49575636545	2	2	2	2
52883.87418871692	2	2	2	2
52898.25262106839	3	3	2	2
52912.63105341987	2	2	2	1
52927.00948577135	3	3	2	2
52941.38791812282	2	2	2	2
52955.76635047429	3	3	2	2
52970.14478282576	2	2	2	2
52984.52321517723	3	3	3	3
52998.901647528706	3	2	2	2
53013.28007988018	3	2	2	2
53027.658512231654	3	2	2	2
53042.036944583124	3	2	2	2
53056.4153769346	2	2	2	2
53070.79380928607	3	2	2	2
53085.17224163754	3	2	2	2
53099.55067398901	3	3	2	2
53113.929106340496	3	3	3	3
53128.307538691966	3	3	3	2
53142.68597104344	3	3	2	2
53157.06440339491	3	3	3	3
53171.442835746384	3	3	3	3
53185.821268097854	3	3	2	2
53200.199700449324	2	2	2	2
53214.578132800794	3	3	2	2
53228.95656515228	3	2	2	2
53243.33499750375	2	2	2	2
53257.71342985522	3	2	2	2
53272.09186220669	3	2	2	2
53286.47029455816	3	2	2	2
53300.84872690964	3	3	2	2
53315.22715926111	3	2	2	2
53329.60559161258	2	2	2	2
53343.98402396405	2	2	2	2
53358.36245631553	3	2	2	2
53372.740888667	3	3	2	2
53387.11932101847	3	2	2	2
53401.49775336994	2	2	2	2
53415.87618572142	3	2	2	2
53430.25461807289	3	2	2	2
53444.63305042436	2	2	2	2
53459.01148277583	3	3	2	2
53473.389915127314	3	2	2	2
53487.768347478785	2	2	2	2
53502.146779830255	3	2	2	2
53516.525212181725	3	2	2	2
53530.9036445332	3	3	3	3
53545.28207688467	2	2	2	1
53559.66050923614	3	3	3	2
53574.03894158761	3	2	2	2
53588.4173739391	3	2	2	2
53602.79580629057	3	3	3	2
53617.17423864204	3	3	2	2
53631.55267099351	2	2	2	1
53645.93110334498	2	2	2	1
53660.309535696455	2	2	1	1
53674.687968047925	3	2	2	2
53689.0664003994	3	2	2	2
53703.44483275087	3	2	2	2
53717.82326510235	3	3	2	2
53732.20169745382	2	2	2	1
53746.58012980529	2	2	2	1
53760.95856215676	3	2	2	2
53775.33699450824	3	2	2	2
53789.715426859715	3	2	2	2
53804.093859211185	3	2	2	2
53818.472291562655	3	3	2	2
53832.85072391413	3	2	2	2
53847.2291562656	2	2	2	2
53861.60758861707	3	3	2	2
53875.98602096854	3	3	2	2
53890.36445332003	3	3	3	2
53904.7428856715	3	3	2	2
53919.12131802297	2	2	2	2
53933.49975037444	3	3	2	2
53947.878182725915	3	3	2	2
53962.256615077386	3	2	2	2
53976.635047428856	3	3	2	2
53991.013479780326	2	2	2	2
54005.391912131796	2	2	2	1
54019.77034448328	2	2	2	1
54034.14877683475	2	2	2	2
54048.52720918622	2	2	2	1
54062.90564153769	3	2	2	2
54077.28407388917	2	2	2	2
54091.66250624064	2	2	2	1
54106.04093859211	3	2	2	2
54120.41937094358	3	3	2	2
54134.79780329506	2	2	2	2
54149.17623564653	3	2	2	2
54163.554667998	2	2	2	2
54177.93310034947	2	2	2	2
54192.31153270095	3	2	2	2
54206.68996505242	2	2	2	2
54221.06839740389	3	3	2	2
54235.44682975536	3	2	2	2
54249.825262106846	3	3	2	2
54264.203694458316	2	2	2	2
54278.582126809786	3	2	2	2
54292.960559161256	3	2	2	2
54307.338991512726	3	2	2	2
54321.717423864204	3	2	2	2
54336.095856215674	3	2	2	2
54350.474288567144	2	2	2	2
54364.85272091862	2	2	2	2
54379.2311532701	3	3	2	2
54393.60958562157	3	2	2	2
54407.98801797304	3	2	2	2
54422.36645032451	3	2	2	2
54436.74488267599	2	2	2	2
54451.12331502746	3	2	2	2
54465.501747378934	3	3	3	2
54479.880179730404	3	2	2	2
54494.25861208188	3	3	2	2
54508.63704443335	3	2	2	2
54523.01547678482	2	2	2	2
54537.39390913629	2	2	2	2
54551.77234148777	3	3	2	2
54566.15077383925	3	3	3	2
54580.52920619072	2	2	2	1
54594.90763854219	3	3	3	2
54609.286070893664	3	2	2	2
54623.664503245134	3	3	2	2
54638.042935596604	2	2	2	2
54652.421367948074	2	2	2	2
54666.799800299545	2	2	2	2
54681.17823265103	3	3	2	2
54695.5566650025	3	2	2	2
54709.93509735397	3	2	2	2
54724.31352970544	3	3	2	2
54738.69196205692	3	3	2	2
54753.07039440839	3	2	2	2
54767.44882675986	2	2	2	2
54781.82725911133	2	2	2	1
54796.20569146281	3	3	2	2
54810.58412381428	3	3	2	2
54824.96255616575	3	2	2	2
54839.34098851722	3	3	2	2
54853.7194208687	3	2	2	2
54868.09785322017	3	2	2	2
54882.47628557164	3	3	3	2
54896.85471792311	3	3	2	2
54911.233150274595	2	2	2	2
54925.611582626065	2	2	2	2
54939.990014977535	3	3	2	2
54954.368447329005	3	2	2	2
54968.74687968048	2	2	2	1
54983.12531203195	3	2	2	2
54997.50374438342	3	2	2	2
55011.88217673489	2	2	2	1
55026.26060908636	2	2	2	2
55040.63904143785	2	2	2	1
55055.01747378932	2	2	2	2
55069.39590614079	3	2	2	2
55083.77433849226	3	2	2	2
55098.152770843735	3	3	2	2
55112.531203195205	3	2	2	2
55126.909635546675	2	2	2	2
55141.288067898146	3	3	2	2
55155.66650024963	3	3	2	2
55170.0449326011	3	3	2	2
55184.42336495257	3	3	2	2
55198.80179730404	3	3	2	2
55213.18022965552	2	2	2	2
55227.55866200699	3	3	2	2
55241.93709435846	3	3	2	2
55256.315526709936	3	3	2	2
55270.69395906141	2	2	2	2
55285.07239141288	2	2	2	1
55299.45082376435	2	2	2	1
55313.82925611582	3	2	2	2
55328.20768846729	3	2	2	2
55342.58612081878	3	3	2	2
55356.96455317025	2	2	2	2
55371.34298552172	2	2	2	1
55385.72141787319	2	2	2	1
55400.099850224666	3	3	3	2
55414.478282576136	3	3	3	2
55428.856714927606	3	2	2	2
55443.235147279076	3	3	2	2
55457.61357963056	3	3	3	2
55471.99201198203	3	3	2	2
55486.3704443335	3	3	3	2
55500.74887668497	3	2	2	2
55515.12730903645	3	2	2	2
55529.50574138792	3	3	2	2
55543.88417373939	3	3	2	2
55558.26260609086	3	2	2	2
55572.64103844234	3	3	2	2
55587.01947079381	2	2	2	2
55601.39790314528	2	2	2	2
55615.776335496754	3	3	3	2
55630.15476784823	2	2	2	2
55644.5332001997	2	2	2	2
55658.91163255117	3	3	2	2
55673.29006490264	2	2	2	2
55687.66849725411	3	3	2	2
55702.046929605596	3	3	2	2
55716.425361957066	3	2	2	2
55730.80379430854	2	2	2	2
55745.18222666001	3	2	2	2
55759.560659011484	3	3	2	2
55773.939091362954	2	2	2	2
55788.317523714424	3	2	2	2
55802.695956065894	3	3	3	2
55817.07438841738	3	3	2	2
55831.45282076885	3	2	2	2
55845.83125312032	2	2	2	2
55860.20968547179	3	3	2	2
55874.58811782327	3	3	2	2
55888.96655017474	3	3	2	2
55903.34498252621	3	2	2	2
55917.72341487768	3	2	2	2
55932.10184722916	3	2	2	2
55946.48027958063	2	2	2	1
55960.8587119321	2	2	2	2
55975.23714428357	2	2	2	2
55989.61557663505	2	2	2	1
56003.99400898652	3	3	3	2
56018.37244133799	3	3	3	2
56032.75087368947	3	2	2	2
56047.12930604094	2	2	2	2
56061.507738392414	3	3	2	2
56075.886170743885	3	2	2	2
56090.264603095355	3	3	2	2
56104.643035446825	3	3	2	2
56119.0214677983	3	2	2	2
56133.39990014978	3	2	2	2
56147.77833250125	3	3	3	3
56162.15676485272	3	2	2	2
56176.5351972042	3	2	2	2
56190.91362955567	3	2	2	2
56205.29206190714	3	2	2	2
56219.67049425861	3	3	2	2
56234.04892661009	2	2	2	2
56248.42735896156	2	2	2	1
56262.80579131303	3	3	2	2
56277.1842236645	3	3	2	2
56291.56265601598	3	2	2	2
56305.94108836745	3	2	2	2
56320.31952071892	3	2	2	2
56334.69795307039	2	2	2	2
56349.07638542186	3	3	2	2
56363.454817773345	3	3	2	2
56377.833250124815	3	3	2	2
56392.211682476285	3	3	3	2
56406.590114827755	3	2	2	2
56420.96854717923	2	2	2	2
56435.3469795307	3	2	2	2
56449.72541188217	3	3	2	2
56464.10384423364	3	2	2	2
56478.48227658513	3	3	2	2
56492.8607089366	3	2	2	2
56507.23914128807	2	2	2	1
56521.61757363954	3	3	2	2
56535.996005991015	4	3	3	3
56550.374438342486	3	2	2	2
56564.752870693956	3	2	2	2
56579.131303045426	3	2	2	2
56593.50973539691	2	2	2	2
56607.88816774838	3	3	2	2
56622.26660009985	3	3	2	2
56636.64503245132	3	3	3	2
56651.0234648028	3	3	2	2
56665.40189715427	3	2	2	2
56679.78032950574	2	2	2	1
56694.15876185721	3	3	2	2
56708.537194208686	3	2	2	2
56722.91562656016	2	2	2	1
56737.29405891163	3	3	2	2
56751.6724912631	3	2	2	2
56766.05092361457	2	2	2	2
56780.42935596605	3	3	2	2
56794.80778831752	3	2	2	2
56809.186220669	3	3	2	2
56823.56465302047	3	3	2	2
56837.943085371946	3	3	2	2
56852.321517723416	2	2	2	2
56866.699950074886	3	2	2	2
56881.078382426356	3	2	2	2
56895.456814777834	3	3	2	2
56909.83524712931	3	3	2	2
56924.21367948078	3	3	2	2
56938.59211183225	2	2	2	2
56952.97054418373	3	2	2	2
56967.3489765352	3	2	2	2
56981.72740888667	2	2	2	2
56996.10584123814	3	3	3	3
57010.48427358962	3	2	2	2
57024.862705941094	2	2	2	2
57039.241138292564	3	3	2	2
57053.619570644034	2	2	2	2
57067.998002995504	3	2	2	2
57082.37643534698	3	3	2	2
57096.75486769845	3	3	2	2
57111.13330004992	3	2	2	2
57125.51173240139	2	2	2	2
57139.89016475288	2	2	2	2
57154.26859710435	3	2	2	2
57168.64702945582	2	2	2	2
57183.02546180729	2	2	2	2
57197.403894158764	2	2	2	1
57211.782326510234	3	3	3	2
57226.160758861704	3	2	2	2
57240.539191213174	2	2	2	2
57254.91762356466	2	2	2	1
57269.29605591613	3	2	2	2
57283.6744882676	2	2	2	2
57298.05292061907	3	3	2	2
57312.43135297055	3	3	3	2
57326.80978532202	3	2	2	2
57341.18821767349	3	2	2	2
57355.56665002496	3	3	2	2
57369.94508237644	3	2	2	2
57384.32351472791	3	2	2	2
57398.70194707938	3	2	2	2
57413.08037943085	2	2	2	2
57427.45881178232	3	3	3	2
57441.8372441338	3	3	2	2
57456.21567648527	3	2	2	2
57470.59410883674	3	2	2	2
57484.97254118822	2	2	2	1
57499.350973539695	3	3	3	2
57513.729405891165	2	2	2	2
57528.107838242635	2	2	2	1
57542.486270594105	2	2	1	1
57556.86470294558	3	3	2	2
57571.24313529705	3	2	2	2
57585.62156764853	3	2	2	2
57600.0	2	2	2	1
57614.37843235148	3	3	2	2
57628.75686470295	3	2	2	2
57643.13529705442	2	2	2	2
57657.51372940589	3	3	2	2
57671.892161757365	3	3	2	2
57686.27059410884	3	3	2	2
57700.64902646031	3	3	2	2
57715.02745881178	2	2	2	2
57729.40589116325	3	3	2	2
57743.78432351473	3	3	2	2
57758.1627558662	3	2	2	2
57772.54118821767	3	2	2	2
57786.91962056914	3	3	2	2
57801.298052920625	2	2	2	2
57815.676485272095	3	3	2	2
57830.054917623565	3	3	2	2
57844.433349975036	3	3	2	2
57858.81178232651	3	3	3	2
57873.19021467798	3	2	2	2
57887.56864702945	2	2	2	2
57901.94707938092	2	2	2	2
57916.32551173241	3	3	2	2
57930.70394408388	3	2	2	2
57945.08237643535	3	3	3	2
57959.46080878682	2	2	2	2
57973.839241138296	2	2	2	1
57988.217673489766	3	3	2	2
58002.596105841236	3	2	2	2
58016.974538192706	3	3	2	2
58031.35297054419	3	2	2	2
58045.73140289566	3	2	2	2
58060.10983524713	2	2	2	1
58074.4882675986	3	3	3	2
58088.86669995007	3	2	2	2
58103.24513230155	3	3	2	2
58117.62356465302	3	3	2	2
58132.00199700449	3	3	2	2
58146.38042935596	3	2	2	2
58160.75886170744	3	3	2	2
58175.13729405891	2	2	2	2
58189.515726410384	3	3	2	2
58203.894158761854	3	3	2	2
58218.27259111333	2	2	2	1
58232.6510234648	2	2	2	1
58247.02945581627	3	3	2	2
58261.40788816774	2	2	2	2
58275.786320519226	3	3	2	2
58290.164752870696	3	2	2	2
58304.543185222166	3	3	2	2
58318.92161757364	3	2	2	2
58333.300049925114	3	2	2	2
58347.678482276584	3	2	2	2
58362.056914628054	2	2	2	2
58376.43534697953	3	2	2	2
58390.81377933101	3	2	2	2
58405.19221168248	2	2	2	2
58419.57064403395	2	2	2	2
58433.94907638542	3	2	2	2
58448.32750873689	3	3	2	2
58462.70594108837	3	2	2	2
58477.084373439844	3	2	2	2
58491.462805791314	2	2	2	2
58505.841238142784	3	2	2	2
58520.21967049426	2	2	2	2
58534.59810284573	3	3	2	2
58548.9765351972	2	2	2	2
58563.35496754867	2	2	2	2
58577.73339990016	2	2	2	2
58592.11183225163	3	3	2	2
58606.4902646031	3	2	2	2
58620.86869695457	3	3	3	2
58635.247129306044	3	2	2	2
58649.625561657514	3	3	2	2
58664.003994008985	2	2	2	2
58678.382426360455	3	2	2	2
58692.76085871194	2	2	2	2
58707.13929106341	3	3	2	2
58721.51772341488	3	3	2	2
58735.89615576635	3	2	2	2
58750.27458811782	2	2	2	2
58764.6530204693	2	2	2	2
58779.03145282077	3	2	2	2
58793.40988517224	3	3	2	2
58807.78831752371	3	2	2	2
58822.16674987519	2	2	2	2
58836.54518222666	2	2	2	1
58850.92361457813	3	2	2	2
58865.3020469296	3	3	3	2
58879.68047928108	2	2	2	2
58894.05891163255	3	2	2	2
58908.43734398402	3	3	2	2
58922.81577633549	3	2	2	2
58937.194208686975	2	2	2	2
58951.572641038445	2	2	2	2
58965.951073389915	2	2	2	2
58980.329505741385	2	2	2	2
58994.70793809286	3	3	2	2
59009.08637044433	3	2	2	2
59023.4648027958	3	2	2	2
59037.84323514727	2	2	2	2
59052.22166749876	2	2	2	2
59066.60009985023	3	3	2	2
59080.9785322017	3	2	2	2
59095.35696455317	3	2	2	2
59109.73539690464	2	2	2	2
59124.113829256115	3	2	2	2
59138.492261607586	3	3	2	2
59152.87069395906	3	2	2	2
59167.24912631053	2	2	2	2
59181.62755866201	2	2	2	2
59196.00599101348	3	2	2	2
59210.38442336495	3	3	2	2
59224.76285571642	2	2	2	2
59239.1412880679	3	3	2	2
59253.519720419376	3	2	2	2
59267.898152770846	2	2	2	2
59282.276585122316	3	2	2	2
59296.65501747379	3	2	2	2
59311.03344982526	3	3	3	2
59325.41188217673	2	2	2	1
59339.7903145282	3	2	2	2
59354.16874687969	2	2	2	2
59368.54717923116	3	2	2	2
59382.92561158263	3	3	2	2
59397.3040439341	3	3	2	2
59411.682476285576	3	2	2	2
59426.060908637046	3	3	2	2
59440.439340988516	3	2	2	2
59454.817773339986	3	3	2	2
59469.196205691456	3	2	2	2
59483.57463804294	3	3	2	2
59497.95307039441	3	2	2	2
59512.33150274588	3	2	2	2
59526.70993509735	2	2	2	2
59541.08836744883	2	2	2	1
59555.4667998003	2	2	1	1
59569.84523215177	3	3	2	2
59584.22366450324	2	2	2	2
59598.602096854724	3	2	2	2
59612.980529206194	2	2	2	2
59627.358961557664	3	2	2	2
59641.737393909134	3	3	2	2
59656.11582626061	3	2	2	2
59670.49425861208	2	2	2	2
59684.87269096355	3	3	3	2
59699.25112331502	3	3	2	2
59713.629555666506	3	3	2	2
59728.00798801798	2	2	2	1
59742.38642036945	2	2	1	1
59756.76485272092	2	2	2	2
59771.14328507239	3	2	2	2
59785.521717423864	2	2	2	2
59799.900149775334	3	2	2	2
59814.278582126804	3	3	2	2
59828.65701447828	3	3	2	2
59843.03544682976	3	2	2	2
59857.41387918123	2	2	2	2
59871.7923115327	2	2	2	1
59886.17074388417	3	2	2	2
59900.54917623565	2	2	2	1
59914.92760858712	3	2	2	2
59929.306040938594	3	2	2	2
59943.684473290064	2	2	2	2
59958.06290564154	2	2	2	1
59972.44133799301	2	2	2	2
59986.81977034448	3	3	2	2
60001.19820269595	2	2	2	2
60015.57663504743	3	2	2	2
60029.95506739891	3	2	2	2
60044.33349975038	2	2	2	2
60058.71193210185	3	2	2	2
60073.090364453325	3	2	2	2
60087.468796804795	3	3	2	2
60101.847229156265	3	3	2	2
60116.225661507735	3	3	3	2
60130.604093859205	3	3	2	2
60144.98252621069	2	2	2	2
60159.36095856216	3	2	2	2
60173.73939091363	3	2	2	2
60188.1178232651	3	2	2	2
60202.49625561658	2	2	2	2
60216.87468796805	2	2	2	1
60231.25312031952	3	2	2	2
60245.63155267099	3	2	2	2
60260.00998502247	3	2	2	2
60274.38841737394	3	3	3	2
60288.76684972541	3	2	2	2
60303.14528207688	2	2	2	2
60317.52371442836	2	2	2	2
60331.90214677983	3	3	2	2
60346.2805791313	3	2	2	2
60360.65901148277	3	3	2	2
60375.037443834255	3	2	2	2
60389.415876185725	3	2	2	2
60403.794308537195	2	2	2	2
60418.172740888665	3	3	2	2
60432.55117324014	3	3	2	2
60446.92960559161	3	3	2	2
60461.30803794308	3	2	2	2
60475.68647029455	2	2	2	2
60490.06490264602	3	2	2	2
60504.44333499751	3	3	3	3
60518.82176734898	3	3	3	2
60533.20019970045	2	2	2	2
60547.57863205192	3	2	2	2
60561.957064403396	3	2	2	2
60576.335496754866	2	2	2	2
60590.713929106336	3	3	3	2
60605.092361457806	3	2	2	2
60619.47079380929	2	2	2	2
60633.84922616076	3	2	2	2
60648.22765851223	2	2	2	2
60662.6060908637	3	3	2	2
60676.98452321518	2	2	2	2
60691.36295556665	2	2	2	2
60705.741387918126	3	2	2	2
60720.119820269596	3	2	2	2
60734.49825262107	2	2	2	2
60748.87668497254	3	2	2	2
60763.25511732401	2	2	2	2
60777.633549675484	3	2	2	2
60792.011982026954	3	2	2	2
60806.39041437844	2	2	2	2
60820.76884672991	2	2	2	1
60835.14727908138	3	3	2	2
60849.52571143285	2	2	2	2
60863.904143784326	4	4	4	3
60878.282576135796	3	3	2	2
60892.66100848727	3	2	2	2
60907.03944083874	2	2	2	2
60921.41787319022	2	2	2	2
60935.79630554169	3	3	3	2
60950.17473789316	2	2	2	2
60964.55317024463	3	2	2	2
60978.93160259611	2	2	2	2
60993.31003494758	2	2	2	2
61007.68846729905	2	2	2	1
61022.06689965052	2	2	2	2
61036.445332002004	2	2	2	2
61050.823764353474	3	2	2	2
61065.202196704944	3	2	2	2
61079.580629056414	2	2	2	2
61093.95906140789	3	2	2	2
61108.33749375936	3	2	2	2
61122.71592611083	3	2	2	2
61137.0943584623	3	2	2	2
61151.47279081377	3	3	2	2
61165.85122316526	2	2	2	2
61180.22965551673	3	3	2	2
61194.6080878682	2	2	2	2
61208.98652021967	2	2	2	2
61223.364952571144	2	2	2	2
61237.743384922614	3	2	2	2
61252.121817274085	2	2	2	2
61266.500249625555	3	3	2	2
61280.87868197704	3	3	2	2
61295.25711432851	2	2	2	1
61309.63554667998	3	2	2	2
61324.01397903145	3	2	2	2
61338.39241138293	2	2	2	2
61352.7708437344	3	2	2	2
61367.14927608587	3	2	2	2
61381.52770843734	3	2	2	2
