Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube-m04
61812.76595744681	3	3	3	2
61827.12765957447	3	3	3	3
61841.48936170213	3	3	3	2
61855.85106382979	3	3	3	2
61870.21276595745	2	2	2	2
61884.57446808511	3	3	2	2
61898.93617021277	3	3	3	2
61913.29787234043	3	3	3	2
61927.65957446809	3	3	3	3
61942.02127659575	3	3	3	2
61956.382978723406	2	2	2	2
61970.744680851065	3	3	3	2
61985.10638297872	3	3	2	2
61999.46808510638	3	3	3	3
62013.82978723404	3	3	2	2
62028.19148936171	3	3	3	3
62042.553191489365	3	2	2	2
62056.914893617024	3	3	3	2
62071.27659574468	3	3	3	2
62085.63829787234	3	3	2	2
62100.0	4	3	3	3
62114.36170212766	3	3	2	2
62128.72340425532	2	2	2	2
62143.085106382976	3	3	2	2
62157.446808510635	3	3	3	2
62171.80851063829	3	3	2	2
62186.17021276596	4	4	4	3
62200.53191489362	3	3	3	2
62214.89361702128	2	2	2	2
62229.255319148935	3	3	3	2
62243.617021276594	3	3	3	2
62257.97872340425	3	3	2	2
62272.34042553191	3	3	3	2
62286.70212765957	3	3	3	3
62301.06382978723	3	2	2	2
62315.42553191489	4	3	3	3
62329.78723404255	2	2	2	2
62344.14893617021	3	3	2	2
62358.51063829787	3	3	3	2
62372.87234042553	3	3	3	3
62387.23404255319	3	2	2	2
62401.595744680846	4	4	4	3
62415.957446808505	4	4	3	3
62430.31914893616	3	3	3	2
62444.68085106384	3	3	3	2
62459.042553191495	3	3	3	2
62473.404255319154	2	2	2	2
62487.76595744681	3	3	2	2
62502.12765957447	3	3	3	2
62516.48936170213	3	3	3	2
62530.85106382979	3	3	3	3
62545.21276595745	3	3	3	3
62559.57446808511	3	2	2	2
62573.93617021277	3	3	3	3
62588.29787234043	3	3	3	2
62602.65957446809	3	3	3	3
62617.02127659575	3	3	3	2
62631.382978723406	3	3	3	2
62645.744680851065	2	2	2	2
62660.10638297872	3	3	3	2
62674.46808510638	3	3	3	2
62688.82978723404	3	3	3	3
62703.19148936171	3	3	3	2
62717.553191489365	3	3	3	2
62731.914893617024	2	2	2	2
62746.27659574468	3	2	2	2
62760.63829787234	3	3	3	2
62775.0	3	3	2	2
62789.36170212766	3	3	3	2
62803.72340425532	3	2	2	2
62818.085106382976	2	2	1	1
62832.446808510635	3	3	3	2
62846.80851063829	3	3	2	2
62861.17021276596	4	3	3	3
62875.53191489362	3	3	3	3
62889.89361702128	3	3	3	2
62904.255319148935	2	2	2	2
62918.617021276594	2	2	2	2
62932.97872340425	3	3	3	2
62947.34042553191	3	3	3	2
62961.70212765957	3	3	2	2
62976.06382978723	3	3	3	3
62990.42553191489	3	2	2	2
63004.78723404255	3	3	3	2
63019.14893617021	3	3	3	3
63033.51063829787	3	3	3	2
63047.87234042553	3	3	3	2
63062.23404255319	3	3	3	2
63076.595744680846	2	2	2	2
63090.957446808505	3	3	3	2
63105.31914893616	3	3	2	2
63119.68085106384	3	3	3	2
63134.042553191495	3	3	3	2
63148.404255319154	3	3	3	3
63162.76595744681	3	2	2	2
63177.12765957447	3	3	3	3
63191.48936170213	3	3	3	2
63205.85106382979	3	3	3	2
63220.21276595745	3	3	3	2
63234.57446808511	3	3	2	2
63248.93617021277	2	2	2	1
63263.29787234043	3	3	3	2
63277.65957446809	3	3	2	2
63292.02127659575	3	3	3	2
63306.382978723406	3	2	2	2
63320.744680851065	3	2	2	2
63335.10638297872	2	2	1	1
63349.46808510638	3	3	3	3
63363.82978723404	3	3	2	2
63378.19148936171	3	3	3	3
63392.553191489365	3	3	3	3
63406.914893617024	3	3	3	2
63421.27659574468	3	2	2	2
63435.63829787234	3	3	2	2
63450.0	3	3	3	2
63464.36170212766	4	3	3	3
63478.72340425532	2	2	2	2
63493.085106382976	3	3	2	2
63507.446808510635	2	2	2	1
63521.80851063829	3	3	3	2
63536.17021276596	3	3	3	3
63550.53191489362	3	3	2	2
63564.89361702128	3	3	3	3
63579.255319148935	4	3	3	3
63593.617021276594	3	3	2	2
63607.97872340425	3	3	3	2
63622.34042553191	3	3	2	2
63636.70212765957	4	3	3	3
63651.06382978723	3	3	3	2
63665.42553191489	3	3	3	3
63679.78723404255	3	2	2	2
63694.14893617021	3	3	3	3
63708.51063829787	3	3	3	3
63722.87234042553	3	3	3	2
63737.23404255319	3	3	3	3
63751.595744680846	4	3	3	3
63765.957446808505	3	3	2	2
63780.31914893616	3	3	2	2
63794.68085106384	3	3	3	2
63809.042553191495	3	3	3	2
63823.404255319154	3	2	2	2
63837.76595744681	3	3	3	2
63852.12765957447	3	2	2	2
63866.48936170213	3	3	3	2
63880.85106382979	3	3	3	3
63895.21276595745	3	3	3	2
63909.57446808511	3	3	3	2
63923.93617021277	3	3	3	3
63938.29787234043	3	2	2	2
63952.65957446809	3	3	3	2
63967.02127659575	3	3	3	2
63981.382978723406	3	3	3	3
63995.744680851065	3	3	3	3
64010.10638297872	3	3	3	2
64024.46808510638	2	2	2	2
64038.82978723404	4	3	3	3
64053.19148936171	3	3	2	2
64067.553191489365	3	3	3	2
64081.914893617024	3	3	2	2
64096.27659574468	3	3	3	2
64110.63829787234	2	2	2	2
64125.0	3	3	3	2
64139.36170212766	3	3	3	2
64153.72340425532	3	3	3	2
64168.085106382976	3	3	3	2
64182.446808510635	3	3	3	2
64196.80851063829	2	2	2	2
64211.17021276596	3	3	3	3
64225.53191489362	3	3	3	3
64239.89361702128	3	3	2	2
64254.255319148935	3	3	3	2
64268.617021276594	3	3	3	2
64282.97872340425	3	2	2	2
64297.34042553191	3	3	3	2
64311.70212765957	3	3	3	3
64326.06382978723	3	3	2	2
64340.42553191489	3	3	3	3
64354.78723404255	3	3	3	3
64369.14893617021	3	2	2	2
64383.51063829787	3	3	2	2
64397.87234042553	3	3	3	3
64412.23404255319	2	2	1	1
64426.595744680846	3	3	3	3
64440.957446808505	4	3	3	3
64455.31914893616	3	3	2	2
64469.68085106384	3	3	2	2
64484.042553191495	3	2	2	2
64498.404255319154	3	2	2	2
64512.76595744681	3	3	3	2
64527.12765957447	4	3	3	3
64541.48936170213	3	3	2	2
64555.85106382979	3	3	3	2
64570.21276595745	4	3	3	3
64584.57446808511	4	3	3	3
64598.93617021277	3	2	2	2
64613.29787234043	3	3	3	3
64627.65957446809	3	2	2	2
64642.02127659575	3	3	3	2
64656.382978723406	3	3	3	2
64670.744680851065	3	2	2	2
64685.10638297872	3	3	2	2
64699.46808510638	3	3	3	2
64713.82978723404	2	2	2	2
64728.19148936171	3	3	2	2
64742.553191489365	3	3	3	3
64756.914893617024	3	3	2	2
64771.27659574468	3	3	3	2
64785.63829787234	3	3	3	2
64800.0	2	2	2	2
64814.36170212766	3	2	2	2
64828.72340425532	3	3	3	3
64843.085106382976	3	3	3	3
64857.446808510635	3	3	3	2
64871.80851063829	3	3	2	2
64886.17021276596	2	2	2	2
64900.53191489362	3	3	3	3
64914.89361702128	3	3	2	2
64929.255319148935	3	3	3	2
64943.617021276594	3	3	3	3
64957.97872340425	3	3	3	3
64972.34042553191	3	2	2	2
64986.70212765957	3	3	3	3
65001.06382978723	3	2	2	2
65015.42553191489	3	3	3	2
65029.78723404255	3	3	3	2
65044.14893617021	3	3	3	2
65058.51063829787	2	2	2	2
65072.87234042553	3	2	2	2
65087.23404255319	3	2	2	2
65101.595744680846	3	3	3	3
65115.957446808505	3	3	3	3
65130.31914893616	3	2	2	2
65144.68085106384	2	2	2	1
65159.042553191495	3	3	3	2
65173.404255319154	3	3	3	3
65187.76595744681	3	3	3	3
65202.12765957447	3	3	3	2
65216.48936170213	3	3	3	2
65230.85106382979	2	2	2	2
65245.21276595745	3	3	3	2
65259.57446808511	3	3	2	2
65273.93617021277	3	3	3	2
65288.29787234043	3	3	3	2
65302.65957446809	3	3	3	2
65317.02127659575	2	2	2	2
65331.382978723406	3	3	3	3
65345.744680851065	3	3	3	3
65360.10638297872	3	3	3	2
65374.46808510638	3	3	3	2
65388.82978723404	3	3	3	3
65403.19148936171	3	2	2	2
65417.553191489365	3	3	3	3
65431.914893617024	3	3	2	2
65446.27659574468	4	3	3	3
65460.63829787234	3	3	3	3
65475.0	3	3	3	3
65489.36170212766	3	2	2	2
65503.72340425532	3	3	3	2
65518.085106382976	3	3	2	2
65532.446808510635	3	3	3	2
65546.8085106383	3	3	3	3
65561.17021276595	3	3	3	2
65575.53191489361	2	2	2	2
65589.89361702127	3	3	2	2
65604.25531914893	3	3	3	2
65618.61702127659	3	3	3	2
65632.97872340426	2	2	2	2
65647.34042553192	3	2	2	2
65661.70212765958	2	2	2	1
65676.06382978724	3	3	3	3
65690.4255319149	3	3	2	2
65704.78723404255	3	3	2	2
65719.14893617021	3	3	3	2
65733.51063829787	3	3	2	2
65747.87234042553	2	2	2	1
65762.23404255319	3	3	3	2
65776.59574468085	3	3	2	2
65790.9574468085	3	3	3	2
65805.31914893616	2	2	2	1
65819.68085106384	2	2	2	2
65834.0425531915	2	2	2	1
65848.40425531915	4	4	3	3
65862.76595744681	3	3	3	2
65877.12765957447	3	3	3	2
65891.48936170213	3	3	2	2
65905.85106382979	3	3	3	3
65920.21276595745	3	2	2	2
65934.5744680851	4	3	3	3
65948.93617021276	3	3	2	2
65963.29787234042	3	3	3	2
65977.65957446808	3	3	3	3
65992.02127659574	4	3	3	3
66006.38297872341	3	3	2	2
66020.74468085107	3	3	3	3
66035.10638297873	3	3	3	3
66049.46808510639	3	3	3	2
66063.82978723405	3	3	3	2
66078.1914893617	3	3	3	3
66092.55319148937	3	2	2	2
66106.91489361702	3	3	3	2
66121.27659574468	3	3	3	2
66135.63829787234	3	3	3	2
66150.0	3	3	3	2
66164.36170212766	3	3	3	2
66178.72340425532	2	2	2	2
66193.08510638298	3	3	3	2
66207.44680851063	4	3	3	3
66221.8085106383	3	3	3	3
66236.17021276595	3	3	2	2
66250.53191489361	3	3	3	2
66264.89361702127	2	2	2	2
66279.25531914893	3	3	3	2
66293.61702127659	3	3	3	3
66307.97872340426	3	3	3	2
66322.34042553192	3	3	3	3
66336.70212765958	3	3	2	2
66351.06382978724	2	2	2	2
66365.4255319149	3	2	2	2
66379.78723404255	3	3	2	2
66394.14893617021	4	3	3	3
66408.51063829787	3	3	3	2
66422.87234042553	3	3	3	2
66437.23404255319	2	2	2	2
66451.59574468085	3	3	2	2
66465.9574468085	4	3	3	3
66480.31914893616	3	3	2	2
66494.68085106384	3	3	3	2
66509.0425531915	3	3	3	2
66523.40425531915	3	2	2	2
66537.76595744681	3	3	2	2
66552.12765957447	3	3	3	2
66566.48936170213	3	3	2	2
66580.85106382979	3	3	2	2
66595.21276595745	3	3	2	2
66609.5744680851	2	2	2	2
66623.93617021276	3	3	3	2
66638.29787234042	3	3	2	2
66652.65957446808	3	3	3	2
66667.02127659574	3	3	2	2
66681.38297872341	3	3	3	2
66695.74468085107	3	2	2	2
66710.10638297873	3	3	3	3
66724.46808510639	3	3	3	2
66738.82978723405	3	3	3	3
66753.1914893617	3	3	2	2
66767.55319148937	3	3	3	2
66781.91489361702	2	2	2	2
66796.27659574468	3	3	2	2
66810.63829787234	3	3	2	2
66825.0	3	3	3	3
66839.36170212766	3	3	3	3
66853.72340425532	3	3	2	2
66868.08510638298	3	3	2	2
66882.44680851063	3	3	3	3
66896.8085106383	3	3	3	2
66911.17021276595	3	3	3	3
66925.53191489361	3	3	2	2
66939.89361702127	4	3	3	3
66954.25531914893	3	3	2	2
66968.61702127659	3	3	3	3
66982.97872340426	3	3	3	2
66997.34042553192	3	3	2	2
67011.70212765958	3	3	3	2
67026.06382978724	3	3	2	2
67040.4255319149	2	2	2	2
67054.78723404255	4	3	3	3
67069.14893617021	3	3	3	2
67083.51063829787	3	3	3	2
67097.87234042553	3	3	3	2
67112.23404255319	3	3	3	3
67126.59574468085	3	2	2	2
67140.9574468085	3	3	3	3
67155.31914893616	3	3	2	2
67169.68085106384	3	3	3	3
67184.0425531915	4	3	3	3
67198.40425531915	4	4	3	3
67212.76595744681	3	3	3	2
67227.12765957447	3	3	3	2
67241.48936170213	3	3	3	3
67255.85106382979	3	3	2	2
67270.21276595745	4	3	3	3
67284.5744680851	3	3	3	2
67298.93617021276	2	2	2	2
67313.29787234042	3	3	3	2
67327.65957446808	3	3	3	2
67342.02127659574	3	3	2	2
67356.38297872341	3	3	2	2
67370.74468085107	4	4	3	3
67385.10638297873	3	3	3	2
67399.46808510639	3	3	3	3
67413.82978723405	3	3	2	2
67428.1914893617	3	3	2	2
67442.55319148937	3	3	2	2
67456.91489361702	3	3	3	2
67471.27659574468	2	2	2	2
67485.63829787234	3	3	3	3
67500.0	3	3	3	2
67514.36170212766	3	3	3	2
67528.72340425532	4	3	3	3
67543.08510638298	3	3	3	3
67557.44680851063	3	2	2	2
67571.8085106383	3	3	2	2
67586.17021276595	3	3	2	2
67600.53191489361	3	3	3	3
67614.89361702127	3	2	2	2
67629.25531914893	4	3	3	3
67643.61702127659	3	3	2	2
67657.97872340426	4	4	3	3
67672.34042553192	4	3	3	3
67686.70212765958	3	3	3	3
67701.06382978724	3	3	3	2
67715.4255319149	3	3	3	3
67729.78723404255	3	2	2	2
67744.14893617021	3	3	3	2
67758.51063829787	3	3	3	3
67772.87234042553	3	3	3	2
67787.23404255319	3	3	3	2
67801.59574468085	3	3	3	2
67815.9574468085	3	2	2	2
67830.31914893616	3	3	3	3
67844.68085106384	3	2	2	2
67859.0425531915	3	3	3	2
67873.40425531915	3	3	2	2
67887.76595744681	3	3	3	2
67902.12765957447	2	2	2	2
67916.48936170213	3	3	3	2
67930.85106382979	2	2	2	1
67945.21276595745	3	3	3	3
67959.5744680851	3	3	3	2
67973.93617021276	3	3	3	2
67988.29787234042	2	2	2	2
68002.65957446808	3	3	2	2
68017.02127659574	3	3	3	2
68031.38297872341	3	3	3	2
68045.74468085107	3	3	2	2
68060.10638297873	3	3	3	3
68074.46808510639	3	2	2	2
68088.82978723405	3	3	3	3
68103.1914893617	2	2	2	2
68117.55319148937	4	4	3	3
68131.91489361702	3	3	3	2
68146.27659574468	3	3	3	3
68160.63829787234	3	2	2	2
68175.0	3	3	3	2
68189.36170212766	3	3	2	2
68203.72340425532	3	3	3	2
68218.08510638298	3	3	3	2
68232.44680851063	3	3	2	2
68246.8085106383	2	2	2	1
68261.17021276595	3	3	3	2
68275.53191489361	3	3	3	2
68289.89361702127	3	3	3	3
68304.25531914893	4	4	3	3
68318.61702127659	4	3	3	3
68332.97872340426	3	3	2	2
68347.34042553192	3	3	3	3
68361.70212765958	3	3	2	2
68376.06382978724	4	3	3	3
68390.4255319149	3	3	3	3
68404.78723404255	4	3	3	3
68419.14893617021	3	3	2	2
68433.51063829787	3	3	3	3
68447.87234042553	3	3	2	2
68462.23404255319	2	2	2	2
68476.59574468085	3	3	3	3
68490.9574468085	3	3	3	3
68505.31914893616	3	2	2	2
68519.68085106384	3	3	2	2
68534.0425531915	3	3	3	2
68548.40425531915	3	3	2	2
68562.76595744681	3	2	2	2
68577.12765957447	3	3	3	2
68591.48936170213	2	2	2	2
68605.85106382979	3	3	3	2
68620.21276595745	3	3	3	2
68634.5744680851	2	2	2	2
68648.93617021276	3	3	2	2
68663.29787234042	3	3	3	2
68677.65957446808	3	2	2	2
68692.02127659574	3	3	3	2
68706.38297872341	3	3	3	2
68720.74468085107	3	3	3	3
68735.10638297873	4	3	3	3
68749.46808510639	3	3	3	2
68763.82978723405	2	2	2	2
68778.1914893617	3	3	3	2
68792.55319148937	3	3	3	3
68806.91489361702	3	3	3	3
68821.27659574468	3	3	3	2
68835.63829787234	3	3	3	3
68850.0	3	2	2	2
68864.36170212766	3	3	2	2
68878.72340425532	3	3	3	3
68893.08510638298	3	3	2	2
68907.44680851063	3	3	3	2
68921.8085106383	3	3	3	3
68936.17021276595	3	2	2	2
68950.53191489361	3	3	3	3
68964.89361702127	3	3	2	2
68979.25531914893	3	2	2	2
68993.61702127659	3	3	3	3
69007.97872340426	3	3	3	2
69022.34042553192	2	2	2	2
69036.70212765958	3	3	3	2
69051.06382978724	4	3	3	3
69065.4255319149	4	4	3	3
69079.78723404255	3	3	3	2
69094.14893617021	3	3	3	3
69108.51063829787	3	2	2	2
69122.87234042553	3	2	2	2
69137.23404255319	3	3	3	2
69151.59574468085	3	3	3	2
69165.9574468085	3	3	3	2
69180.31914893616	3	3	3	3
69194.68085106384	3	2	2	2
69209.0425531915	3	3	2	2
69223.40425531915	3	3	3	2
69237.76595744681	3	3	3	2
69252.12765957447	3	3	3	3
69266.48936170213	3	3	2	2
69280.85106382979	2	2	2	1
69295.21276595745	3	3	3	2
69309.5744680851	3	3	3	2
69323.93617021276	4	4	4	3
69338.29787234042	3	3	3	2
69352.65957446808	3	2	2	2
69367.02127659574	2	2	1	1
69381.38297872341	4	3	3	3
69395.74468085107	3	2	2	2
69410.10638297873	3	3	3	2
69424.46808510639	4	3	3	3
69438.82978723405	3	3	2	2
69453.1914893617	2	2	2	2
69467.55319148937	3	3	3	2
69481.91489361702	3	3	3	2
69496.27659574468	3	3	2	2
69510.63829787234	3	3	3	2
69525.0	3	3	2	2
69539.36170212766	2	2	2	1
69553.72340425532	3	3	3	2
69568.08510638298	3	3	3	2
69582.44680851063	3	3	3	3
69596.8085106383	3	3	2	2
69611.17021276595	3	3	2	2
69625.53191489361	2	2	2	2
69639.89361702127	4	3	3	3
69654.25531914893	3	3	3	3
69668.61702127659	3	3	2	2
69682.97872340426	3	3	2	2
69697.34042553192	4	3	3	3
69711.70212765958	3	3	2	2
69726.06382978724	3	2	2	2
69740.4255319149	3	3	3	2
69754.78723404255	3	3	3	3
69769.14893617021	3	3	3	2
69783.51063829787	3	3	2	2
69797.87234042553	2	2	2	1
69812.23404255319	3	3	3	2
69826.59574468085	3	3	3	2
69840.9574468085	3	3	3	3
69855.31914893616	3	3	2	2
69869.68085106384	3	3	2	2
69884.0425531915	2	2	2	1
69898.40425531915	3	3	3	2
69912.76595744681	3	3	3	3
69927.12765957447	3	3	2	2
69941.48936170213	3	3	2	2
69955.85106382979	3	3	3	3
69970.21276595745	3	2	2	2
69984.5744680851	3	3	3	2
69998.93617021276	3	3	3	2
70013.29787234042	3	3	3	3
70027.65957446808	3	3	3	2
70042.02127659574	3	3	3	2
70056.38297872341	2	2	2	2
70070.74468085107	3	2	2	2
70085.10638297873	3	3	3	3
70099.46808510639	3	3	3	3
70113.82978723405	3	3	3	2
70128.1914893617	3	2	2	2
70142.55319148937	2	2	2	1
70156.91489361702	3	3	3	2
70171.27659574468	3	3	2	2
70185.63829787234	4	3	3	3
70200.0	3	3	3	3
70214.36170212766	3	3	2	2
70228.72340425532	2	2	2	1
70243.08510638298	3	3	3	2
70257.44680851063	3	3	3	2
70271.8085106383	3	3	3	2
70286.17021276595	3	3	2	2
70300.53191489361	3	3	3	2
70314.89361702127	2	2	2	2
70329.25531914893	3	3	3	2
70343.61702127659	3	3	3	2
70357.97872340426	3	3	2	2
70372.34042553192	3	3	3	2
70386.70212765958	3	3	3	2
70401.06382978724	3	2	2	2
70415.4255319149	3	3	3	2
70429.78723404255	3	3	3	3
70444.14893617021	3	3	3	2
70458.51063829787	3	3	3	3
70472.87234042553	3	3	2	2
70487.23404255319	2	2	2	1
70501.59574468085	3	3	3	2
70515.9574468085	3	2	2	2
70530.31914893616	3	3	3	2
70544.68085106384	3	3	2	2
70559.0425531915	3	3	3	3
70573.40425531915	3	2	2	2
70587.76595744681	3	3	3	2
70602.12765957447	3	3	3	3
70616.48936170213	3	3	2	2
70630.85106382979	3	3	3	2
70645.21276595745	3	2	2	2
70659.5744680851	2	2	2	1
70673.93617021276	3	3	3	2
70688.29787234042	3	3	3	3
70702.65957446808	3	2	2	2
70717.02127659574	3	3	2	2
70731.38297872341	3	3	2	2
70745.74468085107	2	2	2	1
70760.10638297873	3	3	3	2
70774.46808510639	3	3	2	2
70788.82978723405	3	3	2	2
70803.1914893617	3	3	2	2
70817.55319148937	3	3	3	2
70831.91489361702	2	2	2	2
70846.27659574468	3	3	2	2
70860.63829787234	3	3	2	2
70875.0	3	3	3	3
70889.36170212766	3	3	3	2
70903.72340425532	3	3	2	2
70918.08510638298	2	2	2	1
70932.44680851063	3	3	3	2
70946.8085106383	3	2	2	2
70961.17021276595	3	3	3	2
70975.53191489361	3	2	2	2
70989.89361702127	3	3	3	2
71004.25531914893	2	2	2	2
71018.61702127659	3	3	2	2
71032.97872340426	3	3	3	2
71047.34042553192	3	3	3	2
71061.70212765958	3	3	3	2
71076.06382978724	3	2	2	2
71090.4255319149	2	2	2	1
71104.78723404255	3	3	2	2
71119.14893617021	2	2	2	2
71133.51063829787	3	3	2	2
71147.87234042553	3	3	2	2
71162.23404255319	3	3	3	2
71176.59574468085	2	2	2	2
71190.9574468085	2	2	2	1
71205.31914893616	3	3	3	2
71219.68085106384	3	3	3	2
71234.0425531915	3	3	2	2
71248.40425531915	3	3	3	2
71262.76595744681	2	2	2	2
71277.12765957447	3	3	3	3
71291.48936170213	3	3	2	2
71305.85106382979	3	3	3	2
71320.21276595745	3	3	3	3
71334.5744680851	3	3	2	2
71348.93617021276	2	2	2	1
71363.29787234042	3	3	3	3
71377.65957446808	3	3	3	3
71392.02127659574	3	3	2	2
71406.38297872341	3	3	3	2
71420.74468085107	3	3	3	2
71435.10638297873	3	2	2	2
71449.46808510639	3	3	2	2
71463.82978723405	3	3	3	3
71478.1914893617	3	3	3	2
71492.55319148937	3	3	3	2
71506.91489361702	3	3	2	2
71521.27659574468	2	2	2	1
71535.63829787234	4	3	3	3
71550.0	3	3	3	2
71564.36170212766	3	3	3	2
71578.72340425532	3	3	2	2
71593.08510638298	3	2	2	2
71607.44680851063	2	2	2	1
71621.8085106383	3	2	2	2
71636.17021276595	3	3	3	2
71650.53191489361	2	2	2	2
71664.89361702127	3	3	3	2
71679.25531914893	3	3	3	2
71693.61702127659	2	2	2	2
71707.97872340426	3	3	2	2
71722.34042553192	3	3	3	2
71736.70212765958	3	3	3	2
71751.06382978724	3	3	3	3
71765.4255319149	3	3	3	3
71779.78723404255	3	3	2	2
71794.14893617021	3	3	3	2
71808.51063829787	3	3	3	3
71822.87234042553	4	3	3	3
71837.23404255319	3	3	2	2
71851.59574468085	3	3	3	2
71865.9574468085	2	2	2	2
71880.31914893616	3	3	2	2
71894.68085106384	3	3	3	2
71909.0425531915	3	3	3	3
71923.40425531915	3	3	2	2
71937.76595744681	3	3	2	2
71952.12765957447	2	2	2	1
71966.48936170213	3	3	3	2
71980.85106382979	3	3	2	2
71995.21276595745	3	3	3	2
72009.5744680851	3	2	2	2
72023.93617021276	3	3	2	2
72038.29787234042	2	2	2	1
72052.65957446808	3	3	3	3
72067.02127659574	3	3	3	3
72081.38297872341	3	3	2	2
72095.74468085107	3	3	3	2
72110.10638297873	3	3	3	2
72124.46808510639	2	2	2	2
72138.82978723405	3	3	3	2
72153.1914893617	3	3	3	2
72167.55319148937	3	3	2	2
72181.91489361702	4	3	3	3
72196.27659574468	3	2	2	2
72210.63829787234	2	2	1	1
72225.0	3	3	2	2
72239.36170212766	3	3	3	2
72253.72340425532	3	3	3	2
72268.08510638298	3	3	3	3
72282.44680851063	3	3	3	2
72296.8085106383	2	2	2	2
72311.17021276595	3	3	3	2
72325.53191489361	3	3	2	2
72339.89361702127	3	3	2	2
72354.25531914893	3	3	2	2
72368.61702127659	3	3	3	2
72382.97872340426	3	2	2	2
72397.34042553192	3	3	3	2
72411.70212765958	2	2	1	1
72426.06382978724	3	3	3	2
72440.4255319149	4	4	3	3
72454.78723404255	3	3	3	3
72469.14893617021	3	2	2	2
72483.51063829787	3	3	3	2
72497.87234042553	3	3	3	2
72512.23404255319	3	3	3	3
72526.59574468085	3	2	2	2
72540.9574468085	3	2	2	2
72555.31914893616	2	2	2	1
72569.68085106384	3	3	3	2
72584.0425531915	3	3	3	2
72598.40425531915	3	3	3	3
72612.76595744681	3	3	3	2
72627.12765957447	3	3	3	2
72641.48936170213	2	2	2	2
72655.85106382979	3	3	3	2
72670.21276595745	3	3	2	2
72684.5744680851	3	3	3	2
72698.93617021276	4	3	3	3
72713.29787234042	3	3	2	2
72727.65957446808	2	2	2	2
72742.02127659574	3	3	3	2
72756.38297872341	3	3	2	2
72770.74468085107	3	3	3	2
72785.10638297873	3	3	2	2
72799.46808510639	3	3	3	3
72813.82978723405	3	2	2	2
72828.1914893617	3	3	3	2
72842.55319148937	3	3	3	2
72856.91489361702	3	3	3	3
72871.27659574468	3	3	3	2
72885.63829787234	3	3	3	2
72900.0	2	2	2	2
72914.36170212766	3	3	3	2
72928.72340425532	3	3	3	3
72943.08510638298	3	3	3	3
72957.44680851063	3	3	2	2
72971.8085106383	3	3	3	3
72986.17021276595	3	2	2	2
73000.53191489361	3	3	3	2
73014.89361702127	3	3	3	2
73029.25531914893	3	3	2	2
73043.61702127659	3	3	3	2
73057.97872340426	3	3	2	2
73072.34042553192	2	2	2	1
73086.70212765958	3	3	3	2
73101.06382978724	4	3	3	3
73115.4255319149	3	3	3	2
73129.78723404255	3	3	3	3
73144.14893617021	3	3	3	2
73158.51063829787	2	2	2	2
73172.87234042553	3	3	3	2
73187.23404255319	3	3	3	3
73201.59574468085	3	3	3	2
73215.9574468085	3	3	3	3
73230.31914893616	3	3	3	2
73244.68085106384	2	2	2	2
73259.0425531915	3	3	2	2
73273.40425531915	3	3	3	2
73287.76595744681	3	3	3	2
73302.12765957447	3	3	3	2
73316.48936170213	3	3	3	3
73330.85106382979	3	2	2	2
73345.21276595745	3	3	3	2
73359.5744680851	3	3	3	3
73373.93617021276	3	3	3	2
73388.29787234042	3	3	2	2
73402.65957446808	3	3	3	3
73417.02127659574	3	2	2	2
73431.38297872341	3	3	3	3
73445.74468085107	3	3	2	2
73460.10638297873	3	3	3	2
73474.46808510639	3	3	3	2
73488.82978723405	3	3	3	2
73503.1914893617	2	2	2	2
73517.55319148937	3	3	3	3
73531.91489361702	3	3	3	2
73546.27659574468	3	3	3	2
73560.63829787234	3	3	3	2
73575.0	3	3	2	2
73589.36170212766	2	2	2	1
73603.72340425532	3	3	3	2
73618.08510638298	3	3	3	2
73632.44680851063	3	3	2	2
73646.8085106383	3	3	3	2
73661.17021276595	3	3	3	3
73675.53191489361	3	2	2	2
73689.89361702127	3	3	3	2
73704.25531914893	3	3	3	3
73718.61702127659	3	2	2	2
73732.97872340426	3	2	2	2
73747.34042553192	3	3	3	2
73761.70212765958	2	2	2	2
73776.06382978724	3	3	2	2
73790.4255319149	3	3	3	3
73804.78723404255	3	3	3	2
73819.14893617021	3	3	3	3
73833.51063829787	3	3	3	2
73847.87234042553	2	2	2	2
73862.23404255319	3	3	2	2
73876.59574468085	3	3	3	2
73890.9574468085	3	3	3	2
73905.31914893616	3	3	3	2
73919.68085106384	3	3	3	2
73934.0425531915	2	2	2	2
73948.40425531915	3	3	3	2
73962.76595744681	3	3	3	2
73977.12765957447	4	3	3	3
73991.48936170213	3	3	3	3
74005.85106382979	4	4	3	3
74020.21276595745	3	3	3	2
74034.5744680851	3	3	3	2
74048.93617021276	4	4	4	3
74063.29787234042	3	2	2	2
74077.65957446808	3	3	3	3
74092.02127659574	3	3	3	2
74106.38297872341	2	2	2	2
74120.74468085107	3	3	3	2
74135.10638297873	3	3	3	2
74149.46808510639	3	3	2	2
74163.82978723405	3	3	3	3
74178.1914893617	3	3	2	2
74192.55319148937	2	2	2	2
74206.91489361702	3	3	2	2
74221.27659574468	3	3	3	2
