Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m04
50496.197327852	2	2	2	2
50510.99691675231	3	2	2	2
50525.79650565262	2	2	2	1
50540.59609455293	3	3	2	2
50555.39568345324	2	2	2	1
50570.19527235354	2	2	2	2
50584.99486125386	4	3	3	3
50599.794450154164	3	3	3	2
50614.59403905447	3	2	2	2
50629.393627954785	3	3	2	2
50644.193216855085	3	3	3	3
50658.9928057554	2	2	2	1
50673.7923946557	3	3	3	2
50688.59198355601	3	2	2	2
50703.39157245633	2	2	2	1
50718.191161356626	3	2	2	2
50732.99075025694	3	3	3	3
50747.79033915724	3	3	3	2
50762.589928057554	3	3	3	2
50777.38951695786	3	3	2	2
50792.18910585817	3	2	2	2
50806.98869475848	2	2	2	1
50821.78828365879	3	3	2	2
50836.587872559096	3	3	3	3
50851.3874614594	2	2	2	1
50866.18705035971	3	2	2	2
50880.98663926002	3	2	2	2
50895.78622816033	3	3	3	3
50910.58581706064	3	2	2	2
50925.385405960944	2	2	2	1
50940.18499486126	3	3	2	2
50954.98458376156	3	3	2	2
50969.78417266187	3	2	2	2
50984.583761562186	3	2	2	2
50999.383350462485	3	3	2	2
51014.1829393628	4	4	3	3
51028.9825282631	3	3	2	2
51043.78211716341	3	2	2	2
51058.58170606373	2	2	2	2
51073.38129496403	4	4	3	3
51088.18088386434	4	4	3	3
51102.98047276464	4	3	3	3
51117.780061664955	2	2	2	1
51132.57965056526	3	3	3	2
51147.37923946557	3	3	2	2
51162.17882836588	3	3	2	2
51176.97841726618	2	2	2	1
51191.778006166496	2	2	2	1
51206.5775950668	3	3	3	2
51221.37718396711	4	3	3	3
51236.17677286742	3	3	3	3
51250.97636176773	3	3	3	2
51265.77595066804	3	3	3	2
51280.575539568345	3	2	2	2
51295.37512846866	2	2	2	2
51310.17471736896	2	2	2	2
51324.97430626927	2	2	2	2
51339.77389516958	3	2	2	2
51354.573484069886	3	2	2	2
51369.3730729702	3	2	2	2
51384.1726618705	3	3	2	2
51398.972250770814	3	2	2	2
51413.77183967111	2	2	2	2
51428.57142857143	2	2	2	2
51443.37101747174	2	2	2	1
51458.17060637204	2	2	1	1
51472.970195272355	3	3	3	3
51487.769784172655	3	3	3	3
51502.56937307297	3	2	2	2
51517.36896197328	2	2	1	1
51532.16855087358	3	3	3	2
51546.9681397739	4	3	3	3
51561.767728674204	4	4	4	4
51576.56731757451	3	2	2	2
51591.36690647482	2	2	2	1
51606.16649537513	2	2	1	1
51620.96608427544	3	2	2	2
51635.765673175745	2	2	2	1
51650.56526207606	3	3	3	2
51665.36485097636	3	3	2	2
51680.16443987667	2	2	2	1
51694.96402877698	3	3	2	2
51709.76361767729	3	3	3	2
51724.5632065776	3	3	3	2
51739.3627954779	4	3	3	3
51754.162384378214	3	3	3	3
51768.961973278514	3	3	2	2
51783.76156217883	4	4	4	3
51798.56115107914	3	2	2	2
51813.36073997944	3	3	2	2
51828.160328879756	2	2	2	2
51842.959917780056	4	3	3	3
51857.75950668037	3	3	3	2
51872.55909558068	3	3	3	2
51887.35868448098	3	3	2	2
51902.1582733813	4	3	3	3
51916.957862281604	4	3	3	3
51931.75745118191	2	2	2	2
51946.55704008222	2	2	2	2
51961.35662898253	3	3	3	3
51976.15621788284	3	3	2	2
51990.955806783146	2	2	2	2
52005.75539568345	2	2	2	2
52020.55498458376	2	2	2	2
52035.35457348407	2	1	1	1
52050.15416238437	2	2	2	2
52064.95375128469	4	4	3	3
52079.753340185	3	2	2	2
52094.5529290853	3	3	3	2
52109.352517985615	4	4	3	3
52124.152106885915	4	3	3	3
52138.95169578623	2	2	2	1
52153.75128468654	2	2	2	1
52168.55087358684	2	2	2	1
52183.35046248716	2	2	2	2
52198.150051387456	3	2	2	2
52212.94964028777	3	2	2	2
52227.74922918808	3	3	2	2
52242.548818088384	3	3	3	3
52257.3484069887	3	3	3	2
52272.147995889005	2	2	2	2
52286.94758478931	2	2	2	1
52301.74717368962	2	2	2	1
52316.546762589925	3	3	2	2
52331.34635149023	3	3	2	2
52346.14594039055	3	3	3	2
52360.94552929085	4	3	3	3
52375.74511819116	3	3	3	3
52390.544707091474	3	3	2	2
52405.344295991774	2	2	2	2
52420.14388489209	3	3	3	2
52434.9434737924	2	2	1	1
52449.7430626927	3	3	2	2
52464.542651593016	3	2	2	2
52479.342240493315	2	2	2	1
52494.14182939363	2	2	2	2
52508.94141829393	2	2	1	1
52523.74100719424	3	2	2	2
52538.54059609456	2	1	1	1
52553.34018499486	3	3	2	2
52568.13977389517	3	3	2	2
52582.93936279548	2	2	2	2
52597.738951695785	3	3	3	3
52612.5385405961	3	3	3	2
52627.3381294964	3	2	2	2
52642.13771839671	2	2	2	1
52656.93730729702	2	1	1	1
52671.736896197326	2	2	2	2
52686.53648509763	3	3	3	2
52701.33607399795	2	1	1	1
52716.135662898254	3	3	3	2
52730.93525179856	2	2	2	2
52745.734840698875	2	2	2	1
52760.534429599174	3	2	2	2
52775.33401849949	2	2	2	2
52790.1336073998	2	2	2	2
52804.9331963001	3	3	3	2
52819.73278520042	3	3	2	2
52834.532374100716	3	3	2	2
52849.33196300103	3	3	3	3
52864.13155190133	3	3	2	2
52878.931140801644	4	3	3	3
52893.73072970196	3	2	2	2
52908.53031860226	4	3	3	3
52923.32990750257	3	3	3	2
52938.12949640287	2	2	2	2
52952.929085303185	2	1	1	1
52967.72867420349	2	1	1	1
52982.5282631038	2	1	1	1
52997.32785200411	3	3	2	2
53012.12744090442	2	2	2	1
53026.92702980473	2	2	2	2
53041.72661870503	3	2	2	2
53056.52620760535	3	2	2	2
53071.325796505655	3	3	2	2
53086.12538540596	3	3	3	3
53100.924974306276	3	3	2	2
53115.724563206575	3	3	2	2
53130.52415210689	2	2	2	2
53145.32374100719	2	2	2	1
53160.1233299075	4	4	4	3
53174.92291880782	4	4	4	3
53189.72250770812	4	3	3	3
53204.52209660843	3	3	3	2
53219.32168550873	3	3	3	3
53234.121274409044	3	3	2	2
53248.92086330936	2	2	2	1
53263.72045220966	2	2	1	1
53278.52004110997	2	2	1	1
53293.31963001027	2	2	2	2
53308.119218910586	2	2	2	1
53322.91880781089	3	2	2	2
53337.7183967112	1	1	1	1
53352.517985611514	4	3	3	3
53367.31757451182	3	3	3	3
53382.11716341213	2	2	2	2
53396.916752312434	3	3	3	2
53411.71634121275	3	3	2	2
53426.51593011305	2	2	2	1
53441.31551901336	3	3	2	2
53456.11510791367	3	2	2	2
53470.914696813976	3	3	2	2
53485.71428571429	4	3	3	3
53500.51387461459	3	2	2	2
53515.3134635149	3	3	3	2
53530.11305241522	3	2	2	2
53544.91264131552	2	2	2	1
53559.71223021583	3	3	2	2
53574.51181911613	2	2	2	1
53589.311408016445	3	2	2	2
53604.110996916745	3	2	2	2
53618.91058581706	3	3	3	2
53633.71017471737	3	3	2	2
53648.50976361767	3	3	2	2
53663.30935251799	3	3	3	3
53678.10894141829	3	2	2	2
53692.9085303186	3	2	2	2
53707.708119218914	2	2	2	2
53722.50770811922	2	1	1	1
53737.30729701953	3	2	2	2
53752.106885919835	3	2	2	2
53766.90647482014	3	2	2	2
53781.70606372045	2	2	2	1
53796.50565262076	3	2	2	2
53811.30524152107	2	2	2	2
53826.10483042138	3	3	3	2
53840.90441932169	4	3	3	3
53855.70400822199	3	3	3	3
53870.503597122304	4	3	3	3
53885.303186022604	3	3	3	2
53900.10277492292	3	2	2	2
53914.90236382323	3	3	2	2
53929.70195272353	2	2	2	1
53944.501541623846	3	3	3	2
53959.301130524145	3	2	2	2
53974.10071942446	3	2	2	2
53988.90030832477	2	2	2	2
54003.69989722507	3	2	2	2
54018.49948612539	2	2	2	1
54033.299075025694	2	2	2	2
54048.098663926	3	3	2	2
54062.89825282631	3	3	3	2
54077.69784172662	3	2	2	2
54092.49743062693	3	3	3	2
54107.297019527236	4	3	3	3
54122.09660842754	4	3	3	3
54136.89619732785	3	3	3	2
54151.69578622816	3	3	3	3
54166.49537512847	3	3	3	3
54181.29496402878	4	3	3	3
54196.09455292909	2	2	2	1
54210.89414182939	3	3	3	2
54225.693730729705	3	3	3	2
54240.493319630004	3	2	2	2
54255.29290853032	3	2	2	2
54270.09249743063	2	2	1	1
54284.89208633093	3	3	3	2
54299.691675231246	3	3	3	2
54314.491264131546	2	2	2	2
54329.29085303186	2	2	2	1
54344.090441932174	2	2	2	1
54358.890030832474	4	4	3	3
54373.68961973279	4	4	3	3
54388.489208633095	4	4	3	3
54403.2887975334	4	3	3	3
54418.08838643371	3	3	3	2
54432.887975334015	2	2	2	2
54447.68756423433	2	2	2	2
54462.487153134636	4	3	3	3
54477.28674203494	4	3	3	3
54492.08633093525	2	2	2	2
54506.885919835564	2	2	2	2
54521.68550873586	2	2	2	1
54536.48509763618	3	3	3	2
54551.28468653649	3	3	2	2
54566.08427543679	3	3	3	3
54580.883864337105	2	2	2	2
54595.683453237405	3	3	3	2
54610.48304213772	3	3	3	2
54625.28263103803	4	3	3	3
54640.08221993833	4	4	3	3
54654.88180883865	2	2	2	1
54669.68139773895	2	2	1	1
54684.48098663926	2	2	2	1
54699.28057553957	2	2	2	1
54714.080164439874	2	2	2	1
54728.87975334019	2	2	2	1
54743.67934224049	2	2	1	1
54758.4789311408	3	2	2	2
54773.27852004111	2	2	2	2
54788.078108941416	2	2	2	1
54802.87769784173	2	2	2	2
54817.67728674204	3	3	3	2
54832.476875642344	3	3	2	2
54847.27646454265	3	2	2	2
54862.076053442965	2	2	2	2
54876.875642343264	2	2	1	1
54891.67523124358	3	2	2	2
54906.47482014389	3	3	3	3
54921.27440904419	3	3	2	2
54936.073997944506	3	3	3	2
54950.873586844806	4	3	3	3
54965.67317574512	3	3	2	2
54980.47276464542	2	2	2	1
54995.27235354573	4	3	3	3
55010.07194244605	3	3	3	2
55024.87153134635	3	2	2	2
55039.67112024666	4	3	3	3
55054.47070914696	3	3	3	3
55069.270298047275	3	3	2	2
55084.06988694759	4	4	3	3
55098.86947584789	2	2	1	1
55113.6690647482	2	2	1	1
55128.46865364851	3	3	3	2
55143.26824254882	2	2	2	2
55158.06783144912	2	2	2	2
55172.86742034944	2	2	2	1
55187.667009249744	4	4	3	3
55202.46659815005	3	3	3	2
55217.266187050365	2	2	2	2
55232.065775950665	2	2	2	1
55246.86536485098	3	2	2	2
55261.664953751286	3	2	2	2
55276.46454265159	3	3	3	2
55291.26413155191	3	3	2	2
55306.063720452206	3	2	2	2
55320.86330935252	3	2	2	2
55335.66289825282	2	2	2	2
55350.462487153134	3	2	2	2
55365.26207605345	3	3	3	2
55380.06166495375	2	2	2	1
55394.86125385406	3	3	3	2
55409.66084275436	3	2	2	2
55424.460431654676	4	3	3	3
55439.26002055499	3	2	2	2
55454.05960945529	3	2	2	2
55468.8591983556	3	3	2	2
55483.65878725591	2	2	2	1
55498.45837615622	2	2	1	1
55513.257965056524	3	2	2	2
55528.05755395684	2	2	2	2
55542.857142857145	3	2	2	2
55557.65673175745	3	2	2	2
55572.45632065776	3	2	2	2
55587.255909558065	3	2	2	2
55602.05549845838	3	2	2	2
55616.85508735868	3	2	2	2
55631.65467625899	3	3	3	2
55646.45426515931	2	2	2	1
55661.25385405961	3	3	3	3
55676.05344295992	3	2	2	2
55690.85303186022	4	3	3	3
55705.652620760535	3	3	3	2
55720.45220966085	3	3	3	3
55735.25179856115	3	3	3	3
55750.05138746146	3	3	3	2
55764.85097636176	2	2	2	2
55779.650565262076	3	3	3	3
55794.45015416238	3	2	2	2
55809.24974306269	4	3	3	3
55824.049331963004	3	3	3	3
55838.84892086331	3	3	3	3
55853.64850976362	3	3	2	2
55868.448098663925	2	2	2	2
55883.24768756423	2	2	2	1
55898.047276464546	3	3	3	3
55912.84686536485	3	3	3	2
55927.64645426516	3	2	2	2
55942.446043165466	2	2	1	1
55957.24563206578	3	3	2	2
55972.04522096608	3	3	2	2
55986.844809866394	4	3	3	3
56001.64439876671	4	4	4	3
56016.44398766701	3	3	3	3
56031.24357656732	3	2	2	2
56046.04316546762	3	3	3	3
56060.842754367935	2	2	2	2
56075.642343268235	3	3	3	3
56090.44193216855	3	2	2	2
56105.24152106886	3	2	2	2
56120.04110996916	2	2	1	1
56134.84069886948	3	3	2	2
56149.640287769784	3	3	2	2
56164.43987667009	2	2	1	1
56179.239465570405	2	1	1	1
56194.039054470704	2	2	2	1
56208.83864337102	2	2	2	1
56223.638232271325	3	3	2	2
56238.43782117163	3	2	2	2
56253.23741007194	2	2	2	2
56268.03699897225	3	2	2	2
56282.83658787256	2	2	2	2
56297.63617677287	2	2	1	1
56312.43576567318	2	2	2	2
56327.23535457348	2	2	2	1
56342.034943473795	2	2	2	2
56356.83453237411	3	3	2	2
56371.63412127441	3	2	2	2
56386.43371017472	3	2	2	2
56401.23329907502	3	3	3	2
56416.032887975336	3	3	2	2
56430.832476875636	3	3	3	2
56445.63206577595	3	2	2	2
56460.431654676264	2	2	2	1
56475.23124357656	2	2	2	1
56490.03083247688	3	3	2	2
56504.83042137718	2	1	1	1
56519.63001027749	2	2	2	2
56534.4295991778	3	3	3	2
56549.229188078105	3	2	2	2
56564.02877697842	2	2	2	1
56578.828365878726	2	2	1	1
56593.62795477903	3	3	3	2
56608.42754367934	3	3	2	2
56623.227132579654	2	2	2	2
56638.02672147996	3	3	2	2
56652.82631038027	2	2	2	2
56667.62589928058	3	2	2	2
56682.42548818088	2	2	2	2
56697.225077081195	3	3	3	3
56712.024665981495	2	2	2	2
56726.82425488181	3	3	3	2
56741.62384378212	2	2	2	2
56756.42343268242	3	3	3	2
56771.22302158274	3	3	3	3
56786.022610483036	2	2	2	2
56800.82219938335	3	3	3	3
56815.621788283665	3	3	2	2
56830.421377183964	3	2	2	2
56845.22096608428	2	2	2	2
56860.02055498458	2	2	2	2
56874.82014388489	3	3	2	2
56889.6197327852	3	3	2	2
56904.419321685506	3	3	2	2
56919.21891058582	2	2	2	1
56934.01849948613	2	2	2	2
56948.81808838643	2	2	2	2
56963.61767728674	3	3	3	2
56978.417266187054	3	2	2	2
56993.21685508736	3	3	2	2
57008.01644398767	2	2	2	1
57022.816032887975	2	2	2	1
57037.61562178828	4	3	3	3
57052.415210688596	4	4	4	3
57067.214799588895	3	3	2	2
57082.01438848921	3	2	2	2
57096.813977389524	3	2	2	2
57111.61356628982	3	2	2	2
57126.41315519014	4	3	3	3
57141.21274409044	3	3	2	2
57156.01233299075	3	3	3	2
57170.81192189105	3	3	3	3
57185.611510791365	3	3	2	2
57200.41109969168	4	3	3	3
57215.21068859198	3	3	3	3
57230.01027749229	2	2	2	1
57244.8098663926	3	2	2	2
57259.609455292906	3	3	3	2
57274.40904419322	2	2	2	2
57289.20863309353	3	3	2	2
57304.008221993834	3	3	2	2
57318.80781089414	3	3	3	3
57333.607399794455	3	2	2	2
57348.406988694755	3	3	3	2
57363.20657759507	3	2	2	2
57378.006166495376	2	2	2	2
57392.80575539568	3	2	2	2
57407.605344296	2	2	2	1
57422.404933196296	3	3	3	2
57437.20452209661	2	2	2	2
57452.004110996924	2	2	2	2
57466.803699897224	3	3	2	2
57481.60328879754	3	3	3	3
57496.40287769784	3	2	2	2
57511.20246659815	3	3	2	2
57526.00205549845	3	3	3	2
57540.801644398765	3	2	2	2
57555.60123329908	3	3	3	2
57570.40082219938	4	4	3	3
57585.20041109969	4	3	3	3
57600.0	3	3	2	2
57614.79958890031	2	2	1	1
57629.599177800614	2	2	1	1
57644.39876670093	3	3	2	2
57659.198355601235	4	4	4	3
57673.99794450154	3	3	3	3
57688.79753340185	3	3	3	2
57703.597122302155	2	2	2	1
57718.39671120247	1	1	1	1
57733.196300102776	2	2	2	1
57747.99588900308	3	3	3	2
57762.7954779034	3	3	3	2
57777.5950668037	2	2	1	1
57792.39465570401	3	2	2	2
57807.19424460431	2	2	2	1
57821.993833504624	2	1	1	1
57836.79342240494	2	2	2	2
57851.59301130524	3	2	2	2
57866.39260020555	3	3	2	2
57881.19218910585	3	3	3	2
57895.991778006166	2	2	2	2
57910.79136690648	2	2	2	2
57925.59095580678	4	3	3	3
57940.390544707094	2	2	1	1
57955.1901336074	2	2	2	1
57969.98972250771	2	2	2	2
57984.789311408014	2	2	2	1
57999.58890030832	3	3	2	2
58014.388489208635	4	3	3	3
58029.18807810894	3	3	2	2
58043.98766700925	4	4	3	3
58058.787255909556	3	3	3	2
58073.58684480987	3	2	2	2
58088.38643371018	3	2	2	2
58103.18602261048	2	2	2	1
58117.9856115108	3	2	2	2
58132.7852004111	2	2	2	1
58147.58478931141	2	2	2	2
58162.38437821171	2	2	2	2
58177.183967112025	3	3	2	2
58191.98355601234	3	3	2	2
58206.78314491264	3	3	3	2
58221.58273381295	2	2	2	2
58236.38232271325	2	2	2	2
58251.18191161357	2	2	2	2
58265.98150051387	3	2	2	2
58280.78108941418	4	3	3	3
58295.580678314494	2	2	2	2
58310.380267214794	3	3	2	2
58325.17985611511	3	3	2	2
58339.979445015415	3	3	2	2
58354.77903391572	2	2	2	2
58369.578622816036	3	2	2	2
58384.37821171634	2	2	2	2
58399.17780061665	3	3	2	2
58413.97738951696	3	3	2	2
58428.77697841727	2	2	2	1
58443.57656731757	1	1	1	1
58458.376156217884	3	2	2	2
58473.1757451182	2	2	2	2
58487.9753340185	4	3	3	3
58502.77492291881	3	3	3	2
58517.57451181911	3	2	2	2
58532.374100719426	2	2	2	2
58547.17368961974	3	2	2	2
58561.97327852004	3	2	2	2
58576.77286742035	2	2	2	1
58591.57245632065	3	3	2	2
58606.37204522097	3	3	2	2
58621.17163412127	3	2	2	2
58635.97122302158	4	4	3	3
58650.770811921895	2	2	2	1
58665.570400822195	2	2	2	2
58680.36998972251	4	3	3	3
58695.169578622816	3	3	2	2
58709.96916752312	3	2	2	2
58724.76875642343	2	2	2	2
58739.56834532374	3	2	2	2
58754.36793422405	4	3	3	3
58769.16752312436	3	3	3	2
58783.96711202467	3	3	2	2
58798.76670092497	3	3	3	3
58813.566289825285	2	2	2	2
58828.36587872559	3	3	3	3
58843.1654676259	3	2	2	2
58857.96505652621	3	3	3	2
58872.76464542651	2	2	2	2
58887.56423432683	4	4	4	3
58902.363823227126	3	3	2	2
58917.16341212744	3	3	3	2
58931.963001027754	3	3	3	2
58946.762589928054	2	2	2	2
58961.56217882837	2	2	2	2
58976.36176772867	2	2	2	2
58991.16135662898	3	3	3	3
59005.960945529296	3	3	2	2
59020.760534429595	2	2	1	1
59035.56012332991	3	3	3	3
59050.359712230216	3	2	2	2
59065.15930113052	3	3	2	2
59079.95889003083	2	2	2	2
59094.758478931144	3	3	3	2
59109.55806783145	3	3	2	2
59124.35765673176	3	3	3	2
59139.157245632065	3	3	2	2
59153.95683453237	3	3	2	2
59168.756423432686	2	2	2	2
59183.55601233299	3	3	3	2
59198.3556012333	3	3	2	2
59213.15519013361	3	2	2	2
59227.95477903391	2	2	1	1
59242.75436793423	3	3	3	2
59257.55395683453	3	2	2	2
59272.35354573484	3	3	3	2
59287.153134635155	3	3	3	2
59301.952723535454	2	2	1	1
59316.75231243577	2	1	1	1
59331.55190133607	4	3	3	3
59346.35149023638	4	4	4	4
59361.15107913669	3	3	3	2
59375.950668036996	3	3	3	3
59390.75025693731	3	2	2	2
59405.54984583762	2	2	2	2
59420.349434737924	4	3	3	3
59435.14902363823	3	3	2	2
59449.94861253854	3	3	3	2
59464.74820143885	3	2	2	2
59479.54779033916	3	3	2	2
59494.347379239465	3	2	2	2
59509.14696813977	3	3	3	2
59523.946557040086	3	3	2	2
59538.746145940386	3	3	3	3
59553.5457348407	2	2	2	1
59568.345323741014	3	2	2	2
59583.14491264131	3	2	2	2
59597.94450154163	3	3	3	2
59612.74409044193	3	3	3	2
59627.54367934224	3	3	2	2
59642.343268242555	3	3	3	3
59657.142857142855	4	3	3	3
59671.94244604317	3	3	2	2
59686.74203494347	3	3	3	2
59701.54162384378	3	3	3	2
59716.34121274409	3	3	3	2
59731.1408016444	3	3	2	2
59745.94039054471	2	2	2	1
59760.73997944501	2	2	1	1
59775.539568345324	3	3	3	2
59790.33915724563	4	4	3	3
59805.13874614594	3	2	2	2
59819.938335046245	3	3	2	2
59834.73792394656	3	2	2	2
59849.537512846866	2	2	2	1
59864.33710174717	2	2	2	2
59879.13669064749	3	3	2	2
59893.93627954779	3	2	2	2
59908.7358684481	2	2	2	2
59923.535457348415	3	2	2	2
59938.335046248714	2	2	1	1
59953.13463514903	2	2	1	1
59967.93422404933	1	1	1	1
59982.73381294964	4	3	3	3
59997.53340184994	2	2	2	2
60012.332990750256	2	2	2	2
60027.13257965057	2	1	1	1
60041.93216855087	2	2	2	2
60056.73175745118	4	3	3	3
60071.53134635149	3	3	2	2
60086.3309352518	4	3	3	3
60101.13052415211	2	2	2	2
60115.93011305241	2	2	2	1
60130.729701952725	3	3	3	3
60145.52929085303	2	2	1	1
60160.32887975334	4	3	3	3
60175.128468653646	2	2	1	1
60189.92805755396	3	3	2	2
60204.72764645427	2	2	2	2
60219.52723535457	3	3	2	2
60234.32682425489	3	3	3	2
60249.12641315519	3	2	2	2
60263.9260020555	3	3	3	2
60278.7255909558	2	1	1	1
60293.525179856115	2	1	1	1
60308.32476875643	3	3	3	3
60323.12435765673	3	3	2	2
60337.92394655704	3	3	3	3
60352.72353545734	3	3	3	3
60367.523124357656	3	3	2	2
60382.32271325797	3	3	2	2
60397.12230215827	3	2	2	2
60411.921891058584	4	3	3	3
60426.721479958884	3	3	3	2
60441.5210688592	3	3	2	2
60456.320657759505	3	2	2	2
60471.12024665981	2	2	2	1
60485.919835560126	3	3	2	2
60500.71942446043	2	2	2	1
60515.51901336074	3	2	2	2
60530.318602261046	3	2	2	2
60545.11819116136	2	2	2	2
60559.91778006167	2	2	2	2
60574.717368961974	3	3	2	2
60589.51695786229	2	2	2	2
60604.31654676259	3	3	3	2
60619.1161356629	3	3	3	2
60633.9157245632	4	3	3	3
60648.715313463515	3	3	3	3
60663.51490236383	3	2	2	2
60678.31449126413	3	2	2	2
60693.11408016444	3	3	3	2
60707.91366906474	3	3	2	2
60722.71325796506	3	3	3	3
60737.51284686537	3	3	2	2
60752.31243576567	2	2	2	2
60767.112024665985	3	2	2	2
60781.911613566284	3	3	2	2
60796.7112024666	2	2	2	1
60811.510791366905	2	2	2	1
60826.31038026721	2	2	1	1
60841.109969167526	3	3	3	2
60855.90955806783	3	3	3	3
60870.70914696814	3	3	3	2
60885.50873586845	3	2	2	2
60900.30832476876	3	3	2	2
60915.10791366906	2	2	2	1
60929.907502569375	3	3	3	2
60944.70709146968	3	3	3	3
60959.50668036999	3	3	2	2
60974.3062692703	3	3	3	2
60989.1058581706	3	3	3	3
61003.905447070916	3	3	3	3
61018.70503597123	3	3	3	2
61033.50462487153	4	3	3	3
61048.304213771844	3	3	2	2
61063.10380267214	3	3	3	3
61077.90339157246	3	2	2	2
61092.70298047276	2	2	2	1
61107.50256937307	2	1	1	1
61122.302158273385	3	2	2	2
61137.101747173685	3	3	3	2
61151.901336074	2	2	2	1
61166.700924974306	2	2	2	2
61181.50051387461	2	2	1	1
61196.30010277493	3	3	3	3
61211.099691675234	3	3	2	2
61225.89928057554	3	3	3	2
61240.69886947585	3	3	3	2
61255.498458376154	4	3	3	3
61270.29804727646	3	3	3	2
61285.097636176775	4	3	3	3
61299.89722507708	4	4	4	3
61314.69681397739	3	3	3	2
61329.4964028777	3	3	3	2
61344.295991778	3	3	3	2
61359.09558067832	3	2	2	2
61373.895169578616	3	3	3	2
61388.69475847893	2	2	2	2
61403.494347379245	2	2	2	2
61418.293936279544	3	3	2	2
61433.09352517986	3	3	3	3
61447.89311408016	3	3	3	2
61462.69270298047	3	2	2	2
61477.492291880786	2	2	2	1
61492.291880781086	4	3	3	3
61507.0914696814	3	3	2	2
61521.89105858171	3	3	3	2
61536.69064748201	3	3	3	2
61551.49023638232	3	3	2	2
61566.28982528263	3	3	2	2
61581.08941418294	4	4	3	3
61595.88900308325	4	4	3	3
61610.688591983555	4	4	3	3
61625.48818088386	3	3	3	2
61640.287769784176	3	2	2	2
61655.08735868448	3	3	2	2
61669.88694758479	3	2	2	2
61684.686536485104	3	2	2	2
61699.4861253854	2	2	2	2
61714.28571428572	2	2	1	1
61729.08530318602	2	1	1	1
61743.88489208633	3	3	3	3
61758.684480986645	3	3	3	2
61773.484069886945	3	2	2	2
61788.28365878726	3	3	2	2
61803.08324768756	2	2	2	2
61817.88283658787	3	2	2	2
61832.68242548819	3	2	2	2
61847.482014388486	3	3	3	3
61862.2816032888	3	3	2	2
61877.0811921891	2	2	2	2
61891.880781089414	2	1	1	1
61906.68036998972	2	2	2	1
61921.47995889003	2	2	2	1
61936.27954779034	4	4	3	3
61951.07913669065	2	2	2	2
61965.878725590956	2	2	2	2
61980.67831449126	2	2	2	1
61995.47790339158	2	2	2	2
62010.277492291876	3	2	2	2
62025.07708119219	2	2	2	1
62039.876670092504	3	3	2	2
62054.676258992804	4	4	3	3
62069.47584789312	3	3	3	2
62084.27543679342	3	3	2	2
62099.07502569373	2	2	1	1
62113.874614594046	2	2	2	2
62128.674203494345	2	2	1	1
62143.47379239466	3	3	2	2
62158.27338129496	2	2	2	2
62173.07297019527	3	3	3	3
62187.87255909557	3	2	2	2
62202.67214799589	3	2	2	2
62217.4717368962	3	3	3	3
62232.2713257965	3	3	3	3
62247.070914696815	3	3	2	2
62261.87050359712	2	2	2	1
62276.67009249743	2	2	2	2
62291.46968139774	2	2	2	2
62306.26927029805	3	3	2	2
62321.068859198356	2	2	2	2
62335.86844809866	2	2	2	1
62350.66803699898	3	3	2	2
62365.46762589928	2	2	2	2
62380.26721479959	3	2	2	2
62395.0668036999	3	3	2	2
62409.866392600205	3	2	2	2
62424.66598150052	2	2	1	1
62439.46557040082	3	3	2	2
62454.26515930113	3	3	3	3
62469.06474820143	3	3	2	2
62483.864337101746	4	3	3	3
62498.66392600206	3	3	3	2
62513.46351490236	3	3	3	2
62528.263103802674	3	3	3	2
62543.06269270297	3	3	3	2
62557.86228160329	3	3	2	2
62572.6618705036	2	2	1	1
62587.4614594039	2	2	2	2
62602.261048304215	2	2	1	1
62617.06063720452	3	3	3	3
62631.86022610483	4	4	3	3
62646.659815005136	3	3	3	2
62661.45940390545	4	3	3	3
62676.25899280576	3	3	3	2
62691.058581706064	3	2	2	2
62705.85817060637	3	3	3	3
62720.65775950668	3	3	3	2
62735.45734840699	2	2	2	2
62750.2569373073	2	2	2	1
62765.056526207605	3	3	3	2
62779.85611510792	3	3	3	2
62794.65570400822	3	2	2	2
62809.45529290853	2	2	2	2
62824.25488180883	2	2	1	1
62839.05447070915	3	3	3	3
62853.85405960946	3	3	2	2
62868.65364850976	3	2	2	2
62883.453237410075	3	2	2	2
62898.252826310374	3	3	3	3
62913.05241521069	4	4	3	3
62927.852004111	3	3	3	3
62942.6515930113	4	4	4	3
62957.451181911616	3	3	3	3
62972.25077081192	3	3	3	3
62987.05035971223	3	2	2	2
63001.84994861254	2	1	1	1
63016.64953751284	2	2	2	2
63031.44912641316	3	3	2	2
63046.248715313464	3	3	2	2
63061.04830421377	3	3	3	2
63075.84789311408	2	2	2	2
63090.64748201439	2	2	2	1
63105.44707091469	2	2	1	1
63120.246659815006	2	2	2	2
63135.04624871532	2	1	1	1
63149.84583761562	2	1	1	1
63164.645426515934	3	3	3	2
63179.44501541623	3	2	2	2
63194.24460431655	3	3	2	2
63209.04419321686	2	2	2	1
63223.84378211716	2	2	2	1
63238.643371017475	4	4	3	3
63253.442959917775	3	3	3	3
63268.24254881809	3	3	3	3
