Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 696202e2847a5525daa3b0d2 - minikube-m04
68228.6140459913	4	4	4	4
68239.35363579863	4	3	3	3
68250.09322560598	4	4	4	4
68260.8328154133	4	4	4	4
68271.57240522064	4	4	4	4
68282.31199502797	4	4	4	4
68293.05158483531	4	4	4	4
68303.79117464264	4	3	3	3
68314.53076444997	4	4	4	4
68325.2703542573	4	4	4	4
68336.00994406464	4	4	4	4
68346.74953387197	4	4	4	4
68357.4891236793	4	4	4	4
68368.22871348663	4	3	3	3
68378.96830329398	4	4	4	4
68389.70789310131	4	4	4	4
68400.44748290864	4	4	4	4
68411.18707271597	4	4	4	4
68421.92666252331	4	4	4	4
68432.66625233064	4	3	3	3
68443.40584213797	4	4	4	4
68454.1454319453	4	4	4	4
68464.88502175265	4	4	4	4
68475.62461155998	4	4	4	4
68486.36420136731	4	4	4	4
68497.10379117464	4	3	3	3
68507.84338098198	4	4	4	4
68518.58297078931	4	4	4	4
68529.32256059664	4	4	4	4
68540.06215040397	4	4	4	4
68550.80174021132	4	4	4	4
68561.54133001865	4	3	3	3
68572.28091982598	4	4	4	4
68583.02050963331	4	4	4	4
68593.76009944065	4	4	4	4
68604.49968924798	4	4	4	4
68615.23927905531	4	4	4	4
68625.97886886264	4	3	3	3
68636.71845866999	4	4	4	4
68647.45804847732	4	4	4	4
68658.19763828465	4	4	4	4
68668.93722809198	4	4	4	4
68679.67681789931	4	4	4	4
68690.41640770665	4	3	3	3
68701.15599751398	4	4	4	4
68711.89558732131	4	4	4	4
68722.63517712864	4	4	4	4
68733.37476693599	4	4	4	4
68744.11435674332	4	4	4	4
68754.85394655065	4	3	3	3
68765.59353635798	4	4	4	4
68776.33312616532	4	4	4	4
68787.07271597265	4	4	4	4
68797.81230577998	4	4	4	4
68808.55189558731	4	4	4	4
68819.29148539466	4	3	3	3
68830.03107520199	4	4	4	4
68840.77066500932	4	4	4	4
68851.51025481665	4	4	4	4
68862.24984462399	4	4	4	4
68872.98943443132	4	4	4	4
68883.72902423865	4	3	3	3
68894.46861404598	4	4	4	4
68905.20820385333	4	4	4	4
68915.94779366066	4	4	4	4
68926.68738346799	4	4	4	4
68937.42697327532	4	4	4	4
68948.16656308266	4	3	3	3
68958.90615288999	4	4	4	4
68969.64574269732	4	4	4	4
68980.38533250465	4	4	4	4
68991.124922312	4	4	4	4
69001.86451211933	4	4	4	4
69012.60410192666	4	3	3	3
69023.34369173399	4	4	4	4
69034.08328154133	4	4	4	4
69044.82287134866	4	4	4	4
69055.56246115599	4	4	4	4
69066.30205096332	4	4	4	4
69077.04164077067	4	3	3	3
69087.781230578	4	4	4	4
69098.52082038533	4	4	4	4
69109.26041019267	4	4	4	4
69120.0	4	4	4	4
69130.73958980733	4	4	4	4
69141.47917961466	4	3	3	3
69152.218769422	4	4	4	4
69162.95835922933	4	4	4	4
69173.69794903666	4	4	4	4
69184.437538844	4	4	4	4
69195.17712865134	4	4	4	4
69205.91671845867	4	3	3	3
69216.656308266	4	4	4	4
69227.39589807333	4	4	4	4
69238.13548788067	4	4	4	4
69248.875077688	4	4	4	4
69259.61466749533	4	4	4	4
69270.35425730268	4	3	3	3
69281.09384711001	4	4	4	4
69291.83343691734	4	4	4	4
69302.57302672467	4	4	4	4
69313.31261653201	4	4	4	4
69324.05220633934	4	4	4	4
69334.79179614667	4	3	3	3
69345.531385954	4	4	4	4
69356.27097576135	4	4	4	4
69367.01056556868	4	4	4	4
69377.75015537601	4	4	4	4
69388.48974518335	4	4	4	4
69399.22933499068	4	3	3	3
69409.96892479801	4	4	4	4
69420.70851460534	4	4	4	4
69431.44810441269	4	4	4	4
69442.18769422002	4	4	4	4
69452.92728402735	4	4	4	4
69463.66687383468	4	3	3	3
69474.40646364202	4	4	4	4
69485.14605344935	4	4	4	4
69495.88564325668	4	4	4	4
69506.62523306401	4	4	4	4
69517.36482287136	4	4	4	4
69528.10441267869	4	3	3	3
69538.84400248602	4	4	4	4
69549.58359229335	4	4	4	4
69560.32318210069	4	4	4	4
69571.06277190802	4	4	4	4
69581.80236171535	4	4	4	4
69592.54195152268	4	3	3	3
69603.28154133003	4	4	4	4
69614.02113113736	4	4	4	4
69624.76072094469	4	4	4	4
69635.50031075202	4	4	4	4
69646.23990055936	4	4	4	4
69656.97949036669	4	3	3	3
69667.71908017402	4	4	4	4
69678.45866998135	4	4	4	4
69689.1982597887	4	4	4	4
69699.93784959603	4	4	4	4
69710.67743940336	4	4	4	4
69721.41702921069	4	3	3	3
69732.15661901803	4	4	4	4
69742.89620882536	4	4	4	4
69753.63579863269	4	4	4	4
69764.37538844002	4	4	4	4
69775.11497824737	4	4	4	4
69785.8545680547	4	3	3	3
69796.59415786203	4	4	4	4
69807.33374766936	4	4	4	4
69818.0733374767	4	4	4	4
69828.81292728403	4	4	4	4
69839.55251709136	4	4	4	4
69850.29210689869	4	3	3	3
69861.03169670604	4	4	4	4
69871.77128651337	4	4	4	4
69882.5108763207	4	4	4	4
69893.25046612803	4	4	4	4
69903.99005593537	4	4	4	4
69914.7296457427	4	3	3	3
69925.46923555003	4	4	4	4
69936.20882535736	4	4	4	4
69946.9484151647	4	4	4	4
69957.68800497203	4	4	4	4
69968.42759477936	4	4	4	4
69979.1671845867	4	3	3	3
69989.90677439404	4	4	4	4
70000.64636420137	4	4	4	4
70011.3859540087	4	4	4	4
70022.12554381603	4	4	4	4
70032.86513362337	4	4	4	4
70043.6047234307	4	3	3	3
70054.34431323803	4	4	4	4
70065.08390304536	4	4	4	4
70075.82349285271	4	4	4	4
70086.56308266004	4	4	4	4
70097.30267246737	4	4	4	4
70108.0422622747	4	3	3	3
70118.78185208204	4	4	4	4
70129.52144188937	4	4	4	4
70140.2610316967	4	4	4	4
70151.00062150403	4	4	4	4
70161.74021131136	4	4	4	4
70172.47980111871	4	3	3	3
70183.21939092604	4	4	4	4
70193.95898073337	4	4	4	4
70204.6985705407	4	4	4	4
70215.43816034804	4	4	4	4
70226.17775015537	4	4	4	4
70236.9173399627	4	3	3	3
70247.65692977003	4	4	4	4
70258.39651957738	4	4	4	4
70269.13610938471	4	4	4	4
70279.87569919204	4	4	4	4
70290.61528899937	4	4	4	4
70301.35487880671	4	3	3	3
70312.09446861404	4	4	4	4
70322.83405842137	4	4	4	4
70333.5736482287	4	4	4	4
70344.31323803605	4	4	4	4
70355.05282784338	4	4	4	4
70365.79241765071	4	3	3	3
70376.53200745804	4	4	4	4
70387.27159726538	4	4	4	4
70398.01118707271	4	4	4	4
70408.75077688004	4	4	4	4
70419.49036668737	4	4	4	4
70430.22995649472	4	3	3	3
70440.96954630205	4	4	4	4
70451.70913610938	4	4	4	4
70462.44872591672	4	4	4	4
70473.18831572405	4	4	4	4
70483.92790553138	4	4	4	4
70494.66749533871	4	3	3	3
70505.40708514606	4	4	4	4
70516.14667495339	4	4	4	4
70526.88626476072	4	4	4	4
70537.62585456805	4	4	4	4
70548.36544437539	4	4	4	4
70559.10503418272	4	3	3	3
70569.84462399005	4	4	4	4
70580.5842137974	4	4	4	4
70591.32380360473	4	4	4	4
70602.06339341206	4	4	4	4
70612.80298321939	4	4	4	4
70623.54257302673	4	3	3	3
70634.28216283406	4	4	4	4
70645.02175264139	4	4	4	4
70655.76134244872	4	4	4	4
70666.50093225607	4	4	4	4
70677.2405220634	4	4	4	4
70687.98011187073	4	3	3	3
70698.71970167806	4	4	4	4
70709.4592914854	4	4	4	4
70720.19888129273	4	4	4	4
70730.93847110006	4	4	4	4
70741.6780609074	4	4	4	4
70752.41765071473	4	3	3	3
70763.15724052206	4	4	4	4
70773.8968303294	4	4	4	4
70784.63642013674	4	4	4	4
70795.37600994407	4	4	4	4
70806.1155997514	4	4	4	4
70816.85518955873	4	3	3	3
70827.59477936607	4	4	4	4
70838.3343691734	4	4	4	4
70849.07395898073	4	4	4	4
70859.81354878808	4	4	4	4
70870.55313859541	4	4	4	4
70881.29272840274	4	3	3	3
70892.03231821007	4	4	4	4
70902.7719080174	4	4	4	4
70913.51149782474	4	4	4	4
70924.25108763207	4	4	4	4
70934.9906774394	4	4	4	4
70945.73026724673	4	3	3	3
70956.46985705408	4	4	4	4
70967.20944686141	4	4	4	4
70977.94903666874	4	4	4	4
70988.68862647607	4	4	4	4
70999.42821628341	4	4	4	4
71010.16780609074	4	3	3	3
71020.90739589807	4	4	4	4
71031.6469857054	4	4	4	4
71042.38657551275	4	4	4	4
71053.12616532008	4	4	4	4
71063.86575512741	4	4	4	4
71074.60534493474	4	3	3	3
71085.34493474208	4	4	4	4
71096.08452454941	4	4	4	4
71106.82411435674	4	4	4	4
71117.56370416407	4	4	4	4
71128.30329397142	4	4	4	4
71139.04288377875	4	3	3	3
71149.78247358608	4	4	4	4
71160.52206339341	4	4	4	4
71171.26165320075	4	4	4	4
71182.00124300808	4	4	4	4
71192.74083281541	4	4	4	4
71203.48042262274	4	3	3	3
71214.22001243009	4	4	4	4
71224.95960223742	4	4	4	4
71235.69919204475	4	4	4	4
71246.43878185208	4	4	4	4
71257.17837165942	4	4	4	4
71267.91796146675	4	3	3	3
71278.65755127408	4	4	4	4
71289.39714108141	4	4	4	4
71300.13673088876	4	4	4	4
71310.87632069609	4	4	4	4
71321.61591050342	4	4	4	4
71332.35550031075	4	3	3	3
71343.09509011809	4	4	4	4
71353.83467992542	4	4	4	4
71364.57426973275	4	4	4	4
71375.31385954008	4	4	4	4
71386.05344934743	4	4	4	4
71396.79303915476	4	3	3	3
71407.53262896209	4	4	4	4
71418.27221876942	4	4	4	4
71429.01180857676	4	4	4	4
71439.75139838409	4	4	4	4
71450.49098819142	4	4	4	4
71461.23057799875	4	3	3	3
71471.9701678061	4	4	4	4
71482.70975761343	4	4	4	4
71493.44934742076	4	4	4	4
71504.18893722809	4	4	4	4
71514.92852703543	4	4	4	4
71525.66811684276	4	3	3	3
71536.40770665009	4	4	4	4
71547.14729645742	4	4	4	4
71557.88688626477	4	4	4	4
71568.6264760721	4	4	4	4
71579.36606587943	4	4	4	4
71590.10565568676	4	3	3	3
71600.8452454941	4	4	4	4
71611.58483530143	4	4	4	4
71622.32442510876	4	4	4	4
71633.06401491609	4	4	4	4
71643.80360472342	4	4	4	4
71654.54319453076	4	3	3	3
71665.2827843381	4	4	4	4
71676.02237414542	4	4	4	4
71686.76196395275	4	4	4	4
71697.5015537601	4	4	4	4
71708.24114356743	4	4	4	4
71718.98073337476	4	3	3	3
71729.72032318209	4	4	4	4
71740.45991298943	4	4	4	4
71751.19950279676	4	4	4	4
71761.9390926041	4	4	4	4
71772.67868241142	4	4	4	4
71783.41827221877	4	3	3	3
71794.1578620261	4	4	4	4
71804.89745183343	4	4	4	4
71815.63704164077	4	4	4	4
71826.3766314481	4	4	4	4
71837.11622125543	4	4	4	4
71847.85581106276	4	3	3	3
71858.59540087011	4	4	4	4
71869.33499067744	4	4	4	4
71880.07458048477	4	4	4	4
71890.8141702921	4	4	4	4
71901.55376009944	4	4	4	4
71912.29334990677	4	3	3	3
71923.0329397141	4	4	4	4
71933.77252952145	4	4	4	4
71944.51211932878	4	4	4	4
71955.25170913611	4	4	4	4
71965.99129894344	4	4	4	4
71976.73088875078	4	3	3	3
71987.47047855811	4	4	4	4
71998.21006836544	4	4	4	4
72008.94965817277	4	4	4	4
72019.68924798012	4	4	4	4
72030.42883778745	4	4	4	4
72041.16842759478	4	3	3	3
72051.90801740211	4	4	4	4
72062.64760720945	4	4	4	4
72073.38719701678	4	4	4	4
72084.12678682411	4	4	4	4
72094.86637663146	4	4	4	4
72105.60596643879	4	3	3	3
72116.34555624612	4	4	4	4
72127.08514605345	4	4	4	4
72137.82473586079	4	4	4	4
72148.56432566812	4	4	4	4
72159.30391547545	4	4	4	4
72170.04350528278	4	3	3	3
72180.78309509013	4	4	4	4
72191.52268489746	4	4	4	4
72202.26227470479	4	4	4	4
72213.00186451213	4	4	4	4
72223.74145431946	4	4	4	4
72234.48104412679	4	3	3	3
72245.22063393412	4	4	4	4
72255.96022374147	4	4	4	4
72266.6998135488	4	4	4	4
72277.43940335613	4	4	4	4
72288.17899316346	4	4	4	4
72298.9185829708	4	3	3	3
72309.65817277813	4	4	4	4
72320.39776258546	4	4	4	4
72331.13735239279	4	4	4	4
72341.87694220014	4	4	4	4
72352.61653200747	4	4	4	4
72363.3561218148	4	3	3	3
72374.09571162213	4	4	4	4
72384.83530142946	4	4	4	4
72395.5748912368	4	4	4	4
72406.31448104413	4	4	4	4
72417.05407085146	4	4	4	4
72427.79366065879	4	3	3	3
72438.53325046613	4	4	4	4
72449.27284027346	4	4	4	4
72460.0124300808	4	4	4	4
72470.75201988812	4	4	4	4
72481.49160969547	4	4	4	4
72492.2311995028	4	3	3	3
72502.97078931013	4	4	4	4
72513.71037911746	4	4	4	4
72524.4499689248	4	4	4	4
72535.18955873213	4	4	4	4
72545.92914853946	4	4	4	4
72556.6687383468	4	3	3	3
72567.40832815414	4	4	4	4
72578.14791796147	4	4	4	4
72588.8875077688	4	4	4	4
72599.62709757613	4	4	4	4
72610.36668738347	4	4	4	4
72621.1062771908	4	3	3	3
72631.84586699813	4	4	4	4
72642.58545680546	4	4	4	4
72653.32504661281	4	4	4	4
72664.06463642014	4	4	4	4
72674.80422622747	4	4	4	4
72685.5438160348	4	3	3	3
72696.28340584214	4	4	4	4
72707.02299564947	4	4	4	4
72717.7625854568	4	4	4	4
72728.50217526413	4	4	4	4
72739.24176507148	4	4	4	4
72749.98135487881	4	3	3	3
72760.72094468614	4	4	4	4
72771.46053449347	4	4	4	4
72782.20012430081	4	4	4	4
72792.93971410814	4	4	4	4
72803.67930391547	4	4	4	4
72814.4188937228	4	3	3	3
72825.15848353015	4	4	4	4
72835.89807333748	4	4	4	4
72846.63766314481	4	4	4	4
72857.37725295214	4	4	4	4
72868.11684275948	4	4	4	4
72878.85643256681	4	3	3	3
72889.59602237414	4	4	4	4
72900.33561218147	4	4	4	4
72911.07520198882	4	4	4	4
72921.81479179615	4	4	4	4
72932.55438160348	4	4	4	4
72943.2939714108	4	3	3	3
72954.03356121815	4	4	4	4
72964.77315102548	4	4	4	4
72975.51274083281	4	4	4	4
72986.25233064014	4	4	4	4
72996.99192044749	4	4	4	4
73007.73151025482	4	3	3	3
73018.47110006215	4	4	4	4
73029.21068986948	4	4	4	4
73039.95027967682	4	4	4	4
73050.68986948415	4	4	4	4
73061.42945929148	4	4	4	4
73072.16904909881	4	3	3	3
73082.90863890616	4	4	4	4
73093.64822871349	4	4	4	4
73104.38781852082	4	4	4	4
73115.12740832815	4	4	4	4
73125.86699813548	4	4	4	4
73136.60658794282	4	3	3	3
73147.34617775015	4	4	4	4
73158.08576755748	4	4	4	4
73168.82535736483	4	4	4	4
73179.56494717216	4	4	4	4
73190.30453697949	4	4	4	4
73201.04412678682	4	3	3	3
73211.78371659416	4	4	4	4
73222.52330640149	4	4	4	4
73233.26289620882	4	4	4	4
73244.00248601615	4	4	4	4
73254.7420758235	4	4	4	4
73265.48166563082	4	3	3	3
73276.22125543815	4	4	4	4
73286.9608452455	4	4	4	4
73297.70043505283	4	4	4	4
73308.44002486016	4	4	4	4
73319.17961466749	4	4	4	4
73329.91920447483	4	3	3	3
73340.65879428216	4	4	4	4
73351.3983840895	4	4	4	4
73362.13797389682	4	4	4	4
73372.87756370417	4	4	4	4
73383.6171535115	4	4	4	4
73394.35674331883	4	3	3	3
73405.09633312616	4	4	4	4
73415.8359229335	4	4	4	4
73426.57551274083	4	4	4	4
73437.31510254816	4	4	4	4
73448.05469235551	4	4	4	4
73458.79428216284	4	3	3	3
73469.53387197017	4	4	4	4
73480.2734617775	4	4	4	4
73491.01305158484	4	4	4	4
73501.75264139217	4	4	4	4
73512.4922311995	4	4	4	4
73523.23182100683	4	3	3	3
73533.97141081418	4	4	4	4
73544.71100062151	4	4	4	4
73555.45059042884	4	4	4	4
73566.19018023618	4	4	4	4
73576.92977004351	4	4	4	4
73587.66935985084	4	3	3	3
73598.40894965817	4	4	4	4
73609.14853946552	4	4	4	4
73619.88812927285	4	4	4	4
73630.62771908018	4	4	4	4
73641.36730888751	4	4	4	4
73652.10689869485	4	3	3	3
73662.84648850218	4	4	4	4
73673.58607830951	4	4	4	4
73684.32566811684	4	4	4	4
73695.06525792419	4	4	4	4
73705.80484773152	4	4	4	4
73716.54443753885	4	3	3	3
73727.28402734618	4	4	4	4
73738.02361715352	4	4	4	4
73748.76320696085	4	4	4	4
73759.50279676818	4	4	4	4
73770.24238657551	4	4	4	4
73780.98197638286	4	3	3	3
73791.72156619019	4	4	4	4
73802.46115599752	4	4	4	4
73813.20074580485	4	4	4	4
73823.94033561219	4	4	4	4
73834.67992541952	4	4	4	4
73845.41951522685	4	3	3	3
73856.15910503418	4	4	4	4
73866.89869484151	4	4	4	4
73877.63828464886	4	4	4	4
73888.37787445619	4	4	4	4
73899.11746426352	4	4	4	4
73909.85705407085	4	3	3	3
73920.59664387819	4	4	4	4
73931.33623368552	4	4	4	4
73942.07582349285	4	4	4	4
73952.81541330018	4	4	4	4
73963.55500310753	4	4	4	4
73974.29459291486	4	3	3	3
73985.03418272219	4	4	4	4
73995.77377252952	4	4	4	4
74006.51336233686	4	4	4	4
74017.25295214419	4	4	4	4
74027.99254195152	4	4	4	4
74038.73213175885	4	3	3	3
74049.4717215662	4	4	4	4
74060.21131137352	4	4	4	4
74070.95090118085	4	4	4	4
74081.69049098819	4	4	4	4
74092.43008079553	4	4	4	4
74103.16967060286	4	3	3	3
74113.90926041019	4	4	4	4
74124.64885021752	4	4	4	4
74135.38844002486	4	4	4	4
74146.1280298322	4	4	4	4
74156.86761963952	4	4	4	4
74167.60720944685	4	3	3	3
74178.3467992542	4	4	4	4
74189.08638906153	4	4	4	4
74199.82597886886	4	4	4	4
74210.56556867619	4	4	4	4
74221.30515848353	4	4	4	4
74232.04474829086	4	3	3	3
74242.7843380982	4	4	4	4
74253.52392790552	4	4	4	4
74264.26351771287	4	4	4	4
74275.0031075202	4	4	4	4
74285.74269732753	4	4	4	4
74296.48228713486	4	3	3	3
74307.2218769422	4	4	4	4
74317.96146674953	4	4	4	4
74328.70105655686	4	4	4	4
74339.4406463642	4	4	4	4
74350.18023617154	4	4	4	4
74360.91982597887	4	3	3	3
74371.6594157862	4	4	4	4
74382.39900559353	4	4	4	4
74393.13859540087	4	4	4	4
74403.8781852082	4	4	4	4
74414.61777501553	4	4	4	4
74425.35736482286	4	3	3	3
74436.09695463021	4	4	4	4
74446.83654443754	4	4	4	4
74457.57613424487	4	4	4	4
74468.3157240522	4	4	4	4
74479.05531385954	4	4	4	4
74489.79490366687	4	3	3	3
74500.5344934742	4	4	4	4
74511.27408328153	4	4	4	4
74522.01367308888	4	4	4	4
74532.7532628962	4	4	4	4
74543.49285270354	4	4	4	4
74554.23244251087	4	3	3	3
74564.97203231821	4	4	4	4
74575.71162212554	4	4	4	4
74586.45121193287	4	4	4	4
74597.1908017402	4	4	4	4
74607.93039154755	4	4	4	4
74618.66998135488	4	3	3	3
74629.4095711622	4	4	4	4
74640.14916096955	4	4	4	4
74650.88875077688	4	4	4	4
74661.62834058421	4	4	4	4
74672.36793039154	4	4	4	4
74683.10752019889	4	3	3	3
74693.84711000622	4	4	4	4
74704.58669981355	4	4	4	4
74715.32628962088	4	4	4	4
74726.06587942822	4	4	4	4
74736.80546923555	4	4	4	4
74747.54505904288	4	3	3	3
74758.28464885021	4	4	4	4
74769.02423865756	4	4	4	4
74779.76382846489	4	4	4	4
74790.50341827222	4	4	4	4
74801.24300807956	4	4	4	4
74811.98259788689	4	3	3	3
74822.72218769422	4	4	4	4
74833.46177750155	4	4	4	4
74844.2013673089	4	4	4	4
74854.94095711623	4	4	4	4
74865.68054692356	4	4	4	4
74876.42013673089	4	3	3	3
74887.15972653823	4	4	4	4
74897.89931634556	4	4	4	4
74908.63890615289	4	4	4	4
74919.37849596023	4	4	4	4
74930.11808576756	4	4	4	4
74940.8576755749	4	3	3	3
74951.59726538222	4	4	4	4
74962.33685518957	4	4	4	4
74973.0764449969	4	4	4	4
74983.81603480423	4	4	4	4
74994.55562461156	4	4	4	4
75005.2952144189	4	3	3	3
75016.03480422623	4	4	4	4
75026.77439403356	4	4	4	4
75037.5139838409	4	4	4	4
75048.25357364824	4	4	4	4
75058.99316345557	4	4	4	4
75069.7327532629	4	3	3	3
75080.47234307023	4	4	4	4
75091.21193287757	4	4	4	4
75101.9515226849	4	4	4	4
75112.69111249223	4	4	4	4
75123.43070229956	4	4	4	4
75134.17029210691	4	3	3	3
75144.90988191424	4	4	4	4
75155.64947172157	4	4	4	4
75166.3890615289	4	4	4	4
75177.12865133624	4	4	4	4
75187.86824114357	4	4	4	4
75198.6078309509	4	3	3	3
75209.34742075823	4	4	4	4
75220.08701056558	4	4	4	4
75230.82660037291	4	4	4	4
75241.56619018024	4	4	4	4
75252.30577998757	4	4	4	4
75263.04536979491	4	3	3	3
75273.78495960224	4	4	4	4
75284.52454940957	4	4	4	4
75295.2641392169	4	4	4	4
75306.00372902425	4	4	4	4
75316.74331883158	4	4	4	4
75327.4829086389	4	3	3	3
75338.22249844624	4	4	4	4
75348.96208825357	4	4	4	4
75359.70167806091	4	4	4	4
75370.44126786824	4	4	4	4
75381.18085767557	4	4	4	4
75391.9204474829	4	3	3	3
75402.66003729025	4	4	4	4
75413.39962709758	4	4	4	4
75424.1392169049	4	4	4	4
75434.87880671224	4	4	4	4
75445.61839651958	4	4	4	4
75456.35798632691	4	3	3	3
75467.09757613424	4	4	4	4
75477.83716594157	4	4	4	4
75488.57675574892	4	4	4	4
75499.31634555625	4	4	4	4
75510.05593536358	4	4	4	4
75520.7955251709	4	3	3	3
75531.53511497825	4	4	4	4
75542.27470478558	4	4	4	4
75553.01429459291	4	4	4	4
75563.75388440024	4	4	4	4
75574.49347420759	4	4	4	4
75585.23306401492	4	3	3	3
75595.97265382225	4	4	4	4
75606.71224362958	4	4	4	4
75617.45183343692	4	4	4	4
75628.19142324425	4	4	4	4
75638.93101305158	4	4	4	4
75649.67060285891	4	3	3	3
75660.41019266626	4	4	4	4
75671.14978247359	4	4	4	4
75681.88937228092	4	4	4	4
75692.62896208825	4	4	4	4
75703.36855189559	4	4	4	4
75714.10814170292	4	3	3	3
75724.84773151025	4	4	4	4
75735.58732131758	4	4	4	4
75746.32691112492	4	4	4	4
75757.06650093225	4	4	4	4
75767.80609073958	4	4	4	4
75778.54568054691	4	3	3	3
75789.28527035426	4	4	4	4
75800.02486016159	4	4	4	4
75810.76444996892	4	4	4	4
75821.50403977625	4	4	4	4
75832.2436295836	4	4	4	4
75842.98321939092	4	3	3	3
75853.72280919825	4	4	4	4
75864.46239900558	4	4	4	4
75875.20198881293	4	4	4	4
75885.94157862026	4	4	4	4
75896.68116842759	4	4	4	4
75907.42075823492	4	3	3	3
75918.16034804226	4	4	4	4
75928.8999378496	4	4	4	4
75939.63952765692	4	4	4	4
75950.37911746425	4	4	4	4
75961.1187072716	4	4	4	4
75971.85829707893	4	3	3	3
75982.59788688626	4	4	4	4
75993.3374766936	4	4	4	4
76004.07706650093	4	4	4	4
76014.81665630826	4	4	4	4
76025.5562461156	4	4	4	4
76036.29583592294	4	3	3	3
76047.03542573027	4	4	4	4
76057.7750155376	4	4	4	4
76068.51460534493	4	4	4	4
76079.25419515227	4	4	4	4
76089.9937849596	4	4	4	4
76100.73337476693	4	3	3	3
76111.47296457426	4	4	4	4
76122.21255438161	4	4	4	4
76132.95214418894	4	4	4	4
76143.69173399627	4	4	4	4
76154.43132380361	4	4	4	4
76165.17091361094	4	3	3	3
76175.91050341827	4	4	4	4
76186.6500932256	4	4	4	4
76197.38968303295	4	4	4	4
76208.12927284028	4	4	4	4
76218.8688626476	4	4	4	4
76229.60845245494	4	3	3	3
76240.34804226228	4	4	4	4
76251.08763206961	4	4	4	4
76261.82722187694	4	4	4	4
76272.56681168429	4	4	4	4
76283.30640149162	4	4	4	4
76294.04599129895	4	3	3	3
76304.78558110628	4	4	4	4
76315.52517091362	4	4	4	4
76326.26476072095	4	4	4	4
76337.00435052828	4	4	4	4
76347.74394033561	4	4	4	4
76358.48353014296	4	3	3	3
76369.22311995029	4	4	4	4
76379.96270975762	4	4	4	4
76390.70229956495	4	4	4	4
76401.44188937229	4	4	4	4
76412.18147917962	4	4	4	4
76422.92106898695	4	3	3	3
76433.66065879428	4	4	4	4
76444.40024860163	4	4	4	4
76455.13983840896	4	4	4	4
76465.87942821629	4	4	4	4
76476.61901802362	4	4	4	4
76487.35860783096	4	3	3	3
76498.09819763829	4	4	4	4
76508.83778744562	4	4	4	4
76519.57737725295	4	4	4	4
76530.3169670603	4	4	4	4
76541.05655686762	4	4	4	4
76551.79614667495	4	3	3	3
76562.53573648228	4	4	4	4
76573.27532628963	4	4	4	4
76584.01491609696	4	4	4	4
76594.75450590429	4	4	4	4
76605.49409571162	4	4	4	4
76616.23368551896	4	3	3	3
76626.9732753263	4	4	4	4
76637.71286513362	4	4	4	4
76648.45245494095	4	4	4	4
76659.1920447483	4	4	4	4
76669.93163455563	4	4	4	4
76680.67122436296	4	3	3	3
76691.41081417029	4	4	4	4
76702.15040397763	4	4	4	4
76712.88999378496	4	4	4	4
76723.6295835923	4	4	4	4
76734.36917339962	4	4	4	4
76745.10876320697	4	3	3	3
76755.8483530143	4	4	4	4
76766.58794282163	4	4	4	4
76777.32753262896	4	4	4	4
76788.0671224363	4	4	4	4
76798.80671224363	4	4	4	4
76809.54630205096	4	3	3	3
76820.2858918583	4	4	4	4
76831.02548166562	4	4	4	4
76841.76507147297	4	4	4	4
76852.5046612803	4	4	4	4
76863.24425108763	4	4	4	4
76873.98384089496	4	3	3	3
76884.7234307023	4	4	4	4
76895.46302050963	4	4	4	4
76906.20261031696	4	4	4	4
76916.9422001243	4	4	4	4
76927.68178993164	4	4	4	4
76938.42137973897	4	3	3	3
76949.1609695463	4	4	4	4
76959.90055935363	4	4	4	4
76970.64014916097	4	4	4	4
76981.3797389683	4	4	4	4
76992.11932877563	4	4	4	4
77002.85891858296	4	3	3	3
77013.5985083903	4	4	4	4
77024.33809819764	4	4	4	4
77035.07768800497	4	4	4	4
77045.8172778123	4	4	4	4
77056.55686761964	4	4	4	4
77067.29645742697	4	3	3	3
77078.0360472343	4	4	4	4
77088.77563704163	4	4	4	4
77099.51522684898	4	4	4	4
77110.2548166563	4	4	4	4
77120.99440646364	4	4	4	4
77131.73399627097	4	3	3	3
77142.47358607831	4	4	4	4
77153.21317588564	4	4	4	4
77163.95276569297	4	4	4	4
77174.6923555003	4	4	4	4
77185.43194530765	4	4	4	4
77196.17153511498	4	3	3	3
77206.9111249223	4	4	4	4
77217.65071472964	4	4	4	4
77228.39030453698	4	4	4	4
77239.12989434431	4	4	4	4
77249.86948415164	4	4	4	4
77260.60907395897	4	3	3	3
77271.34866376632	4	4	4	4
77282.08825357365	4	4	4	4
77292.82784338098	4	4	4	4
77303.5674331883	4	4	4	4
77314.30702299565	4	4	4	4
77325.04661280298	4	3	3	3
77335.78620261031	4	4	4	4
77346.52579241765	4	4	4	4
77357.26538222498	4	4	4	4
77368.00497203231	4	4	4	4
77378.74456183965	4	4	4	4
77389.48415164699	4	3	3	3
77400.22374145432	4	4	4	4
77410.96333126165	4	4	4	4
77421.70292106898	4	4	4	4
77432.44251087632	4	4	4	4
77443.18210068365	4	4	4	4
77453.92169049098	4	3	3	3
77464.66128029831	4	4	4	4
77475.40087010566	4	4	4	4
77486.14045991299	4	4	4	4
