Relative Time (Process)	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m02	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m03	Greedy Latency Heuristic - Run None (Profile ?) 69610ff2343f3358e1a3d387 - minikube-m04
63933.32539588046	4	4	4	4
63943.61233480176	4	3	3	3
63953.899273723066	4	4	4	4
63964.18621264437	4	4	4	4
63974.47315156566	4	4	4	4
63984.76009048696	4	4	4	4
63995.04702940827	4	4	4	4
64005.33396832956	4	3	3	3
64015.620907250865	4	4	4	4
64025.907846172166	4	4	4	4
64036.19478509346	4	4	4	4
64046.48172401477	4	4	4	4
64056.76866293607	4	4	4	4
64067.05560185736	4	3	3	3
64077.34254077866	4	4	4	4
64087.62947969997	4	4	4	4
64097.916418621266	4	4	4	4
64108.20335754257	4	4	4	4
64118.49029646387	4	4	4	4
64128.77723538516	4	3	3	3
64139.06417430647	4	4	4	4
64149.35111322777	4	4	4	4
64159.638052149065	4	4	4	4
64169.924991070366	4	4	4	4
64180.21192999167	4	4	4	4
64190.49886891296	4	3	3	3
64200.78580783427	4	4	4	4
64211.07274675557	4	4	4	4
64221.35968567686	4	4	4	4
64231.646624598165	4	4	4	4
64241.93356351947	4	4	4	4
64252.22050244077	4	3	3	3
64262.50744136207	4	4	4	4
64272.79438028337	4	4	4	4
64283.08131920466	4	4	4	4
64293.36825812597	4	4	4	4
64303.65519704727	4	4	4	4
64313.942135968566	4	3	3	3
64324.22907488987	4	4	4	4
64334.516013811175	4	4	4	4
64344.80295273247	4	4	4	4
64355.08989165377	4	4	4	4
64365.37683057507	4	4	4	4
64375.663769496365	4	3	3	3
64385.95070841767	4	4	4	4
64396.237647338974	4	4	4	4
64406.52458626027	4	4	4	4
64416.81152518157	4	4	4	4
64427.09846410288	4	4	4	4
64437.38540302417	4	3	3	3
64447.67234194547	4	4	4	4
64457.95928086677	4	4	4	4
64468.24621978807	4	4	4	4
64478.53315870937	4	4	4	4
64488.820097630676	4	4	4	4
64499.10703655197	4	3	3	3
64509.39397547327	4	4	4	4
64519.68091439457	4	4	4	4
64529.967853315866	4	4	4	4
64540.254792237174	4	4	4	4
64550.541731158475	4	4	4	4
64560.82867007977	4	3	3	3
64571.11560900107	4	4	4	4
64581.40254792238	4	4	4	4
64591.68948684367	4	4	4	4
64601.97642576497	4	4	4	4
64612.263364686274	4	4	4	4
64622.55030360757	4	3	3	3
64632.837242528876	4	4	4	4
64643.12418145018	4	4	4	4
64653.41112037147	4	4	4	4
64663.69805929277	4	4	4	4
64673.98499821408	4	4	4	4
64684.271937135374	4	3	3	3
64694.558876056675	4	4	4	4
64704.845814977976	4	4	4	4
64715.13275389927	4	4	4	4
64725.41969282058	4	4	4	4
64735.70663174188	4	4	4	4
64745.99357066317	4	3	3	3
64756.280509584474	4	4	4	4
64766.567448505775	4	4	4	4
64776.85438742707	4	4	4	4
64787.14132634838	4	4	4	4
64797.42826526968	4	4	4	4
64807.71520419097	4	3	3	3
64818.00214311227	4	4	4	4
64828.28908203358	4	4	4	4
64838.576020954875	4	4	4	4
64848.862959876176	4	4	4	4
64859.14989879748	4	4	4	4
64869.43683771877	4	3	3	3
64879.72377664008	4	4	4	4
64890.01071556138	4	4	4	4
64900.297654482674	4	4	4	4
64910.584593403975	4	4	4	4
64920.87153232528	4	4	4	4
64931.15847124658	4	3	3	3
64941.44541016788	4	4	4	4
64951.73234908918	4	4	4	4
64962.01928801047	4	4	4	4
64972.30622693178	4	4	4	4
64982.59316585308	4	4	4	4
64992.88010477438	4	3	3	3
65003.16704369568	4	4	4	4
65013.45398261698	4	4	4	4
65023.74092153827	4	4	4	4
65034.02786045958	4	4	4	4
65044.31479938088	4	4	4	4
65054.601738302175	4	3	3	3
65064.88867722348	4	4	4	4
65075.175616144785	4	4	4	4
65085.46255506608	4	4	4	4
65095.74949398738	4	4	4	4
65106.03643290868	4	4	4	4
65116.323371829974	4	3	3	3
65126.61031075128	4	4	4	4
65136.897249672584	4	4	4	4
65147.18418859388	4	4	4	4
65157.47112751518	4	4	4	4
65167.75806643649	4	4	4	4
65178.04500535778	4	3	3	3
65188.33194427908	4	4	4	4
65198.61888320038	4	4	4	4
65208.90582212168	4	4	4	4
65219.192761042985	4	4	4	4
65229.479699964286	4	4	4	4
65239.76663888558	4	3	3	3
65250.05357780688	4	4	4	4
65260.34051672819	4	4	4	4
65270.62745564948	4	4	4	4
65280.914394570784	4	4	4	4
65291.201333492085	4	4	4	4
65301.48827241338	4	3	3	3
65311.77521133468	4	4	4	4
65322.06215025599	4	4	4	4
65332.34908917728	4	4	4	4
65342.63602809858	4	4	4	4
65352.922967019884	4	4	4	4
65363.20990594118	4	3	3	3
65373.496844862486	4	4	4	4
65383.78378378379	4	4	4	4
65394.07072270508	4	4	4	4
65404.35766162638	4	4	4	4
65414.64460054769	4	4	4	4
65424.931539468984	4	3	3	3
65435.218478390285	4	4	4	4
65445.505417311586	4	4	4	4
65455.79235623288	4	4	4	4
65466.07929515419	4	4	4	4
65476.36623407549	4	4	4	4
65486.65317299678	4	3	3	3
65496.940111918084	4	4	4	4
65507.22705083939	4	4	4	4
65517.513989760686	4	4	4	4
65527.80092868199	4	4	4	4
65538.08786760329	4	4	4	4
65548.37480652459	4	3	3	3
65558.66174544589	4	4	4	4
65568.94868436719	4	4	4	4
65579.23562328848	4	4	4	4
65589.5225622098	4	4	4	4
65599.8095011311	4	4	4	4
65610.09644005238	4	3	3	3
65620.38337897368	4	4	4	4
65630.670317895	4	4	4	4
65640.95725681628	4	4	4	4
65651.24419573758	4	4	4	4
65661.53113465889	4	4	4	4
65671.81807358019	4	3	3	3
65682.10501250149	4	4	4	4
65692.39195142279	4	4	4	4
65702.67889034409	4	4	4	4
65712.96582926539	4	4	4	4
65723.25276818669	4	4	4	4
65733.539707108	4	3	3	3
65743.8266460293	4	4	4	4
65754.1135849506	4	4	4	4
65764.40052387188	4	4	4	4
65774.68746279318	4	4	4	4
65784.9744017145	4	4	4	4
65795.26134063579	4	3	3	3
65805.54827955709	4	4	4	4
65815.83521847839	4	4	4	4
65826.12215739969	4	4	4	4
65836.40909632099	4	4	4	4
65846.69603524229	4	4	4	4
65856.98297416359	4	3	3	3
65867.26991308489	4	4	4	4
65877.5568520062	4	4	4	4
65887.8437909275	4	4	4	4
65898.1307298488	4	4	4	4
65908.4176687701	4	4	4	4
65918.70460769138	4	3	3	3
65928.9915466127	4	4	4	4
65939.278485534	4	4	4	4
65949.56542445529	4	4	4	4
65959.85236337659	4	4	4	4
65970.1393022979	4	4	4	4
65980.42624121919	4	3	3	3
65990.71318014049	4	4	4	4
66001.00011906179	4	4	4	4
66011.28705798309	4	4	4	4
66021.5739969044	4	4	4	4
66031.8609358257	4	4	4	4
66042.147874747	4	3	3	3
66052.4348136683	4	4	4	4
66062.7217525896	4	4	4	4
66073.00869151088	4	4	4	4
66083.2956304322	4	4	4	4
66093.5825693535	4	4	4	4
66103.86950827479	4	3	3	3
66114.15644719609	4	4	4	4
66124.4433861174	4	4	4	4
66134.73032503869	4	4	4	4
66145.01726395999	4	4	4	4
66155.30420288129	4	4	4	4
66165.5911418026	4	3	3	3
66175.8780807239	4	4	4	4
66186.1650196452	4	4	4	4
66196.4519585665	4	4	4	4
66206.7388974878	4	4	4	4
66217.0258364091	4	4	4	4
66227.3127753304	4	3	3	3
66237.5997142517	4	4	4	4
66247.886653173	4	4	4	4
66258.17359209429	4	4	4	4
66268.4605310156	4	4	4	4
66278.7474699369	4	4	4	4
66289.03440885819	4	3	3	3
66299.32134777949	4	4	4	4
66309.6082867008	4	4	4	4
66319.8952256221	4	4	4	4
66330.1821645434	4	4	4	4
66340.4691034647	4	4	4	4
66350.756042386	4	3	3	3
66361.0429813073	4	4	4	4
66371.3299202286	4	4	4	4
66381.6168591499	4	4	4	4
66391.9037980712	4	4	4	4
66402.1907369925	4	4	4	4
66412.47767591379	4	3	3	3
66422.7646148351	4	4	4	4
66433.0515537564	4	4	4	4
66443.33849267769	4	4	4	4
66453.625431599	4	4	4	4
66463.91237052031	4	4	4	4
66474.1993094416	4	3	3	3
66484.4862483629	4	4	4	4
66494.7731872842	4	4	4	4
66505.0601262055	4	4	4	4
66515.3470651268	4	4	4	4
66525.6340040481	4	4	4	4
66535.9209429694	4	3	3	3
66546.2078818907	4	4	4	4
66556.494820812	4	4	4	4
66566.7817597333	4	4	4	4
66577.0686986546	4	4	4	4
66587.3556375759	4	4	4	4
66597.6425764972	4	3	3	3
66607.9295154185	4	4	4	4
66618.21645433981	4	4	4	4
66628.5033932611	4	4	4	4
66638.7903321824	4	4	4	4
66649.0772711037	4	4	4	4
66659.364210025	4	3	3	3
66669.6511489463	4	4	4	4
66679.9380878676	4	4	4	4
66690.2250267889	4	4	4	4
66700.5119657102	4	4	4	4
66710.7989046315	4	4	4	4
66721.0858435528	4	3	3	3
66731.3727824741	4	4	4	4
66741.65972139541	4	4	4	4
66751.9466603167	4	4	4	4
66762.23359923801	4	4	4	4
66772.52053815931	4	4	4	4
66782.8074770806	4	3	3	3
66793.0944160019	4	4	4	4
66803.38135492321	4	4	4	4
66813.6682938445	4	4	4	4
66823.9552327658	4	4	4	4
66834.2421716871	4	4	4	4
66844.5291106084	4	3	3	3
66854.8160495297	4	4	4	4
66865.102988451	4	4	4	4
66875.38992737231	4	4	4	4
66885.67686629361	4	4	4	4
66895.96380521491	4	4	4	4
66906.2507441362	4	3	3	3
66916.53768305751	4	4	4	4
66926.82462197881	4	4	4	4
66937.1115609001	4	4	4	4
66947.3984998214	4	4	4	4
66957.68543874272	4	4	4	4
66967.972377664	4	3	3	3
66978.2593165853	4	4	4	4
66988.5462555066	4	4	4	4
66998.8331944279	4	4	4	4
67009.1201333492	4	4	4	4
67019.40707227051	4	4	4	4
67029.69401119181	4	3	3	3
67039.98095011311	4	4	4	4
67050.26788903441	4	4	4	4
67060.55482795571	4	4	4	4
67070.84176687701	4	4	4	4
67081.12870579831	4	4	4	4
67091.4156447196	4	3	3	3
67101.70258364092	4	4	4	4
67111.98952256222	4	4	4	4
67122.2764614835	4	4	4	4
67132.5634004048	4	4	4	4
67142.85033932612	4	4	4	4
67153.1372782474	4	3	3	3
67163.42421716871	4	4	4	4
67173.71115609001	4	4	4	4
67183.99809501131	4	4	4	4
67194.28503393261	4	4	4	4
67204.57197285391	4	4	4	4
67214.85891177521	4	3	3	3
67225.14585069651	4	4	4	4
67235.43278961781	4	4	4	4
67245.7197285391	4	4	4	4
67256.00666746042	4	4	4	4
67266.29360638172	4	4	4	4
67276.580545303	4	3	3	3
67286.8674842243	4	4	4	4
67297.15442314562	4	4	4	4
67307.44136206691	4	4	4	4
67317.72830098821	4	4	4	4
67328.01523990951	4	4	4	4
67338.30217883081	4	3	3	3
67348.58911775211	4	4	4	4
67358.87605667341	4	4	4	4
67369.16299559471	4	4	4	4
67379.44993451601	4	4	4	4
67389.73687343732	4	4	4	4
67400.02381235862	4	3	3	3
67410.31075127992	4	4	4	4
67420.59769020122	4	4	4	4
67430.8846291225	4	4	4	4
67441.17156804382	4	4	4	4
67451.45850696512	4	4	4	4
67461.74544588641	4	3	3	3
67472.03238480771	4	4	4	4
67482.31932372901	4	4	4	4
67492.60626265031	4	4	4	4
67502.89320157161	4	4	4	4
67513.18014049291	4	4	4	4
67523.46707941421	4	3	3	3
67533.75401833552	4	4	4	4
67544.04095725682	4	4	4	4
67554.32789617812	4	4	4	4
67564.61483509942	4	4	4	4
67574.90177402072	4	4	4	4
67585.188712942	4	3	3	3
67595.47565186332	4	4	4	4
67605.76259078462	4	4	4	4
67616.04952970591	4	4	4	4
67626.33646862721	4	4	4	4
67636.62340754853	4	4	4	4
67646.91034646981	4	3	3	3
67657.19728539111	4	4	4	4
67667.48422431241	4	4	4	4
67677.77116323372	4	4	4	4
67688.05810215502	4	4	4	4
67698.34504107632	4	4	4	4
67708.63197999762	4	3	3	3
67718.91891891892	4	4	4	4
67729.20585784022	4	4	4	4
67739.49279676152	4	4	4	4
67749.77973568282	4	4	4	4
67760.06667460412	4	4	4	4
67770.35361352541	4	3	3	3
67780.64055244671	4	4	4	4
67790.92749136803	4	4	4	4
67801.21443028931	4	4	4	4
67811.50136921061	4	4	4	4
67821.78830813192	4	4	4	4
67832.07524705322	4	3	3	3
67842.36218597452	4	4	4	4
67852.64912489582	4	4	4	4
67862.93606381712	4	4	4	4
67873.22300273842	4	4	4	4
67883.50994165972	4	4	4	4
67893.79688058102	4	3	3	3
67904.08381950232	4	4	4	4
67914.37075842363	4	4	4	4
67924.65769734491	4	4	4	4
67934.94463626623	4	4	4	4
67945.23157518753	4	4	4	4
67955.51851410881	4	3	3	3
67965.80545303012	4	4	4	4
67976.09239195143	4	4	4	4
67986.37933087272	4	4	4	4
67996.66626979402	4	4	4	4
68006.95320871532	4	4	4	4
68017.24014763662	4	3	3	3
68027.52708655792	4	4	4	4
68037.81402547922	4	4	4	4
68048.10096440052	4	4	4	4
68058.38790332183	4	4	4	4
68068.67484224313	4	4	4	4
68078.96178116441	4	3	3	3
68089.24872008573	4	4	4	4
68099.53565900703	4	4	4	4
68109.82259792832	4	4	4	4
68120.10953684962	4	4	4	4
68130.39647577093	4	4	4	4
68140.68341469222	4	3	3	3
68150.97035361352	4	4	4	4
68161.25729253482	4	4	4	4
68171.54423145612	4	4	4	4
68181.83117037742	4	4	4	4
68192.11810929872	4	4	4	4
68202.40504822003	4	3	3	3
68212.69198714133	4	4	4	4
68222.97892606263	4	4	4	4
68233.26586498393	4	4	4	4
68243.55280390523	4	4	4	4
68253.83974282653	4	4	4	4
68264.12668174782	4	3	3	3
68274.41362066913	4	4	4	4
68284.70055959043	4	4	4	4
68294.98749851172	4	4	4	4
68305.27443743302	4	4	4	4
68315.56137635432	4	4	4	4
68325.84831527562	4	3	3	3
68336.13525419692	4	4	4	4
68346.42219311823	4	4	4	4
68356.70913203953	4	4	4	4
68366.99607096083	4	4	4	4
68377.28300988213	4	4	4	4
68387.56994880343	4	3	3	3
68397.85688772473	4	4	4	4
68408.14382664603	4	4	4	4
68418.43076556732	4	4	4	4
68428.71770448863	4	4	4	4
68439.00464340993	4	4	4	4
68449.29158233122	4	3	3	3
68459.57852125252	4	4	4	4
68469.86546017384	4	4	4	4
68480.15239909512	4	4	4	4
68490.43933801643	4	4	4	4
68500.72627693773	4	4	4	4
68511.01321585903	4	3	3	3
68521.30015478033	4	4	4	4
68531.58709370163	4	4	4	4
68541.87403262293	4	4	4	4
68552.16097154423	4	4	4	4
68562.44791046553	4	4	4	4
68572.73484938683	4	3	3	3
68583.02178830814	4	4	4	4
68593.30872722944	4	4	4	4
68603.59566615072	4	4	4	4
68613.88260507202	4	4	4	4
68624.16954399334	4	4	4	4
68634.45648291464	4	3	3	3
68644.74342183593	4	4	4	4
68655.03036075723	4	4	4	4
68665.31729967854	4	4	4	4
68675.60423859983	4	4	4	4
68685.89117752113	4	4	4	4
68696.17811644243	4	3	3	3
68706.46505536373	4	4	4	4
68716.75199428503	4	4	4	4
68727.03893320634	4	4	4	4
68737.32587212764	4	4	4	4
68747.61281104894	4	4	4	4
68757.89974997024	4	3	3	3
68768.18668889154	4	4	4	4
68778.47362781284	4	4	4	4
68788.76056673414	4	4	4	4
68799.04750565543	4	4	4	4
68809.33444457674	4	4	4	4
68819.62138349804	4	3	3	3
68829.90832241933	4	4	4	4
68840.19526134063	4	4	4	4
68850.48220026195	4	4	4	4
68860.76913918323	4	4	4	4
68871.05607810454	4	4	4	4
68881.34301702584	4	3	3	3
68891.62995594714	4	4	4	4
68901.91689486844	4	4	4	4
68912.20383378974	4	4	4	4
68922.49077271104	4	4	4	4
68932.77771163234	4	4	4	4
68943.06465055364	4	3	3	3
68953.35158947493	4	4	4	4
68963.63852839624	4	4	4	4
68973.92546731755	4	4	4	4
68984.21240623883	4	4	4	4
68994.49934516013	4	4	4	4
69004.78628408145	4	3	3	3
69015.07322300274	4	4	4	4
69025.36016192404	4	4	4	4
69035.64710084534	4	4	4	4
69045.93403976664	4	4	4	4
69056.22097868794	4	4	4	4
69066.50791760924	4	3	3	3
69076.79485653054	4	4	4	4
69087.08179545184	4	4	4	4
69097.36873437314	4	4	4	4
69107.65567329444	4	4	4	4
69117.94261221575	4	4	4	4
69128.22955113705	4	3	3	3
69138.51649005833	4	4	4	4
69148.80342897965	4	4	4	4
69159.09036790095	4	4	4	4
69169.37730682224	4	4	4	4
69179.66424574354	4	4	4	4
69189.95118466484	4	3	3	3
69200.23812358614	4	4	4	4
69210.52506250744	4	4	4	4
69220.81200142874	4	4	4	4
69231.09894035004	4	4	4	4
69241.38587927134	4	4	4	4
69251.67281819264	4	3	3	3
69261.95975711395	4	4	4	4
69272.24669603525	4	4	4	4
69282.53363495655	4	4	4	4
69292.82057387783	4	4	4	4
69303.10751279915	4	4	4	4
69313.39445172045	4	3	3	3
69323.68139064174	4	4	4	4
69333.96832956304	4	4	4	4
69344.25526848435	4	4	4	4
69354.54220740564	4	4	4	4
69364.82914632694	4	4	4	4
69375.11608524824	4	3	3	3
69385.40302416954	4	4	4	4
69395.68996309084	4	4	4	4
69405.97690201215	4	4	4	4
69416.26384093345	4	4	4	4
69426.55077985475	4	4	4	4
69436.83771877605	4	3	3	3
69447.12465769735	4	4	4	4
69457.41159661865	4	4	4	4
69467.69853553995	4	4	4	4
69477.98547446124	4	4	4	4
69488.27241338254	4	4	4	4
69498.55935230386	4	3	3	3
69508.84629122514	4	4	4	4
69519.13323014644	4	4	4	4
69529.42016906774	4	4	4	4
69539.70710798904	4	4	4	4
69549.99404691035	4	4	4	4
69560.28098583165	4	3	3	3
69570.56792475295	4	4	4	4
69580.85486367425	4	4	4	4
69591.14180259555	4	4	4	4
69601.42874151685	4	4	4	4
69611.71568043815	4	4	4	4
69622.00261935945	4	3	3	3
69632.28955828074	4	4	4	4
69642.57649720206	4	4	4	4
69652.86343612336	4	4	4	4
69663.15037504464	4	4	4	4
69673.43731396594	4	4	4	4
69683.72425288726	4	3	3	3
69694.01119180855	4	4	4	4
69704.29813072985	4	4	4	4
69714.58506965115	4	4	4	4
69724.87200857245	4	4	4	4
69735.15894749375	4	4	4	4
69745.44588641505	4	3	3	3
69755.73282533635	4	4	4	4
69766.01976425765	4	4	4	4
69776.30670317895	4	4	4	4
69786.59364210024	4	4	4	4
69796.88058102156	4	4	4	4
69807.16751994286	4	3	3	3
69817.45445886414	4	4	4	4
69827.74139778544	4	4	4	4
69838.02833670676	4	4	4	4
69848.31527562805	4	4	4	4
69858.60221454935	4	4	4	4
69868.88915347065	4	3	3	3
69879.17609239195	4	4	4	4
69889.46303131325	4	4	4	4
69899.74997023455	4	4	4	4
69910.03690915585	4	4	4	4
69920.32384807715	4	4	4	4
69930.61078699846	4	3	3	3
69940.89772591976	4	4	4	4
69951.18466484106	4	4	4	4
69961.47160376236	4	4	4	4
69971.75854268364	4	4	4	4
69982.04548160496	4	4	4	4
69992.33242052626	4	3	3	3
70002.61935944755	4	4	4	4
70012.90629836885	4	4	4	4
70023.19323729016	4	4	4	4
70033.48017621145	4	4	4	4
70043.76711513275	4	4	4	4
70054.05405405405	4	3	3	3
70064.34099297535	4	4	4	4
70074.62793189666	4	4	4	4
70084.91487081796	4	4	4	4
70095.20180973926	4	4	4	4
70105.48874866056	4	4	4	4
70115.77568758186	4	3	3	3
70126.06262650315	4	4	4	4
70136.34956542446	4	4	4	4
70146.63650434576	4	4	4	4
70156.92344326705	4	4	4	4
70167.21038218835	4	4	4	4
70177.49732110967	4	3	3	3
70187.78426003095	4	4	4	4
70198.07119895225	4	4	4	4
70208.35813787355	4	4	4	4
70218.64507679486	4	4	4	4
70228.93201571616	4	4	4	4
70239.21895463746	4	3	3	3
70249.50589355876	4	4	4	4
70259.79283248006	4	4	4	4
70270.07977140136	4	4	4	4
70280.36671032266	4	4	4	4
70290.65364924396	4	4	4	4
70300.94058816526	4	3	3	3
70311.22752708655	4	4	4	4
70321.51446600787	4	4	4	4
70331.80140492917	4	4	4	4
70342.08834385045	4	4	4	4
70352.37528277175	4	4	4	4
70362.66222169306	4	3	3	3
70372.94916061436	4	4	4	4
70383.23609953566	4	4	4	4
70393.52303845696	4	4	4	4
70403.80997737826	4	4	4	4
70414.09691629956	4	4	4	4
70424.38385522086	4	3	3	3
70434.67079414216	4	4	4	4
70444.95773306346	4	4	4	4
70455.24467198476	4	4	4	4
70465.53161090605	4	4	4	4
70475.81854982737	4	4	4	4
70486.10548874867	4	3	3	3
70496.39242766995	4	4	4	4
70506.67936659126	4	4	4	4
70516.96630551257	4	4	4	4
70527.25324443386	4	4	4	4
70537.54018335516	4	4	4	4
70547.82712227646	4	3	3	3
70558.11406119776	4	4	4	4
70568.40100011906	4	4	4	4
70578.68793904036	4	4	4	4
70588.97487796166	4	4	4	4
70599.26181688296	4	4	4	4
70609.54875580427	4	3	3	3
70619.83569472555	4	4	4	4
70630.12263364687	4	4	4	4
70640.40957256817	4	4	4	4
70650.69651148946	4	4	4	4
70660.98345041076	4	4	4	4
70671.27038933207	4	3	3	3
70681.55732825336	4	4	4	4
70691.84426717466	4	4	4	4
70702.13120609596	4	4	4	4
70712.41814501726	4	4	4	4
70722.70508393856	4	4	4	4
70732.99202285986	4	3	3	3
70743.27896178116	4	4	4	4
70753.56590070247	4	4	4	4
70763.85283962377	4	4	4	4
70774.13977854507	4	4	4	4
70784.42671746637	4	4	4	4
70794.71365638767	4	3	3	3
70805.00059530896	4	4	4	4
70815.28753423027	4	4	4	4
70825.57447315157	4	4	4	4
70835.86141207286	4	4	4	4
70846.14835099416	4	4	4	4
70856.43528991548	4	3	3	3
70866.72222883676	4	4	4	4
70877.00916775806	4	4	4	4
70887.29610667937	4	4	4	4
70897.58304560067	4	4	4	4
70907.86998452197	4	4	4	4
70918.15692344327	4	3	3	3
70928.44386236457	4	4	4	4
70938.73080128587	4	4	4	4
70949.01774020717	4	4	4	4
70959.30467912846	4	4	4	4
70969.59161804977	4	4	4	4
70979.87855697107	4	3	3	3
70990.16549589236	4	4	4	4
71000.45243481366	4	4	4	4
71010.73937373498	4	4	4	4
71021.02631265626	4	4	4	4
71031.31325157757	4	4	4	4
71041.60019049887	4	3	3	3
71051.88712942017	4	4	4	4
71062.17406834147	4	4	4	4
71072.46100726277	4	4	4	4
71082.74794618407	4	4	4	4
71093.03488510537	4	4	4	4
71103.32182402667	4	3	3	3
71113.60876294797	4	4	4	4
71123.89570186927	4	4	4	4
71134.18264079058	4	4	4	4
71144.46957971186	4	4	4	4
71154.75651863318	4	4	4	4
71165.04345755448	4	3	3	3
71175.33039647577	4	4	4	4
71185.61733539707	4	4	4	4
71195.90427431837	4	4	4	4
71206.19121323967	4	4	4	4
71216.47815216097	4	4	4	4
71226.76509108227	4	3	3	3
71237.05203000357	4	4	4	4
71247.33896892487	4	4	4	4
71257.62590784617	4	4	4	4
71267.91284676747	4	4	4	4
71278.19978568878	4	4	4	4
71288.48672461008	4	3	3	3
71298.77366353136	4	4	4	4
71309.06060245268	4	4	4	4
71319.34754137398	4	4	4	4
71329.63448029527	4	4	4	4
71339.92141921657	4	4	4	4
71350.20835813788	4	3	3	3
71360.49529705917	4	4	4	4
71370.78223598047	4	4	4	4
71381.06917490177	4	4	4	4
71391.35611382307	4	4	4	4
71401.64305274437	4	4	4	4
71411.92999166567	4	3	3	3
71422.21693058698	4	4	4	4
71432.50386950828	4	4	4	4
71442.79080842958	4	4	4	4
71453.07774735088	4	4	4	4
71463.36468627218	4	4	4	4
71473.65162519348	4	3	3	3
71483.93856411477	4	4	4	4
71494.22550303607	4	4	4	4
71504.51244195738	4	4	4	4
71514.79938087867	4	4	4	4
71525.08631979997	4	4	4	4
71535.37325872127	4	3	3	3
71545.66019764257	4	4	4	4
71555.94713656387	4	4	4	4
71566.23407548518	4	4	4	4
71576.52101440648	4	4	4	4
71586.80795332778	4	4	4	4
71597.09489224908	4	3	3	3
71607.38183117038	4	4	4	4
71617.66877009168	4	4	4	4
71627.95570901298	4	4	4	4
71638.24264793427	4	4	4	4
71648.52958685558	4	4	4	4
71658.81652577689	4	3	3	3
71669.10346469817	4	4	4	4
71679.39040361947	4	4	4	4
71689.67734254079	4	4	4	4
71699.96428146207	4	4	4	4
71710.25122038338	4	4	4	4
71720.53815930468	4	3	3	3
71730.82509822598	4	4	4	4
71741.11203714728	4	4	4	4
71751.39897606858	4	4	4	4
71761.68591498988	4	4	4	4
71771.97285391118	4	4	4	4
71782.25979283248	4	3	3	3
71792.54673175377	4	4	4	4
71802.83367067509	4	4	4	4
71813.12060959639	4	4	4	4
71823.40754851767	4	4	4	4
71833.69448743897	4	4	4	4
71843.98142636029	4	3	3	3
71854.26836528158	4	4	4	4
71864.55530420288	4	4	4	4
71874.84224312418	4	4	4	4
71885.12918204548	4	4	4	4
71895.41612096678	4	4	4	4
71905.70305988808	4	3	3	3
71915.98999880938	4	4	4	4
71926.27693773068	4	4	4	4
71936.56387665198	4	4	4	4
71946.85081557329	4	4	4	4
71957.13775449459	4	4	4	4
71967.42469341589	4	3	3	3
71977.71163233717	4	4	4	4
71987.99857125849	4	4	4	4
71998.28551017979	4	4	4	4
72008.57244910108	4	4	4	4
72018.85938802238	4	4	4	4
72029.1463269437	4	3	3	3
72039.43326586498	4	4	4	4
72049.72020478628	4	4	4	4
72060.00714370758	4	4	4	4
72070.29408262888	4	4	4	4
72080.58102155018	4	4	4	4
72090.86796047149	4	3	3	3
72101.15489939279	4	4	4	4
72111.44183831409	4	4	4	4
72121.72877723539	4	4	4	4
72132.01571615667	4	4	4	4
72142.30265507799	4	4	4	4
72152.58959399929	4	3	3	3
72162.87653292058	4	4	4	4
72173.16347184188	4	4	4	4
72183.4504107632	4	4	4	4
72193.73734968448	4	4	4	4
72204.02428860578	4	4	4	4
72214.31122752708	4	3	3	3
72224.59816644838	4	4	4	4
72234.88510536969	4	4	4	4
72245.17204429099	4	4	4	4
72255.45898321229	4	4	4	4
72265.74592213359	4	4	4	4
72276.03286105489	4	3	3	3
72286.31979997619	4	4	4	4
72296.60673889749	4	4	4	4
72306.89367781879	4	4	4	4
72317.18061674008	4	4	4	4
72327.4675556614	4	4	4	4
72337.7544945827	4	3	3	3
72348.04143350398	4	4	4	4
72358.32837242528	4	4	4	4
72368.61531134658	4	4	4	4
72378.90225026789	4	4	4	4
72389.18918918919	4	4	4	4
72399.47612811049	4	3	3	3
72409.76306703179	4	4	4	4
72420.05000595309	4	4	4	4
72430.33694487439	4	4	4	4
72440.62388379569	4	4	4	4
72450.91082271699	4	4	4	4
72461.1977616383	4	3	3	3
72471.48470055958	4	4	4	4
72481.7716394809	4	4	4	4
72492.0585784022	4	4	4	4
72502.34551732348	4	4	4	4
72512.63245624478	4	4	4	4
72522.9193951661	4	3	3	3
72533.20633408739	4	4	4	4
72543.49327300869	4	4	4	4
72553.78021192999	4	4	4	4
72564.06715085129	4	4	4	4
72574.35408977259	4	4	4	4
72584.64102869389	4	3	3	3
72594.9279676152	4	4	4	4
72605.2149065365	4	4	4	4
72615.5018454578	4	4	4	4
72625.7887843791	4	4	4	4
72636.0757233004	4	4	4	4
72646.3626622217	4	3	3	3
72656.64960114298	4	4	4	4
72666.93654006429	4	4	4	4
72677.2234789856	4	4	4	4
72687.51041790689	4	4	4	4
72697.79735682819	4	4	4	4
72708.08429574949	4	3	3	3
72718.37123467079	4	4	4	4
72728.65817359209	4	4	4	4
72738.9451125134	4	4	4	4
72749.2320514347	4	4	4	4
72759.518990356	4	4	4	4
72769.8059292773	4	3	3	3
72780.0928681986	4	4	4	4
72790.3798071199	4	4	4	4
72800.6667460412	4	4	4	4
