Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695c6acb8c72832fd1fbcc95 - minikube	Unknown Heuristic - Run None (Profile ?) 695c6acb8c72832fd1fbcc95 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695c6acb8c72832fd1fbcc95 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695c6acb8c72832fd1fbcc95 - minikube-m04
63435.62810503904	3	3	3	3
63445.848119233495	3	3	3	3
63456.06813342796	3	3	3	3
63466.28814762243	3	3	2	2
63476.50816181689	3	3	3	3
63486.728176011355	3	3	3	3
63496.948190205825	3	3	3	3
63507.16820440029	3	3	3	3
63517.388218594744	3	3	3	3
63527.60823278921	3	3	2	2
63537.82824698368	3	3	3	3
63548.04826117814	3	3	3	3
63558.268275372604	3	3	3	3
63568.488289567074	3	3	3	3
63578.70830376154	3	3	3	3
63588.92831795599	3	3	2	2
63599.14833215046	3	3	3	3
63609.36834634493	3	3	3	3
63619.58836053939	3	3	3	3
63629.80837473385	3	3	3	3
63640.028388928324	3	3	3	3
63650.24840312279	3	3	2	2
63660.46841731724	3	3	3	3
63670.688431511706	3	3	3	3
63680.908445706176	3	3	3	3
63691.12845990064	3	3	3	3
63701.3484740951	3	3	3	3
63711.56848828957	3	3	2	2
63721.788502484036	3	3	3	3
63732.00851667849	3	3	3	3
63742.228530872955	3	3	3	3
63752.448545067426	3	3	3	3
63762.66855926189	3	3	3	3
63772.88857345635	3	3	2	2
63783.10858765082	3	3	3	3
63793.328601845285	3	3	3	3
63803.54861603974	3	3	3	3
63813.768630234204	3	3	3	3
63823.988644428675	3	3	3	3
63834.20865862314	3	3	2	2
63844.4286728176	3	3	3	3
63854.64868701207	3	3	3	3
63864.868701206535	3	3	3	3
63875.08871540099	3	3	3	3
63885.308729595454	3	3	3	3
63895.528743789924	3	3	2	2
63905.74875798439	3	3	3	3
63915.96877217885	3	3	3	3
63926.18878637332	3	3	3	3
63936.40880056778	3	3	3	3
63946.62881476224	3	3	3	3
63956.8488289567	3	3	2	2
63967.06884315117	3	3	3	3
63977.28885734564	3	3	3	3
63987.5088715401	3	3	3	3
63997.72888573457	3	3	3	3
64007.948899929026	3	3	3	3
64018.16891412349	3	3	2	2
64028.38892831795	3	3	3	3
64038.60894251242	3	3	3	3
64048.828956706886	3	3	3	3
64059.04897090135	3	3	3	3
64069.26898509582	3	3	3	3
64079.488999290275	3	3	2	2
64089.70901348474	3	3	3	3
64099.9290276792	3	3	3	3
64110.14904187367	3	3	3	3
64120.369056068135	3	3	3	3
64130.5890702626	3	3	3	3
64140.80908445707	3	3	2	2
64151.029098651525	3	3	3	3
64161.24911284599	3	3	3	3
64171.46912704045	3	3	3	3
64181.68914123492	3	3	3	3
64191.909155429385	3	3	3	3
64202.12916962385	3	3	2	2
64212.34918381832	3	3	3	3
64222.569198012774	3	3	3	3
64232.78921220724	3	3	3	3
64243.0092264017	3	3	3	3
64253.22924059617	3	3	3	3
64263.449254790634	3	3	2	2
64273.66926898509	3	3	3	3
64283.88928317957	3	3	3	3
64294.10929737402	3	3	3	3
64304.32931156849	3	3	3	3
64314.54932576295	3	3	3	3
64324.76933995742	3	3	2	2
64334.98935415188	3	3	3	3
64345.20936834634	3	3	3	3
64355.42938254082	3	3	3	3
64365.64939673527	3	3	3	3
64375.869410929736	3	3	3	3
64386.0894251242	3	3	2	2
64396.30943931867	3	3	3	3
64406.52945351313	3	3	3	3
64416.74946770759	3	3	3	3
64426.969481902066	3	3	3	3
64437.18949609652	3	3	3	3
64447.409510290985	3	3	2	2
64457.62952448545	3	3	3	3
64467.84953867992	3	3	3	3
64478.06955287438	3	3	3	3
64488.28956706884	3	3	3	3
64498.50958126331	3	3	3	3
64508.72959545777	3	3	2	2
64518.949609652234	3	3	3	3
64529.1696238467	3	3	3	3
64539.38963804117	3	3	3	3
64549.60965223563	3	3	3	3
64559.82966643009	3	3	3	3
64570.04968062456	3	3	2	2
64580.26969481902	3	3	3	3
64590.489709013484	3	3	3	3
64600.70972320795	3	3	3	3
64610.92973740242	3	3	3	3
64621.14975159688	3	3	3	3
64631.369765791336	3	3	2	2
64641.58977998581	3	3	3	3
64651.80979418027	3	3	3	3
64662.02980837473	3	3	3	3
64672.249822569196	3	3	3	3
64682.46983676367	3	3	3	3
64692.68985095813	3	3	2	2
64702.909865152586	3	3	3	3
64713.129879347056	3	3	3	3
64723.34989354152	3	3	3	3
64733.56990773598	3	3	3	3
64743.789921930445	3	3	3	3
64754.009936124916	3	3	2	2
64764.22995031938	3	3	3	3
64774.449964513835	3	3	3	3
64784.669978708305	3	3	3	3
64794.88999290277	3	3	3	3
64805.11000709723	3	3	3	3
64815.330021291695	3	3	2	2
64825.550035486165	3	3	3	3
64835.77004968062	3	3	3	3
64845.990063875084	3	3	3	3
64856.210078069555	3	3	3	3
64866.43009226402	3	3	3	3
64876.65010645848	3	3	2	2
64886.870120652944	3	3	3	3
64897.090134847414	3	3	3	3
64907.31014904187	3	3	3	3
64917.53016323633	3	3	3	3
64927.750177430804	3	3	3	3
64937.97019162527	3	3	2	2
64948.19020581973	3	3	3	3
64958.41022001419	3	3	3	3
64968.630234208664	3	3	3	3
64978.85024840312	3	3	3	3
64989.07026259758	3	3	3	3
64999.29027679205	3	3	2	2
65009.510290986516	3	3	3	3
65019.73030518098	3	3	3	3
65029.95031937544	3	3	3	3
65040.17033356991	3	3	3	3
65050.39034776437	3	3	3	3
65060.61036195883	3	3	2	2
65070.8303761533	3	3	3	3
65081.050390347766	3	3	3	3
65091.27040454223	3	3	3	3
65101.49041873669	3	3	3	3
65111.71043293116	3	3	3	3
65121.93044712562	3	3	2	2
65132.15046132008	3	3	3	3
65142.37047551455	3	3	3	3
65152.590489709015	3	3	3	3
65162.81050390348	3	3	3	3
65173.030518097934	3	3	3	3
65183.25053229241	3	3	2	2
65193.47054648687	3	3	3	3
65203.69056068133	3	3	3	3
65213.9105748758	3	3	3	3
65224.130589070264	3	3	3	3
65234.35060326473	3	3	3	3
65244.57061745918	3	3	2	2
65254.79063165366	3	3	3	3
65265.01064584812	3	3	3	3
65275.23066004258	3	3	3	3
65285.45067423705	3	3	3	3
65295.67068843151	3	3	3	3
65305.89070262598	3	3	2	2
65316.11071682043	3	3	3	3
65326.33073101491	3	3	3	3
65336.550745209366	3	3	3	3
65346.77075940383	3	3	3	3
65356.9907735983	3	3	3	3
65367.21078779276	3	3	2	2
65377.430801987226	3	3	3	3
65387.65081618168	3	3	3	3
65397.87083037615	3	3	3	3
65408.090844570615	3	3	3	3
65418.31085876508	3	3	3	3
65428.53087295955	3	3	2	2
65438.75088715401	3	3	3	3
65448.970901348475	3	3	3	3
65459.19091554293	3	3	3	3
65469.4109297374	3	3	3	3
65479.630943931865	3	3	3	3
65489.85095812633	3	3	2	2
65500.0709723208	3	3	3	3
65510.29098651526	3	3	3	3
65520.511000709725	3	3	3	3
65530.73101490418	3	3	3	3
65540.95102909865	3	3	3	3
65551.17104329311	3	3	2	2
65561.39105748758	3	3	3	3
65571.61107168205	3	3	3	3
65581.8310858765	3	3	3	3
65592.05110007097	3	3	3	3
65602.27111426543	3	3	3	3
65612.49112845991	3	3	2	2
65622.71114265437	3	3	3	3
65632.93115684882	3	3	3	3
65643.1511710433	3	3	3	3
65653.37118523776	3	3	3	3
65663.59119943222	3	3	3	3
65673.81121362669	3	3	2	2
65684.03122782115	3	3	3	3
65694.25124201561	3	3	3	3
65704.47125621008	3	3	3	3
65714.69127040454	3	3	3	3
65724.911284599	3	3	3	3
65735.13129879347	3	3	2	2
65745.35131298793	3	3	3	3
65755.5713271824	3	3	3	3
65765.79134137687	3	3	3	3
65776.01135557132	3	3	3	3
65786.2313697658	3	3	3	3
65796.45138396026	3	3	2	2
65806.67139815472	3	3	3	3
65816.89141234918	3	3	3	3
65827.11142654365	3	3	3	3
65837.33144073811	3	3	3	3
65847.55145493257	3	3	3	3
65857.77146912704	3	3	2	2
65867.9914833215	3	3	3	3
65878.21149751596	3	3	3	3
65888.43151171043	3	3	3	3
65898.6515259049	3	3	3	3
65908.87154009937	3	3	3	3
65919.09155429382	3	3	2	2
65929.3115684883	3	3	3	3
65939.53158268276	3	3	3	3
65949.75159687722	3	3	3	3
65959.97161107168	3	3	3	3
65970.19162526615	3	3	3	3
65980.41163946061	3	3	2	2
65990.63165365507	3	3	3	3
66000.85166784954	3	3	3	3
66011.071682044	3	3	3	3
66021.29169623846	3	3	3	3
66031.51171043293	3	3	3	3
66041.7317246274	3	3	2	2
66051.95173882185	3	3	3	3
66062.17175301632	3	3	3	3
66072.3917672108	3	3	3	3
66082.61178140526	3	3	3	3
66092.83179559972	3	3	3	3
66103.05180979418	3	3	2	2
66113.27182398865	3	3	3	3
66123.49183818311	3	3	3	3
66133.71185237757	3	3	3	3
66143.93186657203	3	3	3	3
66154.1518807665	3	3	3	3
66164.37189496096	3	3	2	2
66174.59190915544	3	3	3	3
66184.8119233499	3	3	3	3
66195.03193754435	3	3	3	3
66205.25195173881	3	3	3	3
66215.47196593329	3	3	3	3
66225.69198012775	3	3	2	2
66235.91199432222	3	3	3	3
66246.13200851668	3	3	3	3
66256.35202271114	3	3	3	3
66266.5720369056	3	3	3	3
66276.79205110007	3	3	3	3
66287.01206529453	3	3	2	2
66297.232079489	3	3	3	3
66307.45209368346	3	3	3	3
66317.67210787794	3	3	3	3
66327.8921220724	3	3	3	3
66338.11213626685	3	3	3	3
66348.33215046131	3	3	2	2
66358.55216465579	3	3	3	3
66368.77217885025	3	3	3	3
66378.99219304472	3	3	3	3
66389.21220723918	3	3	3	3
66399.43222143364	3	3	3	3
66409.6522356281	3	3	2	2
66419.87224982257	3	3	3	3
66430.09226401703	3	3	3	3
66440.3122782115	3	3	3	3
66450.53229240596	3	3	3	3
66460.75230660044	3	3	3	3
66470.9723207949	3	3	2	2
66481.19233498935	3	3	3	3
66491.41234918381	3	3	3	3
66501.63236337829	3	3	3	3
66511.85237757275	3	3	3	3
66522.07239176721	3	3	3	3
66532.29240596168	3	3	2	2
66542.51242015614	3	3	3	3
66552.7324343506	3	3	3	3
66562.95244854507	3	3	3	3
66573.17246273953	3	3	3	3
66583.392476934	3	3	3	3
66593.61249112846	3	3	2	2
66603.83250532293	3	3	3	3
66614.05251951738	3	3	3	3
66624.27253371185	3	3	3	3
66634.49254790631	3	3	3	3
66644.71256210079	3	3	3	3
66654.93257629525	3	3	2	2
66665.15259048971	3	3	3	3
66675.37260468418	3	3	3	3
66685.59261887864	3	3	3	3
66695.8126330731	3	3	3	3
66706.03264726757	3	3	3	3
66716.25266146203	3	3	2	2
66726.47267565649	3	3	3	3
66736.69268985096	3	3	3	3
66746.91270404543	3	3	3	3
66757.13271823988	3	3	3	3
66767.35273243434	3	3	3	3
66777.57274662881	3	3	2	2
66787.79276082329	3	3	3	3
66798.01277501775	3	3	3	3
66808.23278921221	3	3	3	3
66818.45280340668	3	3	3	3
66828.67281760114	3	3	3	3
66838.8928317956	3	3	2	2
66849.11284599006	3	3	3	3
66859.33286018453	3	3	3	3
66869.55287437899	3	3	3	3
66879.77288857345	3	3	3	3
66889.99290276793	3	3	3	3
66900.21291696238	3	3	2	2
66910.43293115684	3	3	3	3
66920.6529453513	3	3	3	3
66930.87295954578	3	3	3	3
66941.09297374025	3	3	3	3
66951.3129879347	3	3	3	3
66961.53300212917	3	3	2	2
66971.75301632364	3	3	3	3
66981.9730305181	3	3	3	3
66992.19304471256	3	3	3	3
67002.41305890703	3	3	3	3
67012.63307310149	3	3	3	3
67022.85308729595	3	3	2	2
67033.07310149042	3	3	3	3
67043.29311568488	3	3	3	3
67053.51312987934	3	3	3	3
67063.7331440738	3	3	3	3
67073.95315826828	3	3	3	3
67084.17317246275	3	3	2	2
67094.3931866572	3	3	3	3
67104.61320085167	3	3	3	3
67114.83321504614	3	3	3	3
67125.0532292406	3	3	3	3
67135.27324343506	3	3	3	3
67145.49325762953	3	3	2	2
67155.71327182399	3	3	3	3
67165.93328601845	3	3	3	3
67176.15330021291	3	3	3	3
67186.37331440738	3	3	3	3
67196.59332860184	3	3	3	3
67206.8133427963	3	3	2	2
67217.03335699078	3	3	3	3
67227.25337118524	3	3	3	3
67237.4733853797	3	3	3	3
67247.69339957417	3	3	3	3
67257.91341376863	3	3	3	3
67268.1334279631	3	3	2	2
67278.35344215756	3	3	3	3
67288.57345635202	3	3	3	3
67298.79347054649	3	3	3	3
67309.01348474095	3	3	3	3
67319.23349893541	3	3	3	3
67329.45351312988	3	3	2	2
67339.67352732434	3	3	3	3
67349.8935415188	3	3	3	3
67360.11355571328	3	3	3	3
67370.33356990773	3	3	3	3
67380.55358410219	3	3	3	3
67390.77359829667	3	3	2	2
67400.99361249113	3	3	3	3
67411.2136266856	3	3	3	3
67421.43364088006	3	3	3	3
67431.65365507452	3	3	3	3
67441.87366926899	3	3	3	3
67452.09368346345	3	3	2	2
67462.31369765791	3	3	3	3
67472.53371185237	3	3	3	3
67482.75372604684	3	3	3	3
67492.9737402413	3	3	3	3
67503.19375443578	3	3	3	3
67513.41376863023	3	3	2	2
67523.63378282469	3	3	3	3
67533.85379701917	3	3	3	3
67544.07381121363	3	3	3	3
67554.2938254081	3	3	3	3
67564.51383960256	3	3	3	3
67574.73385379702	3	3	2	2
67584.95386799148	3	3	3	3
67595.17388218595	3	3	3	3
67605.39389638041	3	3	3	3
67615.61391057487	3	3	3	3
67625.83392476934	3	3	3	3
67636.0539389638	3	3	2	2
67646.27395315828	3	3	3	3
67656.49396735273	3	3	3	3
67666.71398154719	3	3	3	3
67676.93399574167	3	3	3	3
67687.15400993613	3	3	3	3
67697.3740241306	3	3	2	2
67707.59403832504	3	3	3	3
67717.81405251952	3	3	3	3
67728.03406671398	3	3	3	3
67738.25408090845	3	3	3	3
67748.47409510291	3	3	3	3
67758.69410929737	3	3	2	2
67768.91412349184	3	3	3	3
67779.1341376863	3	3	3	3
67789.35415188078	3	3	3	3
67799.57416607522	3	3	3	3
67809.79418026969	3	3	3	3
67820.01419446417	3	3	2	2
67830.23420865863	3	3	3	3
67840.45422285309	3	3	3	3
67850.67423704754	3	3	3	3
67860.89425124202	3	3	3	3
67871.11426543648	3	3	3	3
67881.33427963094	3	3	2	2
67891.55429382541	3	3	3	3
67901.77430801987	3	3	3	3
67911.99432221433	3	3	3	3
67922.2143364088	3	3	3	3
67932.43435060326	3	3	3	3
67942.65436479772	3	3	2	2
67952.87437899219	3	3	3	3
67963.09439318666	3	3	3	3
67973.31440738113	3	3	3	3
67983.53442157559	3	3	3	3
67993.75443577004	3	3	3	3
68003.97444996452	3	3	2	2
68014.19446415898	3	3	3	3
68024.41447835344	3	3	3	3
68034.6344925479	3	3	3	3
68044.85450674237	3	3	3	3
68055.07452093683	3	3	3	3
68065.2945351313	3	3	2	2
68075.51454932576	3	3	3	3
68085.73456352022	3	3	3	3
68095.95457771469	3	3	3	3
68106.17459190916	3	3	3	3
68116.39460610363	3	3	3	3
68126.61462029809	3	3	2	2
68136.83463449254	3	3	3	3
68147.05464868702	3	3	3	3
68157.27466288148	3	3	3	3
68167.49467707594	3	3	3	3
68177.7146912704	3	3	3	3
68187.93470546487	3	3	2	2
68198.15471965933	3	3	3	3
68208.3747338538	3	3	3	3
68218.59474804826	3	3	3	3
68228.81476224272	3	3	3	3
68239.03477643718	3	3	3	3
68249.25479063166	3	3	2	2
68259.47480482612	3	3	3	3
68269.69481902057	3	3	3	3
68279.91483321504	3	3	3	3
68290.13484740951	3	3	3	3
68300.35486160398	3	3	3	3
68310.57487579844	3	3	2	2
68320.7948899929	3	3	3	3
68331.01490418737	3	3	3	3
68341.23491838183	3	3	3	3
68351.4549325763	3	3	3	3
68361.67494677076	3	3	3	3
68371.89496096522	3	3	2	2
68382.11497515968	3	3	3	3
68392.33498935416	3	3	3	3
68402.55500354862	3	3	3	3
68412.77501774307	3	3	3	3
68422.99503193753	3	3	3	3
68433.21504613201	3	3	2	2
68443.43506032648	3	3	3	3
68453.65507452094	3	3	3	3
68463.8750887154	3	3	3	3
68474.09510290987	3	3	3	3
68484.31511710433	3	3	3	3
68494.53513129879	3	3	2	2
68504.75514549325	3	3	3	3
68514.97515968772	3	3	3	3
68525.19517388218	3	3	3	3
68535.41518807666	3	3	3	3
68545.63520227112	3	3	3	3
68555.85521646557	3	3	2	2
68566.07523066003	3	3	3	3
68576.29524485451	3	3	3	3
68586.51525904897	3	3	3	3
68596.73527324344	3	3	3	3
68606.9552874379	3	3	3	3
68617.17530163236	3	3	2	2
68627.39531582683	3	3	3	3
68637.61533002129	3	3	3	3
68647.83534421575	3	3	3	3
68658.05535841022	3	3	3	3
68668.27537260468	3	3	3	3
68678.49538679916	3	3	2	2
68688.71540099362	3	3	3	3
68698.93541518807	3	3	3	3
68709.15542938253	3	3	3	3
68719.37544357701	3	3	3	3
68729.59545777147	3	3	3	3
68739.81547196594	3	3	2	2
68750.0354861604	3	3	3	3
68760.25550035486	3	3	3	3
68770.47551454933	3	3	3	3
68780.69552874379	3	3	3	3
68790.91554293825	3	3	3	3
68801.13555713271	3	3	2	2
68811.35557132718	3	3	3	3
68821.57558552166	3	3	3	3
68831.7955997161	3	3	3	3
68842.01561391057	3	3	3	3
68852.23562810505	3	3	3	3
68862.45564229951	3	3	2	2
68872.67565649397	3	3	3	3
68882.89567068843	3	3	3	3
68893.1156848829	3	3	3	3
68903.33569907736	3	3	3	3
68913.55571327182	3	3	3	3
68923.77572746629	3	3	2	2
68933.99574166075	3	3	3	3
68944.21575585521	3	3	3	3
68954.43577004968	3	3	3	3
68964.65578424415	3	3	3	3
68974.8757984386	3	3	3	3
68985.09581263307	3	3	2	2
68995.31582682754	3	3	3	3
69005.535841022	3	3	3	3
69015.75585521647	3	3	3	3
69025.97586941093	3	3	3	3
69036.1958836054	3	3	3	3
69046.41589779986	3	3	2	2
69056.63591199432	3	3	3	3
69066.85592618879	3	3	3	3
69077.07594038325	3	3	3	3
69087.29595457771	3	3	3	3
69097.51596877218	3	3	3	3
69107.73598296665	3	3	2	2
69117.9559971611	3	3	3	3
69128.17601135556	3	3	3	3
69138.39602555004	3	3	3	3
69148.6160397445	3	3	3	3
69158.83605393897	3	3	3	3
69169.05606813342	3	3	2	2
69179.2760823279	3	3	3	3
69189.49609652236	3	3	3	3
69199.71611071682	3	3	3	3
69209.93612491128	3	3	3	3
69220.15613910575	3	3	3	3
69230.37615330021	3	3	2	2
69240.59616749467	3	3	3	3
69250.81618168915	3	3	3	3
69261.0361958836	3	3	3	3
69271.25621007806	3	3	3	3
69281.47622427254	3	3	3	3
69291.696238467	3	3	2	2
69301.91625266147	3	3	3	3
69312.13626685592	3	3	3	3
69322.3562810504	3	3	3	3
69332.57629524486	3	3	3	3
69342.79630943932	3	3	3	3
69353.01632363378	3	3	2	2
69363.23633782825	3	3	3	3
69373.45635202271	3	3	3	3
69383.67636621717	3	3	3	3
69393.89638041164	3	3	3	3
69404.1163946061	3	3	3	3
69414.33640880056	3	3	2	2
69424.55642299504	3	3	3	3
69434.7764371895	3	3	3	3
69444.99645138397	3	3	3	3
69455.21646557841	3	3	3	3
69465.43647977289	3	3	3	3
69475.65649396736	3	3	2	2
69485.87650816182	3	3	3	3
69496.09652235628	3	3	3	3
69506.31653655074	3	3	3	3
69516.53655074521	3	3	3	3
69526.75656493967	3	3	3	3
69536.97657913413	3	3	2	2
69547.1965933286	3	3	3	3
69557.41660752306	3	3	3	3
69567.63662171754	3	3	3	3
69577.856635912	3	3	3	3
69588.07665010646	3	3	3	3
69598.29666430091	3	3	2	2
69608.51667849539	3	3	3	3
69618.73669268985	3	3	3	3
69628.95670688432	3	3	3	3
69639.17672107878	3	3	3	3
69649.39673527324	3	3	3	3
69659.6167494677	3	3	2	2
69669.83676366217	3	3	3	3
69680.05677785663	3	3	3	3
69690.2767920511	3	3	3	3
69700.49680624556	3	3	3	3
69710.71682044004	3	3	3	3
69720.9368346345	3	3	2	2
69731.15684882895	3	3	3	3
69741.37686302341	3	3	3	3
69751.59687721789	3	3	3	3
69761.81689141235	3	3	3	3
69772.03690560682	3	3	3	3
69782.25691980128	3	3	2	2
69792.47693399574	3	3	3	3
69802.6969481902	3	3	3	3
69812.91696238467	3	3	3	3
69823.13697657913	3	3	3	3
69833.3569907736	3	3	3	3
69843.57700496806	3	3	2	2
69853.79701916254	3	3	3	3
69864.017033357	3	3	3	3
69874.23704755145	3	3	3	3
69884.45706174591	3	3	3	3
69894.67707594039	3	3	3	3
69904.89709013485	3	3	2	2
69915.11710432931	3	3	3	3
69925.33711852378	3	3	3	3
69935.55713271824	3	3	3	3
69945.7771469127	3	3	3	3
69955.99716110717	3	3	3	3
69966.21717530163	3	3	2	2
69976.4371894961	3	3	3	3
69986.65720369056	3	3	3	3
69996.87721788503	3	3	3	3
70007.0972320795	3	3	3	3
70017.31724627395	3	3	3	3
70027.53726046841	3	3	2	2
70037.75727466289	3	3	3	3
70047.97728885735	3	3	3	3
70058.19730305181	3	3	3	3
70068.41731724628	3	3	3	3
70078.63733144074	3	3	3	3
70088.8573456352	3	3	2	2
70099.07735982967	3	3	3	3
70109.29737402413	3	3	3	3
70119.51738821859	3	3	3	3
70129.73740241305	3	3	3	3
70139.95741660753	3	3	3	3
70150.177430802	3	3	2	2
70160.39744499644	3	3	3	3
70170.61745919091	3	3	3	3
70180.83747338539	3	3	3	3
70191.05748757985	3	3	3	3
70201.27750177431	3	3	3	3
70211.49751596877	3	3	2	2
70221.71753016324	3	3	3	3
70231.9375443577	3	3	3	3
70242.15755855216	3	3	3	3
70252.37757274663	3	3	3	3
70262.59758694109	3	3	3	3
70272.81760113555	3	3	2	2
70283.03761533003	3	3	3	3
70293.25762952448	3	3	3	3
70303.47764371894	3	3	3	3
70313.6976579134	3	3	3	3
70323.91767210788	3	3	3	3
70334.13768630235	3	3	2	2
70344.35770049681	3	3	3	3
70354.57771469127	3	3	3	3
70364.79772888574	3	3	3	3
70375.0177430802	3	3	3	3
70385.23775727466	3	3	3	3
70395.45777146913	3	3	2	2
70405.67778566359	3	3	3	3
70415.89779985805	3	3	3	3
70426.11781405253	3	3	3	3
70436.33782824698	3	3	3	3
70446.55784244144	3	3	3	3
70456.7778566359	3	3	2	2
70466.99787083038	3	3	3	3
70477.21788502485	3	3	3	3
70487.43789921931	3	3	3	3
70497.65791341377	3	3	3	3
70507.87792760824	3	3	3	3
70518.0979418027	3	3	2	2
70528.31795599716	3	3	3	3
70538.53797019162	3	3	3	3
70548.75798438609	3	3	3	3
70558.97799858055	3	3	3	3
70569.19801277503	3	3	3	3
70579.41802696948	3	3	2	2
70589.63804116394	3	3	3	3
70599.8580553584	3	3	3	3
70610.07806955288	3	3	3	3
70620.29808374734	3	3	3	3
70630.5180979418	3	3	3	3
70640.73811213627	3	3	2	2
70650.95812633073	3	3	3	3
70661.1781405252	3	3	3	3
70671.39815471966	3	3	3	3
70681.61816891412	3	3	3	3
70691.83818310859	3	3	3	3
70702.05819730305	3	3	2	2
70712.27821149753	3	3	3	3
70722.49822569198	3	3	3	3
70732.71823988644	3	3	3	3
70742.9382540809	3	3	3	3
70753.15826827538	3	3	3	3
70763.37828246984	3	3	2	2
70773.59829666429	3	3	3	3
70783.81831085877	3	3	3	3
70794.03832505323	3	3	3	3
70804.2583392477	3	3	3	3
70814.47835344216	3	3	3	3
70824.69836763662	3	3	2	2
70834.91838183108	3	3	3	3
70845.13839602555	3	3	3	3
70855.35841022001	3	3	3	3
70865.57842441447	3	3	3	3
70875.79843860894	3	3	3	3
70886.0184528034	3	3	2	2
70896.23846699788	3	3	3	3
70906.45848119234	3	3	3	3
70916.67849538679	3	3	3	3
70926.89850958127	3	3	3	3
70937.11852377573	3	3	3	3
70947.3385379702	3	3	2	2
70957.55855216466	3	3	3	3
70967.77856635912	3	3	3	3
70977.99858055358	3	3	3	3
70988.21859474805	3	3	3	3
70998.43860894251	3	3	3	3
71008.65862313697	3	3	2	2
71018.87863733144	3	3	3	3
71029.0986515259	3	3	3	3
71039.31866572038	3	3	3	3
71049.53867991484	3	3	3	3
71059.75869410929	3	3	3	3
71069.97870830377	3	3	2	2
71080.19872249823	3	3	3	3
71090.41873669269	3	3	3	3
71100.63875088716	3	3	3	3
71110.85876508162	3	3	3	3
71121.07877927608	3	3	3	3
71131.29879347055	3	3	2	2
71141.51880766501	3	3	3	3
71151.73882185947	3	3	3	3
71161.95883605393	3	3	3	3
71172.1788502484	3	3	3	3
71182.39886444288	3	3	3	3
71192.61887863732	3	3	2	2
71202.83889283179	3	3	3	3
71213.05890702626	3	3	3	3
71223.27892122073	3	3	3	3
71233.49893541519	3	3	3	3
71243.71894960965	3	3	3	3
71253.93896380412	3	3	2	2
71264.15897799858	3	3	3	3
71274.37899219304	3	3	3	3
71284.5990063875	3	3	3	3
71294.81902058197	3	3	3	3
71305.03903477643	3	3	3	3
71315.2590489709	3	3	2	2
71325.47906316537	3	3	3	3
71335.69907735982	3	3	3	3
71345.91909155429	3	3	3	3
71356.13910574876	3	3	3	3
71366.35911994323	3	3	3	3
71376.57913413769	3	3	2	2
71386.79914833215	3	3	3	3
71397.01916252662	3	3	3	3
71407.23917672108	3	3	3	3
71417.45919091554	3	3	3	3
71427.67920511	3	3	3	3
71437.89921930447	3	3	2	2
71448.11923349893	3	3	3	3
71458.3392476934	3	3	3	3
71468.55926188787	3	3	3	3
71478.77927608232	3	3	3	3
71488.99929027678	3	3	3	3
71499.21930447126	3	3	2	2
71509.43931866573	3	3	3	3
71519.65933286019	3	3	3	3
71529.87934705464	3	3	3	3
71540.09936124911	3	3	3	3
71550.31937544358	3	3	3	3
71560.53938963804	3	3	2	2
71570.7594038325	3	3	3	3
71580.97941802697	3	3	3	3
71591.19943222143	3	3	3	3
71601.41944641591	3	3	3	3
71611.63946061036	3	3	3	3
71621.85947480482	3	3	2	2
71632.07948899928	3	3	3	3
71642.29950319376	3	3	3	3
71652.51951738822	3	3	3	3
71662.73953158269	3	3	3	3
71672.95954577715	3	3	3	3
71683.17955997161	3	3	2	2
71693.39957416608	3	3	3	3
71703.61958836054	3	3	3	3
71713.839602555	3	3	3	3
71724.05961674947	3	3	3	3
71734.27963094393	3	3	3	3
71744.4996451384	3	3	2	2
71754.71965933286	3	3	3	3
71764.93967352732	3	3	3	3
71775.15968772178	3	3	3	3
71785.37970191626	3	3	3	3
71795.59971611072	3	3	3	3
71805.81973030519	3	3	2	2
71816.03974449965	3	3	3	3
71826.25975869411	3	3	3	3
71836.47977288858	3	3	3	3
71846.69978708304	3	3	3	3
71856.9198012775	3	3	3	3
71867.13981547196	3	3	2	2
71877.35982966643	3	3	3	3
71887.5798438609	3	3	3	3
71897.79985805535	3	3	3	3
71908.01987224982	3	3	3	3
71918.23988644428	3	3	3	3
71928.45990063876	3	3	2	2
71938.67991483322	3	3	3	3
71948.89992902767	3	3	3	3
71959.11994322215	3	3	3	3
71969.33995741661	3	3	3	3
71979.55997161107	3	3	3	3
71989.77998580554	3	3	2	2
72000.0	3	3	3	3
72010.22001419446	3	3	3	3
72020.44002838893	3	3	3	3
72030.6600425834	3	3	3	3
72040.88005677785	3	3	3	3
72051.10007097232	3	3	2	2
72061.32008516678	3	3	3	3
72071.54009936126	3	3	3	3
72081.76011355572	3	3	3	3
72091.98012775017	3	3	3	3
72102.20014194465	3	3	3	3
72112.42015613911	3	3	2	2
72122.64017033357	3	3	3	3
72132.86018452804	3	3	3	3
72143.0801987225	3	3	3	3
72153.30021291696	3	3	3	3
72163.52022711142	3	3	3	3
72173.74024130589	3	3	2	2
72183.96025550035	3	3	3	3
72194.18026969481	3	3	3	3
72204.40028388928	3	3	3	3
72214.62029808376	3	3	3	3
72224.84031227822	3	3	3	3
72235.06032647267	3	3	2	2
72245.28034066714	3	3	3	3
