Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m04
54290.95000004554	3	3	3	3
54291.16000004558	3	3	2	2
54301.35000004562	3	3	3	3
54311.530000045655	3	3	3	3
54321.71000004569	3	3	3	3
54331.89000004573	3	3	3	3
54342.070000045765	3	3	3	3
54342.28000004581	3	3	2	2
54352.47000004585	3	3	3	3
54362.650000045884	3	3	3	3
54372.83000004592	3	3	3	3
54383.01000004596	3	3	3	3
54393.190000045994	3	3	3	3
54393.40000004604	3	3	2	2
54403.590000046075	3	3	3	3
54413.77000004611	3	3	3	3
54423.95000004615	3	3	3	3
54434.130000046185	3	3	3	3
54444.31000004622	3	3	3	3
54444.520000046265	3	3	2	2
54454.7100000463	3	3	3	3
54464.89000004634	3	3	3	3
54475.07000004638	3	3	3	3
54485.25000004641	3	3	3	3
54495.43000004645	3	3	3	3
54495.64000004649	3	3	2	2
54505.83000004653	3	3	3	3
54516.01000004657	3	3	3	3
54526.190000046605	3	3	3	3
54536.37000004664	3	3	3	3
54546.55000004668	3	3	3	3
54546.76000004672	3	3	2	2
54556.95000004676	3	3	3	3
54567.130000046796	3	3	3	3
54577.31000004683	3	3	3	3
54587.49000004687	3	3	3	3
54597.670000046906	3	3	3	3
54597.88000004695	3	3	2	2
54608.07000004699	3	3	3	3
54618.250000047025	3	3	3	3
54628.43000004706	3	3	3	3
54638.6100000471	3	3	3	3
54648.790000047135	3	3	3	3
54649.00000004718	3	3	2	2
54659.190000047216	3	3	3	3
54669.37000004725	3	3	3	3
54679.55000004729	3	3	3	3
54689.730000047326	3	3	3	3
54699.91000004736	3	3	3	3
54700.13000004741	3	3	2	2
54710.320000047446	3	3	3	3
54720.50000004748	3	3	3	3
54730.68000004752	3	3	3	3
54740.860000047556	3	3	3	3
54751.04000004759	3	3	3	3
54751.250000047636	3	3	2	2
54761.440000047674	3	3	3	3
54771.62000004771	3	3	3	3
54781.80000004775	3	3	3	3
54791.980000047784	3	3	3	3
54802.16000004782	3	3	3	3
54802.370000047864	3	3	2	2
54812.5600000479	3	3	3	3
54822.74000004794	3	3	3	3
54832.920000047976	3	3	3	3
54843.10000004801	3	3	3	3
54853.28000004805	3	3	3	3
54853.49000004809	3	3	2	2
54863.68000004813	3	3	3	3
54873.86000004817	3	3	3	3
54884.040000048204	3	3	3	3
54894.22000004824	3	3	3	3
54904.40000004828	3	3	3	3
54904.61000004832	3	3	2	2
54914.80000004836	3	3	3	3
54924.980000048396	3	3	3	3
54935.16000004843	3	3	3	3
54945.34000004847	3	3	3	3
54955.520000048506	3	3	3	3
54955.73000004855	3	3	2	2
54965.92000004859	3	3	3	3
54976.100000048624	3	3	3	3
54986.28000004866	3	3	3	3
54996.4600000487	3	3	3	3
55006.640000048734	3	3	3	3
55006.85000004878	3	3	2	2
55017.040000048815	3	3	3	3
55027.22000004885	3	3	3	3
55037.40000004889	3	3	3	3
55047.580000048925	3	3	3	3
55057.76000004896	3	3	3	3
55057.970000049005	3	3	2	2
55068.16000004904	3	3	3	3
55078.34000004908	3	3	3	3
55088.52000004912	3	3	3	3
55098.70000004915	3	3	3	3
55108.88000004919	3	3	3	3
55109.09000004923	3	3	2	2
55119.28000004927	3	3	3	3
55129.46000004931	3	3	3	3
55139.640000049345	3	3	3	3
55149.82000004938	3	3	3	3
55160.00000004942	3	3	3	3
55160.21000004946	3	3	2	2
55170.4000000495	3	3	3	3
55180.58000004954	3	3	3	3
55190.76000004957	3	3	3	3
55200.94000004961	3	3	3	3
55211.12000004965	3	3	3	3
55211.34000004969	3	3	2	2
55221.53000004973	3	3	3	3
55231.71000004977	3	3	3	3
55241.8900000498	3	3	3	3
55252.07000004984	3	3	3	3
55262.25000004988	3	3	3	3
55262.46000004992	3	3	2	2
55272.65000004996	3	3	3	3
55282.830000049995	3	3	3	3
55293.01000005003	3	3	3	3
55303.19000005007	3	3	3	3
55313.370000050105	3	3	3	3
55313.58000005015	3	3	2	2
55323.770000050186	3	3	3	3
55333.95000005022	3	3	3	3
55344.13000005026	3	3	3	3
55354.3100000503	3	3	3	3
55364.49000005033	3	3	3	3
55364.700000050376	3	3	2	2
55374.890000050415	3	3	3	3
55385.07000005045	3	3	3	3
55395.25000005049	3	3	3	3
55405.430000050525	3	3	3	3
55415.61000005056	3	3	3	3
55415.820000050604	3	3	2	2
55426.01000005064	3	3	3	3
55436.19000005068	3	3	3	3
55446.370000050716	3	3	3	3
55456.55000005075	3	3	3	3
55466.73000005079	3	3	3	3
55466.94000005083	3	3	2	2
55477.13000005087	3	3	3	3
55487.31000005091	3	3	3	3
55497.490000050944	3	3	3	3
55507.67000005098	3	3	3	3
55517.85000005102	3	3	3	3
55518.06000005106	3	3	2	2
55528.2500000511	3	3	3	3
55538.430000051136	3	3	3	3
55548.61000005117	3	3	3	3
55558.79000005121	3	3	3	3
55568.970000051246	3	3	3	3
55569.18000005129	3	3	2	2
55579.37000005133	3	3	3	3
55589.550000051364	3	3	3	3
55599.7300000514	3	3	3	3
55609.91000005144	3	3	3	3
55620.090000051474	3	3	3	3
55620.30000005152	3	3	2	2
55630.490000051555	3	3	3	3
55640.67000005159	3	3	3	3
55650.85000005163	3	3	3	3
55661.030000051665	3	3	3	3
55671.2100000517	3	3	3	3
55671.420000051745	3	3	2	2
55681.61000005178	3	3	3	3
55691.79000005182	3	3	3	3
55701.97000005186	3	3	3	3
55712.15000005189	3	3	3	3
55722.33000005193	3	3	3	3
55722.550000051975	3	3	2	2
55732.740000052014	3	3	3	3
55742.92000005205	3	3	3	3
55753.10000005209	3	3	3	3
55763.280000052124	3	3	3	3
55773.46000005216	3	3	3	3
55773.6700000522	3	3	2	2
55783.86000005224	3	3	3	3
55794.04000005228	3	3	3	3
55804.220000052315	3	3	3	3
55814.40000005235	3	3	3	3
55824.58000005239	3	3	3	3
55824.79000005243	3	3	2	2
55834.98000005247	3	3	3	3
55845.16000005251	3	3	3	3
55855.34000005254	3	3	3	3
55865.52000005258	3	3	3	3
55875.70000005262	3	3	3	3
55875.91000005266	3	3	2	2
55886.1000000527	3	3	3	3
55896.280000052735	3	3	3	3
55906.46000005277	3	3	3	3
55916.64000005281	3	3	3	3
55926.820000052845	3	3	3	3
55927.03000005289	3	3	2	2
55937.22000005293	3	3	3	3
55947.40000005296	3	3	3	3
55957.580000053	3	3	3	3
55967.76000005304	3	3	3	3
55977.94000005307	3	3	3	3
55978.150000053116	3	3	2	2
55988.340000053155	3	3	3	3
55998.52000005319	3	3	3	3
56008.70000005323	3	3	3	3
56018.880000053265	3	3	3	3
56029.0600000533	3	3	3	3
56029.270000053344	3	3	2	2
56039.46000005338	3	3	3	3
56049.64000005342	3	3	3	3
56059.820000053456	3	3	3	3
56070.00000005349	3	3	3	3
56080.18000005353	3	3	3	3
56080.39000005357	3	3	2	2
56090.58000005361	3	3	3	3
56100.76000005365	3	3	3	3
56110.940000053684	3	3	3	3
56121.12000005372	3	3	3	3
56131.30000005376	3	3	3	3
56131.5100000538	3	3	2	2
56141.70000005384	3	3	3	3
56151.880000053876	3	3	3	3
56162.06000005391	3	3	3	3
56172.24000005395	3	3	3	3
56182.420000053986	3	3	3	3
56182.63000005403	3	3	2	2
56192.82000005407	3	3	3	3
56203.000000054104	3	3	3	3
56213.18000005414	3	3	3	3
56223.36000005418	3	3	3	3
56233.540000054214	3	3	3	3
56233.76000005426	3	3	2	2
56243.9500000543	3	3	3	3
56254.130000054334	3	3	3	3
56264.31000005437	3	3	3	3
56274.49000005441	3	3	3	3
56284.670000054444	3	3	3	3
56284.88000005449	3	3	2	2
56295.070000054526	3	3	3	3
56305.25000005456	3	3	3	3
56315.4300000546	3	3	3	3
56325.610000054636	3	3	3	3
56335.79000005467	3	3	3	3
56336.000000054715	3	3	2	2
56346.190000054754	3	3	3	3
56356.37000005479	3	3	3	3
56366.55000005483	3	3	3	3
56376.730000054864	3	3	3	3
56386.9100000549	3	3	3	3
56387.12000005494	3	3	2	2
56397.31000005498	3	3	3	3
56407.49000005502	3	3	3	3
56417.670000055055	3	3	3	3
56427.85000005509	3	3	3	3
56438.03000005513	3	3	3	3
56438.24000005517	3	3	2	2
56448.43000005521	3	3	3	3
56458.61000005525	3	3	3	3
56468.79000005528	3	3	3	3
56478.97000005532	3	3	3	3
56489.15000005536	3	3	3	3
56489.3600000554	3	3	2	2
56499.55000005544	3	3	3	3
56509.730000055475	3	3	3	3
56519.91000005551	3	3	3	3
56530.09000005555	3	3	3	3
56540.270000055585	3	3	3	3
56540.48000005563	3	3	2	2
56550.67000005567	3	3	3	3
56560.8500000557	3	3	3	3
56571.03000005574	3	3	3	3
56581.21000005578	3	3	3	3
56591.39000005581	3	3	3	3
56591.600000055856	3	3	2	2
56601.790000055895	3	3	3	3
56611.97000005593	3	3	3	3
56622.15000005597	3	3	3	3
56632.330000056005	3	3	3	3
56642.51000005604	3	3	3	3
56642.720000056084	3	3	2	2
56652.91000005612	3	3	3	3
56663.09000005616	3	3	3	3
56673.270000056196	3	3	3	3
56683.45000005623	3	3	3	3
56693.63000005627	3	3	3	3
56693.84000005631	3	3	2	2
56704.03000005635	3	3	3	3
56714.21000005639	3	3	3	3
56724.390000056424	3	3	3	3
56734.57000005646	3	3	3	3
56744.7500000565	3	3	3	3
56744.97000005654	3	3	2	2
56755.16000005658	3	3	3	3
56765.34000005662	3	3	3	3
56775.520000056655	3	3	3	3
56785.70000005669	3	3	3	3
56795.88000005673	3	3	3	3
56796.09000005677	3	3	2	2
56806.28000005681	3	3	3	3
56816.460000056846	3	3	3	3
56826.64000005688	3	3	3	3
56836.82000005692	3	3	3	3
56847.000000056956	3	3	3	3
56847.210000057	3	3	2	2
56857.40000005704	3	3	3	3
56867.580000057074	3	3	3	3
56877.76000005711	3	3	3	3
56887.94000005715	3	3	3	3
56898.120000057184	3	3	3	3
56898.33000005723	3	3	2	2
56908.520000057266	3	3	3	3
56918.7000000573	3	3	3	3
56928.88000005734	3	3	3	3
56939.060000057376	3	3	3	3
56949.24000005741	3	3	3	3
56949.450000057455	3	3	2	2
56959.640000057494	3	3	3	3
56969.82000005753	3	3	3	3
56980.00000005757	3	3	3	3
56990.180000057604	3	3	3	3
57000.36000005764	3	3	3	3
57000.57000005768	3	3	2	2
57010.76000005772	3	3	3	3
57020.94000005776	3	3	3	3
57031.120000057796	3	3	3	3
57041.30000005783	3	3	3	3
57051.48000005787	3	3	3	3
57051.69000005791	3	3	2	2
57061.88000005795	3	3	3	3
57072.06000005799	3	3	3	3
57082.240000058024	3	3	3	3
57092.42000005806	3	3	3	3
57102.6000000581	3	3	3	3
57102.81000005814	3	3	2	2
57113.00000005818	3	3	3	3
57123.180000058215	3	3	3	3
57133.36000005825	3	3	3	3
57143.54000005829	3	3	3	3
57153.720000058325	3	3	3	3
57153.93000005837	3	3	2	2
57164.12000005841	3	3	3	3
57174.30000005844	3	3	3	3
57184.48000005848	3	3	3	3
57194.66000005852	3	3	3	3
57204.84000005855	3	3	3	3
57205.050000058596	3	3	2	2
57215.240000058635	3	3	3	3
57225.42000005867	3	3	3	3
57235.60000005871	3	3	3	3
57245.780000058745	3	3	3	3
57255.96000005878	3	3	3	3
57256.18000005883	3	3	2	2
57266.370000058865	3	3	3	3
57276.5500000589	3	3	3	3
57286.73000005894	3	3	3	3
57296.910000058975	3	3	3	3
57307.09000005901	3	3	3	3
57307.300000059055	3	3	2	2
57317.49000005909	3	3	3	3
57327.67000005913	3	3	3	3
57337.85000005917	3	3	3	3
57348.0300000592	3	3	3	3
57358.21000005924	3	3	3	3
57358.42000005928	3	3	2	2
57368.61000005932	3	3	3	3
57378.79000005936	3	3	3	3
57388.970000059395	3	3	3	3
57399.15000005943	3	3	3	3
57409.33000005947	3	3	3	3
57409.54000005951	3	3	2	2
57419.73000005955	3	3	3	3
57429.910000059586	3	3	3	3
57440.09000005962	3	3	3	3
57450.27000005966	3	3	3	3
57460.450000059696	3	3	3	3
57460.66000005974	3	3	2	2
57470.85000005978	3	3	3	3
57481.030000059814	3	3	3	3
57491.21000005985	3	3	3	3
57501.39000005989	3	3	3	3
57511.570000059924	3	3	3	3
57511.78000005997	3	3	2	2
57521.970000060006	3	3	3	3
57532.15000006004	3	3	3	3
57542.33000006008	3	3	3	3
57552.510000060116	3	3	3	3
57562.69000006015	3	3	3	3
57562.900000060195	3	3	2	2
57573.090000060234	3	3	3	3
57583.27000006027	3	3	3	3
57593.45000006031	3	3	3	3
57603.630000060344	3	3	3	3
57613.81000006038	3	3	3	3
57614.02000006042	3	3	2	2
57624.21000006046	3	3	3	3
57634.3900000605	3	3	3	3
57644.570000060536	3	3	3	3
57654.75000006057	3	3	3	3
57664.93000006061	3	3	3	3
57665.14000006065	3	3	2	2
57675.33000006069	3	3	3	3
57685.51000006073	3	3	3	3
57695.690000060764	3	3	3	3
57705.8700000608	3	3	3	3
57716.05000006084	3	3	3	3
57716.26000006088	3	3	2	2
57726.45000006092	3	3	3	3
57736.630000060955	3	3	3	3
57746.81000006099	3	3	3	3
57756.99000006103	3	3	3	3
57767.170000061065	3	3	3	3
57767.39000006111	3	3	2	2
57777.58000006115	3	3	3	3
57787.760000061186	3	3	3	3
57797.94000006122	3	3	3	3
57808.12000006126	3	3	3	3
57818.300000061296	3	3	3	3
57818.51000006134	3	3	2	2
57828.70000006138	3	3	3	3
57838.880000061414	3	3	3	3
57849.06000006145	3	3	3	3
57859.24000006149	3	3	3	3
57869.420000061524	3	3	3	3
57869.63000006157	3	3	2	2
57879.820000061605	3	3	3	3
57890.00000006164	3	3	3	3
57900.18000006168	3	3	3	3
57910.360000061715	3	3	3	3
57920.54000006175	3	3	3	3
57920.750000061795	3	3	2	2
57930.94000006183	3	3	3	3
57941.12000006187	3	3	3	3
57951.30000006191	3	3	3	3
57961.48000006194	3	3	3	3
57971.66000006198	3	3	3	3
57971.87000006202	3	3	2	2
57982.06000006206	3	3	3	3
57992.2400000621	3	3	3	3
58002.420000062135	3	3	3	3
58012.60000006217	3	3	3	3
58022.78000006221	3	3	3	3
58022.99000006225	3	3	2	2
58033.18000006229	3	3	3	3
58043.36000006233	3	3	3	3
58053.54000006236	3	3	3	3
58063.7200000624	3	3	3	3
58073.90000006244	3	3	3	3
58074.11000006248	3	3	2	2
58084.30000006252	3	3	3	3
58094.480000062555	3	3	3	3
58104.66000006259	3	3	3	3
58114.84000006263	3	3	3	3
58125.020000062665	3	3	3	3
58125.23000006271	3	3	2	2
58135.420000062746	3	3	3	3
58145.60000006278	3	3	3	3
58155.78000006282	3	3	3	3
58165.960000062856	3	3	3	3
58176.14000006289	3	3	3	3
58176.350000062936	3	3	2	2
58186.540000062974	3	3	3	3
58196.72000006301	3	3	3	3
58206.90000006305	3	3	3	3
58217.080000063084	3	3	3	3
58227.26000006312	3	3	3	3
58227.470000063164	3	3	2	2
58237.6600000632	3	3	3	3
58247.84000006324	3	3	3	3
58258.020000063276	3	3	3	3
58268.20000006331	3	3	3	3
58278.38000006335	3	3	3	3
58278.600000063394	3	3	2	2
58288.79000006343	3	3	3	3
58298.97000006347	3	3	3	3
58309.150000063506	3	3	3	3
58319.33000006354	3	3	3	3
58329.51000006358	3	3	3	3
58329.72000006362	3	3	2	2
58339.91000006366	3	3	3	3
58350.0900000637	3	3	3	3
58360.270000063734	3	3	3	3
58370.45000006377	3	3	3	3
58380.63000006381	3	3	3	3
58380.84000006385	3	3	2	2
58391.03000006389	3	3	3	3
58401.210000063926	3	3	3	3
58411.39000006396	3	3	3	3
58421.570000064	3	3	3	3
58431.750000064036	3	3	3	3
58431.96000006408	3	3	2	2
58442.15000006412	3	3	3	3
58452.330000064154	3	3	3	3
58462.51000006419	3	3	3	3
58472.69000006423	3	3	3	3
58482.870000064264	3	3	3	3
58483.08000006431	3	3	2	2
58493.270000064345	3	3	3	3
58503.45000006438	3	3	3	3
58513.63000006442	3	3	3	3
58523.810000064455	3	3	3	3
58533.99000006449	3	3	3	3
58534.200000064535	3	3	2	2
58544.39000006457	3	3	3	3
58554.57000006461	3	3	3	3
58564.75000006465	3	3	3	3
58574.93000006468	3	3	3	3
58585.11000006472	3	3	3	3
58585.32000006476	3	3	2	2
58595.5100000648	3	3	3	3
58605.69000006484	3	3	3	3
58615.870000064875	3	3	3	3
58626.05000006491	3	3	3	3
58636.23000006495	3	3	3	3
58636.44000006499	3	3	2	2
58646.63000006503	3	3	3	3
58656.81000006507	3	3	3	3
58666.9900000651	3	3	3	3
58677.17000006514	3	3	3	3
58687.35000006518	3	3	3	3
58687.56000006522	3	3	2	2
58697.75000006526	3	3	3	3
58707.930000065295	3	3	3	3
58718.11000006533	3	3	3	3
58728.29000006537	3	3	3	3
58738.470000065405	3	3	3	3
58738.68000006545	3	3	2	2
58748.870000065486	3	3	3	3
58759.05000006552	3	3	3	3
58769.23000006556	3	3	3	3
58779.410000065596	3	3	3	3
58789.59000006563	3	3	3	3
58789.81000006568	3	3	2	2
58800.00000006572	3	3	3	3
58810.18000006575	3	3	3	3
58820.36000006579	3	3	3	3
58830.54000006583	3	3	3	3
58840.72000006586	3	3	3	3
58840.930000065906	3	3	2	2
58851.120000065945	3	3	3	3
58861.30000006598	3	3	3	3
58871.48000006602	3	3	3	3
58881.660000066055	3	3	3	3
58891.84000006609	3	3	3	3
58892.050000066134	3	3	2	2
58902.24000006617	3	3	3	3
58912.42000006621	3	3	3	3
58922.600000066246	3	3	3	3
58932.78000006628	3	3	3	3
58942.96000006632	3	3	3	3
58943.17000006636	3	3	2	2
58953.3600000664	3	3	3	3
58963.54000006644	3	3	3	3
58973.720000066474	3	3	3	3
58983.90000006651	3	3	3	3
58994.08000006655	3	3	3	3
58994.29000006659	3	3	2	2
59004.48000006663	3	3	3	3
59014.660000066666	3	3	3	3
59024.8400000667	3	3	3	3
59035.02000006674	3	3	3	3
59045.200000066776	3	3	3	3
59045.41000006682	3	3	2	2
59055.60000006686	3	3	3	3
59065.780000066894	3	3	3	3
59075.96000006693	3	3	3	3
59086.14000006697	3	3	3	3
59096.320000067004	3	3	3	3
59096.53000006705	3	3	2	2
59106.720000067085	3	3	3	3
59116.90000006712	3	3	3	3
59127.08000006716	3	3	3	3
59137.260000067196	3	3	3	3
59147.44000006723	3	3	3	3
59147.650000067275	3	3	2	2
59157.840000067314	3	3	3	3
59168.02000006735	3	3	3	3
59178.20000006739	3	3	3	3
59188.380000067424	3	3	3	3
59198.56000006746	3	3	3	3
59198.7700000675	3	3	2	2
59208.96000006754	3	3	3	3
59219.14000006758	3	3	3	3
59229.320000067615	3	3	3	3
59239.50000006765	3	3	3	3
59249.68000006769	3	3	3	3
59249.89000006773	3	3	2	2
59260.08000006777	3	3	3	3
59270.26000006781	3	3	3	3
59280.44000006784	3	3	3	3
59290.62000006788	3	3	3	3
59300.80000006792	3	3	3	3
59301.02000006796	3	3	2	2
59311.210000068	3	3	3	3
59321.39000006804	3	3	3	3
59331.57000006807	3	3	3	3
59341.75000006811	3	3	3	3
59351.93000006815	3	3	3	3
59352.14000006819	3	3	2	2
59362.34000006823	3	3	3	3
59372.52000006827	3	3	3	3
59382.700000068304	3	3	3	3
59392.88000006834	3	3	3	3
59403.06000006838	3	3	3	3
59403.27000006842	3	3	2	2
59413.46000006846	3	3	3	3
59423.640000068495	3	3	3	3
59433.82000006853	3	3	3	3
59444.00000006857	3	3	3	3
59454.180000068605	3	3	3	3
59454.39000006865	3	3	2	2
59464.58000006869	3	3	3	3
59474.76000006872	3	3	3	3
59484.94000006876	3	3	3	3
59495.1200000688	3	3	3	3
59505.30000006883	3	3	3	3
59505.510000068876	3	3	2	2
59515.700000068915	3	3	3	3
59525.88000006895	3	3	3	3
59536.06000006899	3	3	3	3
59546.240000069025	3	3	3	3
59556.42000006906	3	3	3	3
59556.630000069104	3	3	2	2
59566.830000069145	3	3	3	3
59577.01000006918	3	3	3	3
59587.19000006922	3	3	3	3
59597.370000069255	3	3	3	3
59607.55000006929	3	3	3	3
59607.760000069335	3	3	2	2
59617.95000006937	3	3	3	3
59628.13000006941	3	3	3	3
59638.31000006945	3	3	3	3
59648.49000006948	3	3	3	3
59658.67000006952	3	3	3	3
59658.88000006956	3	3	2	2
59669.0700000696	3	3	3	3
59679.25000006964	3	3	3	3
59689.430000069675	3	3	3	3
59699.61000006971	3	3	3	3
59709.79000006975	3	3	3	3
59710.00000006979	3	3	2	2
59720.19000006983	3	3	3	3
59730.37000006987	3	3	3	3
59740.5500000699	3	3	3	3
59750.73000006994	3	3	3	3
59760.91000006998	3	3	3	3
59761.12000007002	3	3	2	2
59771.31000007006	3	3	3	3
59781.490000070095	3	3	3	3
59791.67000007013	3	3	3	3
59801.85000007017	3	3	3	3
59812.030000070205	3	3	3	3
59812.25000007025	3	3	2	2
59822.44000007029	3	3	3	3
59832.620000070325	3	3	3	3
59842.80000007036	3	3	3	3
59852.9800000704	3	3	3	3
59863.160000070435	3	3	3	3
59863.37000007048	3	3	2	2
59873.560000070516	3	3	3	3
59883.74000007055	3	3	3	3
59893.92000007059	3	3	3	3
59904.100000070626	3	3	3	3
59914.28000007066	3	3	3	3
59914.490000070706	3	3	2	2
59924.680000070744	3	3	3	3
59934.86000007078	3	3	3	3
59945.04000007082	3	3	3	3
59955.220000070854	3	3	3	3
59965.40000007089	3	3	3	3
59965.610000070934	3	3	2	2
59975.80000007097	3	3	3	3
59985.98000007101	3	3	3	3
59996.160000071046	3	3	3	3
60006.34000007108	3	3	3	3
60016.52000007112	3	3	3	3
60016.73000007116	3	3	2	2
60026.9200000712	3	3	3	3
60037.10000007124	3	3	3	3
60047.280000071274	3	3	3	3
60057.46000007131	3	3	3	3
60067.64000007135	3	3	3	3
60067.85000007139	3	3	2	2
60078.04000007143	3	3	3	3
60088.220000071466	3	3	3	3
60098.4000000715	3	3	3	3
60108.58000007154	3	3	3	3
60118.760000071576	3	3	3	3
60118.97000007162	3	3	2	2
60129.16000007166	3	3	3	3
60139.340000071694	3	3	3	3
60149.52000007173	3	3	3	3
60159.70000007177	3	3	3	3
60169.880000071804	3	3	3	3
60170.09000007185	3	3	2	2
60180.280000071885	3	3	3	3
60190.46000007192	3	3	3	3
60200.64000007196	3	3	3	3
60210.820000071995	3	3	3	3
60221.00000007203	3	3	3	3
60221.210000072075	3	3	2	2
60231.40000007211	3	3	3	3
60241.58000007215	3	3	3	3
60251.76000007219	3	3	3	3
60261.94000007222	3	3	3	3
60272.12000007226	3	3	3	3
60272.3300000723	3	3	2	2
60282.52000007234	3	3	3	3
60292.70000007238	3	3	3	3
60302.880000072415	3	3	3	3
60313.06000007245	3	3	3	3
60323.24000007249	3	3	3	3
60323.46000007253	3	3	2	2
60333.65000007257	3	3	3	3
60343.83000007261	3	3	3	3
60354.010000072645	3	3	3	3
60364.19000007268	3	3	3	3
60374.37000007272	3	3	3	3
60374.58000007276	3	3	2	2
60384.7700000728	3	3	3	3
60394.95000007284	3	3	3	3
60405.13000007287	3	3	3	3
60415.32000007291	3	3	3	3
60425.51000007295	3	3	3	3
60425.72000007299	3	3	2	2
60435.91000007303	3	3	3	3
60446.09000007307	3	3	3	3
60456.270000073106	3	3	3	3
60466.45000007314	3	3	3	3
60476.63000007318	3	3	3	3
60476.84000007322	3	3	2	2
60487.03000007326	3	3	3	3
60497.2100000733	3	3	3	3
60507.390000073334	3	3	3	3
60517.57000007337	3	3	3	3
60527.76000007341	3	3	3	3
60527.97000007345	3	3	2	2
60538.16000007349	3	3	3	3
60548.34000007353	3	3	3	3
60558.520000073564	3	3	3	3
60568.7000000736	3	3	3	3
60578.88000007364	3	3	3	3
60579.09000007368	3	3	2	2
60589.28000007372	3	3	3	3
60599.460000073756	3	3	3	3
60609.64000007379	3	3	3	3
60619.82000007383	3	3	3	3
60630.000000073866	3	3	3	3
60630.21000007391	3	3	2	2
60640.40000007395	3	3	3	3
60650.580000073984	3	3	3	3
60660.76000007402	3	3	3	3
60670.94000007406	3	3	3	3
60681.120000074094	3	3	3	3
60681.33000007414	3	3	2	2
60691.520000074175	3	3	3	3
60701.70000007421	3	3	3	3
60711.88000007425	3	3	3	3
60722.060000074285	3	3	3	3
60732.24000007432	3	3	3	3
60732.450000074365	3	3	2	2
60742.6400000744	3	3	3	3
60752.82000007444	3	3	3	3
60763.00000007448	3	3	3	3
60773.18000007451	3	3	3	3
60783.36000007455	3	3	3	3
60783.57000007459	3	3	2	2
60793.76000007463	3	3	3	3
60803.94000007467	3	3	3	3
60814.120000074705	3	3	3	3
60824.30000007474	3	3	3	3
60834.48000007478	3	3	3	3
60834.70000007482	3	3	2	2
60844.89000007486	3	3	3	3
60855.0700000749	3	3	3	3
60865.250000074935	3	3	3	3
60875.43000007497	3	3	3	3
60885.61000007501	3	3	3	3
60885.82000007505	3	3	2	2
60896.01000007509	3	3	3	3
60906.19000007513	3	3	3	3
60916.37000007516	3	3	3	3
60926.5500000752	3	3	3	3
60936.73000007524	3	3	3	3
60936.94000007528	3	3	2	2
60947.13000007532	3	3	3	3
60957.310000075355	3	3	3	3
60967.49000007539	3	3	3	3
60977.67000007543	3	3	3	3
60987.850000075465	3	3	3	3
60988.06000007551	3	3	2	2
60998.250000075546	3	3	3	3
61008.43000007558	3	3	3	3
61018.61000007562	3	3	3	3
61028.790000075656	3	3	3	3
61038.97000007569	3	3	3	3
61039.180000075736	3	3	2	2
61049.370000075774	3	3	3	3
61059.55000007581	3	3	3	3
61069.73000007585	3	3	3	3
61079.910000075884	3	3	3	3
61090.09000007592	3	3	3	3
61090.300000075964	3	3	2	2
61100.490000076	3	3	3	3
61110.67000007604	3	3	3	3
61120.850000076076	3	3	3	3
61131.03000007611	3	3	3	3
61141.21000007615	3	3	3	3
61141.42000007619	3	3	2	2
61151.61000007623	3	3	3	3
61161.79000007627	3	3	3	3
61171.970000076304	3	3	3	3
61182.15000007634	3	3	3	3
61192.33000007638	3	3	3	3
61192.54000007642	3	3	2	2
61202.73000007646	3	3	3	3
61212.910000076496	3	3	3	3
61223.09000007653	3	3	3	3
61233.27000007657	3	3	3	3
61243.450000076606	3	3	3	3
61243.66000007665	3	3	2	2
61253.85000007669	3	3	3	3
61264.030000076724	3	3	3	3
61274.21000007676	3	3	3	3
61284.3900000768	3	3	3	3
61294.570000076834	3	3	3	3
61294.78000007688	3	3	2	2
61304.970000076915	3	3	3	3
61315.15000007695	3	3	3	3
61325.33000007699	3	3	3	3
61335.510000077025	3	3	3	3
61345.69000007706	3	3	3	3
61345.91000007711	3	3	2	2
61356.100000077146	3	3	3	3
61366.28000007718	3	3	3	3
61376.46000007722	3	3	3	3
61386.640000077256	3	3	3	3
61396.82000007729	3	3	3	3
61397.030000077335	3	3	2	2
61407.220000077374	3	3	3	3
61417.40000007741	3	3	3	3
61427.58000007745	3	3	3	3
61437.760000077484	3	3	3	3
61447.94000007752	3	3	3	3
61448.15000007756	3	3	2	2
61458.3400000776	3	3	3	3
61468.52000007764	3	3	3	3
61478.700000077675	3	3	3	3
61488.88000007771	3	3	3	3
61499.06000007775	3	3	3	3
61499.27000007779	3	3	2	2
61509.46000007783	3	3	3	3
61519.64000007787	3	3	3	3
61529.8200000779	3	3	3	3
61540.00000007794	3	3	3	3
61550.18000007798	3	3	3	3
61550.39000007802	3	3	2	2
61560.58000007806	3	3	3	3
61570.760000078095	3	3	3	3
61580.94000007813	3	3	3	3
61591.12000007817	3	3	3	3
61601.300000078205	3	3	3	3
61601.51000007825	3	3	2	2
61611.70000007829	3	3	3	3
61621.88000007832	3	3	3	3
61632.06000007836	3	3	3	3
