Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m02	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m03	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m04
8252.950936240815	3	3	2	2
8263.190329461957	3	3	2	2
8273.4297226831	3	3	2	2
8283.669115904242	3	3	2	2
8293.908509125386	2	2	2	2
8304.147902346527	3	3	2	2
8314.38729556767	3	3	2	2
8324.626688788812	3	3	2	2
8334.866082009956	3	3	2	2
8345.105475231097	3	3	2	2
8355.34486845224	2	2	2	2
8365.584261673383	3	3	2	2
8375.823654894524	3	3	2	2
8386.063048115668	3	3	2	2
8396.30244133681	3	3	2	2
8406.541834557953	3	3	2	2
8416.781227779094	2	2	2	2
8427.020621000236	3	3	2	2
8437.26001422138	3	3	2	2
8447.499407442523	3	3	2	2
8457.738800663665	3	3	2	2
8467.978193884806	3	3	2	2
8478.21758710595	2	2	2	2
8488.456980327092	3	3	2	2
8498.696373548233	3	3	2	2
8508.935766769377	3	3	2	2
8519.17515999052	3	3	2	2
8529.414553211662	3	3	2	2
8539.653946432803	2	2	2	2
8549.893339653947	3	3	2	2
8560.132732875089	3	3	2	2
8570.37212609623	3	3	2	2
8580.611519317374	3	3	2	2
8590.850912538517	3	3	2	2
8601.090305759659	2	2	2	2
8611.3296989808	3	3	2	2
8621.569092201944	3	3	2	2
8631.808485423087	3	3	2	2
8642.047878644227	3	3	2	2
8652.28727186537	3	3	2	2
8662.526665086514	2	2	2	2
8672.766058307656	3	3	2	2
8683.005451528797	3	3	2	2
8693.244844749941	3	3	2	2
8703.484237971084	3	3	2	2
8713.723631192224	3	3	2	2
8723.963024413368	2	2	2	2
8734.202417634511	3	3	2	2
8744.441810855653	3	3	2	2
8754.681204076795	3	3	2	2
8764.920597297938	3	3	2	2
8775.159990519081	3	3	2	2
8785.399383740223	2	2	2	2
8795.638776961365	3	3	2	2
8805.878170182508	3	3	2	2
8816.11756340365	3	3	2	2
8826.356956624792	3	3	2	2
8836.596349845935	3	3	2	2
8846.835743067079	2	2	2	2
8857.07513628822	3	3	2	2
8867.314529509362	3	3	2	2
8877.553922730505	3	3	2	2
8887.793315951647	3	3	2	2
8898.03270917279	3	3	2	2
8908.272102393932	2	2	2	2
8918.511495615076	3	3	2	2
8928.750888836217	3	3	2	2
8938.990282057359	3	3	2	2
8949.229675278502	3	3	2	2
8959.469068499644	3	3	2	2
8969.708461720787	2	2	2	2
8979.94785494193	3	3	2	2
8990.187248163073	3	3	2	2
9000.426641384214	3	3	2	2
9010.666034605358	3	3	2	2
9020.9054278265	3	3	2	2
9031.144821047641	2	2	2	2
9041.384214268784	3	3	2	2
9051.623607489926	3	3	2	2
9061.86300071107	3	3	2	2
9072.102393932211	3	3	2	2
9082.341787153355	3	3	2	2
9092.581180374496	2	2	2	2
9102.820573595638	3	3	2	2
9113.059966816782	3	3	2	2
9123.299360037925	3	3	2	2
9133.538753259067	3	3	2	2
9143.778146480208	3	3	2	2
9154.017539701352	2	2	2	2
9164.256932922493	3	3	2	2
9174.496326143635	3	3	2	2
9184.735719364779	3	3	2	2
9194.975112585922	3	3	2	2
9205.214505807064	3	3	2	2
9215.453899028205	2	2	2	2
9225.693292249349	3	3	2	2
9235.93268547049	3	3	2	2
9246.172078691632	3	3	2	2
9256.411471912776	3	3	2	2
9266.650865133919	3	3	2	2
9276.89025835506	2	2	2	2
9287.129651576202	3	3	2	2
9297.369044797346	3	3	2	2
9307.608438018488	3	3	2	2
9317.84783123963	3	3	2	2
9328.087224460773	3	3	2	2
9338.326617681916	2	2	2	2
9348.566010903058	3	3	2	2
9358.8054041242	3	3	2	2
9369.044797345343	3	3	2	2
9379.284190566485	3	3	2	2
9389.523583787626	3	3	2	2
9399.76297700877	2	2	2	2
9410.002370229913	3	3	2	2
9420.241763451055	3	3	2	2
9430.481156672196	3	3	2	2
9440.72054989334	3	3	2	2
9450.959943114482	3	3	2	2
9461.199336335623	2	2	2	2
9471.438729556767	3	3	2	2
9481.67812277791	3	3	2	2
9491.917515999052	3	3	2	2
9502.156909220193	3	3	2	2
9512.396302441337	3	3	2	2
9522.635695662479	2	2	2	2
9532.875088883622	3	3	2	2
9543.114482104764	3	3	2	2
9553.353875325907	3	3	2	2
9563.593268547049	3	3	2	2
9573.83266176819	3	3	2	2
9584.072054989334	2	2	2	2
9594.311448210476	3	3	2	2
9604.55084143162	3	3	2	2
9614.79023465276	3	3	2	2
9625.029627873904	3	3	2	2
9635.269021095046	3	3	2	2
9645.50841431619	2	2	2	2
9655.747807537331	3	3	2	2
9665.987200758473	3	3	2	2
9676.226593979616	3	3	2	2
9686.465987200758	3	3	2	2
9696.705380421901	3	3	2	2
9706.944773643043	2	2	2	2
9717.184166864186	3	3	2	2
9727.423560085328	3	3	2	2
9737.66295330647	3	3	2	2
9747.902346527613	3	3	2	2
9758.141739748757	3	3	2	2
9768.381132969898	2	2	2	2
9778.62052619104	3	3	2	2
9788.859919412183	3	3	2	2
9799.099312633325	3	3	2	2
9809.338705854467	3	3	2	2
9819.57809907561	3	3	2	2
9829.817492296754	2	2	2	2
9840.056885517895	3	3	2	2
9850.296278739037	3	3	2	2
9860.53567196018	3	3	2	2
9870.775065181324	3	3	2	2
9881.014458402466	3	3	2	2
9891.253851623607	2	2	2	2
9901.49324484475	3	3	2	2
9911.732638065892	3	3	2	2
9921.972031287034	3	3	2	2
9932.211424508178	3	3	2	2
9942.450817729321	3	3	2	2
9952.690210950463	2	2	2	2
9962.929604171604	3	3	2	2
9973.168997392748	3	3	2	2
9983.40839061389	3	3	2	2
9993.647783835031	3	3	2	2
10003.887177056175	3	3	2	2
10014.126570277318	2	2	2	2
10024.36596349846	3	3	2	2
10034.605356719601	3	3	2	2
10044.844749940745	3	3	2	2
10055.084143161886	3	3	2	2
10065.323536383028	3	3	2	2
10075.562929604172	2	2	2	2
10085.802322825315	3	3	2	2
10096.041716046457	3	3	2	2
10106.281109267598	3	3	2	2
10116.520502488742	3	3	2	2
10126.759895709883	3	3	2	2
10136.999288931025	2	2	2	2
10147.238682152169	3	3	2	2
10157.478075373312	3	3	2	2
10167.717468594454	3	3	2	2
10177.956861815595	3	3	2	2
10188.196255036739	3	3	2	2
10198.43564825788	2	2	2	2
10208.675041479024	3	3	2	2
10218.914434700166	3	3	2	2
10229.15382792131	3	3	2	2
10239.39322114245	3	3	2	2
10249.632614363592	3	3	2	2
10259.872007584736	2	2	2	2
10270.111400805878	3	3	2	2
10280.350794027021	3	3	2	2
10290.590187248163	3	3	2	2
10300.829580469306	3	3	2	2
10311.068973690448	3	3	2	2
10321.308366911591	2	2	2	2
10331.547760132733	3	3	2	2
10341.787153353875	3	3	2	2
10352.026546575018	3	3	2	2
10362.26593979616	3	3	2	2
10372.505333017303	3	3	2	2
10382.744726238445	2	2	2	2
10392.984119459588	3	3	2	2
10403.22351268073	3	3	2	2
10413.462905901872	3	3	2	2
10423.702299123015	3	3	2	2
10433.941692344159	3	3	2	2
10444.1810855653	2	2	2	2
10454.420478786442	3	3	2	2
10464.659872007585	3	3	2	2
10474.899265228727	3	3	2	2
10485.138658449869	3	3	2	2
10495.378051671012	3	3	2	2
10505.617444892156	2	2	2	2
10515.856838113297	3	3	2	2
10526.096231334439	3	3	2	2
10536.335624555582	3	3	2	2
10546.575017776724	3	3	2	2
10556.814410997866	3	3	2	2
10567.05380421901	2	2	2	2
10577.293197440153	3	3	2	2
10587.532590661294	3	3	2	2
10597.771983882436	3	3	2	2
10608.01137710358	3	3	2	2
10618.250770324721	3	3	2	2
10628.490163545863	2	2	2	2
10638.729556767006	3	3	2	2
10648.96894998815	3	3	2	2
10659.208343209291	3	3	2	2
10669.447736430433	3	3	2	2
10679.687129651576	3	3	2	2
10689.926522872718	2	2	2	2
10700.16591609386	3	3	2	2
10710.405309315003	3	3	2	2
10720.644702536147	3	3	2	2
10730.884095757288	3	3	2	2
10741.12348897843	3	3	2	2
10751.362882199574	2	2	2	2
10761.602275420717	3	3	2	2
10771.841668641859	3	3	2	2
10782.081061863	3	3	2	2
10792.320455084144	3	3	2	2
10802.559848305285	3	3	2	2
10812.799241526429	2	2	2	2
10823.03863474757	3	3	2	2
10833.278027968712	3	3	2	2
10843.517421189856	3	3	2	2
10853.756814410997	3	3	2	2
10863.99620763214	3	3	2	2
10874.235600853282	2	2	2	2
10884.474994074424	3	3	2	2
10894.71438729557	3	3	2	2
10904.953780516711	3	3	2	2
10915.19317373785	3	3	2	2
10925.432566958996	3	3	2	2
10935.671960180138	2	2	2	2
10945.91135340128	3	3	2	2
10956.150746622423	3	3	2	2
10966.390139843565	3	3	2	2
10976.629533064708	3	3	2	2
10986.86892628585	3	3	2	2
10997.108319506991	2	2	2	2
11007.347712728135	3	3	2	2
11017.587105949277	3	3	2	2
11027.826499170418	3	3	2	2
11038.065892391563	3	3	2	2
11048.305285612705	3	3	2	2
11058.544678833845	2	2	2	2
11068.78407205499	3	3	2	2
11079.023465276132	3	3	2	2
11089.262858497275	3	3	2	2
11099.502251718417	3	3	2	2
11109.741644939559	3	3	2	2
11119.981038160702	2	2	2	2
11130.220431381844	3	3	2	2
11140.459824602985	3	3	2	2
11150.699217824129	3	3	2	2
11160.93861104527	3	3	2	2
11171.178004266412	3	3	2	2
11181.417397487558	2	2	2	2
11191.6567907087	3	3	2	2
11201.896183929843	3	3	2	2
11212.135577150984	3	3	2	2
11222.374970372126	3	3	2	2
11232.61436359327	3	3	2	2
11242.853756814411	2	2	2	2
11253.093150035553	3	3	2	2
11263.332543256696	3	3	2	2
11273.571936477838	3	3	2	2
11283.81132969898	3	3	2	2
11294.050722920123	3	3	2	2
11304.290116141265	2	2	2	2
11314.52950936241	3	3	2	2
11324.768902583552	3	3	2	2
11335.008295804693	3	3	2	2
11345.247689025837	3	3	2	2
11355.487082246978	3	3	2	2
11365.72647546812	2	2	2	2
11375.965868689264	3	3	2	2
11386.205261910405	3	3	2	2
11396.444655131547	3	3	2	2
11406.68404835269	3	3	2	2
11416.923441573832	3	3	2	2
11427.162834794975	2	2	2	2
11437.402228016117	3	3	2	2
11447.641621237259	3	3	2	2
11457.881014458404	3	3	2	2
11468.120407679546	3	3	2	2
11478.359800900687	3	3	2	2
11488.59919412183	2	2	2	2
11498.838587342972	3	3	2	2
11509.077980564114	3	3	2	2
11519.317373785258	3	3	2	2
11529.5567670064	3	3	2	2
11539.796160227543	3	3	2	2
11550.035553448684	2	2	2	2
11560.274946669826	3	3	2	2
11570.51433989097	3	3	2	2
11580.753733112111	3	3	2	2
11590.993126333253	3	3	2	2
11601.232519554398	3	3	2	2
11611.47191277554	2	2	2	2
11621.711305996681	3	3	2	2
11631.950699217825	3	3	2	2
11642.190092438967	3	3	2	2
11652.429485660108	3	3	2	2
11662.668878881252	3	3	2	2
11672.908272102393	2	2	2	2
11683.147665323537	3	3	2	2
11693.387058544678	3	3	2	2
11703.62645176582	3	3	2	2
11713.865844986965	3	3	2	2
11724.105238208105	3	3	2	2
11734.344631429247	2	2	2	2
11744.584024650392	3	3	2	2
11754.823417871534	3	3	2	2
11765.062811092675	3	3	2	2
11775.302204313819	3	3	2	2
11785.54159753496	3	3	2	2
11795.780990756104	2	2	2	2
11806.020383977246	3	3	2	2
11816.259777198387	3	3	2	2
11826.49917041953	3	3	2	2
11836.738563640673	3	3	2	2
11846.977956861814	3	3	2	2
11857.21735008296	2	2	2	2
11867.4567433041	3	3	2	2
11877.696136525241	3	3	2	2
11887.935529746386	3	3	2	2
11898.174922967528	3	3	2	2
11908.414316188671	3	3	2	2
11918.653709409813	2	2	2	2
11928.893102630955	3	3	2	2
11939.132495852098	3	3	2	2
11949.37188907324	3	3	2	2
11959.611282294381	3	3	2	2
11969.850675515525	3	3	2	2
11980.090068736667	2	2	2	2
11990.329461957808	3	3	2	2
12000.568855178954	3	3	2	2
12010.808248400095	3	3	2	2
12021.047641621239	3	3	2	2
12031.28703484238	3	3	2	2
12041.526428063522	2	2	2	2
12051.765821284665	3	3	2	2
12062.005214505807	3	3	2	2
12072.244607726949	3	3	2	2
12082.484000948092	3	3	2	2
12092.723394169234	3	3	2	2
12102.962787390376	2	2	2	2
12113.202180611519	3	3	2	2
12123.44157383266	3	3	2	2
12133.680967053806	3	3	2	2
12143.920360274948	3	3	2	2
12154.15975349609	3	3	2	2
12164.399146717233	2	2	2	2
12174.638539938374	3	3	2	2
12184.877933159516	3	3	2	2
12195.11732638066	3	3	2	2
12205.356719601801	3	3	2	2
12215.596112822943	3	3	2	2
12225.835506044086	2	2	2	2
12236.074899265228	3	3	2	2
12246.314292486371	3	3	2	2
12256.553685707513	3	3	2	2
12266.793078928655	3	3	2	2
12277.0324721498	3	3	2	2
12287.271865370942	2	2	2	2
12297.511258592083	3	3	2	2
12307.750651813227	3	3	2	2
12317.990045034368	3	3	2	2
12328.22943825551	3	3	2	2
12338.468831476654	3	3	2	2
12348.708224697795	2	2	2	2
12358.947617918939	3	3	2	2
12369.18701114008	3	3	2	2
12379.426404361222	3	3	2	2
12389.665797582365	3	3	2	2
12399.905190803507	3	3	2	2
12410.144584024649	2	2	2	2
12420.383977245794	3	3	2	2
12430.623370466936	3	3	2	2
12440.862763688077	3	3	2	2
12451.10215690922	3	3	2	2
12461.341550130363	3	3	2	2
12471.580943351506	2	2	2	2
12481.820336572648	3	3	2	2
12492.05972979379	3	3	2	2
12502.299123014933	3	3	2	2
12512.538516236074	3	3	2	2
12522.777909457216	3	3	2	2
12533.01730267836	2	2	2	2
12543.256695899501	3	3	2	2
12553.496089120643	3	3	2	2
12563.735482341788	3	3	2	2
12573.97487556293	3	3	2	2
12584.214268784073	3	3	2	2
12594.453662005215	2	2	2	2
12604.693055226357	3	3	2	2
12614.9324484475	3	3	2	2
12625.171841668642	3	3	2	2
12635.411234889783	3	3	2	2
12645.650628110927	3	3	2	2
12655.890021332068	2	2	2	2
12666.12941455321	3	3	2	2
12676.368807774354	3	3	2	2
12686.608200995495	3	3	2	2
12696.84759421664	3	3	2	2
12707.086987437782	3	3	2	2
12717.326380658924	2	2	2	2
12727.565773880067	3	3	2	2
12737.805167101209	3	3	2	2
12748.04456032235	3	3	2	2
12758.283953543494	3	3	2	2
12768.523346764636	3	3	2	2
12778.762739985777	2	2	2	2
12789.002133206921	3	3	2	2
12799.241526428063	3	3	2	2
12809.480919649208	3	3	2	2
12819.72031287035	3	3	2	2
12829.95970609149	3	3	2	2
12840.199099312635	2	2	2	2
12850.438492533776	3	3	2	2
12860.677885754918	3	3	2	2
12870.917278976061	3	3	2	2
12881.156672197203	3	3	2	2
12891.396065418345	3	3	2	2
12901.635458639488	2	2	2	2
12911.87485186063	3	3	2	2
12922.114245081773	3	3	2	2
12932.353638302915	3	3	2	2
12942.593031524057	3	3	2	2
12952.832424745202	3	3	2	2
12963.071817966344	2	2	2	2
12973.311211187483	3	3	2	2
12983.550604408629	3	3	2	2
12993.78999762977	3	3	2	2
13004.029390850912	3	3	2	2
13014.268784072055	3	3	2	2
13024.508177293197	2	2	2	2
13034.74757051434	3	3	2	2
13044.986963735482	3	3	2	2
13055.226356956624	3	3	2	2
13065.465750177767	3	3	2	2
13075.705143398909	3	3	2	2
13085.94453662005	2	2	2	2
13096.183929841196	3	3	2	2
13106.423323062338	3	3	2	2
13116.662716283477	3	3	2	2
13126.902109504623	3	3	2	2
13137.141502725764	3	3	2	2
13147.380895946908	2	2	2	2
13157.62028916805	3	3	2	2
13167.859682389191	3	3	2	2
13178.099075610335	3	3	2	2
13188.338468831476	3	3	2	2
13198.577862052618	3	3	2	2
13208.817255273761	2	2	2	2
13219.056648494903	3	3	2	2
13229.296041716045	3	3	2	2
13239.53543493719	3	3	2	2
13249.774828158332	3	3	2	2
13260.014221379475	3	3	2	2
13270.253614600617	2	2	2	2
13280.493007821759	3	3	2	2
13290.732401042902	3	3	2	2
13300.971794264044	3	3	2	2
13311.211187485185	3	3	2	2
13321.450580706329	3	3	2	2
13331.68997392747	2	2	2	2
13341.929367148612	3	3	2	2
13352.168760369756	3	3	2	2
13362.408153590897	3	3	2	2
13372.647546812042	3	3	2	2
13382.886940033184	3	3	2	2
13393.126333254326	2	2	2	2
13403.36572647547	3	3	2	2
13413.605119696611	3	3	2	2
13423.844512917753	3	3	2	2
13434.083906138896	3	3	2	2
13444.323299360038	3	3	2	2
13454.56269258118	2	2	2	2
13464.802085802323	3	3	2	2
13475.041479023464	3	3	2	2
13485.280872244608	3	3	2	2
13495.52026546575	3	3	2	2
13505.759658686891	3	3	2	2
13515.999051908037	2	2	2	2
13526.238445129178	3	3	2	2
13536.47783835032	3	3	2	2
13546.717231571463	3	3	2	2
13556.956624792605	3	3	2	2
13567.196018013747	3	3	2	2
13577.43541123489	2	2	2	2
13587.674804456032	3	3	2	2
13597.914197677175	3	3	2	2
13608.153590898317	3	3	2	2
13618.392984119459	3	3	2	2
13628.632377340602	3	3	2	2
13638.871770561744	2	2	2	2
13649.111163782885	3	3	2	2
13659.35055700403	3	3	2	2
13669.589950225172	3	3	2	2
13679.829343446314	3	3	2	2
13690.068736667457	3	3	2	2
13700.308129888599	2	2	2	2
13710.547523109743	3	3	2	2
13720.786916330884	3	3	2	2
13731.026309552026	3	3	2	2
13741.26570277317	3	3	2	2
13751.505095994311	3	3	2	2
13761.744489215453	2	2	2	2
13771.983882436598	3	3	2	2
13782.223275657738	3	3	2	2
13792.46266887888	3	3	2	2
13802.702062100025	3	3	2	2
13812.941455321166	3	3	2	2
13823.18084854231	2	2	2	2
13833.420241763451	3	3	2	2
13843.659634984593	3	3	2	2
13853.899028205737	3	3	2	2
13864.138421426878	3	3	2	2
13874.37781464802	3	3	2	2
13884.617207869163	2	2	2	2
13894.856601090305	3	3	2	2
13905.095994311447	3	3	2	2
13915.335387532592	3	3	2	2
13925.574780753732	3	3	2	2
13935.814173974877	3	3	2	2
13946.053567196019	2	2	2	2
13956.29296041716	3	3	2	2
13966.532353638304	3	3	2	2
13976.771746859446	3	3	2	2
13987.011140080587	3	3	2	2
13997.25053330173	3	3	2	2
14007.489926522872	2	2	2	2
14017.729319744014	3	3	2	2
14027.968712965157	3	3	2	2
14038.2081061863	3	3	2	2
14048.447499407444	3	3	2	2
14058.686892628586	3	3	2	2
14068.926285849728	2	2	2	2
14079.165679070871	3	3	2	2
14089.405072292013	3	3	2	2
14099.644465513155	3	3	2	2
14109.883858734298	3	3	2	2
14120.12325195544	3	3	2	2
14130.362645176581	2	2	2	2
14140.602038397725	3	3	2	2
14150.841431618866	3	3	2	2
14161.08082484001	3	3	2	2
14171.320218061152	3	3	2	2
14181.559611282293	3	3	2	2
14191.799004503438	2	2	2	2
14202.03839772458	3	3	2	2
14212.277790945722	3	3	2	2
14222.517184166865	3	3	2	2
14232.756577388007	3	3	2	2
14242.995970609149	3	3	2	2
14253.235363830292	2	2	2	2
14263.474757051434	3	3	2	2
14273.714150272577	3	3	2	2
14283.953543493719	3	3	2	2
14294.19293671486	3	3	2	2
14304.432329936004	3	3	2	2
14314.671723157146	2	2	2	2
14324.911116378287	3	3	2	2
14335.150509599433	3	3	2	2
14345.389902820574	3	3	2	2
14355.629296041716	3	3	2	2
14365.86868926286	3	3	2	2
14376.108082484001	2	2	2	2
14386.347475705144	3	3	2	2
14396.586868926286	3	3	2	2
14406.826262147428	3	3	2	2
14417.065655368571	3	3	2	2
14427.305048589713	3	3	2	2
14437.544441810855	2	2	2	2
14447.783835031998	3	3	2	2
14458.02322825314	3	3	2	2
14468.262621474281	3	3	2	2
14478.502014695427	3	3	2	2
14488.741407916568	3	3	2	2
14498.980801137712	2	2	2	2
14509.220194358853	3	3	2	2
14519.459587579995	3	3	2	2
14529.698980801139	3	3	2	2
14539.93837402228	3	3	2	2
14550.177767243422	3	3	2	2
14560.417160464565	2	2	2	2
14570.656553685707	3	3	2	2
14580.895946906849	3	3	2	2
14591.135340127992	3	3	2	2
14601.374733349134	3	3	2	2
14611.614126570279	3	3	2	2
14621.85351979142	2	2	2	2
14632.092913012562	3	3	2	2
14642.332306233706	3	3	2	2
14652.571699454847	3	3	2	2
14662.81109267599	3	3	2	2
14673.050485897133	3	3	2	2
14683.289879118274	2	2	2	2
14693.529272339416	3	3	2	2
14703.76866556056	3	3	2	2
14714.008058781701	3	3	2	2
14724.247452002846	3	3	2	2
14734.486845223986	3	3	2	2
14744.726238445128	2	2	2	2
14754.965631666273	3	3	2	2
14765.205024887415	3	3	2	2
14775.444418108556	3	3	2	2
14785.6838113297	3	3	2	2
14795.923204550842	3	3	2	2
14806.162597771983	2	2	2	2
14816.401990993127	3	3	2	2
14826.641384214268	3	3	2	2
14836.880777435412	3	3	2	2
14847.120170656553	3	3	2	2
14857.359563877695	3	3	2	2
14867.59895709884	2	2	2	2
14877.83835031998	3	3	2	2
14888.077743541122	3	3	2	2
14898.317136762267	3	3	2	2
14908.556529983409	3	3	2	2
14918.79592320455	3	3	2	2
14929.035316425694	2	2	2	2
14939.274709646836	3	3	2	2
14949.51410286798	3	3	2	2
14959.75349608912	3	3	2	2
14969.992889310262	3	3	2	2
14980.232282531406	3	3	2	2
14990.471675752548	2	2	2	2
15000.71106897369	3	3	2	2
15010.950462194834	3	3	2	2
15021.189855415976	3	3	2	2
15031.429248637116	3	3	2	2
15041.668641858261	3	3	2	2
15051.908035079403	2	2	2	2
15062.147428300545	3	3	2	2
15072.386821521688	3	3	2	2
15082.62621474283	3	3	2	2
15092.865607963973	3	3	2	2
15103.105001185115	3	3	2	2
15113.344394406256	2	2	2	2
15123.5837876274	3	3	2	2
15133.823180848542	3	3	2	2
15144.062574069683	3	3	2	2
15154.301967290829	3	3	2	2
15164.54136051197	3	3	2	2
15174.78075373311	2	2	2	2
15185.020146954255	3	3	2	2
15195.259540175397	3	3	2	2
15205.49893339654	3	3	2	2
15215.738326617682	3	3	2	2
15225.977719838824	3	3	2	2
15236.217113059967	2	2	2	2
15246.456506281109	3	3	2	2
15256.69589950225	3	3	2	2
15266.935292723394	3	3	2	2
15277.174685944536	3	3	2	2
15287.414079165677	3	3	2	2
15297.653472386823	2	2	2	2
15307.892865607964	3	3	2	2
15318.132258829108	3	3	2	2
15328.37165205025	3	3	2	2
15338.611045271391	3	3	2	2
15348.850438492535	3	3	2	2
15359.089831713676	2	2	2	2
15369.329224934818	3	3	2	2
15379.568618155961	3	3	2	2
15389.808011377103	3	3	2	2
15400.047404598245	3	3	2	2
15410.286797819388	3	3	2	2
15420.52619104053	2	2	2	2
15430.765584261675	3	3	2	2
15441.004977482817	3	3	2	2
15451.244370703958	3	3	2	2
15461.483763925102	3	3	2	2
15471.723157146243	3	3	2	2
15481.962550367385	2	2	2	2
15492.201943588529	3	3	2	2
15502.44133680967	3	3	2	2
15512.680730030812	3	3	2	2
15522.920123251955	3	3	2	2
15533.159516473097	3	3	2	2
15543.39890969424	2	2	2	2
15553.638302915382	3	3	2	2
15563.877696136524	3	3	2	2
15574.11708935767	3	3	2	2
15584.35648257881	3	3	2	2
15594.595875799952	3	3	2	2
15604.835269021096	2	2	2	2
15615.074662242238	3	3	2	2
15625.31405546338	3	3	2	2
15635.553448684523	3	3	2	2
15645.792841905664	3	3	2	2
15656.032235126808	3	3	2	2
15666.27162834795	2	2	2	2
15676.511021569091	3	3	2	2
15686.750414790235	3	3	2	2
15696.989808011376	3	3	2	2
15707.229201232518	3	3	2	2
15717.468594453663	3	3	2	2
15727.707987674805	2	2	2	2
15737.947380895946	3	3	2	2
15748.18677411709	3	3	2	2
15758.426167338232	3	3	2	2
15768.665560559375	3	3	2	2
15778.904953780517	3	3	2	2
15789.144347001658	2	2	2	2
15799.383740222802	3	3	2	2
15809.623133443944	3	3	2	2
15819.862526665085	3	3	2	2
15830.10191988623	3	3	2	2
15840.34131310737	3	3	2	2
15850.580706328512	2	2	2	2
15860.820099549657	3	3	2	2
15871.059492770799	3	3	2	2
15881.298885991942	3	3	2	2
15891.538279213084	3	3	2	2
15901.777672434226	3	3	2	2
15912.01706565537	2	2	2	2
15922.25645887651	3	3	2	2
15932.495852097652	3	3	2	2
15942.735245318796	3	3	2	2
15952.974638539938	3	3	2	2
15963.21403176108	3	3	2	2
15973.453424982225	2	2	2	2
15983.692818203364	3	3	2	2
15993.93221142451	3	3	2	2
16004.171604645651	3	3	2	2
16014.410997866793	3	3	2	2
16024.650391087936	3	3	2	2
16034.889784309078	2	2	2	2
16045.12917753022	3	3	2	2
16055.368570751363	3	3	2	2
16065.607963972505	3	3	2	2
16075.847357193647	3	3	2	2
16086.08675041479	3	3	2	2
16096.326143635932	2	2	2	2
16106.565536857077	3	3	2	2
16116.804930078219	3	3	2	2
16127.04432329936	3	3	2	2
16137.283716520504	3	3	2	2
16147.523109741645	3	3	2	2
16157.762502962787	2	2	2	2
16168.00189618393	3	3	2	2
16178.241289405072	3	3	2	2
16188.480682626214	3	3	2	2
16198.720075847357	3	3	2	2
16208.959469068499	3	3	2	2
16219.198862289642	2	2	2	2
16229.438255510784	3	3	2	2
16239.677648731926	3	3	2	2
16249.917041953071	3	3	2	2
16260.156435174213	3	3	2	2
16270.395828395354	3	3	2	2
16280.635221616498	2	2	2	2
16290.87461483764	3	3	2	2
16301.114008058781	3	3	2	2
16311.353401279925	3	3	2	2
16321.592794501066	3	3	2	2
16331.83218772221	3	3	2	2
16342.071580943351	2	2	2	2
16352.310974164493	3	3	2	2
16362.550367385636	3	3	2	2
16372.789760606778	3	3	2	2
16383.02915382792	3	3	2	2
16393.268547049065	3	3	2	2
16403.507940270207	2	2	2	2
16413.74733349135	3	3	2	2
16423.98672671249	3	3	2	2
16434.22611993363	3	3	2	2
16444.465513154777	3	3	2	2
16454.70490637592	3	3	2	2
16464.94429959706	2	2	2	2
16475.183692818206	3	3	2	2
16485.423086039347	3	3	2	2
16495.66247926049	3	3	2	2
16505.90187248163	3	3	2	2
16516.141265702772	3	3	2	2
16526.380658923914	2	2	2	2
16536.62005214506	3	3	2	2
16546.8594453662	3	3	2	2
16557.098838587342	3	3	2	2
16567.338231808484	3	3	2	2
16577.577625029626	3	3	2	2
16587.81701825077	2	2	2	2
16598.056411471913	3	3	2	2
16608.295804693054	3	3	2	2
16618.5351979142	3	3	2	2
16628.77459113534	3	3	2	2
16639.013984356483	3	3	2	2
16649.253377577625	2	2	2	2
16659.492770798766	3	3	2	2
16669.73216401991	3	3	2	2
16679.971557241053	3	3	2	2
16690.210950462195	3	3	2	2
16700.450343683337	3	3	2	2
