Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6959243f2504a606259c88de - minikube-m04
67470.3081570997	2	2	2	2
67480.74924471299	3	3	2	2
67491.1903323263	3	3	2	2
67501.63141993959	3	3	2	2
67512.07250755288	3	3	2	2
67522.51359516617	3	3	2	2
67532.95468277945	2	2	2	2
67543.39577039274	3	3	2	2
67553.83685800603	3	3	2	2
67564.27794561934	3	3	2	2
67574.71903323263	3	3	2	2
67585.16012084592	3	3	2	2
67595.60120845921	2	2	2	2
67606.04229607251	3	3	2	2
67616.4833836858	3	3	2	2
67626.92447129909	3	3	2	2
67637.3655589124	3	3	2	2
67647.80664652569	3	3	2	2
67658.24773413897	2	2	2	2
67668.68882175226	3	3	2	2
67679.12990936557	3	3	2	2
67689.57099697886	3	3	2	2
67700.01208459215	3	3	2	2
67710.45317220544	3	3	2	2
67720.89425981873	2	2	2	2
67731.33534743202	3	3	2	2
67741.7764350453	3	3	2	2
67752.21752265861	3	3	2	2
67762.6586102719	3	3	2	2
67773.09969788519	3	3	2	2
67783.5407854985	2	2	2	2
67793.98187311178	3	3	2	2
67804.42296072507	3	3	2	2
67814.86404833836	3	3	2	2
67825.30513595167	3	3	2	2
67835.74622356496	3	3	2	2
67846.18731117825	2	2	2	2
67856.62839879154	3	3	2	2
67867.06948640484	3	3	2	2
67877.51057401813	3	3	2	2
67887.95166163142	3	3	2	2
67898.39274924471	3	3	2	2
67908.833836858	2	2	2	2
67919.27492447129	3	3	2	2
67929.7160120846	3	3	2	2
67940.15709969788	3	3	2	2
67950.59818731117	3	3	2	2
67961.03927492448	3	3	2	2
67971.48036253777	2	2	2	2
67981.92145015106	3	3	2	2
67992.36253776435	3	3	2	2
68002.80362537765	3	3	2	2
68013.24471299094	3	3	2	2
68023.68580060423	3	3	2	2
68034.12688821752	2	2	2	2
68044.56797583081	3	3	2	2
68055.00906344411	3	3	2	2
68065.4501510574	3	3	2	2
68075.8912386707	3	3	2	2
68086.33232628398	3	3	2	2
68096.77341389727	2	2	2	2
68107.21450151058	3	3	2	2
68117.65558912387	3	3	2	2
68128.09667673716	3	3	2	2
68138.53776435045	3	3	2	2
68148.97885196375	3	3	2	2
68159.41993957704	2	2	2	2
68169.86102719033	3	3	2	2
68180.30211480364	3	3	2	2
68190.74320241692	3	3	2	2
68201.18429003021	3	3	2	2
68211.6253776435	3	3	2	2
68222.0664652568	2	2	2	2
68232.50755287008	3	3	2	2
68242.94864048339	3	3	2	2
68253.38972809668	3	3	2	2
68263.83081570997	3	3	2	2
68274.27190332326	3	3	2	2
68284.71299093655	2	2	2	2
68295.15407854985	3	3	2	2
68305.59516616314	3	3	2	2
68316.03625377643	3	3	2	2
68326.47734138973	3	3	2	2
68336.91842900302	3	3	2	2
68347.35951661631	2	2	2	2
68357.8006042296	3	3	2	2
68368.24169184291	3	3	2	2
68378.6827794562	3	3	2	2
68389.12386706949	3	3	2	2
68399.56495468278	3	3	2	2
68410.00604229607	2	2	2	2
68420.44712990936	3	3	2	2
68430.88821752266	3	3	2	2
68441.32930513595	3	3	2	2
68451.77039274924	3	3	2	2
68462.21148036253	3	3	2	2
68472.65256797583	2	2	2	2
68483.09365558912	3	3	2	2
68493.53474320241	3	3	2	2
68503.97583081572	3	3	2	2
68514.41691842901	3	3	2	2
68524.8580060423	3	3	2	2
68535.29909365559	2	2	2	2
68545.74018126889	3	3	2	2
68556.18126888218	3	3	2	2
68566.62235649547	3	3	2	2
68577.06344410876	3	3	2	2
68587.50453172205	3	3	2	2
68597.94561933534	2	2	2	2
68608.38670694863	3	3	2	2
68618.82779456193	3	3	2	2
68629.26888217522	3	3	2	2
68639.70996978851	3	3	2	2
68650.15105740182	3	3	2	2
68660.5921450151	2	2	2	2
68671.0332326284	3	3	2	2
68681.47432024169	3	3	2	2
68691.91540785499	3	3	2	2
68702.35649546828	3	3	2	2
68712.79758308157	3	3	2	2
68723.23867069487	2	2	2	2
68733.67975830816	3	3	2	2
68744.12084592145	3	3	2	2
68754.56193353474	3	3	2	2
68765.00302114803	3	3	2	2
68775.44410876132	3	3	2	2
68785.88519637461	2	2	2	2
68796.32628398792	3	3	2	2
68806.7673716012	3	3	2	2
68817.2084592145	3	3	2	2
68827.6495468278	3	3	2	2
68838.09063444109	3	3	2	2
68848.53172205438	2	2	2	2
68858.97280966767	3	3	2	2
68869.41389728097	3	3	2	2
68879.85498489426	3	3	2	2
68890.29607250755	3	3	2	2
68900.73716012084	3	3	2	2
68911.17824773415	2	2	2	2
68921.61933534744	3	3	2	2
68932.06042296073	3	3	2	2
68942.50151057402	3	3	2	2
68952.9425981873	3	3	2	2
68963.3836858006	3	3	2	2
68973.8247734139	2	2	2	2
68984.26586102719	3	3	2	2
68994.70694864048	3	3	2	2
69005.14803625377	3	3	2	2
69015.58912386707	3	3	2	2
69026.03021148036	3	3	2	2
69036.47129909365	2	2	2	2
69046.91238670696	3	3	2	2
69057.35347432025	3	3	2	2
69067.79456193354	3	3	2	2
69078.23564954683	3	3	2	2
69088.67673716012	3	3	2	2
69099.11782477342	2	2	2	2
69109.55891238671	3	3	2	2
69120.0	3	3	2	2
69130.44108761329	3	3	2	2
69140.88217522658	3	3	2	2
69151.32326283987	3	3	2	2
69161.76435045317	2	2	2	2
69172.20543806646	3	3	2	2
69182.64652567975	3	3	2	2
69193.08761329306	3	3	2	2
69203.52870090635	3	3	2	2
69213.96978851964	3	3	2	2
69224.41087613293	2	2	2	2
69234.85196374623	3	3	2	2
69245.29305135952	3	3	2	2
69255.73413897281	3	3	2	2
69266.1752265861	3	3	2	2
69276.61631419939	3	3	2	2
69287.0574018127	2	2	2	2
69297.49848942598	3	3	2	2
69307.93957703927	3	3	2	2
69318.38066465256	3	3	2	2
69328.82175226585	3	3	2	2
69339.26283987916	3	3	2	2
69349.70392749245	2	2	2	2
69360.14501510574	3	3	2	2
69370.58610271904	3	3	2	2
69381.02719033233	3	3	2	2
69391.46827794562	3	3	2	2
69401.90936555891	3	3	2	2
69412.35045317221	2	2	2	2
69422.7915407855	3	3	2	2
69433.2326283988	3	3	2	2
69443.67371601208	3	3	2	2
69454.11480362537	3	3	2	2
69464.55589123866	3	3	2	2
69474.99697885197	2	2	2	2
69485.43806646526	3	3	2	2
69495.87915407855	3	3	2	2
69506.32024169184	3	3	2	2
69516.76132930514	3	3	2	2
69527.20241691843	3	3	2	2
69537.64350453172	2	2	2	2
69548.08459214501	3	3	2	2
69558.52567975831	3	3	2	2
69568.9667673716	3	3	2	2
69579.4078549849	3	3	2	2
69589.8489425982	3	3	2	2
69600.29003021149	2	2	2	2
69610.73111782478	3	3	2	2
69621.17220543807	3	3	2	2
69631.61329305136	3	3	2	2
69642.05438066465	3	3	2	2
69652.49546827794	3	3	2	2
69662.93655589124	2	2	2	2
69673.37764350453	3	3	2	2
69683.81873111782	3	3	2	2
69694.25981873111	3	3	2	2
69704.70090634441	3	3	2	2
69715.1419939577	3	3	2	2
69725.58308157099	2	2	2	2
69736.0241691843	3	3	2	2
69746.46525679759	3	3	2	2
69756.90634441088	3	3	2	2
69767.34743202418	3	3	2	2
69777.78851963747	3	3	2	2
69788.22960725076	2	2	2	2
69798.67069486405	3	3	2	2
69809.11178247734	3	3	2	2
69819.55287009063	3	3	2	2
69829.99395770392	3	3	2	2
69840.43504531722	3	3	2	2
69850.87613293051	2	2	2	2
69861.3172205438	3	3	2	2
69871.75830815709	3	3	2	2
69882.1993957704	3	3	2	2
69892.64048338369	3	3	2	2
69903.08157099698	3	3	2	2
69913.52265861028	2	2	2	2
69923.96374622357	3	3	2	2
69934.40483383686	3	3	2	2
69944.84592145015	3	3	2	2
69955.28700906345	3	3	2	2
69965.72809667674	3	3	2	2
69976.16918429003	2	2	2	2
69986.61027190332	3	3	2	2
69997.05135951661	3	3	2	2
70007.4924471299	3	3	2	2
70017.93353474319	3	3	2	2
70028.3746223565	3	3	2	2
70038.81570996979	2	2	2	2
70049.25679758308	3	3	2	2
70059.69788519638	3	3	2	2
70070.13897280967	3	3	2	2
70080.58006042296	3	3	2	2
70091.02114803625	3	3	2	2
70101.46223564955	2	2	2	2
70111.90332326284	3	3	2	2
70122.34441087613	3	3	2	2
70132.78549848944	3	3	2	2
70143.22658610273	3	3	2	2
70153.66767371602	3	3	2	2
70164.1087613293	2	2	2	2
70174.5498489426	3	3	2	2
70184.99093655589	3	3	2	2
70195.43202416917	3	3	2	2
70205.87311178248	3	3	2	2
70216.31419939577	3	3	2	2
70226.75528700906	2	2	2	2
70237.19637462236	3	3	2	2
70247.63746223565	3	3	2	2
70258.07854984894	3	3	2	2
70268.51963746223	3	3	2	2
70278.96072507554	3	3	2	2
70289.40181268883	2	2	2	2
70299.84290030212	3	3	2	2
70310.2839879154	3	3	2	2
70320.72507552871	3	3	2	2
70331.166163142	3	3	2	2
70341.60725075529	3	3	2	2
70352.04833836858	2	2	2	2
70362.48942598187	3	3	2	2
70372.93051359516	3	3	2	2
70383.37160120846	3	3	2	2
70393.81268882175	3	3	2	2
70404.25377643504	3	3	2	2
70414.69486404833	2	2	2	2
70425.13595166164	3	3	2	2
70435.57703927493	3	3	2	2
70446.01812688822	3	3	2	2
70456.45921450152	3	3	2	2
70466.90030211481	3	3	2	2
70477.3413897281	2	2	2	2
70487.78247734139	3	3	2	2
70498.22356495468	3	3	2	2
70508.66465256798	3	3	2	2
70519.10574018127	3	3	2	2
70529.54682779456	3	3	2	2
70539.98791540785	2	2	2	2
70550.42900302114	3	3	2	2
70560.87009063443	3	3	2	2
70571.31117824774	3	3	2	2
70581.75226586103	3	3	2	2
70592.19335347431	3	3	2	2
70602.63444108762	2	2	2	2
70613.07552870091	3	3	2	2
70623.5166163142	3	3	2	2
70633.9577039275	3	3	2	2
70644.39879154079	3	3	2	2
70654.83987915408	3	3	2	2
70665.28096676737	2	2	2	2
70675.72205438066	3	3	2	2
70686.16314199395	3	3	2	2
70696.60422960726	3	3	2	2
70707.04531722055	3	3	2	2
70717.48640483383	3	3	2	2
70727.92749244712	2	2	2	2
70738.36858006041	3	3	2	2
70748.80966767372	3	3	2	2
70759.25075528701	3	3	2	2
70769.6918429003	3	3	2	2
70780.1329305136	3	3	2	2
70790.57401812689	2	2	2	2
70801.01510574018	3	3	2	2
70811.45619335347	3	3	2	2
70821.89728096678	3	3	2	2
70832.33836858007	3	3	2	2
70842.77945619336	3	3	2	2
70853.22054380664	2	2	2	2
70863.66163141993	3	3	2	2
70874.10271903322	3	3	2	2
70884.54380664653	3	3	2	2
70894.98489425982	3	3	2	2
70905.42598187311	3	3	2	2
70915.8670694864	2	2	2	2
70926.3081570997	3	3	2	2
70936.74924471299	3	3	2	2
70947.19033232628	3	3	2	2
70957.63141993957	3	3	2	2
70968.07250755288	3	3	2	2
70978.51359516617	2	2	2	2
70988.95468277945	3	3	2	2
70999.39577039276	3	3	2	2
71009.83685800605	3	3	2	2
71020.27794561934	3	3	2	2
71030.71903323263	3	3	2	2
71041.16012084592	2	2	2	2
71051.60120845921	3	3	2	2
71062.0422960725	3	3	2	2
71072.4833836858	3	3	2	2
71082.92447129909	3	3	2	2
71093.36555891238	3	3	2	2
71103.80664652569	2	2	2	2
71114.24773413897	3	3	2	2
71124.68882175226	3	3	2	2
71135.12990936555	3	3	2	2
71145.57099697886	3	3	2	2
71156.01208459215	3	3	2	2
71166.45317220544	2	2	2	2
71176.89425981874	3	3	2	2
71187.33534743203	3	3	2	2
71197.77643504532	3	3	2	2
71208.21752265861	3	3	2	2
71218.6586102719	3	3	2	2
71229.09969788519	2	2	2	2
71239.54078549848	3	3	2	2
71249.98187311178	3	3	2	2
71260.42296072507	3	3	2	2
71270.86404833836	3	3	2	2
71281.30513595165	3	3	2	2
71291.74622356496	2	2	2	2
71302.18731117825	3	3	2	2
71312.62839879154	3	3	2	2
71323.06948640484	3	3	2	2
71333.51057401813	3	3	2	2
71343.95166163142	3	3	2	2
71354.39274924471	2	2	2	2
71364.83383685802	3	3	2	2
71375.2749244713	3	3	2	2
71385.7160120846	3	3	2	2
71396.15709969788	3	3	2	2
71406.59818731117	3	3	2	2
71417.03927492446	2	2	2	2
71427.48036253775	3	3	2	2
71437.92145015106	3	3	2	2
71448.36253776435	3	3	2	2
71458.80362537764	3	3	2	2
71469.24471299094	3	3	2	2
71479.68580060423	2	2	2	2
71490.12688821752	3	3	2	2
71500.56797583083	3	3	2	2
71511.00906344411	3	3	2	2
71521.4501510574	3	3	2	2
71531.8912386707	3	3	2	2
71542.33232628398	2	2	2	2
71552.77341389729	3	3	2	2
71563.21450151058	3	3	2	2
71573.65558912387	3	3	2	2
71584.09667673716	3	3	2	2
71594.53776435045	3	3	2	2
71604.97885196374	2	2	2	2
71615.41993957704	3	3	2	2
71625.86102719033	3	3	2	2
71636.30211480362	3	3	2	2
71646.74320241692	3	3	2	2
71657.18429003021	3	3	2	2
71667.6253776435	2	2	2	2
71678.0664652568	3	3	2	2
71688.5075528701	3	3	2	2
71698.94864048339	3	3	2	2
71709.38972809668	3	3	2	2
71719.83081570997	3	3	2	2
71730.27190332326	2	2	2	2
71740.71299093656	3	3	2	2
71751.15407854985	3	3	2	2
71761.59516616314	3	3	2	2
71772.03625377643	3	3	2	2
71782.47734138972	3	3	2	2
71792.91842900302	2	2	2	2
71803.35951661631	3	3	2	2
71813.8006042296	3	3	2	2
71824.2416918429	3	3	2	2
71834.6827794562	3	3	2	2
71845.12386706949	3	3	2	2
71855.56495468278	2	2	2	2
71866.00604229608	3	3	2	2
71876.44712990937	3	3	2	2
71886.88821752266	3	3	2	2
71897.32930513595	3	3	2	2
71907.77039274924	3	3	2	2
71918.21148036253	2	2	2	2
71928.65256797583	3	3	2	2
71939.09365558912	3	3	2	2
71949.53474320241	3	3	2	2
71959.9758308157	3	3	2	2
71970.41691842901	3	3	2	2
71980.8580060423	2	2	2	2
71991.29909365559	3	3	2	2
72001.74018126888	3	3	2	2
72012.18126888218	3	3	2	2
72022.62235649547	3	3	2	2
72033.06344410876	3	3	2	2
72043.50453172206	2	2	2	2
72053.94561933535	3	3	2	2
72064.38670694864	3	3	2	2
72074.82779456193	3	3	2	2
72085.26888217522	3	3	2	2
72095.70996978851	3	3	2	2
72106.1510574018	2	2	2	2
72116.5921450151	3	3	2	2
72127.0332326284	3	3	2	2
72137.47432024169	3	3	2	2
72147.91540785498	3	3	2	2
72158.35649546828	3	3	2	2
72168.79758308157	2	2	2	2
72179.23867069486	3	3	2	2
72189.67975830816	3	3	2	2
72200.12084592145	3	3	2	2
72210.56193353474	3	3	2	2
72221.00302114803	3	3	2	2
72231.44410876134	2	2	2	2
72241.88519637463	3	3	2	2
72252.32628398792	3	3	2	2
72262.7673716012	3	3	2	2
72273.2084592145	3	3	2	2
72283.64954682779	3	3	2	2
72294.09063444108	2	2	2	2
72304.53172205438	3	3	2	2
72314.97280966767	3	3	2	2
72325.41389728096	3	3	2	2
72335.85498489426	3	3	2	2
72346.29607250755	3	3	2	2
72356.73716012084	2	2	2	2
72367.17824773413	3	3	2	2
72377.61933534744	3	3	2	2
72388.06042296073	3	3	2	2
72398.50151057402	3	3	2	2
72408.94259818732	3	3	2	2
72419.38368580061	2	2	2	2
72429.8247734139	3	3	2	2
72440.26586102719	3	3	2	2
72450.70694864048	3	3	2	2
72461.14803625377	3	3	2	2
72471.58912386706	3	3	2	2
72482.03021148036	2	2	2	2
72492.47129909365	3	3	2	2
72502.91238670694	3	3	2	2
72513.35347432025	3	3	2	2
72523.79456193354	3	3	2	2
72534.23564954683	3	3	2	2
72544.67673716012	2	2	2	2
72555.11782477342	3	3	2	2
72565.55891238671	3	3	2	2
72576.0	3	3	2	2
72586.4410876133	3	3	2	2
72596.8821752266	3	3	2	2
72607.32326283988	2	2	2	2
72617.76435045317	3	3	2	2
72628.20543806646	3	3	2	2
72638.64652567975	3	3	2	2
72649.08761329304	3	3	2	2
72659.52870090635	3	3	2	2
72669.96978851964	2	2	2	2
72680.41087613293	3	3	2	2
72690.85196374622	3	3	2	2
72701.29305135952	3	3	2	2
72711.73413897281	3	3	2	2
72722.1752265861	3	3	2	2
72732.6163141994	2	2	2	2
72743.0574018127	3	3	2	2
72753.49848942598	3	3	2	2
72763.93957703927	3	3	2	2
72774.38066465258	3	3	2	2
72784.82175226587	3	3	2	2
72795.26283987916	2	2	2	2
72805.70392749245	3	3	2	2
72816.14501510574	3	3	2	2
72826.58610271903	3	3	2	2
72837.02719033233	3	3	2	2
72847.46827794562	3	3	2	2
72857.90936555891	2	2	2	2
72868.3504531722	3	3	2	2
72878.7915407855	3	3	2	2
72889.2326283988	3	3	2	2
72899.67371601208	3	3	2	2
72910.11480362539	3	3	2	2
72920.55589123868	2	2	2	2
72930.99697885197	3	3	2	2
72941.43806646526	3	3	2	2
72951.87915407855	3	3	2	2
72962.32024169185	3	3	2	2
72972.76132930514	3	3	2	2
72983.20241691843	2	2	2	2
72993.64350453172	3	3	2	2
73004.08459214501	3	3	2	2
73014.5256797583	3	3	2	2
73024.9667673716	3	3	2	2
73035.4078549849	3	3	2	2
73045.84894259818	2	2	2	2
73056.29003021149	3	3	2	2
73066.73111782478	3	3	2	2
73077.17220543807	3	3	2	2
73087.61329305136	3	3	2	2
73098.05438066466	3	3	2	2
73108.49546827795	2	2	2	2
73118.93655589124	3	3	2	2
73129.37764350453	3	3	2	2
73139.81873111782	3	3	2	2
73150.25981873112	3	3	2	2
73160.70090634441	3	3	2	2
73171.1419939577	2	2	2	2
73181.58308157099	3	3	2	2
73192.02416918428	3	3	2	2
73202.46525679759	3	3	2	2
73212.90634441088	3	3	2	2
73223.34743202417	3	3	2	2
73233.78851963746	2	2	2	2
73244.22960725076	3	3	2	2
73254.67069486405	3	3	2	2
73265.11178247734	3	3	2	2
73275.55287009064	3	3	2	2
73285.99395770393	3	3	2	2
73296.43504531722	2	2	2	2
73306.87613293051	3	3	2	2
73317.3172205438	3	3	2	2
73327.75830815709	3	3	2	2
73338.1993957704	3	3	2	2
73348.64048338369	3	3	2	2
73359.08157099698	2	2	2	2
73369.52265861027	3	3	2	2
73379.96374622357	3	3	2	2
73390.40483383686	3	3	2	2
73400.84592145015	3	3	2	2
73411.28700906344	3	3	2	2
73421.72809667674	2	2	2	2
73432.16918429003	3	3	2	2
73442.61027190332	3	3	2	2
73453.05135951663	3	3	2	2
73463.49244712992	3	3	2	2
73473.9335347432	3	3	2	2
73484.3746223565	2	2	2	2
73494.81570996979	3	3	2	2
73505.25679758308	3	3	2	2
73515.69788519636	3	3	2	2
73526.13897280967	3	3	2	2
73536.58006042296	3	3	2	2
73547.02114803625	2	2	2	2
73557.46223564954	3	3	2	2
73567.90332326284	3	3	2	2
73578.34441087613	3	3	2	2
73588.78549848942	3	3	2	2
73599.22658610273	3	3	2	2
73609.66767371602	2	2	2	2
73620.1087613293	3	3	2	2
73630.5498489426	3	3	2	2
73640.9909365559	3	3	2	2
73651.43202416919	3	3	2	2
73661.87311178248	3	3	2	2
73672.31419939577	2	2	2	2
73682.75528700906	3	3	2	2
73693.19637462235	3	3	2	2
73703.63746223564	3	3	2	2
73714.07854984894	3	3	2	2
73724.51963746223	3	3	2	2
73734.96072507552	2	2	2	2
73745.40181268883	3	3	2	2
73755.84290030212	3	3	2	2
73766.2839879154	3	3	2	2
73776.72507552871	3	3	2	2
73787.166163142	3	3	2	2
73797.60725075529	2	2	2	2
73808.04833836858	3	3	2	2
73818.48942598188	3	3	2	2
73828.93051359517	3	3	2	2
73839.37160120846	3	3	2	2
73849.81268882175	3	3	2	2
73860.25377643504	2	2	2	2
73870.69486404833	3	3	2	2
73881.13595166162	3	3	2	2
73891.57703927493	3	3	2	2
73902.01812688822	3	3	2	2
73912.4592145015	3	3	2	2
73922.90030211481	2	2	2	2
73933.3413897281	3	3	2	2
73943.78247734139	3	3	2	2
73954.22356495468	3	3	2	2
73964.66465256798	3	3	2	2
73975.10574018127	3	3	2	2
73985.54682779456	2	2	2	2
73995.98791540785	3	3	2	2
74006.42900302116	3	3	2	2
74016.87009063445	3	3	2	2
74027.31117824774	3	3	2	2
74037.75226586103	3	3	2	2
74048.19335347431	2	2	2	2
74058.6344410876	3	3	2	2
74069.07552870091	3	3	2	2
74079.5166163142	3	3	2	2
74089.95770392749	3	3	2	2
74100.39879154078	3	3	2	2
74110.83987915408	2	2	2	2
74121.28096676737	3	3	2	2
74131.72205438066	3	3	2	2
74142.16314199397	3	3	2	2
74152.60422960726	3	3	2	2
74163.04531722055	3	3	2	2
74173.48640483383	2	2	2	2
74183.92749244712	3	3	2	2
74194.36858006043	3	3	2	2
74204.80966767372	3	3	2	2
74215.25075528701	3	3	2	2
74225.6918429003	3	3	2	2
74236.13293051359	2	2	2	2
74246.57401812689	3	3	2	2
74257.01510574018	3	3	2	2
74267.45619335347	3	3	2	2
74277.89728096676	3	3	2	2
74288.33836858007	3	3	2	2
74298.77945619336	2	2	2	2
74309.22054380664	3	3	2	2
74319.66163141995	3	3	2	2
74330.10271903324	3	3	2	2
74340.54380664653	3	3	2	2
74350.98489425982	3	3	2	2
74361.42598187311	2	2	2	2
74371.8670694864	3	3	2	2
74382.3081570997	3	3	2	2
74392.74924471299	3	3	2	2
74403.19033232628	3	3	2	2
74413.63141993957	3	3	2	2
74424.07250755286	2	2	2	2
74434.51359516617	3	3	2	2
74444.95468277945	3	3	2	2
74455.39577039274	3	3	2	2
74465.83685800605	3	3	2	2
74476.27794561934	3	3	2	2
74486.71903323263	2	2	2	2
74497.16012084592	3	3	2	2
74507.60120845922	3	3	2	2
74518.04229607251	3	3	2	2
74528.4833836858	3	3	2	2
74538.92447129909	3	3	2	2
74549.36555891238	2	2	2	2
74559.80664652567	3	3	2	2
74570.24773413897	3	3	2	2
74580.68882175226	3	3	2	2
74591.12990936555	3	3	2	2
74601.57099697884	3	3	2	2
74612.01208459215	2	2	2	2
74622.45317220544	3	3	2	2
74632.89425981873	3	3	2	2
74643.33534743203	3	3	2	2
74653.77643504532	3	3	2	2
74664.21752265861	3	3	2	2
74674.6586102719	2	2	2	2
74685.0996978852	3	3	2	2
74695.5407854985	3	3	2	2
74705.98187311178	3	3	2	2
74716.42296072507	3	3	2	2
74726.86404833836	3	3	2	2
74737.30513595165	2	2	2	2
74747.74622356494	3	3	2	2
74758.18731117825	3	3	2	2
74768.62839879154	3	3	2	2
74779.06948640483	3	3	2	2
74789.51057401813	3	3	2	2
74799.95166163142	2	2	2	2
74810.39274924471	3	3	2	2
74820.833836858	3	3	2	2
74831.2749244713	3	3	2	2
74841.7160120846	3	3	2	2
74852.15709969788	3	3	2	2
74862.59818731119	2	2	2	2
74873.03927492448	3	3	2	2
74883.48036253777	3	3	2	2
74893.92145015106	3	3	2	2
74904.36253776435	3	3	2	2
74914.80362537764	3	3	2	2
74925.24471299093	2	2	2	2
74935.68580060423	3	3	2	2
74946.12688821752	3	3	2	2
74956.56797583081	3	3	2	2
74967.0090634441	3	3	2	2
74977.4501510574	3	3	2	2
74987.8912386707	2	2	2	2
74998.33232628398	3	3	2	2
75008.77341389729	3	3	2	2
75019.21450151058	3	3	2	2
75029.65558912387	3	3	2	2
75040.09667673716	3	3	2	2
75050.53776435046	2	2	2	2
75060.97885196375	3	3	2	2
75071.41993957704	3	3	2	2
75081.86102719033	3	3	2	2
75092.30211480362	3	3	2	2
75102.74320241691	3	3	2	2
75113.18429003021	2	2	2	2
75123.6253776435	3	3	2	2
75134.0664652568	3	3	2	2
75144.50755287008	3	3	2	2
75154.94864048339	3	3	2	2
75165.38972809668	3	3	2	2
75175.83081570997	2	2	2	2
75186.27190332327	3	3	2	2
75196.71299093656	3	3	2	2
75207.15407854985	3	3	2	2
75217.59516616314	3	3	2	2
75228.03625377644	3	3	2	2
75238.47734138973	2	2	2	2
75248.91842900302	3	3	2	2
75259.35951661631	3	3	2	2
75269.8006042296	3	3	2	2
75280.2416918429	3	3	2	2
75290.68277945618	3	3	2	2
75301.12386706949	2	2	2	2
75311.56495468278	3	3	2	2
75322.00604229607	3	3	2	2
75332.44712990937	3	3	2	2
75342.88821752266	3	3	2	2
75353.32930513595	3	3	2	2
75363.77039274924	2	2	2	2
75374.21148036254	3	3	2	2
75384.65256797583	3	3	2	2
75395.09365558912	3	3	2	2
75405.53474320241	3	3	2	2
75415.97583081572	3	3	2	2
75426.41691842901	2	2	2	2
75436.8580060423	3	3	2	2
75447.29909365559	3	3	2	2
75457.74018126888	3	3	2	2
75468.18126888217	3	3	2	2
75478.62235649547	3	3	2	2
75489.06344410876	2	2	2	2
75499.50453172205	3	3	2	2
75509.94561933535	3	3	2	2
75520.38670694864	3	3	2	2
75530.82779456193	3	3	2	2
75541.26888217522	3	3	2	2
75551.70996978853	2	2	2	2
75562.15105740182	3	3	2	2
75572.5921450151	3	3	2	2
75583.0332326284	3	3	2	2
75593.47432024169	3	3	2	2
75603.91540785499	3	3	2	2
75614.35649546828	2	2	2	2
75624.79758308157	3	3	2	2
75635.23867069486	3	3	2	2
75645.67975830815	3	3	2	2
75656.12084592145	3	3	2	2
75666.56193353474	3	3	2	2
75677.00302114803	2	2	2	2
75687.44410876132	3	3	2	2
75697.88519637463	3	3	2	2
75708.32628398792	3	3	2	2
75718.7673716012	3	3	2	2
75729.20845921451	3	3	2	2
75739.6495468278	2	2	2	2
75750.09063444109	3	3	2	2
75760.53172205438	3	3	2	2
75770.97280966767	3	3	2	2
75781.41389728096	3	3	2	2
75791.85498489426	3	3	2	2
75802.29607250755	2	2	2	2
75812.73716012084	3	3	2	2
75823.17824773413	3	3	2	2
75833.61933534742	3	3	2	2
75844.06042296073	3	3	2	2
75854.50151057402	3	3	2	2
75864.9425981873	2	2	2	2
75875.38368580061	3	3	2	2
75885.8247734139	3	3	2	2
75896.26586102719	3	3	2	2
75906.70694864048	3	3	2	2
75917.14803625378	3	3	2	2
75927.58912386707	2	2	2	2
75938.03021148036	3	3	2	2
75948.47129909365	3	3	2	2
75958.91238670694	3	3	2	2
75969.35347432023	3	3	2	2
75979.79456193354	3	3	2	2
75990.23564954683	2	2	2	2
76000.67673716012	3	3	2	2
76011.1178247734	3	3	2	2
76021.55891238671	3	3	2	2
76032.0	3	3	2	2
76042.44108761329	3	3	2	2
76052.8821752266	2	2	2	2
76063.32326283988	3	3	2	2
76073.76435045317	3	3	2	2
76084.20543806646	3	3	2	2
76094.64652567977	3	3	2	2
76105.08761329306	3	3	2	2
76115.52870090635	2	2	2	2
76125.96978851964	3	3	2	2
76136.41087613293	3	3	2	2
76146.85196374622	3	3	2	2
76157.2930513595	3	3	2	2
76167.73413897281	3	3	2	2
76178.1752265861	2	2	2	2
76188.61631419939	3	3	2	2
76199.0574018127	3	3	2	2
76209.49848942598	3	3	2	2
76219.93957703927	3	3	2	2
76230.38066465256	3	3	2	2
76240.82175226587	2	2	2	2
76251.26283987916	3	3	2	2
76261.70392749245	3	3	2	2
76272.14501510575	3	3	2	2
76282.58610271904	3	3	2	2
76293.02719033233	3	3	2	2
76303.46827794562	2	2	2	2
76313.90936555891	3	3	2	2
76324.3504531722	3	3	2	2
76334.79154078549	3	3	2	2
76345.2326283988	3	3	2	2
76355.67371601208	3	3	2	2
76366.11480362537	2	2	2	2
76376.55589123866	3	3	2	2
76386.99697885197	3	3	2	2
76397.43806646526	3	3	2	2
76407.87915407855	3	3	2	2
76418.32024169185	3	3	2	2
76428.76132930514	2	2	2	2
76439.20241691843	3	3	2	2
76449.64350453172	3	3	2	2
76460.08459214502	3	3	2	2
76470.52567975831	3	3	2	2
76480.9667673716	3	3	2	2
76491.4078549849	2	2	2	2
