Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube-m04
37192.833987374164	4	4	4	4
37207.57549906159	3	2	2	2
37222.317010749015	3	3	3	3
37237.05852243644	3	3	2	2
37251.80003412387	4	3	3	3
37266.5415458113	3	2	2	2
37281.283057498724	3	3	3	2
37296.02456918615	3	3	2	2
37310.766080873575	3	2	2	2
37325.507592561	2	2	2	1
37340.249104248425	2	2	2	2
37354.99061593585	3	3	3	2
37369.732127623276	3	3	2	2
37384.4736393107	3	2	2	2
37399.21515099813	2	2	2	1
37413.95666268555	2	1	1	1
37428.69817437298	3	3	3	3
37443.4396860604	2	2	2	1
37458.18119774783	4	3	3	3
37472.92270943525	3	2	2	2
37487.66422112268	2	2	2	2
37502.405732810104	2	2	2	2
37517.14724449753	2	2	2	2
37531.888756184955	2	2	2	2
37546.63026787238	3	3	3	3
37561.3717795598	2	2	2	2
37576.113291247224	2	2	1	1
37590.85480293465	2	2	1	1
37605.596314622075	3	3	2	2
37620.3378263095	3	3	3	2
37635.079337996925	3	2	2	2
37649.82084968435	3	2	2	2
37664.562361371776	3	3	3	2
37679.3038730592	3	3	3	2
37694.04538474663	4	4	3	3
37708.78689643405	3	3	3	2
37723.52840812148	3	3	3	2
37738.2699198089	3	2	2	2
37753.01143149633	3	2	2	2
37767.752943183754	2	2	1	1
37782.49445487118	2	2	2	1
37797.235966558605	3	2	2	2
37811.97747824603	2	2	2	2
37826.718989933455	2	2	1	1
37841.46050162088	2	2	2	2
37856.202013308306	2	2	2	1
37870.94352499573	3	3	2	2
37885.68503668316	3	3	3	3
37900.42654837058	3	2	2	2
37915.168060058015	2	2	2	2
37929.90957174544	2	2	2	2
37944.651083432866	2	2	1	1
37959.39259512029	3	3	2	2
37974.134106807716	3	3	2	2
37988.87561849514	3	3	3	3
38003.61713018257	3	3	2	2
38018.35864186999	3	2	2	2
38033.10015355742	3	2	2	2
38047.84166524484	2	2	2	2
38062.58317693227	3	3	2	2
38077.324688619694	3	3	3	2
38092.06620030712	3	3	2	2
38106.807711994545	3	3	2	2
38121.54922368196	2	2	2	2
38136.29073536939	3	3	3	2
38151.03224705681	3	3	3	2
38165.77375874424	3	3	3	2
38180.515270431664	3	3	3	2
38195.25678211909	4	4	4	3
38209.998293806515	3	3	3	3
38224.73980549394	3	3	3	2
38239.481317181366	4	4	3	3
38254.22282886879	3	2	2	2
38268.96434055622	2	2	2	1
38283.70585224364	3	3	2	2
38298.44736393107	3	2	2	2
38313.18887561849	2	2	2	1
38327.93038730592	3	2	2	2
38342.67189899334	4	3	3	3
38357.41341068077	3	3	3	3
38372.154922368194	3	3	2	2
38386.89643405562	3	2	2	2
38401.637945743045	2	2	2	2
38416.37945743047	3	3	3	3
38431.120969117896	3	3	2	2
38445.86248080532	4	4	4	3
38460.603992492746	3	3	3	3
38475.34550418017	3	3	2	2
38490.0870158676	3	3	3	2
38504.82852755502	3	2	2	2
38519.57003924245	3	3	3	3
38534.31155092987	2	2	2	1
38549.0530626173	3	3	3	2
38563.794574304724	3	3	2	2
38578.53608599216	3	3	3	3
38593.27759767958	3	3	3	2
38608.01910936701	2	2	2	2
38622.76062105443	2	2	2	1
38637.50213274186	3	3	3	3
38652.24364442928	3	3	3	2
38666.98515611671	3	3	2	2
38681.726667804134	3	3	2	2
38696.46817949155	3	3	3	3
38711.20969117898	3	2	2	2
38725.9512028664	3	3	3	2
38740.69271455383	3	3	2	2
38755.434226241254	3	3	3	3
38770.17573792868	4	3	3	3
38784.917249616105	3	3	2	2
38799.65876130353	2	2	2	1
38814.400272990955	2	2	1	1
38829.14178467838	2	2	1	1
38843.883296365806	2	2	2	1
38858.62480805323	2	2	2	2
38873.36631974066	3	3	2	2
38888.10783142808	3	3	3	2
38902.84934311551	3	2	2	2
38917.59085480293	3	2	2	2
38932.33236649036	3	2	2	2
38947.07387817778	3	2	2	2
38961.81538986521	3	3	3	3
38976.556901552634	3	3	2	2
38991.29841324006	3	3	2	2
39006.039924927485	3	2	2	2
39020.78143661491	3	3	2	2
39035.522948302336	3	3	3	3
39050.26445998976	4	3	3	3
39065.00597167719	3	3	2	2
39079.74748336461	3	3	3	3
39094.48899505204	3	3	2	2
39109.23050673946	3	3	3	3
39123.97201842689	3	3	2	2
39138.71353011431	2	2	1	1
39153.45504180174	3	2	2	2
39168.196553489164	3	3	3	2
39182.93806517659	3	3	2	2
39197.679576864015	3	3	2	2
39212.42108855144	2	2	2	1
39227.162600238866	2	2	2	2
39241.9041119263	2	2	2	2
39256.64562361372	3	3	2	2
39271.38713530114	2	2	2	1
39286.12864698857	4	3	3	3
39300.87015867599	3	3	3	2
39315.61167036342	2	2	2	2
39330.35318205084	4	3	3	3
39345.09469373827	4	4	3	3
39359.836205425694	3	3	3	2
39374.57771711312	3	2	2	2
39389.319228800545	4	3	3	3
39404.06074048797	4	4	3	3
39418.802252175396	3	2	2	2
39433.54376386282	3	2	2	2
39448.285275550246	2	2	1	1
39463.02678723767	2	2	2	1
39477.7682989251	3	2	2	2
39492.50981061252	2	2	2	1
39507.25132229995	3	3	3	3
39521.99283398737	3	3	3	2
39536.7343456748	2	2	2	2
39551.475857362224	3	3	3	2
39566.21736904965	3	2	2	2
39580.958880737075	2	2	2	2
39595.7003924245	3	3	3	3
39610.441904111925	3	3	3	3
39625.18341579935	3	2	2	2
39639.924927486776	3	3	3	2
39654.6664391742	4	4	3	3
39669.40795086163	2	2	2	1
39684.14946254905	3	3	3	3
39698.89097423648	4	3	3	3
39713.6324859239	4	3	3	3
39728.37399761133	3	3	2	2
39743.115509298754	3	3	2	2
39757.85702098618	4	4	3	3
39772.598532673604	3	3	3	3
39787.34004436103	4	4	4	4
39802.081556048455	4	3	3	3
39816.82306773588	3	3	2	2
39831.564579423306	4	4	3	3
39846.30609111073	3	3	2	2
39861.04760279816	3	3	3	3
39875.78911448558	3	3	3	3
39890.53062617301	3	2	2	2
39905.27213786043	3	3	3	3
39920.01364954786	3	3	3	3
39934.75516123528	3	2	2	2
39949.49667292271	2	2	2	1
39964.238184610134	3	3	2	2
39978.97969629756	3	2	2	2
39993.721207984985	3	3	3	2
40008.46271967241	2	2	2	2
40023.204231359836	2	2	2	1
40037.94574304726	2	2	2	2
40052.68725473469	3	3	3	3
40067.42876642211	3	3	3	3
40082.17027810954	4	4	3	3
40096.91178979696	4	3	3	3
40111.65330148439	2	2	2	2
40126.39481317181	3	3	2	2
40141.13632485924	3	3	3	2
40155.877836546664	3	2	2	2
40170.61934823409	3	2	2	2
40185.360859921515	3	3	2	2
40200.10237160894	4	3	3	3
40214.843883296366	3	3	3	3
40229.58539498379	3	2	2	2
40244.32690667122	2	2	1	1
40259.06841835864	3	2	2	2
40273.80993004607	3	3	3	2
40288.55144173349	3	3	3	2
40303.29295342092	3	3	2	2
40318.03446510834	3	3	3	2
40332.77597679577	3	2	2	2
40347.517488483194	3	3	2	2
40362.25900017062	3	3	2	2
40377.000511858045	3	3	3	2
40391.74202354547	3	3	3	2
40406.483535232896	3	3	2	2
40421.22504692032	2	2	2	2
40435.966558607746	3	3	3	2
40450.70807029517	3	3	2	2
40465.4495819826	3	3	2	2
40480.19109367002	3	2	2	2
40494.93260535745	3	2	2	2
40509.67411704487	2	2	2	1
40524.4156287323	2	2	1	1
40539.157140419724	3	3	3	3
40553.89865210715	3	3	2	2
40568.640163794575	3	2	2	2
40583.381675482	3	3	3	2
40598.123187169425	3	3	3	2
40612.86469885685	4	3	3	3
40627.606210544276	3	3	2	2
40642.3477222317	2	2	2	1
40657.08923391913	3	2	2	2
40671.83074560655	3	2	2	2
40686.57225729398	2	2	2	1
40701.3137689814	3	3	3	3
40716.05528066883	3	3	2	2
40730.796792356254	3	3	3	2
40745.53830404368	4	3	3	3
40760.279815731104	3	3	3	2
40775.02132741853	2	2	2	2
40789.762839105955	2	1	1	1
40804.50435079338	2	2	2	2
40819.245862480806	3	3	3	2
40833.98737416823	3	3	3	3
40848.72888585566	3	3	2	2
40863.47039754308	2	2	2	2
40878.21190923051	3	3	3	3
40892.95342091793	3	3	2	2
40907.69493260536	3	3	2	2
40922.43644429278	3	3	3	3
40937.17795598021	2	2	2	2
40951.919467667634	2	2	2	2
40966.66097935506	3	3	2	2
40981.402491042485	2	2	2	1
40996.14400272991	2	1	1	1
41010.885514417336	2	2	2	2
41025.62702610476	3	3	2	2
41040.36853779219	2	2	2	2
41055.11004947961	3	3	3	3
41069.85156116704	3	2	2	2
41084.59307285446	3	2	2	2
41099.33458454189	3	3	2	2
41114.07609622931	2	2	2	1
41128.81760791674	2	2	1	1
41143.559119604164	3	3	3	3
41158.30063129159	3	3	3	2
41173.042142979015	3	2	2	2
41187.78365466644	2	2	2	1
41202.525166353866	3	2	2	2
41217.26667804129	2	2	1	1
41232.00818972872	4	3	3	3
41246.74970141614	3	3	2	2
41261.49121310357	3	3	3	2
41276.23272479099	4	3	3	3
41290.97423647842	4	3	3	3
41305.71574816584	3	3	2	2
41320.45725985327	2	2	2	2
41335.198771540694	2	2	2	2
41349.94028322812	2	2	2	1
41364.681794915545	2	2	2	2
41379.42330660297	3	3	3	2
41394.164818290395	3	3	2	2
41408.90632997782	3	3	3	3
41423.647841665246	4	3	3	3
41438.38935335267	3	3	3	2
41453.1308650401	3	2	2	2
41467.87237672752	3	3	2	2
41482.61388841495	2	2	2	1
41497.35540010237	3	2	2	2
41512.09691178979	3	2	2	2
41526.83842347722	3	2	2	2
41541.57993516464	4	3	3	3
41556.321446852075	3	2	2	2
41571.0629585395	2	2	2	1
41585.804470226925	3	3	2	2
41600.54598191435	2	2	2	2
41615.287493601776	2	2	2	1
41630.0290052892	3	3	2	2
41644.77051697663	3	3	3	3
41659.51202866405	3	3	2	2
41674.25354035148	4	3	3	3
41688.9950520389	3	3	3	2
41703.73656372633	3	3	3	2
41718.478075413754	3	3	2	2
41733.21958710118	4	4	3	3
41747.961098788604	3	3	3	2
41762.70261047603	4	3	3	3
41777.444122163455	4	3	3	3
41792.18563385088	3	3	2	2
41806.927145538306	2	2	2	2
41821.66865722573	3	3	3	2
41836.41016891316	3	2	2	2
41851.15168060058	2	2	2	2
41865.89319228801	3	2	2	2
41880.63470397543	3	3	3	2
41895.37621566286	2	2	2	2
41910.11772735028	4	4	3	3
41924.85923903771	4	3	3	3
41939.600750725134	2	2	2	2
41954.34226241256	3	3	3	3
41969.083774099985	3	3	2	2
41983.82528578741	3	3	3	3
41998.566797474836	4	4	4	3
42013.30830916226	4	3	3	3
42028.04982084969	2	2	2	2
42042.79133253711	3	2	2	2
42057.53284422454	2	2	2	2
42072.274355911955	3	3	3	2
42087.01586759938	2	2	2	2
42101.757379286806	2	2	2	2
42116.49889097423	2	2	2	1
42131.24040266166	2	2	2	2
42145.98191434908	2	2	2	1
42160.72342603651	3	3	2	2
42175.46493772393	3	3	3	3
42190.20644941136	3	3	2	2
42204.94796109879	2	2	2	2
42219.689472786216	2	2	2	1
42234.43098447364	3	3	2	2
42249.17249616107	3	3	3	3
42263.91400784849	4	4	3	3
42278.65551953592	3	3	3	2
42293.39703122334	4	3	3	3
42308.13854291077	4	4	3	3
42322.880054598194	3	3	3	2
42337.62156628562	4	3	3	3
42352.363077973045	3	2	2	2
42367.10458966047	2	2	2	1
42381.846101347895	2	2	2	1
42396.58761303532	2	2	2	2
42411.329124722746	3	2	2	2
42426.07063641017	2	2	2	1
42440.8121480976	3	3	2	2
42455.55365978502	2	2	2	1
42470.29517147245	3	2	2	2
42485.03668315987	4	3	3	3
42499.7781948473	3	3	3	3
42514.519706534724	4	3	3	3
42529.26121822215	3	3	2	2
42544.002729909575	3	3	2	2
42558.744241597	3	3	3	2
42573.485753284425	3	2	2	2
42588.22726497185	3	2	2	2
42602.968776659276	2	1	1	1
42617.7102883467	3	2	2	2
42632.45180003413	3	2	2	2
42647.193311721545	2	2	2	2
42661.93482340897	3	3	3	3
42676.676335096396	3	3	2	2
42691.41784678382	3	3	3	3
42706.15935847125	3	2	2	2
42720.90087015867	3	2	2	2
42735.6423818461	1	1	1	1
42750.38389353352	3	3	3	2
42765.12540522095	2	2	1	1
42779.86691690837	2	2	2	2
42794.6084285958	3	2	2	2
42809.349940283224	2	2	2	2
42824.09145197065	2	2	2	1
42838.832963658075	3	3	2	2
42853.5744753455	4	4	3	3
42868.315987032925	3	3	3	2
42883.05749872036	3	3	2	2
42897.79901040778	2	2	2	2
42912.54052209521	2	2	2	1
42927.282033782634	3	2	2	2
42942.02354547006	3	3	3	3
42956.765057157485	2	2	1	1
42971.50656884491	3	3	2	2
42986.248080532336	3	2	2	2
43000.98959221976	2	2	1	1
43015.73110390719	3	3	2	2
43030.47261559461	2	2	2	2
43045.21412728204	2	2	2	2
43059.95563896946	3	2	2	2
43074.69715065689	2	2	2	2
43089.43866234431	2	2	2	2
43104.18017403174	2	2	2	2
43118.921685719164	3	2	2	2
43133.66319740659	3	3	3	2
43148.404709094015	3	3	3	3
43163.14622078144	3	2	2	2
43177.887732468866	2	2	2	1
43192.62924415629	2	2	2	2
43207.37075584371	3	3	3	3
43222.11226753114	3	2	2	2
43236.85377921856	2	2	2	2
43251.59529090599	2	2	2	1
43266.33680259341	2	2	2	2
43281.07831428084	2	2	2	1
43295.81982596826	2	2	2	1
43310.561337655694	2	2	2	2
43325.30284934311	1	1	1	1
43340.044361030545	1	1	1	1
43354.78587271796	3	2	2	2
43369.527384405395	2	2	2	1
43384.26889609281	3	3	3	2
43399.010407780246	3	3	2	2
43413.751919467664	3	2	2	2
43428.4934311551	2	2	2	1
43443.234942842515	3	2	2	2
43457.97645452995	3	2	2	2
43472.717966217366	3	2	2	2
43487.45947790479	2	2	2	2
43502.20098959222	2	2	1	1
43516.94250127964	2	1	1	1
43531.684012967075	2	2	2	2
43546.42552465449	3	2	2	2
43561.167036341925	2	2	1	1
43575.90854802934	2	2	2	2
43590.650059716776	3	3	3	3
43605.391571404194	3	2	2	2
43620.13308309163	3	2	2	2
43634.874594779045	2	2	1	1
43649.61610646648	2	2	2	2
43664.357618153896	4	3	3	3
43679.09912984133	4	3	3	3
43693.840641528746	3	3	3	3
43708.58215321618	3	3	3	3
43723.3236649036	3	3	3	2
43738.06517659103	3	3	2	2
43752.80668827845	3	3	2	2
43767.54819996588	2	2	2	2
43782.2897116533	2	2	2	2
43797.03122334073	3	3	3	2
43811.77273502815	3	2	2	2
43826.51424671558	3	2	2	2
43841.255758403	4	3	3	3
43855.99727009043	3	2	2	2
43870.73878177785	3	2	2	2
43885.48029346528	3	3	3	2
43900.2218051527	2	2	2	2
43914.963316840134	3	3	3	2
43929.70482852755	3	3	3	3
43944.446340214985	3	3	2	2
43959.1878519024	2	2	2	1
43973.929363589836	3	2	2	2
43988.670875277254	3	3	3	2
44003.41238696469	4	4	4	3
44018.153898652105	1	1	1	1
44032.89541033954	2	2	2	1
44047.636922026955	2	1	1	1
44062.37843371438	2	2	2	1
44077.119945401806	3	2	2	2
44091.86145708923	4	4	3	3
44106.60296877666	3	2	2	2
44121.34448046408	3	3	3	3
44136.08599215151	3	3	2	2
44150.82750383893	3	2	2	2
44165.56901552636	3	2	2	2
44180.310527213784	3	3	2	2
44195.05203890121	2	2	2	1
44209.793550588634	3	3	3	2
44224.53506227607	3	3	2	2
44239.276573963485	3	3	3	2
44254.01808565092	3	2	2	2
44268.759597338336	3	3	2	2
44283.50110902577	3	2	2	2
44298.24262071319	2	2	2	2
44312.98413240062	2	2	1	1
44327.72564408804	4	3	3	3
44342.46715577547	3	3	2	2
44357.20866746289	3	2	2	2
44371.95017915032	4	3	3	3
44386.69169083774	4	4	3	3
44401.43320252517	3	3	3	2
44416.17471421259	3	3	3	3
44430.91622590002	3	3	3	2
44445.65773758744	3	3	3	3
44460.39924927487	3	3	2	2
44475.14076096229	3	2	2	2
44489.882272649724	2	2	2	2
44504.62378433714	2	2	2	1
44519.365296024574	2	2	1	1
44534.10680771199	3	2	2	2
44548.848319399425	1	1	1	1
44563.58983108684	2	2	2	1
44578.331342774276	2	2	2	1
44593.072854461694	2	2	1	1
44607.81436614913	2	2	2	1
44622.555877836545	4	3	3	3
44637.29738952397	3	3	3	3
44652.038901211396	2	2	2	2
44666.78041289882	2	2	2	2
44681.521924586246	3	3	2	2
44696.26343627367	2	2	2	2
44711.0049479611	3	3	3	3
44725.74645964852	3	3	2	2
44740.48797133595	3	3	3	2
44755.22948302337	3	3	2	2
44769.9709947108	2	2	2	1
44784.712506398224	4	3	3	3
44799.45401808565	2	2	2	2
44814.195529773075	3	2	2	2
44828.9370414605	3	3	2	2
44843.678553147925	2	2	2	2
44858.42006483536	2	2	2	2
44873.161576522776	3	3	3	2
44887.90308821021	3	3	2	2
44902.64459989763	3	3	2	2
44917.38611158506	4	3	3	3
44932.12762327248	3	3	2	2
44946.86913495991	3	2	2	2
44961.61064664733	3	3	3	3
44976.35215833476	3	2	2	2
44991.09367002218	4	3	3	3
45005.83518170961	3	2	2	2
45020.57669339703	2	2	2	2
45035.31820508446	3	3	3	3
45050.05971677188	3	3	3	3
45064.80122845931	3	2	2	2
45079.54274014673	2	2	2	2
45094.284251834164	3	3	2	2
45109.02576352158	2	2	2	2
45123.767275209015	3	3	3	3
45138.50878689643	3	3	3	2
45153.250298583866	3	3	3	3
45167.99181027128	3	3	2	2
45182.73332195871	3	3	2	2
45197.474833646134	2	2	2	2
45212.21634533356	2	2	2	1
45226.957857020985	3	3	3	3
45241.69936870841	3	3	3	3
45256.440880395836	3	3	3	3
45271.18239208326	3	2	2	2
45285.92390377069	3	2	2	2
45300.66541545811	2	2	2	1
45315.40692714554	3	3	2	2
45330.14843883296	3	3	2	2
45344.88995052039	2	2	2	1
45359.63146220781	3	3	2	2
45374.37297389524	3	2	2	2
45389.114485582664	3	2	2	2
45403.85599727009	3	3	3	2
45418.597508957515	2	2	2	1
45433.33902064494	3	3	2	2
45448.080532332366	3	3	3	2
45462.82204401979	2	2	2	2
45477.56355570722	3	3	3	2
45492.30506739464	3	3	3	3
45507.04657908207	4	4	4	3
45521.78809076949	4	4	3	3
45536.52960245692	3	3	2	2
45551.27111414435	2	2	2	2
45566.01262583177	3	3	2	2
45580.7541375192	3	3	3	3
45595.49564920662	3	2	2	2
45610.23716089405	3	3	2	2
45624.97867258147	3	3	2	2
45639.7201842689	3	3	2	2
45654.46169595632	4	4	3	3
45669.20320764375	3	3	3	2
45683.94471933117	3	3	3	2
45698.686231018604	2	2	2	2
45713.42774270602	2	2	2	2
45728.169254393455	2	2	2	2
45742.91076608087	3	3	2	2
45757.65227776829	3	2	2	2
45772.393789455724	3	3	2	2
45787.13530114314	3	3	3	3
45801.876812830575	2	2	2	2
45816.61832451799	2	2	2	1
45831.359836205425	3	3	3	3
45846.10134789285	3	3	2	2
45860.842859580276	2	2	2	2
45875.5843712677	3	3	3	2
45890.32588295513	3	3	3	2
45905.06739464255	2	2	2	2
45919.80890632998	2	2	2	2
45934.5504180174	2	2	2	1
45949.29192970483	3	3	3	2
45964.033441392254	2	2	2	2
45978.77495307968	2	2	2	2
45993.516464767104	2	2	1	1
46008.25797645453	3	3	3	2
46022.999488141955	2	2	2	2
46037.74099982938	3	3	3	2
46052.482511516806	2	2	2	1
46067.22402320423	3	3	3	2
46081.96553489166	3	2	2	2
46096.70704657908	2	2	2	1
46111.44855826651	3	3	2	2
46126.19006995393	3	3	2	2
46140.93158164136	3	2	2	2
46155.67309332878	2	2	2	1
46170.41460501621	2	1	1	1
46185.15611670364	3	2	2	2
46199.89762839106	4	4	3	3
46214.63914007849	3	2	2	2
46229.38065176591	3	2	2	2
46244.12216345334	4	4	3	3
46258.86367514076	3	3	3	2
46273.605186828194	2	2	2	1
46288.34669851561	4	4	4	3
46303.088210203045	3	3	3	3
46317.82972189046	3	2	2	2
46332.57123357788	2	2	2	2
46347.31274526531	2	2	2	1
46362.05425695273	3	3	2	2
46376.795768640164	2	2	2	1
46391.53728032758	2	2	2	2
46406.278792015015	2	2	2	1
46421.02030370243	3	2	2	2
46435.761815389866	2	2	1	1
46450.503327077284	2	2	2	1
46465.24483876472	2	2	2	2
46479.986350452135	2	2	2	2
46494.72786213957	3	3	3	2
46509.46937382699	3	3	2	2
46524.21088551442	2	2	2	2
46538.95239720184	3	3	2	2
46553.69390888927	2	1	1	1
46568.435420576694	3	2	2	2
46583.17693226412	2	2	1	1
46597.918443951545	3	3	3	2
46612.65995563897	2	2	2	2
46627.401467326396	3	3	2	2
46642.14297901382	2	2	1	1
46656.884490701246	3	3	2	2
46671.62600238867	2	2	1	1
46686.3675140761	2	2	2	2
46701.10902576352	2	2	1	1
46715.85053745095	4	3	3	3
46730.59204913837	3	3	3	3
46745.3335608258	3	3	2	2
46760.075072513224	3	3	3	2
46774.81658420065	4	4	4	3
46789.558095888075	3	3	3	3
46804.2996075755	3	3	3	2
46819.041119262925	4	4	3	3
46833.78263095035	2	2	1	1
46848.524142637776	2	2	2	2
46863.2656543252	3	2	2	2
46878.00716601262	2	2	2	2
46892.74867770005	3	3	3	2
46907.49018938747	3	3	3	3
46922.2317010749	2	2	2	1
46936.97321276232	2	2	2	1
46951.714724449754	2	2	2	2
46966.45623613717	2	1	1	1
46981.197747824604	3	3	2	2
46995.93925951202	3	3	3	2
47010.680771199455	3	3	3	3
47025.42228288687	3	3	3	2
47040.163794574306	2	2	1	1
47054.905306261724	2	1	1	1
47069.64681794916	2	2	1	1
47084.388329636575	3	2	2	2
47099.12984132401	3	3	3	3
47113.871353011426	3	2	2	2
47128.61286469886	2	2	2	2
47143.354376386276	2	2	1	1
47158.09588807371	2	2	2	2
47172.837399761134	2	2	2	2
47187.57891144856	2	2	2	2
47202.320423135985	2	2	2	2
47217.06193482341	4	3	3	3
47231.803446510836	3	3	2	2
47246.54495819826	3	2	2	2
47261.28646988569	3	2	2	2
47276.02798157311	3	3	3	2
47290.76949326054	3	3	3	3
47305.51100494796	3	3	3	3
47320.25251663539	3	3	2	2
47334.99402832281	3	3	2	2
47349.73554001024	3	2	2	2
47364.477051697664	3	3	2	2
47379.21856338509	3	3	3	2
47393.960075072515	3	3	2	2
47408.70158675994	2	2	2	2
47423.443098447366	3	3	3	3
47438.18461013479	2	2	2	1
47452.92612182221	2	2	2	2
47467.66763350964	3	3	3	2
47482.40914519706	3	3	2	2
47497.15065688449	2	2	2	2
47511.89216857191	2	2	2	1
47526.63368025934	3	3	2	2
47541.37519194676	3	3	3	3
47556.116703634194	2	2	1	1
47570.85821532161	2	2	1	1
47585.599727009045	2	1	1	1
47600.34123869646	3	3	2	2
47615.082750383895	2	1	1	1
47629.82426207131	2	2	2	1
47644.565773758746	3	2	2	2
47659.307285446164	2	2	2	1
47674.0487971336	2	2	1	1
47688.790308821015	2	2	2	2
47703.53182050845	3	3	3	2
47718.273332195866	3	3	2	2
47733.0148438833	3	3	3	3
47747.75635557072	4	4	4	3
47762.49786725815	4	3	3	3
47777.23937894557	4	3	3	3
47791.980890633	4	3	3	3
47806.72240232042	3	3	3	3
47821.46391400785	3	2	2	2
47836.205425695276	3	3	3	3
47850.9469373827	3	3	3	3
47865.68844907013	4	3	3	3
47880.42996075755	2	2	2	2
47895.17147244498	3	2	2	2
47909.9129841324	3	2	2	2
47924.65449581983	3	3	3	3
47939.396007507254	3	2	2	2
47954.13751919468	3	2	2	2
47968.879030882104	3	2	2	2
47983.62054256953	2	2	2	2
47998.362054256955	2	2	2	1
48013.10356594438	2	2	2	2
48027.8450776318	2	2	2	1
48042.58658931923	2	2	2	2
48057.32810100665	2	2	2	2
48072.06961269408	4	4	3	3
48086.8111243815	3	3	3	3
48101.55263606893	4	3	3	3
48116.29414775635	3	3	3	2
48131.03565944378	2	2	2	2
48145.7771711312	3	3	2	2
48160.518682818634	3	2	2	2
48175.26019450605	3	3	2	2
48190.001706193485	2	2	2	2
48204.7432178809	2	2	1	1
48219.484729568336	3	3	3	2
48234.226241255754	3	3	3	3
48248.96775294319	2	2	2	1
48263.709264630605	2	2	2	1
48278.45077631804	3	2	2	2
48293.192288005455	2	2	2	1
48307.93379969289	2	2	2	2
48322.675311380306	3	2	2	2
48337.41682306774	3	3	3	3
48352.15833475516	3	3	3	2
48366.89984644259	3	3	2	2
48381.64135813001	3	3	2	2
48396.38286981744	2	2	2	2
48411.12438150486	2	2	2	2
48425.86589319229	3	3	3	2
48440.60740487971	3	3	3	3
48455.34891656714	3	3	3	2
48470.09042825456	2	2	2	2
48484.83193994199	3	3	3	2
48499.57345162942	3	2	2	2
48514.31496331684	3	3	2	2
48529.05647500427	3	3	2	2
48543.797986691694	3	3	2	2
48558.53949837912	3	3	2	2
48573.28101006654	3	2	2	2
48588.02252175397	3	2	2	2
48602.76403344139	4	3	3	3
48617.50554512882	3	3	3	3
48632.24705681624	3	3	2	2
48646.98856850367	2	2	2	1
48661.73008019109	2	2	2	2
48676.47159187852	3	3	3	3
48691.21310356594	3	3	2	2
48705.95461525337	3	3	2	2
48720.69612694079	4	3	3	3
48735.437638628224	3	3	2	2
48750.17915031564	4	3	3	3
48764.920662003075	3	3	3	3
48779.66217369049	3	2	2	2
48794.403685377925	2	2	2	2
48809.14519706534	2	2	2	2
48823.886708752776	2	2	2	2
48838.628220440194	4	3	3	3
48853.36973212763	4	4	4	3
48868.111243815045	2	2	2	2
48882.85275550248	2	2	2	2
48897.594267189896	3	3	3	3
48912.33577887733	3	3	2	2
48927.07729056475	3	2	2	2
48941.81880225218	3	2	2	2
48956.5603139396	2	2	2	2
48971.30182562703	3	3	3	3
48986.04333731445	3	3	3	2
49000.78484900188	3	3	2	2
49015.5263606893	4	4	3	3
49030.26787237673	2	2	1	1
49045.00938406415	2	2	2	2
49059.75089575158	4	4	3	3
49074.492407439	3	3	3	3
49089.23391912643	3	3	2	2
49103.97543081385	3	3	2	2
49118.71694250128	2	2	2	2
49133.4584541887	3	3	3	3
49148.19996587613	3	3	2	2
49162.94147756356	4	3	3	3
49177.68298925098	3	3	2	2
49192.42450093841	3	2	2	2
49207.16601262583	3	2	2	2
49221.90752431326	3	2	2	2
49236.64903600068	2	2	2	1
49251.39054768811	3	3	3	2
49266.13205937553	2	2	2	2
49280.87357106296	4	4	3	3
49295.61508275038	3	3	3	3
49310.35659443781	2	2	2	1
49325.09810612523	3	3	2	2
49339.839617812664	1	1	1	1
49354.58112950008	1	1	1	1
49369.322641187515	2	2	2	1
49384.06415287493	3	3	3	2
49398.805664562366	3	2	2	2
49413.547176249784	3	3	3	3
49428.288687937216	3	3	3	2
49443.030199624634	3	2	2	2
49457.77171131207	3	3	3	2
49472.513222999485	4	4	3	3
49487.25473468692	3	3	3	3
49501.996246374336	2	2	2	2
49516.73775806177	3	3	3	2
49531.47926974919	2	2	2	2
49546.22078143662	4	3	3	3
49560.96229312404	4	4	3	3
49575.70380481147	2	2	2	1
49590.44531649889	2	2	2	2
49605.18682818632	3	2	2	2
49619.92833987374	2	2	2	1
49634.66985156117	4	3	3	3
49649.41136324859	3	3	3	2
49664.15287493602	3	3	3	2
49678.89438662344	3	3	2	2
49693.63589831087	4	3	3	3
49708.37740999829	3	3	3	3
49723.11892168572	2	1	1	1
49737.86043337314	4	3	3	3
49752.60194506057	4	4	4	3
49767.34345674799	3	3	3	2
49782.08496843542	3	3	3	2
49796.82648012284	3	3	2	2
49811.56799181027	2	1	1	1
49826.3095034977	4	4	4	4
49841.05101518512	3	3	3	2
49855.79252687255	3	3	2	2
49870.53403855997	3	3	2	2
49885.2755502474	2	2	2	2
49900.01706193482	3	2	2	2
