Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube-m04
38588.33510074231	4	3	3	3
38603.60551431601	3	2	2	2
38618.87592788971	3	2	2	2
38634.14634146341	3	3	3	2
38649.41675503711	3	2	2	2
38664.68716861081	3	2	2	2
38679.95758218452	3	3	3	2
38695.22799575822	4	4	3	3
38710.49840933192	4	4	3	3
38725.76882290562	3	3	3	3
38741.03923647932	3	3	3	3
38756.30965005302	3	2	2	2
38771.58006362672	3	3	2	2
38786.85047720042	3	3	3	2
38802.120890774124	4	3	3	3
38817.391304347824	2	2	2	2
38832.661717921525	3	2	2	2
38847.932131495225	3	2	2	2
38863.20254506893	3	3	2	2
38878.47295864263	3	3	3	2
38893.74337221633	3	3	2	2
38909.01378579003	2	2	2	1
38924.284199363734	3	2	2	2
38939.554612937434	3	2	2	2
38954.825026511135	3	3	2	2
38970.095440084835	4	3	3	3
38985.365853658535	3	3	3	3
39000.636267232236	2	2	2	2
39015.906680805936	4	3	3	3
39031.17709437964	3	3	2	2
39046.44750795334	3	3	3	2
39061.717921527044	4	3	3	3
39076.988335100745	3	3	3	3
39092.258748674445	3	3	3	3
39107.529162248145	4	4	4	3
39122.799575821846	4	3	3	3
39138.069989395546	4	4	3	3
39153.34040296925	4	3	3	3
39168.61081654295	4	4	4	3
39183.88123011665	3	3	3	3
39199.15164369035	3	3	3	2
39214.42205726405	3	2	2	2
39229.69247083775	3	3	3	3
39244.96288441145	2	2	2	1
39260.233297985156	3	3	3	3
39275.50371155886	3	3	3	3
39290.77412513256	3	3	3	3
39306.04453870626	3	3	2	2
39321.31495227996	3	2	2	2
39336.58536585366	4	4	3	3
39351.85577942736	2	2	2	2
39367.12619300106	2	1	1	1
39382.39660657476	2	1	1	1
39397.66702014846	2	1	1	1
39412.93743372216	2	2	1	1
39428.20784729586	3	3	3	3
39443.47826086956	3	3	3	2
39458.74867444327	3	3	2	2
39474.01908801697	4	4	3	3
39489.28950159067	3	3	3	2
39504.55991516437	4	4	3	3
39519.83032873807	4	4	4	4
39535.10074231177	2	2	2	2
39550.37115588548	3	3	3	2
39565.64156945917	3	3	2	2
39580.91198303287	3	2	2	2
39596.18239660657	2	2	2	2
39611.45281018027	2	2	2	1
39626.72322375397	2	2	2	2
39641.99363732768	3	3	3	2
39657.26405090138	3	3	3	2
39672.53446447508	2	2	2	2
39687.80487804878	3	3	3	2
39703.07529162248	3	3	3	3
39718.34570519618	2	2	2	2
39733.61611876988	3	3	3	3
39748.88653234359	3	3	3	3
39764.15694591729	3	3	2	2
39779.42735949099	4	3	3	3
39794.69777306469	3	2	2	2
39809.96818663838	3	3	2	2
39825.238600212084	2	2	2	1
39840.50901378579	2	2	1	1
39855.77942735949	2	2	1	1
39871.04984093319	3	3	2	2
39886.32025450689	2	2	1	1
39901.59066808059	2	2	2	2
39916.86108165429	3	2	2	2
39932.13149522799	3	3	2	2
39947.4019088017	2	2	2	2
39962.6723223754	3	3	3	2
39977.9427359491	3	3	3	3
39993.2131495228	3	3	2	2
40008.4835630965	3	2	2	2
40023.7539766702	3	3	3	2
40039.0243902439	3	2	2	2
40054.294803817604	4	3	3	3
40069.565217391304	4	4	4	4
40084.835630965004	3	3	3	3
40100.106044538705	3	2	2	2
40115.376458112405	2	2	2	2
40130.64687168611	2	1	1	1
40145.91728525981	4	3	3	3
40161.18769883351	3	3	3	2
40176.458112407214	4	3	3	3
40191.728525980914	3	3	3	3
40206.998939554614	3	2	2	2
40222.269353128315	2	2	2	1
40237.539766702015	2	2	1	1
40252.810180275716	4	3	3	3
40268.080593849416	4	3	3	3
40283.351007423116	3	2	2	2
40298.62142099682	4	3	3	3
40313.89183457052	3	3	2	2
40329.162248144225	3	3	3	2
40344.432661717925	2	2	2	1
40359.703075291625	3	3	3	2
40374.973488865326	4	4	3	3
40390.243902439026	4	4	3	3
40405.514316012726	3	3	3	2
40420.78472958643	3	3	3	3
40436.05514316013	4	4	4	3
40451.32555673383	3	3	3	2
40466.59597030753	4	3	3	3
40481.86638388123	3	3	2	2
40497.13679745493	3	2	2	2
40512.40721102863	3	2	2	2
40527.67762460234	2	2	2	1
40542.94803817604	4	3	3	3
40558.21845174974	3	3	2	2
40573.48886532344	3	3	2	2
40588.75927889714	3	3	2	2
40604.02969247084	3	3	3	3
40619.30010604454	3	2	2	2
40634.57051961824	3	3	2	2
40649.84093319194	3	3	3	3
40665.11134676564	2	2	2	2
40680.38176033934	2	1	1	1
40695.65217391304	2	2	2	2
40710.92258748674	2	2	2	1
40726.19300106045	3	3	3	3
40741.46341463415	3	3	2	2
40756.73382820785	3	2	2	2
40772.00424178155	2	2	2	2
40787.27465535525	2	2	1	1
40802.54506892895	3	3	2	2
40817.81548250265	3	3	2	2
40833.08589607635	3	3	2	2
40848.35630965005	4	3	3	3
40863.62672322375	3	3	2	2
40878.89713679745	3	3	3	3
40894.16755037115	3	3	3	3
40909.43796394486	4	3	3	3
40924.70837751856	3	3	2	2
40939.97879109226	2	2	2	1
40955.24920466596	2	2	2	1
40970.51961823966	3	2	2	2
40985.79003181336	3	3	3	2
41001.06044538706	3	3	2	2
41016.33085896076	2	2	2	2
41031.60127253446	3	2	2	2
41046.87168610816	3	2	2	2
41062.14209968186	3	3	3	3
41077.412513255564	2	2	2	2
41092.682926829264	3	3	3	2
41107.95334040297	3	2	2	2
41123.22375397667	3	3	3	2
41138.49416755037	3	2	2	2
41153.76458112407	2	2	2	1
41169.03499469777	3	2	2	2
41184.30540827147	3	3	3	2
41199.575821845174	3	3	2	2
41214.846235418874	2	2	2	1
41230.116648992574	2	2	2	1
41245.387062566275	3	2	2	2
41260.657476139975	2	2	2	1
41275.927889713676	3	2	2	2
41291.198303287376	3	3	3	2
41306.46871686108	4	3	3	3
41321.739130434784	3	3	3	2
41337.009544008484	4	4	4	4
41352.279957582185	3	3	3	2
41367.550371155885	3	2	2	2
41382.820784729585	3	3	3	2
41398.09119830329	3	3	3	3
41413.36161187699	3	2	2	2
41428.63202545069	3	2	2	2
41443.90243902439	4	3	3	3
41459.17285259809	2	2	2	2
41474.44326617179	3	3	3	2
41489.71367974549	3	2	2	2
41504.984093319195	3	2	2	2
41520.254506892896	3	3	3	2
41535.524920466596	3	3	3	3
41550.7953340403	3	3	3	2
41566.065747614	3	3	2	2
41581.3361611877	3	3	2	2
41596.606574761405	2	2	2	2
41611.876988335105	2	2	2	1
41627.147401908805	3	2	2	2
41642.417815482506	3	3	3	2
41657.688229056206	2	2	1	1
41672.95864262991	3	3	3	2
41688.2290562036	3	2	2	2
41703.49946977731	2	1	1	1
41718.76988335101	3	2	2	2
41734.04029692471	3	3	2	2
41749.31071049841	3	3	2	2
41764.58112407211	4	3	3	3
41779.85153764581	3	3	2	2
41795.12195121952	3	3	3	2
41810.39236479322	3	3	2	2
41825.66277836692	3	2	2	2
41840.93319194062	3	3	2	2
41856.20360551432	3	2	2	2
41871.47401908802	2	2	2	2
41886.74443266172	3	3	3	3
41902.01484623542	3	3	2	2
41917.28525980912	2	2	2	2
41932.55567338282	3	3	2	2
41947.82608695652	3	3	2	2
41963.09650053022	3	2	2	2
41978.36691410392	2	2	2	2
41993.63732767763	2	2	2	2
42008.90774125133	3	3	3	2
42024.17815482503	3	3	3	3
42039.44856839873	3	3	3	3
42054.71898197243	3	2	2	2
42069.98939554613	3	3	3	2
42085.25980911983	2	2	2	1
42100.53022269353	2	1	1	1
42115.80063626723	2	2	2	2
42131.07104984093	3	3	2	2
42146.34146341463	2	2	2	2
42161.61187698833	2	2	2	1
42176.88229056204	3	2	2	2
42192.15270413574	2	2	2	1
42207.42311770944	2	2	2	1
42222.69353128314	3	2	2	2
42237.96394485684	2	2	2	2
42253.23435843054	2	2	2	1
42268.50477200424	3	3	3	2
42283.77518557794	2	2	2	2
42299.04559915164	2	2	2	2
42314.31601272534	3	3	3	2
42329.58642629904	3	3	2	2
42344.856839872744	4	4	3	3
42360.127253446444	3	3	2	2
42375.39766702015	3	3	3	3
42390.66808059385	4	3	3	3
42405.93849416755	3	3	2	2
42421.20890774125	3	3	2	2
42436.47932131495	2	2	1	1
42451.74973488865	3	3	3	2
42467.020148462354	3	3	3	2
42482.290562036054	3	3	3	3
42497.560975609755	3	3	2	2
42512.831389183455	2	2	2	2
42528.101802757155	3	3	2	2
42543.372216330856	2	2	2	1
42558.642629904556	3	2	2	2
42573.913043478264	3	2	2	2
42589.183457051964	3	3	3	2
42604.453870625664	2	2	2	2
42619.724284199365	4	3	3	3
42634.994697773065	1	1	1	1
42650.265111346765	2	2	2	2
42665.535524920466	2	2	2	1
42680.805938494166	3	3	3	2
42696.07635206787	3	3	2	2
42711.34676564157	2	2	2	2
42726.61717921527	3	3	2	2
42741.88759278897	4	3	3	3
42757.15800636267	4	4	3	3
42772.428419936376	4	4	3	3
42787.698833510076	3	3	3	2
42802.969247083776	3	2	2	2
42818.23966065748	3	3	2	2
42833.51007423118	1	1	1	1
42848.78048780488	2	2	2	2
42864.05090137858	3	3	2	2
42879.32131495228	3	2	2	2
42894.59172852598	3	3	3	3
42909.86214209968	3	3	3	2
42925.13255567338	3	3	3	2
42940.40296924708	2	2	2	2
42955.67338282078	3	2	2	2
42970.94379639449	2	2	2	2
42986.21420996819	2	2	1	1
43001.48462354189	3	3	2	2
43016.75503711559	2	2	2	2
43032.02545068929	3	3	2	2
43047.29586426299	3	2	2	2
43062.5662778367	2	2	1	1
43077.8366914104	2	2	1	1
43093.10710498409	4	3	3	3
43108.37751855779	2	2	2	1
43123.64793213149	3	3	3	2
43138.91834570519	3	3	3	2
43154.1887592789	3	2	2	2
43169.4591728526	2	2	2	1
43184.7295864263	3	3	3	3
43200.0	3	3	3	2
43215.27041357371	3	2	2	2
43230.5408271474	2	2	2	2
43245.81124072111	2	2	2	2
43261.0816542948	2	2	2	1
43276.35206786851	3	2	2	2
43291.6224814422	2	2	2	1
43306.89289501591	2	2	2	2
43322.16330858961	2	2	2	2
43337.4337221633	2	1	1	1
43352.70413573701	2	2	1	1
43367.974549310704	3	2	2	2
43383.24496288441	3	3	3	3
43398.51537645812	3	3	3	2
43413.78579003181	4	3	3	3
43429.05620360552	3	3	2	2
43444.32661717921	2	2	2	2
43459.59703075292	2	2	2	2
43474.86744432661	2	2	2	2
43490.13785790032	3	3	2	2
43505.40827147402	4	3	3	3
43520.67868504772	3	3	3	2
43535.94909862142	3	3	3	3
43551.21951219512	2	2	2	2
43566.48992576882	2	2	2	2
43581.760339342516	3	3	3	2
43597.030752916224	4	3	3	3
43612.30116648993	3	3	3	2
43627.571580063624	3	3	3	3
43642.84199363733	2	2	2	1
43658.112407211025	3	2	2	2
43673.38282078473	2	2	2	2
43688.65323435843	2	2	2	2
43703.92364793213	2	2	2	1
43719.194061505834	3	3	3	2
43734.464475079534	3	3	3	3
43749.734888653235	3	3	3	2
43765.005302226935	2	2	1	1
43780.275715800635	2	2	1	1
43795.54612937434	2	2	1	1
43810.816542948036	2	2	1	1
43826.08695652174	2	2	2	2
43841.35737009544	4	3	3	3
43856.627783669144	3	3	3	3
43871.89819724284	3	3	3	3
43887.168610816545	3	3	3	2
43902.439024390245	3	3	3	3
43917.709437963946	4	4	4	3
43932.979851537646	4	3	3	3
43948.25026511135	2	2	2	2
43963.52067868505	3	3	3	3
43978.79109225875	3	2	2	2
43994.06150583245	3	3	3	3
44009.331919406155	3	2	2	2
44024.60233297985	3	3	2	2
44039.872746553556	3	2	2	2
44055.14316012725	3	3	2	2
44070.41357370096	3	2	2	2
44085.68398727466	3	3	2	2
44100.95440084836	3	2	2	2
44116.22481442206	3	3	2	2
44131.49522799576	3	3	3	3
44146.76564156946	4	3	3	3
44162.03605514316	3	3	3	2
44177.30646871686	4	3	3	3
44192.57688229057	4	3	3	3
44207.84729586426	4	4	4	3
44223.11770943797	2	2	2	2
44238.38812301166	4	3	3	3
44253.65853658537	3	3	3	2
44268.92895015906	3	2	2	2
44284.19936373277	3	3	3	3
44299.46977730647	3	2	2	2
44314.74019088017	3	3	3	3
44330.01060445387	4	3	3	3
44345.28101802757	3	3	2	2
44360.55143160127	3	3	2	2
44375.82184517498	3	2	2	2
44391.09225874867	3	3	3	2
44406.36267232238	3	3	2	2
44421.63308589607	3	2	2	2
44436.90349946978	2	2	2	1
44452.17391304347	3	3	2	2
44467.44432661718	2	2	2	2
44482.71474019089	3	3	2	2
44497.98515376458	3	3	2	2
44513.25556733828	3	3	3	2
44528.52598091198	3	2	2	2
44543.79639448568	2	2	2	2
44559.06680805938	2	2	2	2
44574.33722163308	3	2	2	2
44589.60763520679	2	2	2	1
44604.87804878048	3	2	2	2
44620.14846235419	2	2	2	2
44635.418875927884	4	4	3	3
44650.68928950159	4	4	3	3
44665.9597030753	4	3	3	3
44681.23011664899	3	3	3	2
44696.5005302227	4	4	3	3
44711.77094379639	3	3	3	3
44727.04135737009	3	3	2	2
44742.311770943794	3	3	3	3
44757.582184517494	3	3	2	2
44772.8525980912	3	3	3	2
44788.123011664895	4	3	3	3
44803.3934252386	3	3	2	2
44818.663838812296	3	3	3	3
44833.934252386	2	2	2	2
44849.204665959696	3	3	2	2
44864.475079533404	3	3	3	2
44879.74549310711	3	2	2	2
44895.015906680805	3	2	2	2
44910.28632025451	3	3	3	2
44925.556733828205	3	2	2	2
44940.82714740191	3	3	3	3
44956.09756097561	3	3	3	3
44971.36797454931	3	3	3	2
44986.638388123014	2	2	2	2
45001.90880169671	2	2	2	2
45017.179215270415	3	3	3	3
45032.44962884411	2	2	2	1
45047.720042417815	2	2	1	1
45062.99045599152	2	2	2	2
45078.260869565216	2	2	1	1
45093.531283138924	3	2	2	2
45108.80169671262	2	1	1	1
45124.072110286324	4	3	3	3
45139.34252386002	2	2	2	1
45154.612937433725	2	2	2	2
45169.883351007426	2	2	2	1
45185.153764581126	3	3	3	3
45200.424178154826	3	3	2	2
45215.69459172852	2	2	2	2
45230.96500530223	2	2	2	2
45246.23541887592	2	2	2	2
45261.50583244963	2	1	1	1
45276.776246023335	2	2	2	2
45292.04665959703	4	3	3	3
45307.317073170736	3	3	3	2
45322.58748674443	3	3	3	3
45337.85790031814	3	3	3	2
45353.12831389184	3	2	2	2
45368.39872746554	2	2	2	2
45383.66914103924	4	4	4	3
45398.93955461294	3	3	2	2
45414.20996818664	3	2	2	2
45429.48038176034	3	3	2	2
45444.75079533404	2	2	2	1
45460.02120890775	3	3	3	2
45475.29162248144	3	3	2	2
45490.56203605515	3	3	3	2
45505.83244962884	4	3	3	3
45521.10286320255	4	4	3	3
45536.37327677624	3	3	3	2
45551.64369034995	3	3	2	2
45566.91410392365	3	3	3	2
45582.18451749735	2	2	2	2
45597.45493107105	4	4	3	3
45612.72534464475	3	3	3	2
45627.99575821845	3	2	2	2
45643.26617179216	3	3	2	2
45658.53658536585	4	4	3	3
45673.80699893956	3	3	3	2
45689.07741251325	3	3	3	2
45704.34782608696	3	3	2	2
45719.61823966065	3	3	2	2
45734.88865323436	3	3	2	2
45750.15906680806	4	3	3	3
45765.42948038176	3	3	3	3
45780.69989395546	3	3	3	2
45795.97030752916	3	3	3	3
45811.24072110286	3	2	2	2
45826.51113467656	3	3	3	2
45841.78154825026	2	2	2	1
45857.05196182397	3	3	3	2
45872.32237539766	3	2	2	2
45887.59278897137	3	2	2	2
45902.863202545064	3	2	2	2
45918.13361611877	4	3	3	3
45933.40402969247	3	3	2	2
45948.67444326617	3	3	2	2
45963.94485683987	4	3	3	3
45979.21527041357	3	3	3	2
45994.485683987274	2	2	2	2
46009.756097560974	3	3	2	2
46025.026511134674	3	3	3	3
46040.29692470838	3	3	3	3
46055.567338282075	2	2	2	2
46070.83775185578	2	2	2	2
46086.108165429476	2	2	2	2
46101.37857900318	3	3	3	2
46116.64899257688	2	2	2	1
46131.919406150584	3	3	3	3
46147.189819724284	3	3	3	2
46162.460233297985	3	3	3	2
46177.730646871685	3	2	2	2
46193.001060445386	3	3	2	2
46208.271474019086	4	4	3	3
46223.54188759279	4	3	3	3
46238.81230116649	4	4	4	3
46254.082714740194	2	2	1	1
46269.35312831389	2	1	1	1
46284.623541887595	3	3	3	3
46299.89395546129	2	2	2	2
46315.164369034996	3	3	3	3
46330.4347826087	3	2	2	2
46345.705196182396	2	2	2	1
46360.975609756104	2	2	1	1
46376.2460233298	3	2	2	2
46391.5164369035	4	4	3	3
46406.7868504772	3	3	3	3
46422.0572640509	3	2	2	2
46437.327677624606	3	3	3	3
46452.5980911983	3	2	2	2
46467.86850477201	4	3	3	3
46483.1389183457	4	3	3	3
46498.40933191941	3	3	3	3
46513.6797454931	2	2	2	2
46528.95015906681	2	2	2	2
46544.220572640515	2	1	1	1
46559.49098621421	3	3	2	2
46574.761399787916	2	2	2	1
46590.03181336161	3	3	3	3
46605.30222693531	4	3	3	3
46620.57264050902	2	2	2	2
46635.84305408271	2	2	2	2
46651.11346765642	3	2	2	2
46666.38388123011	2	2	2	2
46681.65429480382	3	3	3	3
46696.92470837751	2	2	1	1
46712.19512195122	2	2	1	1
46727.46553552493	2	1	1	1
46742.73594909862	2	2	2	2
46758.00636267233	3	3	3	2
46773.27677624602	3	3	3	3
46788.54718981973	3	2	2	2
46803.81760339342	4	3	3	3
46819.08801696713	3	3	3	3
46834.35843054083	3	2	2	2
46849.62884411452	3	3	3	3
46864.89925768823	3	2	2	2
46880.16967126192	2	2	2	2
46895.44008483563	2	2	1	1
46910.71049840934	2	1	1	1
46925.98091198303	2	1	1	1
46941.25132555674	3	3	2	2
46956.52173913043	3	3	2	2
46971.79215270414	4	3	3	3
46987.06256627783	2	2	2	2
47002.33297985154	2	2	2	1
47017.60339342524	3	3	2	2
47032.87380699894	3	2	2	2
47048.14422057264	3	3	3	2
47063.41463414634	2	2	2	2
47078.68504772004	3	3	3	2
47093.955461293735	3	2	2	2
47109.22587486744	3	3	3	2
47124.49628844115	3	3	3	2
47139.766702014844	3	2	2	2
47155.03711558855	3	3	2	2
47170.307529162244	2	2	2	1
47185.57794273595	2	2	2	1
47200.84835630965	2	2	2	2
47216.11876988335	3	2	2	2
47231.38918345705	3	3	3	3
47246.65959703075	3	3	3	2
47261.930010604454	3	3	3	2
47277.200424178154	3	3	2	2
47292.470837751855	3	3	3	3
47307.74125132556	2	2	2	2
47323.011664899255	3	3	3	2
47338.28207847296	4	3	3	3
47353.552492046656	2	2	2	1
47368.82290562036	2	2	1	1
47384.09331919406	3	3	3	3
47399.363732767764	2	2	2	2
47414.634146341465	3	2	2	2
47429.904559915165	4	4	3	3
47445.174973488865	3	3	3	3
47460.445387062566	3	3	3	2
47475.715800636266	3	3	2	2
47490.986214209974	3	2	2	2
47506.25662778367	2	2	2	2
47521.527041357374	2	2	2	1
47536.79745493107	3	3	2	2
47552.067868504775	3	2	2	2
47567.33828207847	3	3	2	2
47582.608695652176	2	2	2	1
47597.879109225876	3	2	2	2
47613.14952279958	4	4	3	3
47628.41993637328	3	3	3	2
47643.69034994698	2	2	2	2
47658.96076352068	2	2	2	1
47674.23117709438	3	3	3	2
47689.50159066808	2	2	2	1
47704.772004241786	2	2	2	1
47720.04241781548	2	2	2	2
47735.31283138919	2	2	2	2
47750.58324496288	3	3	3	2
47765.85365853659	3	2	2	2
47781.12407211028	3	3	3	3
47796.39448568399	3	3	3	2
47811.66489925769	4	4	3	3
47826.93531283139	3	3	3	3
47842.20572640509	3	2	2	2
47857.47613997879	3	3	3	2
47872.74655355249	3	3	3	3
47888.0169671262	2	2	1	1
47903.28738069989	3	2	2	2
47918.5577942736	2	2	2	1
47933.82820784729	3	3	3	2
47949.098621421	2	2	2	2
47964.36903499469	3	3	3	3
47979.6394485684	3	3	2	2
47994.90986214211	3	3	2	2
48010.1802757158	3	3	2	2
48025.4506892895	3	3	3	2
48040.7211028632	2	2	2	2
48055.9915164369	4	4	3	3
48071.2619300106	2	2	2	2
48086.5323435843	3	3	2	2
48101.80275715801	2	2	2	2
48117.0731707317	3	3	3	2
48132.34358430541	3	2	2	2
48147.6139978791	4	3	3	3
48162.88441145281	3	3	3	2
48178.15482502652	3	2	2	2
48193.42523860021	2	2	2	1
48208.69565217392	2	2	1	1
48223.96606574761	3	3	3	2
48239.23647932132	3	3	2	2
48254.50689289501	3	2	2	2
48269.77730646871	3	3	3	2
48285.04772004242	3	2	2	2
48300.318133616114	3	3	2	2
48315.58854718982	3	2	2	2
48330.858960763515	3	2	2	2
48346.12937433722	3	3	3	2
48361.399787910916	2	2	2	1
48376.67020148462	1	1	1	1
48391.94061505833	3	2	2	2
48407.211028632024	2	2	2	2
48422.48144220573	4	4	3	3
48437.751855779425	3	3	3	3
48453.02226935313	4	3	3	3
48468.29268292683	3	3	3	3
48483.563096500526	3	3	2	2
48498.83351007423	3	3	3	2
48514.10392364793	3	3	2	2
48529.374337221634	2	2	1	1
48544.64475079533	2	2	2	2
48559.915164369035	2	2	2	2
48575.18557794274	3	2	2	2
48590.455991516435	2	2	2	2
48605.72640509014	4	3	3	3
48620.996818663836	3	3	3	3
48636.267232237544	2	2	2	2
48651.53764581124	2	2	2	2
48666.808059384944	3	2	2	2
48682.078472958645	3	2	2	2
48697.348886532345	2	2	2	2
48712.619300106046	3	3	3	3
48727.88971367974	3	3	3	3
48743.160127253446	3	3	3	2
48758.43054082714	4	3	3	3
48773.70095440085	3	2	2	2
48788.971367974555	4	4	3	3
48804.24178154825	3	2	2	2
48819.512195121955	4	4	4	3
48834.78260869565	3	3	3	3
48850.053022269356	4	4	3	3
48865.323435843056	4	3	3	3
48880.59384941676	3	3	3	2
48895.86426299046	3	3	3	2
48911.13467656416	4	3	3	3
48926.40509013786	3	3	3	2
48941.67550371156	2	2	2	1
48956.94591728526	4	3	3	3
48972.216330858966	2	2	2	1
48987.48674443266	4	4	3	3
49002.75715800637	4	3	3	3
49018.02757158006	3	3	3	3
49033.29798515377	3	3	3	2
49048.56839872746	4	3	3	3
49063.83881230117	2	2	2	2
49079.10922587487	4	4	4	3
49094.37963944857	3	2	2	2
49109.65005302227	2	2	2	2
49124.92046659597	3	3	3	2
49140.19088016967	2	2	1	1
49155.46129374338	3	3	2	2
49170.73170731707	3	2	2	2
49186.00212089078	3	2	2	2
49201.27253446447	2	2	2	2
49216.54294803818	4	4	4	3
49231.81336161187	3	3	3	2
49247.08377518558	3	2	2	2
49262.35418875928	2	2	2	2
49277.62460233298	2	2	2	2
49292.89501590668	2	2	2	1
49308.16542948038	1	1	1	1
49323.43584305408	2	2	2	2
49338.70625662778	4	3	3	3
49353.97667020148	2	2	2	2
49369.24708377519	3	3	2	2
49384.51749734888	3	2	2	2
49399.78791092259	2	2	2	1
49415.05832449628	3	2	2	2
49430.32873806999	3	2	2	2
49445.59915164369	3	3	3	2
49460.86956521739	2	2	2	1
49476.13997879109	2	2	1	1
49491.41039236479	3	2	2	2
49506.68080593849	4	3	3	3
49521.95121951219	3	3	3	3
49537.221633085894	3	3	3	2
49552.4920466596	3	3	3	3
49567.762460233294	3	3	3	3
49583.032873807	3	3	3	3
49598.303287380695	2	1	1	1
49613.5737009544	2	2	2	1
49628.844114528096	2	2	2	1
49644.1145281018	3	2	2	2
49659.384941675504	2	2	2	1
49674.655355249204	3	2	2	2
49689.925768822905	3	2	2	2
49705.196182396605	3	3	3	3
49720.466595970305	2	2	2	2
49735.73700954401	3	3	2	2
49751.007423117706	2	2	2	1
49766.27783669141	3	3	2	2
49781.54825026511	3	3	3	3
49796.818663838814	3	3	2	2
49812.08907741251	3	3	3	3
49827.359490986215	4	3	3	3
49842.62990455992	3	3	2	2
49857.900318133616	3	3	2	2
49873.17073170732	4	3	3	3
49888.441145281016	4	4	4	4
49903.71155885472	3	3	3	3
49918.98197242842	4	4	3	3
49934.25238600212	3	3	3	3
49949.522799575825	3	3	3	3
49964.79321314952	3	2	2	2
49980.063626723226	3	3	2	2
49995.33404029692	3	3	2	2
50010.60445387063	4	4	3	3
50025.87486744432	3	3	3	3
50041.14528101803	3	3	3	3
50056.415694591735	3	2	2	2
50071.68610816543	3	3	3	2
50086.956521739135	3	2	2	2
50102.22693531283	3	3	2	2
50117.497348886536	2	2	2	1
50132.76776246024	2	2	2	1
50148.03817603393	2	1	1	1
50163.30858960764	3	3	3	2
50178.57900318133	4	4	3	3
50193.84941675504	3	3	2	2
50209.11983032873	2	2	2	2
50224.39024390244	3	3	3	3
50239.660657476146	3	3	2	2
50254.93107104984	3	3	3	3
50270.20148462355	4	4	4	3
50285.47189819724	3	3	3	3
50300.74231177095	3	2	2	2
50316.01272534464	3	3	2	2
50331.28313891835	2	2	2	1
50346.55355249205	3	3	3	2
50361.82396606575	3	3	2	2
50377.09437963945	2	2	2	2
50392.36479321314	2	1	1	1
50407.63520678685	4	3	3	3
50422.90562036056	3	3	3	3
50438.17603393425	2	2	1	1
50453.44644750796	2	2	2	1
50468.71686108165	3	2	2	2
50483.98727465536	2	2	2	1
50499.25768822905	2	2	2	2
50514.52810180276	2	2	2	1
50529.79851537646	3	2	2	2
50545.06892895016	3	3	2	2
50560.33934252386	3	3	3	3
50575.60975609756	3	2	2	2
50590.88016967126	2	2	2	2
50606.150583244955	3	3	3	2
50621.42099681866	2	2	2	2
50636.69141039237	2	2	2	2
50651.96182396606	2	2	1	1
50667.23223753977	2	2	1	1
50682.502651113464	3	2	2	2
50697.77306468717	3	2	2	2
50713.04347826087	3	3	2	2
50728.31389183457	2	2	2	2
50743.58430540827	3	3	2	2
50758.85471898197	3	3	2	2
50774.12513255567	3	2	2	2
50789.39554612937	2	2	2	2
50804.665959703074	3	2	2	2
50819.93637327678	3	3	3	3
50835.206786850475	4	3	3	3
50850.47720042418	3	3	3	3
50865.747613997875	3	3	2	2
50881.01802757158	3	3	3	2
50896.288441145276	3	2	2	2
50911.558854718984	3	3	3	2
50926.829268292684	3	2	2	2
50942.099681866384	3	2	2	2
50957.370095440085	2	2	2	2
50972.640509013785	3	2	2	2
50987.910922587485	2	2	1	1
51003.18133616119	3	3	3	2
51018.451749734886	3	3	3	2
51033.722163308594	2	2	2	2
51048.99257688229	2	2	1	1
51064.262990455994	2	2	2	1
51079.53340402969	3	3	3	3
51094.803817603395	2	2	2	2
51110.074231177095	3	3	3	2
51125.344644750796	2	2	2	2
51140.615058324496	3	2	2	2
51155.8854718982	4	3	3	3
51171.1558854719	3	3	3	3
51186.4262990456	3	3	2	2
51201.6967126193	3	3	3	2
51216.967126193005	2	2	2	2
51232.2375397667	2	2	2	1
51247.507953340406	2	2	2	2
51262.7783669141	2	1	1	1
51278.04878048781	2	1	1	1
51293.3191940615	3	3	3	2
51308.58960763521	2	2	2	2
51323.86002120891	3	3	3	3
51339.13043478261	3	3	2	2
51354.40084835631	4	4	3	3
51369.67126193001	3	2	2	2
51384.94167550371	3	2	2	2
51400.21208907742	3	2	2	2
51415.48250265111	3	3	3	2
51430.75291622482	3	3	3	3
51446.02332979851	3	3	3	2
51461.29374337222	3	3	3	2
51476.56415694591	3	3	3	3
51491.83457051962	3	3	3	2
51507.10498409333	3	3	3	3
51522.37539766702	2	2	2	1
51537.64581124072	3	3	2	2
51552.91622481442	4	4	3	3
51568.18663838812	4	4	4	3
51583.45705196182	4	3	3	3
51598.72746553552	3	3	3	2
51613.99787910923	4	3	3	3
51629.26829268292	2	2	2	1
51644.53870625663	3	3	2	2
51659.80911983032	3	3	2	2
51675.07953340403	3	3	2	2
51690.34994697774	4	4	3	3
51705.62036055143	2	2	2	2
51720.89077412514	3	3	3	2
51736.16118769883	2	2	2	2
51751.43160127254	4	3	3	3
51766.70201484623	3	3	3	3
