Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube-m02	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube-m03	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube-m04
33767.53795586164	1	1	1	1
33781.06119893567	1	1	1	1
33794.584442009706	4	4	4	4
33808.107685083734	1	1	1	1
33821.63092815777	1	1	1	1
33835.15417123181	1	1	1	1
33848.677414305836	1	1	1	1
33862.20065737987	1	1	1	1
33875.7239004539	4	4	4	4
33889.24714352794	1	1	1	1
33902.77038660197	1	1	1	1
33916.29362967601	1	1	1	1
33929.81687275004	1	1	1	1
33943.340115824074	1	1	1	1
33956.86335889811	4	4	4	4
33970.38660197214	1	1	1	1
33983.909845046175	1	1	1	1
33997.433088120204	1	1	1	1
34010.95633119424	1	1	1	1
34024.47957426827	1	1	1	1
34038.002817342305	4	4	4	4
34051.52606041634	1	1	1	1
34065.04930349037	1	1	1	1
34078.57254656441	1	1	1	1
34092.09578963844	1	1	1	1
34105.61903271248	1	1	1	1
34119.14227578651	4	4	4	4
34132.665518860544	1	1	1	1
34146.18876193458	1	1	1	1
34159.71200500861	1	1	1	1
34173.235248082645	1	1	1	1
34186.758491156674	1	1	1	1
34200.28173423071	4	4	4	4
34213.80497730474	1	1	1	1
34227.328220378775	1	1	1	1
34240.85146345281	1	1	1	1
34254.37470652684	1	1	1	1
34267.897949600876	1	1	1	1
34281.42119267491	4	4	4	4
34294.94443574894	1	1	1	1
34308.46767882298	1	1	1	1
34321.99092189701	1	1	1	1
34335.51416497105	1	1	1	1
34349.03740804508	1	1	1	1
34362.560651119114	4	4	4	4
34376.08389419314	1	1	1	1
34389.60713726718	1	1	1	1
34403.13038034121	1	1	1	1
34416.653623415245	1	1	1	1
34430.17686648928	1	1	1	1
34443.70010956331	4	4	4	4
34457.223352637346	1	1	1	1
34470.746595711375	1	1	1	1
34484.26983878541	1	1	1	1
34497.79308185945	1	1	1	1
34511.31632493348	1	1	1	1
34524.83956800751	4	4	4	4
34538.36281108155	1	1	1	1
34551.886054155584	1	1	1	1
34565.40929722961	1	1	1	1
34578.93254030365	1	1	1	1
34592.45578337768	1	1	1	1
34605.979026451714	4	4	4	4
34619.50226952575	1	1	1	1
34633.02551259978	1	1	1	1
34646.548755673815	1	1	1	1
34660.071998747844	1	1	1	1
34673.59524182188	1	1	1	1
34687.11848489592	4	4	4	4
34700.641727969945	1	1	1	1
34714.16497104398	1	1	1	1
34727.68821411802	1	1	1	1
34741.211457192054	1	1	1	1
34754.73470026608	1	1	1	1
34768.25794334012	4	4	4	4
34781.78118641415	1	1	1	1
34795.304429488184	1	1	1	1
34808.82767256221	1	1	1	1
34822.35091563625	1	1	1	1
34835.874158710285	1	1	1	1
34849.397401784314	4	4	4	4
34862.92064485835	1	1	1	1
34876.44388793238	1	1	1	1
34889.967131006415	1	1	1	1
34903.49037408045	1	1	1	1
34917.01361715449	1	1	1	1
34930.536860228516	4	4	4	4
34944.06010330255	1	1	1	1
34957.58334637659	1	1	1	1
34971.10658945062	1	1	1	1
34984.62983252465	1	1	1	1
34998.15307559868	1	1	1	1
35011.67631867272	4	4	4	4
35025.199561746755	1	1	1	1
35038.72280482078	1	1	1	1
35052.24604789482	1	1	1	1
35065.76929096885	1	1	1	1
35079.292534042885	1	1	1	1
35092.81577711692	4	4	4	4
35106.33902019095	1	1	1	1
35119.862263264986	1	1	1	1
35133.38550633902	1	1	1	1
35146.90874941306	1	1	1	1
35160.43199248709	1	1	1	1
35173.95523556112	4	4	4	4
35187.47847863515	1	1	1	1
35201.00172170919	1	1	1	1
35214.524964783224	1	1	1	1
35228.04820785725	1	1	1	1
35241.57145093129	1	1	1	1
35255.09469400532	4	4	4	4
35268.617937079354	1	1	1	1
35282.14118015338	1	1	1	1
35295.66442322742	1	1	1	1
35309.187666301455	1	1	1	1
35322.71090937549	1	1	1	1
35336.23415244953	4	4	4	4
35349.75739552356	1	1	1	1
35363.28063859759	1	1	1	1
35376.80388167162	1	1	1	1
35390.32712474566	1	1	1	1
35403.850367819694	1	1	1	1
35417.37361089372	4	4	4	4
35430.89685396776	1	1	1	1
35444.42009704179	1	1	1	1
35457.943340115824	1	1	1	1
35471.46658318985	1	1	1	1
35484.98982626389	1	1	1	1
35498.513069337925	4	4	4	4
35512.03631241196	1	1	1	1
35525.55955548599	1	1	1	1
35539.082798560026	1	1	1	1
35552.60604163406	1	1	1	1
35566.12928470809	1	1	1	1
35579.65252778213	4	4	4	4
35593.175770856156	1	1	1	1
35606.69901393019	1	1	1	1
35620.22225700423	1	1	1	1
35633.74550007826	1	1	1	1
35647.26874315229	1	1	1	1
35660.79198622632	4	4	4	4
35674.31522930036	1	1	1	1
35687.838472374395	1	1	1	1
35701.361715448424	1	1	1	1
35714.88495852246	1	1	1	1
35728.408201596496	1	1	1	1
35741.93144467053	4	4	4	4
35755.45468774456	1	1	1	1
35768.9779308186	1	1	1	1
35782.501173892626	1	1	1	1
35796.02441696666	1	1	1	1
35809.5476600407	1	1	1	1
35823.07090311473	4	4	4	4
35836.59414618876	1	1	1	1
35850.11738926279	1	1	1	1
35863.64063233683	1	1	1	1
35877.16387541086	1	1	1	1
35890.68711848489	1	1	1	1
35904.21036155893	4	4	4	4
35917.733604632966	1	1	1	1
35931.256847706994	1	1	1	1
35944.78009078103	1	1	1	1
35958.30333385507	1	1	1	1
35971.826576929096	1	1	1	1
35985.34982000313	4	4	4	4
35998.87306307717	1	1	1	1
36012.3963061512	1	1	1	1
36025.91954922523	1	1	1	1
36039.44279229926	1	1	1	1
36052.9660353733	1	1	1	1
36066.48927844733	4	4	4	4
36080.01252152136	1	1	1	1
36093.5357645954	1	1	1	1
36107.05900766943	1	1	1	1
36120.582250743464	1	1	1	1
36134.1054938175	1	1	1	1
36147.62873689154	4	4	4	4
36161.151979965565	1	1	1	1
36174.6752230396	1	1	1	1
36188.19846611364	1	1	1	1
36201.72170918767	1	1	1	1
36215.2449522617	1	1	1	1
36228.76819533573	4	4	4	4
36242.29143840977	1	1	1	1
36255.8146814838	1	1	1	1
36269.33792455783	1	1	1	1
36282.86116763186	1	1	1	1
36296.3844107059	1	1	1	1
36309.907653779934	4	4	4	4
36323.43089685397	1	1	1	1
36336.954139928	1	1	1	1
36350.477383002035	1	1	1	1
36364.00062607607	1	1	1	1
36377.5238691501	1	1	1	1
36391.047112224136	4	4	4	4
36404.57035529817	1	1	1	1
36418.0935983722	1	1	1	1
36431.61684144624	1	1	1	1
36445.140084520266	1	1	1	1
36458.6633275943	1	1	1	1
36472.18657066833	4	4	4	4
36485.70981374237	1	1	1	1
36499.2330568164	1	1	1	1
36512.75629989044	1	1	1	1
36526.27954296447	1	1	1	1
36539.802786038505	1	1	1	1
36553.32602911254	4	4	4	4
36566.84927218657	1	1	1	1
36580.372515260606	1	1	1	1
36593.89575833464	1	1	1	1
36607.41900140867	1	1	1	1
36620.94224448271	1	1	1	1
36634.465487556736	4	4	4	4
36647.98873063077	1	1	1	1
36661.5119737048	1	1	1	1
36675.03521677884	1	1	1	1
36688.55845985287	1	1	1	1
36702.0817029269	1	1	1	1
36715.60494600094	4	4	4	4
36729.128189074974	1	1	1	1
36742.65143214901	1	1	1	1
36756.17467522304	1	1	1	1
36769.697918297075	1	1	1	1
36783.22116137111	1	1	1	1
36796.74440444514	4	4	4	4
36810.26764751918	1	1	1	1
36823.790890593205	1	1	1	1
36837.31413366724	1	1	1	1
36850.83737674127	1	1	1	1
36864.36061981531	1	1	1	1
36877.88386288934	4	4	4	4
36891.40710596337	1	1	1	1
36904.93034903741	1	1	1	1
36918.453592111444	1	1	1	1
36931.97683518547	1	1	1	1
36945.50007825951	1	1	1	1
36959.023321333545	4	4	4	4
36972.54656440758	1	1	1	1
36986.06980748161	1	1	1	1
36999.593050555646	1	1	1	1
37013.116293629675	1	1	1	1
37026.63953670371	1	1	1	1
37040.16277977774	4	4	4	4
37053.686022851776	1	1	1	1
37067.209265925805	1	1	1	1
37080.73250899984	1	1	1	1
37094.25575207388	1	1	1	1
37107.778995147906	1	1	1	1
37121.30223822194	4	4	4	4
37134.82548129598	1	1	1	1
37148.348724370015	1	1	1	1
37161.87196744404	1	1	1	1
37175.39521051808	1	1	1	1
37188.918453592116	1	1	1	1
37202.441696666145	4	4	4	4
37215.96493974018	1	1	1	1
37229.48818281421	1	1	1	1
37243.011425888246	1	1	1	1
37256.534668962275	1	1	1	1
37270.05791203631	1	1	1	1
37283.58115511035	4	4	4	4
37297.104398184376	1	1	1	1
37310.62764125841	1	1	1	1
37324.15088433245	1	1	1	1
37337.67412740648	1	1	1	1
37351.19737048051	1	1	1	1
37364.72061355455	4	4	4	4
37378.243856628585	1	1	1	1
37391.767099702614	1	1	1	1
37405.29034277665	1	1	1	1
37418.81358585068	1	1	1	1
37432.336828924716	1	1	1	1
37445.860071998744	4	4	4	4
37459.38331507278	1	1	1	1
37472.90655814682	1	1	1	1
37486.429801220846	1	1	1	1
37499.95304429488	1	1	1	1
37513.47628736891	1	1	1	1
37526.99953044295	4	4	4	4
37540.52277351698	1	1	1	1
37554.04601659102	1	1	1	1
37567.569259665055	1	1	1	1
37581.092502739084	1	1	1	1
37594.61574581312	1	1	1	1
37608.13898888715	4	4	4	4
37621.662231961185	1	1	1	1
37635.185475035214	1	1	1	1
37648.70871810925	1	1	1	1
37662.231961183286	1	1	1	1
37675.755204257315	1	1	1	1
37689.27844733135	4	4	4	4
37702.80169040538	1	1	1	1
37716.324933479416	1	1	1	1
37729.84817655345	1	1	1	1
37743.37141962749	1	1	1	1
37756.89466270152	1	1	1	1
37770.417905775554	4	4	4	4
37783.94114884959	1	1	1	1
37797.46439192362	1	1	1	1
37810.987634997655	1	1	1	1
37824.510878071684	1	1	1	1
37838.03412114572	1	1	1	1
37851.55736421975	4	4	4	4
37865.080607293785	1	1	1	1
37878.60385036782	1	1	1	1
37892.12709344185	1	1	1	1
37905.650336515886	1	1	1	1
37919.17357958992	1	1	1	1
37932.69682266395	4	4	4	4
37946.22006573799	1	1	1	1
37959.74330881202	1	1	1	1
37973.26655188606	1	1	1	1
37986.78979496009	1	1	1	1
38000.313038034124	1	1	1	1
38013.83628110815	4	4	4	4
38027.35952418219	1	1	1	1
38040.88276725622	1	1	1	1
38054.406010330255	1	1	1	1
38067.92925340429	1	1	1	1
38081.45249647832	1	1	1	1
38094.975739552356	4	4	4	4
38108.498982626385	1	1	1	1
38122.02222570042	1	1	1	1
38135.54546877446	1	1	1	1
38149.06871184849	1	1	1	1
38162.59195492252	1	1	1	1
38176.11519799656	4	4	4	4
38189.638441070594	1	1	1	1
38203.16168414462	1	1	1	1
38216.68492721866	1	1	1	1
38230.20817029269	1	1	1	1
38243.731413366724	1	1	1	1
38257.25465644076	4	4	4	4
38270.77789951479	1	1	1	1
38284.301142588825	1	1	1	1
38297.824385662854	1	1	1	1
38311.34762873689	1	1	1	1
38324.87087181093	1	1	1	1
38338.394114884955	4	4	4	4
38351.91735795899	1	1	1	1
38365.44060103303	1	1	1	1
38378.963844107064	1	1	1	1
38392.48708718109	1	1	1	1
38406.01033025513	1	1	1	1
38419.53357332916	4	4	4	4
38433.056816403194	1	1	1	1
38446.58005947723	1	1	1	1
38460.10330255126	1	1	1	1
38473.626545625295	1	1	1	1
38487.149788699324	1	1	1	1
38500.67303177336	4	4	4	4
38514.19627484739	1	1	1	1
38527.719517921425	1	1	1	1
38541.24276099546	1	1	1	1
38554.7660040695	1	1	1	1
38568.289247143526	1	1	1	1
38581.81249021756	4	4	4	4
38595.3357332916	1	1	1	1
38608.85897636563	1	1	1	1
38622.38221943966	1	1	1	1
38635.90546251369	1	1	1	1
38649.42870558773	1	1	1	1
38662.951948661765	4	4	4	4
38676.47519173579	1	1	1	1
38689.99843480983	1	1	1	1
38703.52167788386	1	1	1	1
38717.044920957895	1	1	1	1
38730.56816403193	1	1	1	1
38744.09140710596	4	4	4	4
38757.614650179996	1	1	1	1
38771.13789325403	1	1	1	1
38784.66113632807	1	1	1	1
38798.1843794021	1	1	1	1
38811.70762247613	1	1	1	1
38825.23086555016	4	4	4	4
38838.7541086242	1	1	1	1
38852.277351698234	1	1	1	1
38865.80059477226	1	1	1	1
38879.3238378463	1	1	1	1
38892.84708092033	1	1	1	1
38906.370323994364	4	4	4	4
38919.89356706839	1	1	1	1
38933.41681014243	1	1	1	1
38946.940053216465	1	1	1	1
38960.4632962905	1	1	1	1
38973.98653936454	1	1	1	1
38987.50978243857	4	4	4	4
39001.0330255126	1	1	1	1
39014.55626858663	1	1	1	1
39028.07951166067	1	1	1	1
39041.602754734704	1	1	1	1
39055.12599780873	1	1	1	1
39068.64924088277	4	4	4	4
39082.1724839568	1	1	1	1
39095.695727030834	1	1	1	1
39109.21897010486	1	1	1	1
39122.7422131789	1	1	1	1
39136.265456252935	1	1	1	1
39149.78869932697	4	4	4	4
39163.311942401	1	1	1	1
39176.835185475036	1	1	1	1
39190.35842854907	1	1	1	1
39203.8816716231	1	1	1	1
39217.40491469714	1	1	1	1
39230.92815777117	4	4	4	4
39244.4514008452	1	1	1	1
39257.97464391924	1	1	1	1
39271.49788699327	1	1	1	1
39285.0211300673	1	1	1	1
39298.54437314133	1	1	1	1
39312.06761621537	4	4	4	4
39325.590859289405	1	1	1	1
39339.11410236343	1	1	1	1
39352.63734543747	1	1	1	1
39366.160588511506	1	1	1	1
39379.68383158554	1	1	1	1
39393.20707465957	4	4	4	4
39406.73031773361	1	1	1	1
39420.253560807636	1	1	1	1
39433.77680388167	1	1	1	1
39447.30004695571	1	1	1	1
39460.82329002974	1	1	1	1
39474.34653310377	4	4	4	4
39487.8697761778	1	1	1	1
39501.39301925184	1	1	1	1
39514.91626232587	1	1	1	1
39528.4395053999	1	1	1	1
39541.96274847394	1	1	1	1
39555.485991547976	4	4	4	4
39569.009234622004	1	1	1	1
39582.53247769604	1	1	1	1
39596.05572077008	1	1	1	1
39609.578963844106	1	1	1	1
39623.10220691814	1	1	1	1
39636.62544999218	4	4	4	4
39650.14869306621	1	1	1	1
39663.67193614024	1	1	1	1
39677.19517921427	1	1	1	1
39690.71842228831	1	1	1	1
39704.24166536234	1	1	1	1
39717.76490843637	4	4	4	4
39731.28815151041	1	1	1	1
39744.81139458444	1	1	1	1
39758.334637658474	1	1	1	1
39771.85788073251	1	1	1	1
39785.38112380655	1	1	1	1
39798.904366880575	4	4	4	4
39812.42760995461	1	1	1	1
39825.95085302865	1	1	1	1
39839.47409610268	1	1	1	1
39852.99733917671	1	1	1	1
39866.52058225074	1	1	1	1
39880.04382532478	4	4	4	4
39893.56706839881	1	1	1	1
39907.09031147284	1	1	1	1
39920.61355454688	1	1	1	1
39934.13679762091	1	1	1	1
39947.660040694944	1	1	1	1
39961.18328376898	4	4	4	4
39974.70652684301	1	1	1	1
39988.229769917045	1	1	1	1
40001.75301299108	1	1	1	1
40015.27625606512	1	1	1	1
40028.799499139146	1	1	1	1
40042.32274221318	4	4	4	4
40055.84598528721	1	1	1	1
40069.36922836125	1	1	1	1
40082.892471435276	1	1	1	1
40096.41571450931	1	1	1	1
40109.93895758334	1	1	1	1
40123.46220065738	4	4	4	4
40136.98544373141	1	1	1	1
40150.50868680544	1	1	1	1
40164.03192987948	1	1	1	1
40177.555172953515	1	1	1	1
40191.07841602755	1	1	1	1
40204.60165910158	4	4	4	4
40218.124902175616	1	1	1	1
40231.64814524965	1	1	1	1
40245.17138832368	1	1	1	1
40258.69463139772	1	1	1	1
40272.217874471746	1	1	1	1
40285.74111754578	4	4	4	4
40299.26436061981	1	1	1	1
40312.78760369385	1	1	1	1
40326.31084676788	1	1	1	1
40339.83408984191	1	1	1	1
40353.35733291595	1	1	1	1
40366.880575989984	4	4	4	4
40380.40381906402	1	1	1	1
40393.92706213805	1	1	1	1
40407.450305212085	1	1	1	1
40420.97354828612	1	1	1	1
40434.49679136015	1	1	1	1
40448.02003443419	4	4	4	4
40461.543277508215	1	1	1	1
40475.06652058225	1	1	1	1
40488.58976365628	1	1	1	1
40502.11300673032	1	1	1	1
40515.63624980435	1	1	1	1
40529.15949287838	4	4	4	4
40542.68273595242	1	1	1	1
40556.205979026454	1	1	1	1
40569.72922210048	1	1	1	1
40583.25246517452	1	1	1	1
40596.775708248555	1	1	1	1
40610.29895132259	4	4	4	4
40623.82219439662	1	1	1	1
40637.345437470656	1	1	1	1
40650.868680544685	1	1	1	1
40664.39192361872	1	1	1	1
40677.91516669275	1	1	1	1
40691.438409766786	4	4	4	4
40704.96165284082	1	1	1	1
40718.48489591485	1	1	1	1
40732.00813898889	1	1	1	1
40745.531382062916	1	1	1	1
40759.05462513695	1	1	1	1
40772.57786821099	4	4	4	4
40786.101111285025	1	1	1	1
40799.62435435905	1	1	1	1
40813.14759743309	1	1	1	1
40826.670840507126	1	1	1	1
40840.194083581155	1	1	1	1
40853.71732665519	4	4	4	4
40867.24056972922	1	1	1	1
40880.763812803256	1	1	1	1
40894.287055877285	1	1	1	1
40907.81029895132	1	1	1	1
40921.33354202536	1	1	1	1
40934.856785099386	4	4	4	4
40948.38002817342	1	1	1	1
40961.90327124746	1	1	1	1
40975.42651432149	1	1	1	1
40988.94975739552	1	1	1	1
41002.47300046956	1	1	1	1
41015.996243543595	4	4	4	4
41029.519486617624	1	1	1	1
41043.04272969166	1	1	1	1
41056.56597276569	1	1	1	1
41070.089215839726	1	1	1	1
41083.612458913754	1	1	1	1
41097.13570198779	4	4	4	4
41110.65894506183	1	1	1	1
41124.182188135856	1	1	1	1
41137.70543120989	1	1	1	1
41151.22867428392	1	1	1	1
41164.75191735796	1	1	1	1
41178.27516043199	4	4	4	4
41191.79840350603	1	1	1	1
41205.32164658006	1	1	1	1
41218.844889654094	1	1	1	1
41232.36813272813	1	1	1	1
41245.89137580216	1	1	1	1
41259.414618876195	4	4	4	4
41272.937861950224	1	1	1	1
41286.46110502426	1	1	1	1
41299.984348098296	1	1	1	1
41313.507591172325	1	1	1	1
41327.03083424636	1	1	1	1
41340.55407732039	4	4	4	4
41354.077320394426	1	1	1	1
41367.60056346846	1	1	1	1
41381.1238065425	1	1	1	1
41394.64704961653	1	1	1	1
41408.170292690564	1	1	1	1
41421.6935357646	4	4	4	4
41435.21677883863	1	1	1	1
41448.740021912665	1	1	1	1
41462.263264986694	1	1	1	1
41475.78650806073	1	1	1	1
41489.309751134766	1	1	1	1
41502.832994208795	4	4	4	4
41516.35623728283	1	1	1	1
41529.87948035686	1	1	1	1
41543.402723430896	1	1	1	1
41556.92596650493	1	1	1	1
41570.44920957896	1	1	1	1
41583.972452653	4	4	4	4
41597.49569572703	1	1	1	1
41611.01893880107	1	1	1	1
41624.5421818751	1	1	1	1
41638.065424949134	1	1	1	1
41651.58866802316	1	1	1	1
41665.1119110972	4	4	4	4
41678.63515417123	1	1	1	1
41692.158397245264	1	1	1	1
41705.6816403193	1	1	1	1
41719.20488339333	1	1	1	1
41732.728126467366	1	1	1	1
41746.251369541395	4	4	4	4
41759.77461261543	1	1	1	1
41773.29785568947	1	1	1	1
41786.8210987635	1	1	1	1
41800.34434183753	1	1	1	1
41813.86758491157	1	1	1	1
41827.390827985604	4	4	4	4
41840.91407105963	1	1	1	1
41854.43731413367	1	1	1	1
41867.9605572077	1	1	1	1
41881.483800281734	1	1	1	1
41895.00704335577	1	1	1	1
41908.5302864298	4	4	4	4
41922.053529503835	1	1	1	1
41935.576772577864	1	1	1	1
41949.1000156519	1	1	1	1
41962.62325872594	1	1	1	1
41976.146501799965	1	1	1	1
41989.669744874	4	4	4	4
42003.19298794804	1	1	1	1
42016.716231022074	1	1	1	1
42030.2394740961	1	1	1	1
42043.76271717014	1	1	1	1
42057.28596024417	1	1	1	1
42070.809203318204	4	4	4	4
42084.33244639224	1	1	1	1
42097.85568946627	1	1	1	1
42111.378932540305	1	1	1	1
42124.902175614334	1	1	1	1
42138.42541868837	1	1	1	1
42151.9486617624	4	4	4	4
42165.471904836435	1	1	1	1
42178.99514791047	1	1	1	1
42192.51839098451	1	1	1	1
42206.041634058536	1	1	1	1
42219.56487713257	1	1	1	1
42233.08812020661	4	4	4	4
42246.61136328064	1	1	1	1
42260.13460635467	1	1	1	1
42273.65784942871	1	1	1	1
42287.18109250274	1	1	1	1
42300.704335576775	1	1	1	1
42314.2275786508	4	4	4	4
42327.75082172484	1	1	1	1
42341.27406479887	1	1	1	1
42354.797307872905	1	1	1	1
42368.32055094694	1	1	1	1
42381.84379402097	1	1	1	1
42395.367037095006	4	4	4	4
42408.89028016904	1	1	1	1
42422.41352324308	1	1	1	1
42435.93676631711	1	1	1	1
42449.46000939114	1	1	1	1
42462.98325246517	1	1	1	1
42476.50649553921	4	4	4	4
42490.029738613244	1	1	1	1
42503.55298168727	1	1	1	1
42517.07622476131	1	1	1	1
42530.59946783534	1	1	1	1
42544.122710909374	1	1	1	1
42557.6459539834	4	4	4	4
42571.16919705744	1	1	1	1
42584.692440131475	1	1	1	1
42598.21568320551	1	1	1	1
42611.73892627955	1	1	1	1
42625.26216935358	1	1	1	1
42638.78541242761	4	4	4	4
42652.30865550164	1	1	1	1
42665.83189857568	1	1	1	1
42679.355141649714	1	1	1	1
42692.87838472374	1	1	1	1
42706.40162779778	1	1	1	1
42719.92487087181	4	4	4	4
42733.448113945844	1	1	1	1
42746.97135701987	1	1	1	1
42760.49460009391	1	1	1	1
42774.017843167945	1	1	1	1
42787.54108624198	1	1	1	1
42801.06432931601	4	4	4	4
42814.587572390046	1	1	1	1
42828.11081546408	1	1	1	1
42841.63405853811	1	1	1	1
42855.15730161215	1	1	1	1
42868.68054468618	1	1	1	1
42882.20378776021	4	4	4	4
42895.72703083425	1	1	1	1
42909.25027390828	1	1	1	1
42922.77351698231	1	1	1	1
42936.29676005634	1	1	1	1
42949.82000313038	1	1	1	1
42963.343246204415	4	4	4	4
42976.86648927844	1	1	1	1
42990.38973235248	1	1	1	1
43003.912975426516	1	1	1	1
43017.43621850055	1	1	1	1
43030.95946157458	1	1	1	1
43044.48270464862	4	4	4	4
43058.00594772265	1	1	1	1
43071.52919079668	1	1	1	1
43085.05243387072	1	1	1	1
43098.57567694475	1	1	1	1
43112.09892001878	1	1	1	1
43125.62216309281	4	4	4	4
43139.14540616685	1	1	1	1
43152.668649240884	1	1	1	1
43166.19189231491	1	1	1	1
43179.71513538895	1	1	1	1
43193.238378462986	1	1	1	1
43206.761621537014	4	4	4	4
43220.28486461105	1	1	1	1
43233.80810768509	1	1	1	1
43247.33135075912	1	1	1	1
43260.85459383315	1	1	1	1
43274.37783690718	1	1	1	1
43287.90107998122	4	4	4	4
43301.42432305525	1	1	1	1
43314.94756612929	1	1	1	1
43328.47080920331	1	1	1	1
43341.99405227735	1	1	1	1
43355.51729535138	1	1	1	1
43369.04053842542	4	4	4	4
43382.563781499455	1	1	1	1
43396.087024573484	1	1	1	1
43409.61026764752	1	1	1	1
43423.13351072156	1	1	1	1
43436.656753795585	1	1	1	1
43450.17999686962	4	4	4	4
43463.70323994365	1	1	1	1
43477.22648301769	1	1	1	1
43490.74972609172	1	1	1	1
43504.27296916576	1	1	1	1
43517.79621223978	1	1	1	1
43531.31945531382	4	4	4	4
43544.84269838785	1	1	1	1
43558.36594146189	1	1	1	1
43571.889184535925	1	1	1	1
43585.412427609954	1	1	1	1
43598.93567068399	1	1	1	1
43612.45891375802	4	4	4	4
43625.982156832055	1	1	1	1
43639.505399906084	1	1	1	1
43653.02864298012	1	1	1	1
43666.551886054156	1	1	1	1
43680.07512912819	1	1	1	1
43693.59837220223	4	4	4	4
43707.12161527625	1	1	1	1
43720.644858350286	1	1	1	1
43734.16810142432	1	1	1	1
43747.69134449836	1	1	1	1
43761.214587572395	1	1	1	1
43774.73783064642	4	4	4	4
43788.26107372045	1	1	1	1
43801.78431679449	1	1	1	1
43815.307559868525	1	1	1	1
43828.83080294255	1	1	1	1
43842.35404601659	1	1	1	1
43855.877289090626	4	4	4	4
43869.40053216466	1	1	1	1
43882.9237752387	1	1	1	1
43896.44701831272	1	1	1	1
43909.970261386756	1	1	1	1
43923.49350446079	1	1	1	1
43937.01674753483	4	4	4	4
43950.539990608864	1	1	1	1
43964.063233682886	1	1	1	1
43977.58647675692	1	1	1	1
43991.10971983096	1	1	1	1
44004.632962904994	1	1	1	1
44018.15620597902	4	4	4	4
44031.67944905306	1	1	1	1
44045.202692127095	1	1	1	1
44058.72593520113	1	1	1	1
44072.24917827517	1	1	1	1
44085.77242134919	1	1	1	1
44099.295664423225	4	4	4	4
44112.81890749726	1	1	1	1
44126.3421505713	1	1	1	1
44139.865393645334	1	1	1	1
44153.388636719355	1	1	1	1
44166.91187979339	1	1	1	1
44180.43512286743	4	4	4	4
44193.958365941464	1	1	1	1
44207.48160901549	1	1	1	1
44221.00485208953	1	1	1	1
44234.528095163565	1	1	1	1
44248.0513382376	1	1	1	1
44261.57458131163	4	4	4	4
44275.09782438566	1	1	1	1
44288.621067459695	1	1	1	1
44302.14431053373	1	1	1	1
44315.66755360777	1	1	1	1
44329.1907966818	1	1	1	1
44342.714039755825	4	4	4	4
44356.23728282986	1	1	1	1
44369.7605259039	1	1	1	1
44383.28376897793	1	1	1	1
44396.80701205196	1	1	1	1
44410.330255126	1	1	1	1
44423.853498200035	4	4	4	4
44437.37674127406	1	1	1	1
44450.8999843481	1	1	1	1
44464.42322742213	1	1	1	1
44477.946470496165	1	1	1	1
44491.4697135702	1	1	1	1
44504.99295664424	4	4	4	4
44518.51619971826	1	1	1	1
44532.039442792295	1	1	1	1
44545.56268586633	1	1	1	1
44559.08592894037	1	1	1	1
44572.6091720144	1	1	1	1
44586.13241508843	4	4	4	4
44599.65565816247	1	1	1	1
44613.1789012365	1	1	1	1
44626.70214431053	1	1	1	1
44640.22538738457	1	1	1	1
44653.7486304586	1	1	1	1
44667.271873532634	4	4	4	4
44680.79511660667	1	1	1	1
44694.31835968071	1	1	1	1
44707.84160275473	1	1	1	1
44721.364845828764	1	1	1	1
44734.8880889028	1	1	1	1
44748.41133197684	4	4	4	4
44761.93457505087	1	1	1	1
44775.4578181249	1	1	1	1
44788.98106119893	1	1	1	1
44802.50430427297	1	1	1	1
44816.027547347	1	1	1	1
44829.55079042104	4	4	4	4
44843.07403349507	1	1	1	1
44856.597276569104	1	1	1	1
44870.12051964314	1	1	1	1
44883.643762717176	1	1	1	1
44897.1670057912	1	1	1	1
44910.690248865234	4	4	4	4
44924.21349193927	1	1	1	1
44937.736735013306	1	1	1	1
44951.25997808734	1	1	1	1
44964.783221161364	1	1	1	1
44978.3064642354	1	1	1	1
44991.829707309436	4	4	4	4
45005.35295038347	1	1	1	1
45018.87619345751	1	1	1	1
45032.39943653154	1	1	1	1
45045.922679605574	1	1	1	1
45059.44592267961	1	1	1	1
45072.969165753646	4	4	4	4
45086.49240882767	1	1	1	1
45100.015651901704	1	1	1	1
45113.53889497574	1	1	1	1
45127.062138049776	1	1	1	1
45140.58538112381	1	1	1	1
45154.108624197834	4	4	4	4
45167.63186727187	1	1	1	1
45181.155110345906	1	1	1	1
45194.67835341994	1	1	1	1
45208.20159649397	1	1	1	1
45221.72483956801	1	1	1	1
45235.24808264204	4	4	4	4
45248.77132571608	1	1	1	1
45262.29456879011	1	1	1	1
45275.81781186414	1	1	1	1
45289.34105493817	1	1	1	1
45302.86429801221	1	1	1	1
45316.387541086246	4	4	4	4
45329.91078416028	1	1	1	1
45343.4340272343	1	1	1	1
45356.95727030834	1	1	1	1
45370.480513382376	1	1	1	1
45384.00375645641	1	1	1	1
45397.52699953044	4	4	4	4
45411.05024260448	1	1	1	1
45424.57348567851	1	1	1	1
45438.09672875254	1	1	1	1
