Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 696492623989bc12cb624ea4 - minikube	Unknown Heuristic - Run None (Profile ?) 696492623989bc12cb624ea4 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 696492623989bc12cb624ea4 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 696492623989bc12cb624ea4 - minikube-m04
34411.38389366693	4	4	4	4
34424.894448788116	1	1	1	1
34438.405003909305	1	1	1	1
34451.915559030494	1	1	1	1
34465.42611415168	1	1	1	1
34478.93666927287	1	1	1	1
34492.447224394055	4	4	4	4
34505.95777951525	1	1	1	1
34519.46833463643	1	1	1	1
34532.97888975762	1	1	1	1
34546.48944487881	1	1	1	1
34560.0	1	1	1	1
34573.51055512119	4	4	4	4
34587.02111024238	1	1	1	1
34600.53166536356	1	1	1	1
34614.04222048476	1	1	1	1
34627.552775605945	1	1	1	1
34641.06333072713	1	1	1	1
34654.57388584832	4	4	4	4
34668.084440969506	1	1	1	1
34681.594996090695	1	1	1	1
34695.105551211884	1	1	1	1
34708.61610633307	1	1	1	1
34722.12666145426	1	1	1	1
34735.63721657545	4	4	4	4
34749.14777169664	1	1	1	1
34762.65832681782	1	1	1	1
34776.16888193902	1	1	1	1
34789.6794370602	1	1	1	1
34803.18999218139	1	1	1	1
34816.70054730258	4	4	4	4
34830.21110242377	1	1	1	1
34843.72165754496	1	1	1	1
34857.232212666146	1	1	1	1
34870.742767787335	1	1	1	1
34884.253322908524	1	1	1	1
34897.76387802971	4	4	4	4
34911.274433150895	1	1	1	1
34924.78498827209	1	1	1	1
34938.29554339328	1	1	1	1
34951.80609851446	1	1	1	1
34965.31665363565	1	1	1	1
34978.82720875684	4	4	4	4
34992.33776387803	1	1	1	1
35005.84831899922	1	1	1	1
35019.35887412041	1	1	1	1
35032.8694292416	1	1	1	1
35046.379984362786	1	1	1	1
35059.890539483975	4	4	4	4
35073.40109460516	1	1	1	1
35086.91164972635	1	1	1	1
35100.422204847535	1	1	1	1
35113.932759968724	1	1	1	1
35127.44331508991	1	1	1	1
35140.9538702111	4	4	4	4
35154.46442533229	1	1	1	1
35167.97498045348	1	1	1	1
35181.48553557466	1	1	1	1
35194.99609069586	1	1	1	1
35208.50664581705	1	1	1	1
35222.01720093823	4	4	4	4
35235.52775605942	1	1	1	1
35249.03831118061	1	1	1	1
35262.5488663018	1	1	1	1
35276.059421422986	1	1	1	1
35289.569976544175	1	1	1	1
35303.080531665364	4	4	4	4
35316.59108678655	1	1	1	1
35330.10164190774	1	1	1	1
35343.61219702893	1	1	1	1
35357.12275215012	1	1	1	1
35370.6333072713	1	1	1	1
35384.14386239249	4	4	4	4
35397.65441751369	1	1	1	1
35411.16497263487	1	1	1	1
35424.67552775606	1	1	1	1
35438.18608287725	1	1	1	1
35451.69663799844	1	1	1	1
35465.207193119626	4	4	4	4
35478.717748240815	1	1	1	1
35492.228303362	1	1	1	1
35505.73885848319	1	1	1	1
35519.24941360438	1	1	1	1
35532.759968725564	1	1	1	1
35546.27052384675	4	4	4	4
35559.78107896794	1	1	1	1
35573.29163408913	1	1	1	1
35586.80218921032	1	1	1	1
35600.31274433151	1	1	1	1
35613.8232994527	1	1	1	1
35627.33385457389	4	4	4	4
35640.84440969508	1	1	1	1
35654.35496481626	1	1	1	1
35667.865519937455	1	1	1	1
35681.37607505864	1	1	1	1
35694.886630179826	1	1	1	1
35708.397185301015	4	4	4	4
35721.907740422204	1	1	1	1
35735.41829554339	1	1	1	1
35748.92885066458	1	1	1	1
35762.439405785764	1	1	1	1
35775.94996090696	1	1	1	1
35789.46051602815	4	4	4	4
35802.97107114933	1	1	1	1
35816.48162627053	1	1	1	1
35829.99218139171	1	1	1	1
35843.5027365129	1	1	1	1
35857.01329163409	1	1	1	1
35870.52384675528	4	4	4	4
35884.034401876466	1	1	1	1
35897.544956997655	1	1	1	1
35911.055512118844	1	1	1	1
35924.56606724003	1	1	1	1
35938.07662236122	1	1	1	1
35951.587177482405	4	4	4	4
35965.09773260359	1	1	1	1
35978.60828772479	1	1	1	1
35992.11884284597	1	1	1	1
36005.62939796716	1	1	1	1
36019.13995308835	1	1	1	1
36032.65050820954	4	4	4	4
36046.16106333073	1	1	1	1
36059.67161845192	1	1	1	1
36073.1821735731	1	1	1	1
36086.692728694296	1	1	1	1
36100.203283815485	1	1	1	1
36113.71383893667	4	4	4	4
36127.224394057856	1	1	1	1
36140.734949179045	1	1	1	1
36154.245504300234	1	1	1	1
36167.75605942142	1	1	1	1
36181.26661454261	1	1	1	1
36194.7771696638	4	4	4	4
36208.28772478499	1	1	1	1
36221.79827990618	1	1	1	1
36235.30883502736	1	1	1	1
36248.81939014856	1	1	1	1
36262.32994526974	1	1	1	1
36275.84050039093	4	4	4	4
36289.351055512125	1	1	1	1
36302.86161063331	1	1	1	1
36316.372165754496	1	1	1	1
36329.882720875685	1	1	1	1
36343.393275996874	1	1	1	1
36356.90383111806	4	4	4	4
36370.41438623925	1	1	1	1
36383.924941360434	1	1	1	1
36397.43549648163	1	1	1	1
36410.94605160281	1	1	1	1
36424.456606724	1	1	1	1
36437.96716184519	4	4	4	4
36451.47771696638	1	1	1	1
36464.98827208757	1	1	1	1
36478.49882720876	1	1	1	1
36492.00938232995	1	1	1	1
36505.519937451136	1	1	1	1
36519.030492572325	4	4	4	4
36532.54104769351	1	1	1	1
36546.051602814696	1	1	1	1
36559.56215793589	1	1	1	1
36573.072713057074	1	1	1	1
36586.58326817826	1	1	1	1
36600.09382329945	4	4	4	4
36613.60437842064	1	1	1	1
36627.11493354183	1	1	1	1
36640.62548866302	1	1	1	1
36654.1360437842	1	1	1	1
36667.6465989054	1	1	1	1
36681.15715402659	4	4	4	4
36694.66770914777	1	1	1	1
36708.17826426896	1	1	1	1
36721.68881939015	1	1	1	1
36735.199374511336	1	1	1	1
36748.709929632525	1	1	1	1
36762.220484753714	4	4	4	4
36775.7310398749	1	1	1	1
36789.24159499609	1	1	1	1
36802.75215011728	1	1	1	1
36816.26270523847	1	1	1	1
36829.77326035966	1	1	1	1
36843.28381548084	4	4	4	4
36856.79437060203	1	1	1	1
36870.30492572323	1	1	1	1
36883.81548084441	1	1	1	1
36897.3260359656	1	1	1	1
36910.83659108679	1	1	1	1
36924.347146207976	4	4	4	4
36937.857701329165	1	1	1	1
36951.368256450354	1	1	1	1
36964.878811571536	1	1	1	1
36978.38936669273	1	1	1	1
36991.899921813914	1	1	1	1
37005.4104769351	4	4	4	4
37018.92103205629	1	1	1	1
37032.43158717748	1	1	1	1
37045.94214229867	1	1	1	1
37059.45269741986	1	1	1	1
37072.96325254105	1	1	1	1
37086.47380766224	4	4	4	4
37099.98436278343	1	1	1	1
37113.49491790461	1	1	1	1
37127.0054730258	1	1	1	1
37140.516028146994	1	1	1	1
37154.026583268176	1	1	1	1
37167.537138389365	4	4	4	4
37181.047693510554	1	1	1	1
37194.55824863174	1	1	1	1
37208.06880375293	1	1	1	1
37221.57935887412	1	1	1	1
37235.08991399531	1	1	1	1
37248.6004691165	4	4	4	4
37262.11102423769	1	1	1	1
37275.62157935887	1	1	1	1
37289.13213448007	1	1	1	1
37302.64268960125	1	1	1	1
37316.15324472244	1	1	1	1
37329.66379984363	4	4	4	4
37343.174354964816	1	1	1	1
37356.684910086005	1	1	1	1
37370.195465207195	1	1	1	1
37383.70602032838	1	1	1	1
37397.21657544957	1	1	1	1
37410.72713057076	4	4	4	4
37424.23768569194	1	1	1	1
37437.74824081313	1	1	1	1
37451.25879593433	1	1	1	1
37464.76935105551	1	1	1	1
37478.2799061767	1	1	1	1
37491.79046129789	4	4	4	4
37505.30101641908	1	1	1	1
37518.81157154027	1	1	1	1
37532.32212666146	1	1	1	1
37545.83268178264	1	1	1	1
37559.343236903835	1	1	1	1
37572.85379202502	4	4	4	4
37586.364347146206	1	1	1	1
37599.874902267395	1	1	1	1
37613.385457388584	1	1	1	1
37626.89601250977	1	1	1	1
37640.40656763096	1	1	1	1
37653.91712275215	4	4	4	4
37667.42767787334	1	1	1	1
37680.93823299453	1	1	1	1
37694.44878811571	1	1	1	1
37707.9593432369	1	1	1	1
37721.4698983581	1	1	1	1
37734.98045347928	4	4	4	4
37748.49100860047	1	1	1	1
37762.00156372166	1	1	1	1
37775.512118842846	1	1	1	1
37789.022673964035	1	1	1	1
37802.533229085224	1	1	1	1
37816.04378420641	4	4	4	4
37829.5543393276	1	1	1	1
37843.06489444879	1	1	1	1
37856.57544956997	1	1	1	1
37870.08600469117	1	1	1	1
37883.59655981235	1	1	1	1
37897.10711493354	4	4	4	4
37910.61767005473	1	1	1	1
37924.12822517592	1	1	1	1
37937.63878029711	1	1	1	1
37951.1493354183	1	1	1	1
37964.65989053948	1	1	1	1
37978.170445660675	4	4	4	4
37991.681000781864	1	1	1	1
38005.191555903046	1	1	1	1
38018.702111024235	1	1	1	1
38032.21266614543	1	1	1	1
38045.72322126661	1	1	1	1
38059.2337763878	4	4	4	4
38072.74433150899	1	1	1	1
38086.25488663018	1	1	1	1
38099.76544175137	1	1	1	1
38113.27599687256	1	1	1	1
38126.78655199374	1	1	1	1
38140.29710711494	4	4	4	4
38153.80766223612	1	1	1	1
38167.31821735731	1	1	1	1
38180.8287724785	1	1	1	1
38194.339327599686	1	1	1	1
38207.849882720875	1	1	1	1
38221.360437842064	4	4	4	4
38234.87099296325	1	1	1	1
38248.38154808444	1	1	1	1
38261.89210320563	1	1	1	1
38275.40265832681	1	1	1	1
38288.91321344801	1	1	1	1
38302.4237685692	4	4	4	4
38315.93432369038	1	1	1	1
38329.44487881157	1	1	1	1
38342.95543393276	1	1	1	1
38356.46598905395	1	1	1	1
38369.97654417514	1	1	1	1
38383.487099296326	4	4	4	4
38396.997654417515	1	1	1	1
38410.508209538704	1	1	1	1
38424.01876465989	1	1	1	1
38437.529319781075	1	1	1	1
38451.03987490227	1	1	1	1
38464.55043002345	4	4	4	4
38478.06098514464	1	1	1	1
38491.57154026583	1	1	1	1
38505.08209538702	1	1	1	1
38518.59265050821	1	1	1	1
38532.1032056294	1	1	1	1
38545.61376075058	4	4	4	4
38559.12431587178	1	1	1	1
38572.634870992966	1	1	1	1
38586.14542611415	1	1	1	1
38599.65598123534	1	1	1	1
38613.16653635653	1	1	1	1
38626.677091477715	4	4	4	4
38640.187646598904	1	1	1	1
38653.69820172009	1	1	1	1
38667.20875684128	1	1	1	1
38680.71931196247	1	1	1	1
38694.22986708366	1	1	1	1
38707.74042220485	4	4	4	4
38721.25097732604	1	1	1	1
38734.76153244722	1	1	1	1
38748.27208756841	1	1	1	1
38761.782642689606	1	1	1	1
38775.29319781079	1	1	1	1
38788.80375293198	4	4	4	4
38802.314308053166	1	1	1	1
38815.824863174355	1	1	1	1
38829.335418295545	1	1	1	1
38842.84597341673	1	1	1	1
38856.356528537915	1	1	1	1
38869.86708365911	4	4	4	4
38883.3776387803	1	1	1	1
38896.88819390148	1	1	1	1
38910.39874902267	1	1	1	1
38923.90930414386	1	1	1	1
38937.41985926505	1	1	1	1
38950.93041438624	4	4	4	4
38964.44096950743	1	1	1	1
38977.95152462862	1	1	1	1
38991.46207974981	1	1	1	1
39004.972634870996	1	1	1	1
39018.48318999218	1	1	1	1
39031.993745113374	4	4	4	4
39045.504300234556	1	1	1	1
39059.014855355745	1	1	1	1
39072.525410476934	1	1	1	1
39086.03596559812	1	1	1	1
39099.54652071931	1	1	1	1
39113.0570758405	4	4	4	4
39126.56763096168	1	1	1	1
39140.07818608288	1	1	1	1
39153.58874120407	1	1	1	1
39167.09929632525	1	1	1	1
39180.60985144645	1	1	1	1
39194.120406567636	4	4	4	4
39207.63096168882	1	1	1	1
39221.14151681001	1	1	1	1
39234.652071931196	1	1	1	1
39248.162627052385	1	1	1	1
39261.673182173574	1	1	1	1
39275.18373729476	4	4	4	4
39288.69429241595	1	1	1	1
39302.20484753714	1	1	1	1
39315.71540265832	1	1	1	1
39329.22595777951	1	1	1	1
39342.73651290071	1	1	1	1
39356.24706802189	4	4	4	4
39369.75762314308	1	1	1	1
39383.26817826427	1	1	1	1
39396.77873338546	1	1	1	1
39410.28928850665	1	1	1	1
39423.799843627836	1	1	1	1
39437.31039874902	4	4	4	4
39450.820953870214	1	1	1	1
39464.3315089914	1	1	1	1
39477.842064112585	1	1	1	1
39491.352619233774	1	1	1	1
39504.86317435496	1	1	1	1
39518.37372947615	4	4	4	4
39531.88428459734	1	1	1	1
39545.39483971853	1	1	1	1
39558.90539483972	1	1	1	1
39572.41594996091	1	1	1	1
39585.9265050821	1	1	1	1
39599.43706020328	4	4	4	4
39612.947615324476	1	1	1	1
39626.45817044566	1	1	1	1
39639.96872556685	1	1	1	1
39653.47928068804	1	1	1	1
39666.989835809225	1	1	1	1
39680.500390930414	4	4	4	4
39694.0109460516	1	1	1	1
39707.52150117279	1	1	1	1
39721.03205629398	1	1	1	1
39734.54261141517	1	1	1	1
39748.05316653635	1	1	1	1
39761.56372165755	4	4	4	4
39775.07427677873	1	1	1	1
39788.58483189992	1	1	1	1
39802.09538702111	1	1	1	1
39815.6059421423	1	1	1	1
39829.11649726349	1	1	1	1
39842.627052384676	4	4	4	4
39856.137607505865	1	1	1	1
39869.648162627054	1	1	1	1
39883.15871774824	1	1	1	1
39896.669272869425	1	1	1	1
39910.179827990614	1	1	1	1
39923.69038311181	4	4	4	4
39937.20093823299	1	1	1	1
39950.71149335418	1	1	1	1
39964.22204847537	1	1	1	1
39977.73260359656	1	1	1	1
39991.24315871775	1	1	1	1
40004.75371383894	4	4	4	4
40018.26426896012	1	1	1	1
40031.774824081316	1	1	1	1
40045.285379202505	1	1	1	1
40058.79593432369	1	1	1	1
40072.306489444876	1	1	1	1
40085.817044566065	4	4	4	4
40099.327599687254	1	1	1	1
40112.83815480844	1	1	1	1
40126.34870992963	1	1	1	1
40139.85926505082	1	1	1	1
40153.36982017201	1	1	1	1
40166.8803752932	4	4	4	4
40180.39093041439	1	1	1	1
40193.90148553558	1	1	1	1
40207.41204065676	1	1	1	1
40220.92259577795	1	1	1	1
40234.433150899145	1	1	1	1
40247.94370602033	4	4	4	4
40261.454261141516	1	1	1	1
40274.964816262705	1	1	1	1
40288.475371383895	1	1	1	1
40301.98592650508	1	1	1	1
40315.49648162627	1	1	1	1
40329.007036747455	4	4	4	4
40342.51759186865	1	1	1	1
40356.02814698983	1	1	1	1
40369.53870211102	1	1	1	1
40383.04925723221	1	1	1	1
40396.5598123534	1	1	1	1
40410.07036747459	4	4	4	4
40423.58092259578	1	1	1	1
40437.09147771697	1	1	1	1
40450.60203283816	1	1	1	1
40464.112587959346	1	1	1	1
40477.62314308053	1	1	1	1
40491.13369820172	4	4	4	4
40504.64425332291	1	1	1	1
40518.154808444095	1	1	1	1
40531.665363565284	1	1	1	1
40545.17591868647	1	1	1	1
40558.68647380766	1	1	1	1
40572.19702892885	4	4	4	4
40585.70758405004	1	1	1	1
40599.21813917123	1	1	1	1
40612.72869429242	1	1	1	1
40626.23924941361	1	1	1	1
40639.74980453479	1	1	1	1
40653.260359655986	4	4	4	4
40666.77091477717	1	1	1	1
40680.28146989836	1	1	1	1
40693.792025019546	1	1	1	1
40707.302580140735	1	1	1	1
40720.813135261924	1	1	1	1
40734.32369038311	4	4	4	4
40747.8342455043	1	1	1	1
40761.34480062549	1	1	1	1
40774.85535574668	1	1	1	1
40788.36591086786	1	1	1	1
40801.87646598905	1	1	1	1
40815.38702111025	4	4	4	4
40828.89757623143	1	1	1	1
40842.40813135262	1	1	1	1
40855.91868647381	1	1	1	1
40869.429241595	1	1	1	1
40882.939796716186	1	1	1	1
40896.450351837375	4	4	4	4
40909.96090695856	1	1	1	1
40923.47146207975	1	1	1	1
40936.982017200935	1	1	1	1
40950.492572322124	1	1	1	1
40964.00312744331	1	1	1	1
40977.5136825645	4	4	4	4
40991.02423768569	1	1	1	1
41004.53479280688	1	1	1	1
41018.04534792807	1	1	1	1
41031.55590304926	1	1	1	1
41045.06645817045	1	1	1	1
41058.57701329163	4	4	4	4
41072.087568412826	1	1	1	1
41085.598123534015	1	1	1	1
41099.1086786552	1	1	1	1
41112.619233776386	1	1	1	1
41126.129788897575	1	1	1	1
41139.640344018764	4	4	4	4
41153.15089913995	1	1	1	1
41166.66145426114	1	1	1	1
41180.17200938233	1	1	1	1
41193.68256450352	1	1	1	1
41207.19311962471	1	1	1	1
41220.70367474589	4	4	4	4
41234.21422986709	1	1	1	1
41247.72478498827	1	1	1	1
41261.23534010946	1	1	1	1
41274.74589523065	1	1	1	1
41288.25645035184	1	1	1	1
41301.767005473026	4	4	4	4
41315.277560594215	1	1	1	1
41328.788115715404	1	1	1	1
41342.29867083659	1	1	1	1
41355.80922595778	1	1	1	1
41369.319781078964	1	1	1	1
41382.83033620015	4	4	4	4
41396.34089132135	1	1	1	1
41409.85144644253	1	1	1	1
41423.36200156372	1	1	1	1
41436.87255668491	1	1	1	1
41450.3831118061	1	1	1	1
41463.89366692729	4	4	4	4
41477.40422204848	1	1	1	1
41490.91477716966	1	1	1	1
41504.425332290855	1	1	1	1
41517.93588741204	1	1	1	1
41531.446442533226	1	1	1	1
41544.95699765442	4	4	4	4
41558.467552775604	1	1	1	1
41571.97810789679	1	1	1	1
41585.48866301798	1	1	1	1
41598.99921813917	1	1	1	1
41612.50977326036	1	1	1	1
41626.02032838155	4	4	4	4
41639.53088350273	1	1	1	1
41653.04143862393	1	1	1	1
41666.55199374512	1	1	1	1
41680.0625488663	1	1	1	1
41693.57310398749	1	1	1	1
41707.08365910868	4	4	4	4
41720.594214229866	1	1	1	1
41734.104769351055	1	1	1	1
41747.615324472245	1	1	1	1
41761.12587959343	1	1	1	1
41774.63643471462	1	1	1	1
41788.14698983581	4	4	4	4
41801.657544956994	1	1	1	1
41815.16810007819	1	1	1	1
41828.67865519937	1	1	1	1
41842.18921032056	1	1	1	1
41855.69976544175	1	1	1	1
41869.21032056294	4	4	4	4
41882.72087568413	1	1	1	1
41896.23143080532	1	1	1	1
41909.74198592651	1	1	1	1
41923.252541047696	1	1	1	1
41936.763096168885	1	1	1	1
41950.27365129007	4	4	4	4
41963.784206411256	1	1	1	1
41977.29476153245	1	1	1	1
41990.805316653634	1	1	1	1
42004.31587177482	1	1	1	1
42017.82642689601	1	1	1	1
42031.3369820172	4	4	4	4
42044.84753713839	1	1	1	1
42058.35809225958	1	1	1	1
42071.86864738077	1	1	1	1
42085.37920250196	1	1	1	1
42098.88975762314	1	1	1	1
42112.40031274433	4	4	4	4
42125.910867865525	1	1	1	1
42139.42142298671	1	1	1	1
42152.931978107896	1	1	1	1
42166.442533229085	1	1	1	1
42179.953088350274	1	1	1	1
42193.46364347146	4	4	4	4
42206.97419859265	1	1	1	1
42220.484753713834	1	1	1	1
42233.99530883503	1	1	1	1
42247.50586395622	1	1	1	1
42261.0164190774	1	1	1	1
42274.52697419859	4	4	4	4
42288.03752931978	1	1	1	1
42301.54808444097	1	1	1	1
42315.05863956216	1	1	1	1
42328.56919468335	1	1	1	1
42342.079749804536	1	1	1	1
42355.590304925725	4	4	4	4
42369.100860046914	1	1	1	1
42382.611415168096	1	1	1	1
42396.12197028929	1	1	1	1
42409.632525410474	1	1	1	1
42423.14308053166	1	1	1	1
42436.65363565285	4	4	4	4
42450.16419077404	1	1	1	1
42463.67474589523	1	1	1	1
42477.18530101642	1	1	1	1
42490.69585613761	1	1	1	1
42504.2064112588	1	1	1	1
42517.71696637999	4	4	4	4
42531.22752150117	1	1	1	1
42544.738076622365	1	1	1	1
42558.248631743554	1	1	1	1
42571.759186864736	1	1	1	1
42585.269741985925	1	1	1	1
42598.780297107114	4	4	4	4
42612.2908522283	1	1	1	1
42625.80140734949	1	1	1	1
42639.31196247068	1	1	1	1
42652.82251759187	1	1	1	1
42666.33307271306	1	1	1	1
42679.84362783424	4	4	4	4
42693.35418295543	1	1	1	1
42706.86473807663	1	1	1	1
42720.37529319781	1	1	1	1
42733.885848319	1	1	1	1
42747.39640344019	1	1	1	1
42760.906958561376	4	4	4	4
42774.417513682565	1	1	1	1
42787.928068803754	1	1	1	1
42801.438623924936	1	1	1	1
42814.94917904613	1	1	1	1
42828.45973416732	1	1	1	1
42841.9702892885	4	4	4	4
42855.48084440969	1	1	1	1
42868.99139953088	1	1	1	1
42882.50195465207	1	1	1	1
42896.01250977326	1	1	1	1
42909.52306489445	1	1	1	1
42923.03362001564	4	4	4	4
42936.54417513683	1	1	1	1
42950.054730258016	1	1	1	1
42963.565285379205	1	1	1	1
42977.075840500394	1	1	1	1
42990.586395621576	1	1	1	1
43004.096950742765	4	4	4	4
43017.60750586396	1	1	1	1
43031.11806098514	1	1	1	1
43044.62861610633	1	1	1	1
43058.13917122752	1	1	1	1
43071.64972634871	1	1	1	1
43085.1602814699	4	4	4	4
43098.67083659109	1	1	1	1
43112.18139171227	1	1	1	1
43125.69194683347	1	1	1	1
43139.202501954656	1	1	1	1
43152.71305707584	1	1	1	1
43166.22361219703	4	4	4	4
43179.734167318216	1	1	1	1
43193.244722439405	1	1	1	1
43206.755277560595	1	1	1	1
43220.265832681784	1	1	1	1
43233.776387802965	1	1	1	1
43247.286942924155	4	4	4	4
43260.79749804535	1	1	1	1
43274.30805316654	1	1	1	1
43287.81860828773	1	1	1	1
43301.32916340891	1	1	1	1
43314.8397185301	1	1	1	1
43328.35027365129	4	4	4	4
43341.86082877248	1	1	1	1
43355.37138389366	1	1	1	1
43368.88193901486	1	1	1	1
43382.392494136046	1	1	1	1
43395.903049257235	1	1	1	1
43409.413604378424	4	4	4	4
43422.924159499606	1	1	1	1
43436.434714620795	1	1	1	1
43449.945269741984	1	1	1	1
43463.45582486318	1	1	1	1
43476.96637998437	1	1	1	1
43490.47693510555	4	4	4	4
43503.98749022674	1	1	1	1
43517.49804534793	1	1	1	1
43531.00860046912	1	1	1	1
43544.5191555903	1	1	1	1
43558.02971071149	1	1	1	1
43571.540265832686	4	4	4	4
43585.050820953875	1	1	1	1
43598.561376075064	1	1	1	1
43612.071931196246	1	1	1	1
43625.582486317435	1	1	1	1
43639.093041438624	1	1	1	1
43652.60359655981	4	4	4	4
43666.114151680995	1	1	1	1
43679.62470680219	1	1	1	1
43693.13526192338	1	1	1	1
43706.64581704457	1	1	1	1
43720.15637216576	1	1	1	1
43733.66692728694	4	4	4	4
43747.17748240813	1	1	1	1
43760.68803752932	1	1	1	1
43774.1985926505	1	1	1	1
43787.709147771704	1	1	1	1
43801.219702892886	1	1	1	1
43814.730258014075	4	4	4	4
43828.240813135264	1	1	1	1
43841.751368256446	1	1	1	1
43855.261923377635	1	1	1	1
43868.772478498824	1	1	1	1
43882.28303362001	1	1	1	1
43895.79358874121	4	4	4	4
43909.30414386239	1	1	1	1
43922.81469898358	1	1	1	1
43936.32525410477	1	1	1	1
43949.83580922596	1	1	1	1
43963.34636434714	1	1	1	1
43976.85691946833	4	4	4	4
43990.367474589526	1	1	1	1
44003.878029710715	1	1	1	1
44017.388584831904	1	1	1	1
44030.899139953086	1	1	1	1
44044.409695074275	1	1	1	1
44057.920250195464	4	4	4	4
44071.43080531665	1	1	1	1
44084.941360437835	1	1	1	1
44098.45191555903	1	1	1	1
44111.96247068022	1	1	1	1
44125.47302580141	1	1	1	1
44138.9835809226	4	4	4	4
44152.49413604378	1	1	1	1
44166.00469116497	1	1	1	1
44179.51524628616	1	1	1	1
44193.02580140735	1	1	1	1
44206.536356528544	1	1	1	1
44220.046911649726	4	4	4	4
44233.557466770915	1	1	1	1
44247.068021892104	1	1	1	1
44260.57857701329	1	1	1	1
44274.089132134475	1	1	1	1
44287.599687255664	1	1	1	1
44301.11024237685	4	4	4	4
44314.62079749805	1	1	1	1
44328.13135261924	1	1	1	1
44341.64190774042	1	1	1	1
44355.15246286161	1	1	1	1
44368.6630179828	1	1	1	1
44382.17357310399	4	4	4	4
44395.68412822517	1	1	1	1
44409.194683346366	1	1	1	1
44422.705238467555	1	1	1	1
44436.215793588744	1	1	1	1
44449.72634870993	1	1	1	1
44463.236903831115	4	4	4	4
44476.747458952304	1	1	1	1
44490.25801407349	1	1	1	1
44503.76856919468	1	1	1	1
44517.27912431588	1	1	1	1
44530.78967943706	1	1	1	1
44544.30023455825	4	4	4	4
44557.81078967944	1	1	1	1
44571.32134480063	1	1	1	1
44584.83189992181	1	1	1	1
44598.342455043	1	1	1	1
44611.85301016419	1	1	1	1
44625.363565285385	4	4	4	4
44638.874120406574	1	1	1	1
44652.384675527755	1	1	1	1
44665.895230648945	1	1	1	1
44679.405785770134	1	1	1	1
44692.91634089132	1	1	1	1
44706.426896012505	4	4	4	4
44719.937451133694	1	1	1	1
44733.44800625489	1	1	1	1
44746.95856137608	1	1	1	1
44760.46911649727	1	1	1	1
44773.97967161845	1	1	1	1
44787.49022673964	4	4	4	4
44801.00078186083	1	1	1	1
44814.51133698202	1	1	1	1
44828.0218921032	1	1	1	1
44841.532447224396	1	1	1	1
44855.043002345585	1	1	1	1
44868.553557466774	4	4	4	4
44882.06411258796	1	1	1	1
44895.574667709145	1	1	1	1
44909.085222830334	1	1	1	1
44922.59577795152	1	1	1	1
44936.10633307272	1	1	1	1
44949.61688819391	4	4	4	4
44963.12744331509	1	1	1	1
44976.63799843628	1	1	1	1
44990.14855355747	1	1	1	1
45003.65910867865	1	1	1	1
45017.16966379984	1	1	1	1
45030.68021892103	4	4	4	4
45044.190774042225	1	1	1	1
45057.701329163414	1	1	1	1
45071.211884284596	1	1	1	1
45084.722439405785	1	1	1	1
45098.232994526974	1	1	1	1
45111.74354964816	4	4	4	4
45125.254104769345	1	1	1	1
45138.764659890534	1	1	1	1
45152.27521501173	1	1	1	1
45165.78577013292	1	1	1	1
45179.29632525411	1	1	1	1
45192.80688037529	4	4	4	4
45206.31743549648	1	1	1	1
45219.82799061767	1	1	1	1
45233.33854573886	1	1	1	1
45246.84910086004	1	1	1	1
45260.359655981236	1	1	1	1
45273.870211102425	4	4	4	4
45287.380766223614	1	1	1	1
45300.8913213448	1	1	1	1
45314.401876465985	1	1	1	1
45327.912431587174	1	1	1	1
45341.42298670836	1	1	1	1
45354.93354182956	4	4	4	4
45368.44409695075	1	1	1	1
45381.95465207193	1	1	1	1
45395.46520719312	1	1	1	1
45408.97576231431	1	1	1	1
45422.4863174355	1	1	1	1
45435.99687255668	4	4	4	4
45449.50742767787	1	1	1	1
45463.017982799065	1	1	1	1
45476.528537920254	1	1	1	1
45490.03909304144	1	1	1	1
45503.549648162625	1	1	1	1
45517.060203283814	4	4	4	4
45530.570758405	1	1	1	1
45544.08131352619	1	1	1	1
45557.591868647374	1	1	1	1
45571.10242376857	1	1	1	1
45584.61297888976	1	1	1	1
45598.12353401095	4	4	4	4
45611.63408913214	1	1	1	1
45625.14464425332	1	1	1	1
45638.65519937451	1	1	1	1
45652.1657544957	1	1	1	1
45665.67630961689	1	1	1	1
45679.18686473808	4	4	4	4
45692.697419859265	1	1	1	1
45706.207974980454	1	1	1	1
45719.71853010164	1	1	1	1
45733.22908522283	1	1	1	1
45746.739640344014	1	1	1	1
45760.2501954652	4	4	4	4
45773.76075058639	1	1	1	1
45787.27130570759	1	1	1	1
45800.78186082878	1	1	1	1
45814.29241594996	1	1	1	1
45827.80297107115	1	1	1	1
45841.31352619234	4	4	4	4
45854.82408131353	1	1	1	1
45868.33463643471	1	1	1	1
45881.845191555905	1	1	1	1
45895.355746677094	1	1	1	1
45908.86630179828	1	1	1	1
45922.37685691947	4	4	4	4
45935.887412040654	1	1	1	1
45949.39796716184	1	1	1	1
45962.90852228303	1	1	1	1
45976.419077404214	1	1	1	1
45989.92963252542	1	1	1	1
46003.4401876466	4	4	4	4
46016.95074276779	1	1	1	1
46030.46129788898	1	1	1	1
46043.97185301017	1	1	1	1
46057.48240813135	1	1	1	1
46070.99296325254	1	1	1	1
