Relative Time (Process)	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube-m02	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube-m03	Static Heuristic - Run None (Profile ?) 696115601f10a0f571a4b7f0 - minikube-m04
67264.42953020133	3	3	2	2
67274.60261391733	3	3	3	3
67284.77569763335	3	3	3	3
67294.94878134935	3	3	3	3
67305.12186506535	3	3	3	3
67315.29494878135	3	3	3	3
67325.46803249735	3	3	2	2
67335.64111621336	3	3	3	3
67345.81419992936	3	3	3	3
67355.98728364536	3	3	3	3
67366.16036736136	3	3	3	3
67376.33345107736	3	3	3	3
67386.50653479336	3	3	2	2
67396.67961850937	3	3	3	3
67406.85270222535	3	3	3	3
67417.02578594135	3	3	3	3
67427.19886965737	3	3	3	3
67437.37195337337	3	3	3	3
67447.54503708937	3	3	2	2
67457.71812080537	3	3	3	3
67467.89120452137	3	3	3	3
67478.06428823738	3	3	3	3
67488.23737195338	3	3	3	3
67498.41045566938	3	3	3	3
67508.58353938538	3	3	2	2
67518.75662310138	3	3	3	3
67528.92970681738	3	3	3	3
67539.10279053339	3	3	3	3
67549.27587424938	3	3	3	3
67559.44895796537	3	3	3	3
67569.62204168139	3	3	2	2
67579.79512539739	3	3	3	3
67589.96820911339	3	3	3	3
67600.14129282939	3	3	3	3
67610.31437654539	3	3	3	3
67620.48746026139	3	3	3	3
67630.6605439774	3	3	2	2
67640.8336276934	3	3	3	3
67651.0067114094	3	3	3	3
67661.1797951254	3	3	3	3
67671.3528788414	3	3	3	3
67681.52596255741	3	3	3	3
67691.6990462734	3	3	2	2
67701.8721299894	3	3	3	3
67712.04521370541	3	3	3	3
67722.21829742141	3	3	3	3
67732.39138113741	3	3	3	3
67742.5644648534	3	3	3	3
67752.7375485694	3	3	2	2
67762.9106322854	3	3	3	3
67773.08371600142	3	3	3	3
67783.25679971742	3	3	3	3
67793.42988343342	3	3	3	3
67803.60296714942	3	3	3	3
67813.77605086542	3	3	2	2
67823.94913458143	3	3	3	3
67834.12221829742	3	3	3	3
67844.29530201342	3	3	3	3
67854.46838572943	3	3	3	3
67864.64146944543	3	3	3	3
67874.81455316143	3	3	2	2
67884.98763687743	3	3	3	3
67895.16072059343	3	3	3	3
67905.33380430943	3	3	3	3
67915.50688802544	3	3	3	3
67925.67997174144	3	3	3	3
67935.85305545744	3	3	2	2
67946.02613917344	3	3	3	3
67956.19922288944	3	3	3	3
67966.37230660544	3	3	3	3
67976.54539032144	3	3	3	3
67986.71847403744	3	3	3	3
67996.89155775344	3	3	2	2
68007.06464146945	3	3	3	3
68017.23772518545	3	3	3	3
68027.41080890145	3	3	3	3
68037.58389261745	3	3	3	3
68047.75697633345	3	3	3	3
68057.93006004946	3	3	2	2
68068.10314376546	3	3	3	3
68078.27622748146	3	3	3	3
68088.44931119746	3	3	3	3
68098.62239491346	3	3	3	3
68108.79547862946	3	3	3	3
68118.96856234546	3	3	2	2
68129.14164606146	3	3	3	3
68139.31472977746	3	3	3	3
68149.48781349347	3	3	3	3
68159.66089720947	3	3	3	3
68169.83398092547	3	3	3	3
68180.00706464147	3	3	2	2
68190.18014835747	3	3	3	3
68200.35323207348	3	3	3	3
68210.52631578948	3	3	3	3
68220.69939950548	3	3	3	3
68230.87248322148	3	3	3	3
68241.04556693748	3	3	2	2
68251.21865065348	3	3	3	3
68261.39173436948	3	3	3	3
68271.56481808548	3	3	3	3
68281.73790180148	3	3	3	3
68291.91098551749	3	3	3	3
68302.08406923349	3	3	2	2
68312.25715294949	3	3	3	3
68322.43023666549	3	3	3	3
68332.60332038149	3	3	3	3
68342.77640409749	3	3	3	3
68352.9494878135	3	3	3	3
68363.1225715295	3	3	2	2
68373.2956552455	3	3	3	3
68383.4687389615	3	3	3	3
68393.6418226775	3	3	3	3
68403.8149063935	3	3	3	3
68413.9879901095	3	3	3	3
68424.1610738255	3	3	2	2
68434.33415754151	3	3	3	3
68444.50724125751	3	3	3	3
68454.68032497351	3	3	3	3
68464.85340868951	3	3	3	3
68475.02649240551	3	3	3	3
68485.19957612151	3	3	2	2
68495.37265983752	3	3	3	3
68505.5457435535	3	3	3	3
68515.7188272695	3	3	3	3
68525.89191098552	3	3	3	3
68536.06499470152	3	3	3	3
68546.23807841752	3	3	2	2
68556.41116213352	3	3	3	3
68566.58424584952	3	3	3	3
68576.75732956553	3	3	3	3
68586.93041328153	3	3	3	3
68597.10349699753	3	3	3	3
68607.27658071353	3	3	2	2
68617.44966442953	3	3	3	3
68627.62274814553	3	3	3	3
68637.79583186154	3	3	3	3
68647.96891557753	3	3	3	3
68658.14199929353	3	3	3	3
68668.31508300954	3	3	2	2
68678.48816672554	3	3	3	3
68688.66125044154	3	3	3	3
68698.83433415754	3	3	3	3
68709.00741787354	3	3	3	3
68719.18050158955	3	3	3	3
68729.35358530555	3	3	2	2
68739.52666902155	3	3	3	3
68749.69975273755	3	3	3	3
68759.87283645355	3	3	3	3
68770.04592016955	3	3	3	3
68780.21900388556	3	3	3	3
68790.39208760155	3	3	2	2
68800.56517131755	3	3	3	3
68810.73825503356	3	3	3	3
68820.91133874956	3	3	3	3
68831.08442246556	3	3	3	3
68841.25750618156	3	3	3	3
68851.43058989756	3	3	2	2
68861.60367361356	3	3	3	3
68871.77675732957	3	3	3	3
68881.94984104557	3	3	3	3
68892.12292476157	3	3	3	3
68902.29600847757	3	3	3	3
68912.46909219357	3	3	2	2
68922.64217590958	3	3	3	3
68932.81525962557	3	3	3	3
68942.98834334157	3	3	3	3
68953.16142705758	3	3	3	3
68963.33451077358	3	3	3	3
68973.50759448958	3	3	2	2
68983.68067820558	3	3	3	3
68993.85376192158	3	3	3	3
69004.02684563758	3	3	3	3
69014.19992935359	3	3	3	3
69024.37301306959	3	3	3	3
69034.54609678559	3	3	2	2
69044.71918050159	3	3	3	3
69054.89226421759	3	3	3	3
69065.06534793359	3	3	3	3
69075.23843164959	3	3	3	3
69085.41151536559	3	3	3	3
69095.5845990816	3	3	2	2
69105.7576827976	3	3	3	3
69115.9307665136	3	3	3	3
69126.1038502296	3	3	3	3
69136.2769339456	3	3	3	3
69146.4500176616	3	3	3	3
69156.62310137761	3	3	2	2
69166.79618509361	3	3	3	3
69176.96926880961	3	3	3	3
69187.14235252561	3	3	3	3
69197.31543624161	3	3	3	3
69207.48851995761	3	3	3	3
69217.66160367361	3	3	2	2
69227.83468738961	3	3	3	3
69238.00777110561	3	3	3	3
69248.18085482162	3	3	3	3
69258.35393853762	3	3	3	3
69268.52702225362	3	3	3	3
69278.70010596962	3	3	2	2
69288.87318968562	3	3	3	3
69299.04627340163	3	3	3	3
69309.21935711763	3	3	3	3
69319.39244083363	3	3	3	3
69329.56552454963	3	3	3	3
69339.73860826563	3	3	2	2
69349.91169198163	3	3	3	3
69360.08477569763	3	3	3	3
69370.25785941363	3	3	3	3
69380.43094312963	3	3	3	3
69390.60402684564	3	3	3	3
69400.77711056164	3	3	2	2
69410.95019427764	3	3	3	3
69421.12327799364	3	3	3	3
69431.29636170964	3	3	3	3
69441.46944542565	3	3	3	3
69451.64252914165	3	3	3	3
69461.81561285765	3	3	2	2
69471.98869657365	3	3	3	3
69482.16178028965	3	3	3	3
69492.33486400565	3	3	3	3
69502.50794772165	3	3	3	3
69512.68103143765	3	3	3	3
69522.85411515365	3	3	2	2
69533.02719886966	3	3	3	3
69543.20028258566	3	3	3	3
69553.37336630166	3	3	3	3
69563.54645001766	3	3	3	3
69573.71953373366	3	3	3	3
69583.89261744966	3	3	2	2
69594.06570116567	3	3	3	3
69604.23878488167	3	3	3	3
69614.41186859767	3	3	3	3
69624.58495231367	3	3	3	3
69634.75803602967	3	3	3	3
69644.93111974567	3	3	2	2
69655.10420346167	3	3	3	3
69665.27728717767	3	3	3	3
69675.45037089368	3	3	3	3
69685.62345460968	3	3	3	3
69695.79653832568	3	3	3	3
69705.96962204168	3	3	2	2
69716.14270575768	3	3	3	3
69726.31578947368	3	3	3	3
69736.4888731897	3	3	3	3
69746.6619569057	3	3	3	3
69756.83504062168	3	3	3	3
69767.00812433769	3	3	2	2
69777.18120805369	3	3	3	3
69787.35429176969	3	3	3	3
69797.52737548569	3	3	3	3
69807.70045920169	3	3	3	3
69817.8735429177	3	3	3	3
69828.0466266337	3	3	2	2
69838.2197103497	3	3	3	3
69848.3927940657	3	3	3	3
69858.5658777817	3	3	3	3
69868.7389614977	3	3	3	3
69878.91204521371	3	3	3	3
69889.08512892971	3	3	2	2
69899.2582126457	3	3	3	3
69909.43129636171	3	3	3	3
69919.60438007771	3	3	3	3
69929.77746379371	3	3	3	3
69939.95054750971	3	3	3	3
69950.12363122571	3	3	2	2
69960.29671494172	3	3	3	3
69970.46979865772	3	3	3	3
69980.64288237372	3	3	3	3
69990.81596608972	3	3	3	3
70000.98904980572	3	3	3	3
70011.16213352172	3	3	2	2
70021.33521723773	3	3	3	3
70031.50830095373	3	3	3	3
70041.68138466972	3	3	3	3
70051.85446838573	3	3	3	3
70062.02755210173	3	3	3	3
70072.20063581773	3	3	2	2
70082.37371953373	3	3	3	3
70092.54680324973	3	3	3	3
70102.71988696573	3	3	3	3
70112.89297068174	3	3	3	3
70123.06605439774	3	3	3	3
70133.23913811374	3	3	2	2
70143.41222182974	3	3	3	3
70153.58530554574	3	3	3	3
70163.75838926175	3	3	3	3
70173.93147297775	3	3	3	3
70184.10455669374	3	3	3	3
70194.27764040975	3	3	2	2
70204.45072412575	3	3	3	3
70214.62380784175	3	3	3	3
70224.79689155775	3	3	3	3
70234.96997527375	3	3	3	3
70245.14305898975	3	3	3	3
70255.31614270576	3	3	2	2
70265.48922642176	3	3	3	3
70275.66231013776	3	3	3	3
70285.83539385376	3	3	3	3
70296.00847756976	3	3	3	3
70306.18156128576	3	3	3	3
70316.35464500177	3	3	2	2
70326.52772871776	3	3	3	3
70336.70081243377	3	3	3	3
70346.87389614977	3	3	3	3
70357.04697986577	3	3	3	3
70367.22006358177	3	3	3	3
70377.39314729777	3	3	2	2
70387.56623101377	3	3	3	3
70397.73931472978	3	3	3	3
70407.91239844578	3	3	3	3
70418.08548216178	3	3	3	3
70428.25856587778	3	3	3	3
70438.43164959378	3	3	2	2
70448.60473330978	3	3	3	3
70458.7778170258	3	3	3	3
70468.95090074178	3	3	3	3
70479.12398445778	3	3	3	3
70489.2970681738	3	3	3	3
70499.4701518898	3	3	2	2
70509.64323560579	3	3	3	3
70519.81631932179	3	3	3	3
70529.98940303779	3	3	3	3
70540.1624867538	3	3	3	3
70550.3355704698	3	3	3	3
70560.5086541858	3	3	2	2
70570.6817379018	3	3	3	3
70580.8548216178	3	3	3	3
70591.0279053338	3	3	3	3
70601.20098904982	3	3	3	3
70611.3740727658	3	3	3	3
70621.5471564818	3	3	2	2
70631.72024019781	3	3	3	3
70641.89332391381	3	3	3	3
70652.06640762981	3	3	3	3
70662.23949134581	3	3	3	3
70672.41257506181	3	3	3	3
70682.58565877783	3	3	2	2
70692.75874249382	3	3	3	3
70702.93182620982	3	3	3	3
70713.10490992582	3	3	3	3
70723.27799364182	3	3	3	3
70733.45107735782	3	3	3	3
70743.62416107384	3	3	2	2
70753.79724478982	3	3	3	3
70763.97032850582	3	3	3	3
70774.14341222183	3	3	3	3
70784.31649593783	3	3	3	3
70794.48957965383	3	3	3	3
70804.66266336983	3	3	2	2
70814.83574708583	3	3	3	3
70825.00883080183	3	3	3	3
70835.18191451785	3	3	3	3
70845.35499823384	3	3	3	3
70855.52808194984	3	3	3	3
70865.70116566584	3	3	2	2
70875.87424938184	3	3	3	3
70886.04733309784	3	3	3	3
70896.22041681384	3	3	3	3
70906.39350052984	3	3	3	3
70916.56658424585	3	3	3	3
70926.73966796185	3	3	2	2
70936.91275167785	3	3	3	3
70947.08583539385	3	3	3	3
70957.25891910985	3	3	3	3
70967.43200282585	3	3	3	3
70977.60508654187	3	3	3	3
70987.77817025786	3	3	2	2
70997.95125397385	3	3	3	3
71008.12433768986	3	3	3	3
71018.29742140586	3	3	3	3
71028.47050512186	3	3	3	3
71038.64358883786	3	3	3	3
71048.81667255386	3	3	2	2
71058.98975626988	3	3	3	3
71069.16283998587	3	3	3	3
71079.33592370187	3	3	3	3
71089.50900741787	3	3	3	3
71099.68209113387	3	3	3	3
71109.85517484987	3	3	2	2
71120.02825856589	3	3	3	3
71130.20134228189	3	3	3	3
71140.37442599787	3	3	3	3
71150.54750971388	3	3	3	3
71160.72059342988	3	3	3	3
71170.89367714588	3	3	2	2
71181.06676086188	3	3	3	3
71191.23984457788	3	3	3	3
71201.4129282939	3	3	3	3
71211.5860120099	3	3	3	3
71221.7590957259	3	3	3	3
71231.9321794419	3	3	2	2
71242.1052631579	3	3	3	3
71252.27834687389	3	3	3	3
71262.4514305899	3	3	3	3
71272.6245143059	3	3	3	3
71282.79759802189	3	3	3	3
71292.9706817379	3	3	2	2
71303.1437654539	3	3	3	3
71313.3168491699	3	3	3	3
71323.4899328859	3	3	3	3
71333.6630166019	3	3	3	3
71343.8361003179	3	3	3	3
71354.00918403392	3	3	2	2
71364.18226774991	3	3	3	3
71374.35535146591	3	3	3	3
71384.52843518191	3	3	3	3
71394.70151889791	3	3	3	3
71404.87460261393	3	3	3	3
71415.04768632993	3	3	2	2
71425.22077004591	3	3	3	3
71435.39385376193	3	3	3	3
71445.56693747792	3	3	3	3
71455.74002119392	3	3	3	3
71465.91310490992	3	3	3	3
71476.08618862592	3	3	2	2
71486.25927234192	3	3	3	3
71496.43235605794	3	3	3	3
71506.60543977394	3	3	3	3
71516.77852348993	3	3	3	3
71526.95160720593	3	3	3	3
71537.12469092193	3	3	2	2
71547.29777463793	3	3	3	3
71557.47085835395	3	3	3	3
71567.64394206993	3	3	3	3
71577.81702578595	3	3	3	3
71587.99010950194	3	3	3	3
71598.16319321794	3	3	2	2
71608.33627693394	3	3	3	3
71618.50936064994	3	3	3	3
71628.68244436594	3	3	3	3
71638.85552808196	3	3	3	3
71649.02861179796	3	3	3	3
71659.20169551396	3	3	2	2
71669.37477922995	3	3	3	3
71679.54786294595	3	3	3	3
71689.72094666195	3	3	3	3
71699.89403037797	3	3	3	3
71710.06711409395	3	3	3	3
71720.24019780995	3	3	2	2
71730.41328152597	3	3	3	3
71740.58636524196	3	3	3	3
71750.75944895796	3	3	3	3
71760.93253267396	3	3	3	3
71771.10561638996	3	3	3	3
71781.27870010598	3	3	2	2
71791.45178382198	3	3	3	3
71801.62486753798	3	3	3	3
71811.79795125398	3	3	3	3
71821.97103496997	3	3	3	3
71832.14411868597	3	3	3	3
71842.31720240199	3	3	2	2
71852.49028611797	3	3	3	3
71862.66336983397	3	3	3	3
71872.83645354999	3	3	3	3
71883.00953726599	3	3	3	3
71893.18262098198	3	3	3	3
71903.35570469798	3	3	2	2
71913.52878841398	3	3	3	3
71923.70187213	3	3	3	3
71933.874955846	3	3	3	3
71944.048039562	3	3	3	3
71954.221123278	3	3	3	3
71964.394206994	3	3	2	2
71974.56729071	3	3	3	3
71984.74037442601	3	3	3	3
71994.913458142	3	3	3	3
72005.08654185799	3	3	3	3
72015.259625574	3	3	3	3
72025.43270929	3	3	2	2
72035.605793006	3	3	3	3
72045.778876722	3	3	3	3
72055.951960438	3	3	3	3
72066.125044154	3	3	3	3
72076.29812787002	3	3	3	3
72086.47121158602	3	3	2	2
72096.64429530202	3	3	3	3
72106.81737901802	3	3	3	3
72116.99046273401	3	3	3	3
72127.16354645003	3	3	3	3
72137.33663016601	3	3	3	3
72147.50971388201	3	3	2	2
72157.68279759803	3	3	3	3
72167.85588131403	3	3	3	3
72178.02896503003	3	3	3	3
72188.20204874602	3	3	3	3
72198.37513246202	3	3	3	3
72208.54821617802	3	3	2	2
72218.72129989404	3	3	3	3
72228.89438361004	3	3	3	3
72239.06746732602	3	3	3	3
72249.24055104204	3	3	3	3
72259.41363475804	3	3	3	3
72269.58671847405	3	3	2	2
72279.75980219003	3	3	3	3
72289.93288590603	3	3	3	3
72300.10596962205	3	3	3	3
72310.27905333805	3	3	3	3
72320.45213705405	3	3	3	3
72330.62522077005	3	3	2	2
72340.79830448604	3	3	3	3
72350.97138820204	3	3	3	3
72361.14447191806	3	3	3	3
72371.31755563406	3	3	3	3
72381.49063935004	3	3	3	3
72391.66372306606	3	3	2	2
72401.83680678206	3	3	3	3
72412.00989049806	3	3	3	3
72422.18297421405	3	3	3	3
72432.35605793005	3	3	3	3
72442.52914164605	3	3	3	3
72452.70222536207	3	3	2	2
72462.87530907807	3	3	3	3
72473.04839279407	3	3	3	3
72483.22147651007	3	3	3	3
72493.39456022606	3	3	3	3
72503.56764394208	3	3	3	3
72513.74072765808	3	3	2	2
72523.91381137406	3	3	3	3
72534.08689509008	3	3	3	3
72544.25997880608	3	3	3	3
72554.43306252208	3	3	3	3
72564.60614623807	3	3	3	3
72574.77922995407	3	3	2	2
72584.95231367007	3	3	3	3
72595.12539738609	3	3	3	3
72605.29848110209	3	3	3	3
72615.47156481809	3	3	3	3
72625.64464853409	3	3	3	3
72635.81773225009	3	3	2	2
72645.9908159661	3	3	3	3
72656.1638996821	3	3	3	3
72666.33698339808	3	3	3	3
72676.5100671141	3	3	3	3
72686.6831508301	3	3	3	3
72696.8562345461	3	3	2	2
72707.0293182621	3	3	3	3
72717.2024019781	3	3	3	3
72727.3754856941	3	3	3	3
72737.54856941011	3	3	3	3
72747.72165312611	3	3	3	3
72757.8947368421	3	3	2	2
72768.0678205581	3	3	3	3
72778.2409042741	3	3	3	3
72788.4139879901	3	3	3	3
72798.58707170612	3	3	3	3
72808.7601554221	3	3	3	3
72818.93323913812	3	3	2	2
72829.10632285412	3	3	3	3
72839.27940657012	3	3	3	3
72849.45249028612	3	3	3	3
72859.62557400212	3	3	3	3
72869.79865771811	3	3	3	3
72879.97174143413	3	3	2	2
72890.14482515013	3	3	3	3
72900.31790886613	3	3	3	3
72910.49099258213	3	3	3	3
72920.66407629813	3	3	3	3
72930.83716001413	3	3	3	3
72941.01024373014	3	3	2	2
72951.18332744612	3	3	3	3
72961.35641116212	3	3	3	3
72971.52949487814	3	3	3	3
72981.70257859414	3	3	3	3
72991.87566231014	3	3	3	3
73002.04874602614	3	3	2	2
73012.22182974214	3	3	3	3
73022.39491345815	3	3	3	3
73032.56799717415	3	3	3	3
73042.74108089015	3	3	3	3
73052.91416460615	3	3	3	3
73063.08724832215	3	3	2	2
73073.26033203815	3	3	3	3
73083.43341575416	3	3	3	3
73093.60649947014	3	3	3	3
73103.77958318614	3	3	3	3
73113.95266690216	3	3	3	3
73124.12575061816	3	3	2	2
73134.29883433416	3	3	3	3
73144.47191805016	3	3	3	3
73154.64500176616	3	3	3	3
73164.81808548217	3	3	3	3
73174.99116919817	3	3	3	3
73185.16425291417	3	3	2	2
73195.33733663017	3	3	3	3
73205.51042034617	3	3	3	3
73215.68350406217	3	3	3	3
73225.85658777818	3	3	3	3
73236.02967149417	3	3	3	3
73246.20275521016	3	3	2	2
73256.37583892618	3	3	3	3
73266.54892264218	3	3	3	3
73276.72200635818	3	3	3	3
73286.89509007418	3	3	3	3
73297.06817379018	3	3	3	3
73307.24125750618	3	3	2	2
73317.41434122219	3	3	3	3
73327.58742493819	3	3	3	3
73337.76050865419	3	3	3	3
73347.93359237019	3	3	3	3
73358.10667608619	3	3	3	3
73368.2797598022	3	3	2	2
73378.45284351819	3	3	3	3
73388.62592723418	3	3	3	3
73398.7990109502	3	3	3	3
73408.9720946662	3	3	3	3
73419.1451783822	3	3	3	3
73429.3182620982	3	3	2	2
73439.4913458142	3	3	3	3
73449.6644295302	3	3	3	3
73459.83751324621	3	3	3	3
73470.01059696221	3	3	3	3
73480.18368067821	3	3	3	3
73490.35676439421	3	3	2	2
73500.5298481102	3	3	3	3
73510.7029318262	3	3	3	3
73520.8760155422	3	3	3	3
73531.0490992582	3	3	3	3
73541.22218297422	3	3	3	3
73551.39526669022	3	3	2	2
73561.56835040622	3	3	3	3
73571.74143412222	3	3	3	3
73581.91451783822	3	3	3	3
73592.08760155422	3	3	3	3
73602.26068527023	3	3	3	3
73612.43376898623	3	3	2	2
73622.60685270223	3	3	3	3
73632.77993641823	3	3	3	3
73642.95302013423	3	3	3	3
73653.12610385023	3	3	3	3
73663.29918756623	3	3	3	3
73673.47227128223	3	3	2	2
73683.64535499823	3	3	3	3
73693.81843871424	3	3	3	3
73703.99152243024	3	3	3	3
73714.16460614624	3	3	3	3
73724.33768986224	3	3	3	3
73734.51077357824	3	3	2	2
73744.68385729425	3	3	3	3
73754.85694101025	3	3	3	3
73765.03002472625	3	3	3	3
73775.20310844225	3	3	3	3
73785.37619215825	3	3	3	3
73795.54927587425	3	3	2	2
73805.72235959025	3	3	3	3
73815.89544330625	3	3	3	3
73826.06852702225	3	3	3	3
73836.24161073826	3	3	3	3
73846.41469445426	3	3	3	3
73856.58777817026	3	3	2	2
73866.76086188626	3	3	3	3
73876.93394560226	3	3	3	3
73887.10702931827	3	3	3	3
73897.28011303427	3	3	3	3
73907.45319675027	3	3	3	3
73917.62628046627	3	3	2	2
73927.79936418227	3	3	3	3
73937.97244789827	3	3	3	3
73948.14553161427	3	3	3	3
73958.31861533027	3	3	3	3
73968.49169904627	3	3	3	3
73978.66478276228	3	3	2	2
73988.83786647828	3	3	3	3
73999.01095019428	3	3	3	3
74009.18403391028	3	3	3	3
74019.35711762628	3	3	3	3
74029.53020134228	3	3	3	3
74039.70328505829	3	3	2	2
74049.87636877428	3	3	3	3
74060.04945249029	3	3	3	3
74070.22253620629	3	3	3	3
74080.39561992229	3	3	3	3
74090.56870363829	3	3	3	3
74100.74178735429	3	3	2	2
74110.91487107029	3	3	3	3
74121.0879547863	3	3	3	3
74131.2610385023	3	3	3	3
74141.4341222183	3	3	3	3
74151.6072059343	3	3	3	3
74161.7802896503	3	3	2	2
74171.9533733663	3	3	3	3
74182.12645708231	3	3	3	3
74192.2995407983	3	3	3	3
74202.4726245143	3	3	3	3
74212.64570823031	3	3	3	3
74222.81879194631	3	3	2	2
74232.99187566231	3	3	3	3
74243.16495937831	3	3	3	3
74253.3380430943	3	3	3	3
74263.51112681032	3	3	3	3
74273.68421052632	3	3	3	3
74283.85729424232	3	3	2	2
74294.03037795832	3	3	3	3
74304.20346167432	3	3	3	3
74314.37654539032	3	3	3	3
74324.54962910633	3	3	3	3
74334.72271282232	3	3	3	3
74344.89579653832	3	3	2	2
74355.06888025433	3	3	3	3
74365.24196397033	3	3	3	3
74375.41504768633	3	3	3	3
74385.58813140233	3	3	3	3
74395.76121511833	3	3	3	3
74405.93429883434	3	3	2	2
74416.10738255034	3	3	3	3
74426.28046626634	3	3	3	3
74436.45354998234	3	3	3	3
74446.62663369834	3	3	3	3
74456.79971741434	3	3	3	3
74466.97280113035	3	3	2	2
74477.14588484634	3	3	3	3
74487.31896856234	3	3	3	3
74497.49205227835	3	3	3	3
74507.66513599435	3	3	3	3
74517.83821971035	3	3	3	3
74528.01130342635	3	3	2	2
74538.18438714235	3	3	3	3
74548.35747085835	3	3	3	3
74558.53055457436	3	3	3	3
74568.70363829036	3	3	3	3
74578.87672200636	3	3	3	3
74589.04980572236	3	3	2	2
74599.22288943836	3	3	3	3
74609.39597315437	3	3	3	3
74619.56905687036	3	3	3	3
74629.74214058636	3	3	3	3
74639.91522430237	3	3	3	3
74650.08830801837	3	3	2	2
74660.26139173437	3	3	3	3
74670.43447545037	3	3	3	3
74680.60755916637	3	3	3	3
74690.78064288237	3	3	3	3
74700.95372659838	3	3	3	3
74711.12681031438	3	3	2	2
74721.29989403038	3	3	3	3
74731.47297774638	3	3	3	3
74741.64606146238	3	3	3	3
74751.81914517838	3	3	3	3
74761.99222889438	3	3	3	3
74772.16531261038	3	3	2	2
74782.33839632639	3	3	3	3
74792.51148004239	3	3	3	3
74802.68456375839	3	3	3	3
74812.85764747439	3	3	3	3
74823.03073119039	3	3	3	3
74833.20381490639	3	3	2	2
74843.3768986224	3	3	3	3
74853.5499823384	3	3	3	3
74863.7230660544	3	3	3	3
74873.8961497704	3	3	3	3
74884.0692334864	3	3	3	3
74894.2423172024	3	3	2	2
74904.4154009184	3	3	3	3
74914.5884846344	3	3	3	3
74924.7615683504	3	3	3	3
74934.93465206641	3	3	3	3
74945.10773578241	3	3	3	3
74955.28081949841	3	3	2	2
74965.45390321441	3	3	3	3
74975.62698693041	3	3	3	3
74985.80007064642	3	3	3	3
74995.97315436242	3	3	3	3
75006.14623807842	3	3	3	3
75016.31932179442	3	3	2	2
75026.49240551042	3	3	3	3
75036.66548922642	3	3	3	3
75046.83857294242	3	3	3	3
75057.01165665842	3	3	3	3
75067.18474037442	3	3	3	3
75077.35782409043	3	3	2	2
75087.53090780643	3	3	3	3
75097.70399152243	3	3	3	3
75107.87707523843	3	3	3	3
75118.05015895443	3	3	3	3
75128.22324267044	3	3	3	3
75138.39632638644	3	3	2	2
75148.56941010244	3	3	3	3
75158.74249381844	3	3	3	3
75168.91557753444	3	3	3	3
75179.08866125044	3	3	3	3
75189.26174496644	3	3	3	3
75199.43482868244	3	3	2	2
75209.60791239844	3	3	3	3
75219.78099611445	3	3	3	3
75229.95407983045	3	3	3	3
75240.12716354645	3	3	3	3
75250.30024726245	3	3	3	3
75260.47333097845	3	3	2	2
75270.64641469445	3	3	3	3
75280.81949841046	3	3	3	3
75290.99258212646	3	3	3	3
75301.16566584246	3	3	3	3
75311.33874955846	3	3	3	3
75321.51183327446	3	3	2	2
75331.68491699046	3	3	3	3
75341.85800070646	3	3	3	3
75352.03108442246	3	3	3	3
75362.20416813847	3	3	3	3
75372.37725185447	3	3	3	3
75382.55033557047	3	3	2	2
75392.72341928647	3	3	3	3
75402.89650300247	3	3	3	3
75413.06958671847	3	3	3	3
75423.24267043448	3	3	3	3
75433.41575415048	3	3	3	3
75443.58883786647	3	3	2	2
75453.76192158248	3	3	3	3
75463.93500529848	3	3	3	3
75474.10808901448	3	3	3	3
75484.28117273048	3	3	3	3
75494.45425644648	3	3	3	3
75504.6273401625	3	3	2	2
75514.80042387849	3	3	3	3
75524.97350759449	3	3	3	3
75535.14659131049	3	3	3	3
75545.31967502649	3	3	3	3
75555.49275874249	3	3	3	3
75565.6658424585	3	3	2	2
75575.8389261745	3	3	3	3
75586.01200989049	3	3	3	3
75596.1850936065	3	3	3	3
75606.3581773225	3	3	3	3
75616.5312610385	3	3	3	3
75626.7043447545	3	3	2	2
75636.8774284705	3	3	3	3
75647.05051218651	3	3	3	3
75657.22359590251	3	3	3	3
75667.39667961851	3	3	3	3
75677.56976333451	3	3	3	3
75687.74284705051	3	3	2	2
75697.91593076651	3	3	3	3
75708.08901448252	3	3	3	3
75718.26209819852	3	3	3	3
75728.43518191451	3	3	3	3
75738.60826563052	3	3	3	3
75748.78134934652	3	3	2	2
75758.95443306252	3	3	3	3
75769.12751677852	3	3	3	3
75779.30060049452	3	3	3	3
75789.47368421052	3	3	3	3
75799.64676792653	3	3	3	3
75809.81985164253	3	3	2	2
75819.99293535853	3	3	3	3
75830.16601907453	3	3	3	3
75840.33910279053	3	3	3	3
75850.51218650654	3	3	3	3
75860.68527022254	3	3	3	3
75870.85835393853	3	3	2	2
75881.03143765454	3	3	3	3
75891.20452137054	3	3	3	3
75901.37760508654	3	3	3	3
75911.55068880254	3	3	3	3
75921.72377251854	3	3	3	3
75931.89685623454	3	3	2	2
75942.06993995055	3	3	3	3
75952.24302366655	3	3	3	3
75962.41610738255	3	3	3	3
75972.58919109855	3	3	3	3
75982.76227481455	3	3	3	3
75992.93535853055	3	3	2	2
76003.10844224656	3	3	3	3
76013.28152596255	3	3	3	3
76023.45460967856	3	3	3	3
76033.62769339456	3	3	3	3
76043.80077711056	3	3	3	3
