Relative Time (Process)	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m02	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m03	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m04
8597.933737085858	3	3	3	3
8608.193801211257	3	3	3	3
8618.453865336658	3	3	2	2
8628.71392946206	3	3	3	3
8638.97399358746	3	3	3	3
8649.234057712862	3	3	3	3
8659.494121838261	3	3	3	3
8669.754185963662	3	3	3	3
8680.014250089063	3	3	2	2
8690.274314214465	3	3	3	3
8700.534378339864	3	3	3	3
8710.794442465265	3	3	3	3
8721.054506590666	3	3	3	3
8731.314570716067	3	3	3	3
8741.574634841469	3	3	2	2
8751.834698966868	3	3	3	3
8762.09476309227	3	3	3	3
8772.35482721767	3	3	3	3
8782.614891343072	3	3	3	3
8792.874955468473	3	3	3	3
8803.135019593872	3	3	2	2
8813.395083719273	3	3	3	3
8823.655147844675	3	3	3	3
8833.915211970076	3	3	3	3
8844.175276095477	3	3	3	3
8854.435340220876	3	3	3	3
8864.695404346277	3	3	2	2
8874.955468471679	3	3	3	3
8885.21553259708	3	3	3	3
8895.47559672248	3	3	3	3
8905.73566084788	3	3	3	3
8915.995724973282	3	3	3	3
8926.255789098683	3	3	2	2
8936.515853224084	3	3	3	3
8946.775917349483	3	3	3	3
8957.035981474884	3	3	3	3
8967.296045600286	3	3	3	3
8977.556109725687	3	3	3	3
8987.816173851086	3	3	2	2
8998.076237976487	3	3	3	3
9008.336302101889	3	3	3	3
9018.59636622729	3	3	3	3
9028.856430352691	3	3	3	3
9039.11649447809	3	3	3	3
9049.376558603492	3	3	2	2
9059.636622728893	3	3	3	3
9069.896686854294	3	3	3	3
9080.156750979693	3	3	3	3
9090.416815105094	3	3	3	3
9100.676879230496	3	3	3	3
9110.936943355897	3	3	2	2
9121.197007481296	3	3	3	3
9131.457071606697	3	3	3	3
9141.717135732099	3	3	3	3
9151.9771998575	3	3	3	3
9162.237263982901	3	3	3	3
9172.4973281083	3	3	2	2
9182.757392233701	3	3	3	3
9193.017456359103	3	3	3	3
9203.277520484504	3	3	3	3
9213.537584609903	3	3	3	3
9223.797648735304	3	3	3	3
9234.057712860706	3	3	2	2
9244.317776986107	3	3	3	3
9254.577841111506	3	3	3	3
9264.837905236907	3	3	3	3
9275.097969362309	3	3	3	3
9285.35803348771	3	3	3	3
9295.61809761311	3	3	2	2
9305.87816173851	3	3	3	3
9316.138225863911	3	3	3	3
9326.398289989313	3	3	3	3
9336.658354114714	3	3	3	3
9346.918418240113	3	3	3	3
9357.178482365514	3	3	2	2
9367.438546490916	3	3	3	3
9377.698610616317	3	3	3	3
9387.958674741718	3	3	3	3
9398.218738867117	3	3	3	3
9408.478802992518	3	3	3	3
9418.73886711792	3	3	2	2
9428.99893124332	3	3	3	3
9439.25899536872	3	3	3	3
9449.519059494121	3	3	3	3
9459.779123619523	3	3	3	3
9470.039187744924	3	3	3	3
9480.299251870323	3	3	2	2
9490.559315995724	3	3	3	3
9500.819380121126	3	3	3	3
9511.079444246527	3	3	3	3
9521.339508371928	3	3	3	3
9531.599572497327	3	3	3	3
9541.859636622728	3	3	2	2
9552.11970074813	3	3	3	3
9562.37976487353	3	3	3	3
9572.63982899893	3	3	3	3
9582.899893124331	3	3	3	3
9593.159957249733	3	3	3	3
9603.420021375134	3	3	2	2
9613.680085500533	3	3	3	3
9623.940149625934	3	3	3	3
9634.200213751335	3	3	3	3
9644.460277876737	3	3	3	3
9654.720342002138	3	3	3	3
9664.980406127537	3	3	2	2
9675.240470252938	3	3	3	3
9685.50053437834	3	3	3	3
9695.76059850374	3	3	3	3
9706.02066262914	3	3	3	3
9716.280726754541	3	3	3	3
9726.540790879943	3	3	2	2
9736.800855005344	3	3	3	3
9747.060919130745	3	3	3	3
9757.320983256144	3	3	3	3
9767.581047381545	3	3	3	3
9777.841111506947	3	3	3	3
9788.101175632348	3	3	2	2
9798.361239757747	3	3	3	3
9808.621303883148	3	3	3	3
9818.88136800855	3	3	3	3
9829.14143213395	3	3	3	3
9839.401496259352	3	3	3	3
9849.661560384751	3	3	2	2
9859.921624510152	3	3	3	3
9870.181688635554	3	3	3	3
9880.441752760955	3	3	3	3
9890.701816886356	3	3	3	3
9900.961881011755	3	3	3	3
9911.221945137157	3	3	2	2
9921.482009262558	3	3	3	3
9931.742073387959	3	3	3	3
9942.00213751336	3	3	3	3
9952.26220163876	3	3	3	3
9962.52226576416	3	3	3	3
9972.782329889562	3	3	2	2
9983.042394014963	3	3	3	3
9993.302458140364	3	3	3	3
10003.562522265764	3	3	3	3
10013.822586391165	3	3	3	3
10024.082650516566	3	3	3	3
10034.342714641967	3	3	2	2
10044.602778767368	3	3	3	3
10054.862842892768	3	3	3	3
10065.122907018169	3	3	3	3
10075.38297114357	3	3	3	3
10085.643035268971	3	3	3	3
10095.90309939437	3	3	2	2
10106.163163519772	3	3	3	3
10116.423227645173	3	3	3	3
10126.683291770574	3	3	3	3
10136.943355895975	3	3	3	3
10147.203420021375	3	3	3	3
10157.463484146776	3	3	2	2
10167.723548272177	3	3	3	3
10177.983612397578	3	3	3	3
10188.24367652298	3	3	3	3
10198.503740648379	3	3	3	3
10208.76380477378	3	3	3	3
10219.023868899181	3	3	2	2
10229.283933024582	3	3	3	3
10239.543997149984	3	3	3	3
10249.804061275383	3	3	3	3
10260.064125400784	3	3	3	3
10270.324189526185	3	3	3	3
10280.584253651587	3	3	2	2
10290.844317776986	3	3	3	3
10301.104381902387	3	3	3	3
10311.364446027788	3	3	3	3
10321.62451015319	3	3	3	3
10331.884574278589	3	3	3	3
10342.14463840399	3	3	2	2
10352.404702529391	3	3	3	3
10362.664766654792	3	3	3	3
10372.924830780194	3	3	3	3
10383.184894905593	3	3	3	3
10393.444959030994	3	3	3	3
10403.705023156395	3	3	2	2
10413.965087281797	3	3	3	3
10424.225151407196	3	3	3	3
10434.485215532597	3	3	3	3
10444.745279657998	3	3	3	3
10455.0053437834	3	3	3	3
10465.265407908799	3	3	2	2
10475.5254720342	3	3	3	3
10485.785536159601	3	3	3	3
10496.045600285002	3	3	3	3
10506.305664410404	3	3	3	3
10516.565728535803	3	3	3	3
10526.825792661204	3	3	2	2
10537.085856786605	3	3	3	3
10547.345920912006	3	3	3	3
10557.605985037406	3	3	3	3
10567.866049162807	3	3	3	3
10578.126113288208	3	3	3	3
10588.38617741361	3	3	2	2
10598.646241539009	3	3	3	3
10608.90630566441	3	3	3	3
10619.166369789811	3	3	3	3
10629.426433915212	3	3	3	3
10639.686498040614	3	3	3	3
10649.946562166013	3	3	2	2
10660.206626291414	3	3	3	3
10670.466690416815	3	3	3	3
10680.726754542216	3	3	3	3
10690.986818667616	3	3	3	3
10701.246882793017	3	3	3	3
10711.506946918418	3	3	2	2
10721.76701104382	3	3	3	3
10732.02707516922	3	3	3	3
10742.28713929462	3	3	3	3
10752.547203420021	3	3	3	3
10762.807267545422	3	3	3	3
10773.067331670823	3	3	2	2
10783.327395796223	3	3	3	3
10793.587459921624	3	3	3	3
10803.847524047023	3	3	3	3
10814.107588172425	3	3	3	3
10824.367652297826	3	3	3	3
10834.627716423227	3	3	2	2
10844.887780548628	3	3	3	3
10855.14784467403	3	3	3	3
10865.40790879943	3	3	3	3
10875.667972924832	3	3	3	3
10885.928037050233	3	3	3	3
10896.18810117563	3	3	2	2
10906.448165301032	3	3	3	3
10916.708229426433	3	3	3	3
10926.968293551834	3	3	3	3
10937.228357677235	3	3	3	3
10947.488421802636	3	3	3	3
10957.748485928038	3	3	2	2
10968.008550053439	3	3	3	3
10978.26861417884	3	3	3	3
10988.52867830424	3	3	3	3
10998.788742429639	3	3	3	3
11009.04880655504	3	3	3	3
11019.308870680441	3	3	2	2
11029.568934805842	3	3	3	3
11039.828998931243	3	3	3	3
11050.089063056645	3	3	3	3
11060.349127182046	3	3	3	3
11070.609191307445	3	3	3	3
11080.869255432846	3	3	2	2
11091.129319558248	3	3	3	3
11101.389383683647	3	3	3	3
11111.649447809048	3	3	3	3
11121.90951193445	3	3	3	3
11132.16957605985	3	3	3	3
11142.429640185252	3	3	2	2
11152.689704310653	3	3	3	3
11162.949768436052	3	3	3	3
11173.209832561453	3	3	3	3
11183.469896686855	3	3	3	3
11193.729960812254	3	3	3	3
11203.990024937655	3	3	2	2
11214.250089063056	3	3	3	3
11224.510153188457	3	3	3	3
11234.770217313859	3	3	3	3
11245.03028143926	3	3	3	3
11255.29034556466	3	3	3	3
11265.55040969006	3	3	2	2
11275.810473815462	3	3	3	3
11286.070537940863	3	3	3	3
11296.330602066262	3	3	3	3
11306.590666191663	3	3	3	3
11316.850730317065	3	3	3	3
11327.110794442466	3	3	2	2
11337.370858567867	3	3	3	3
11347.630922693266	3	3	3	3
11357.890986818667	3	3	3	3
11368.151050944069	3	3	3	3
11378.41111506947	3	3	3	3
11388.671179194871	3	3	2	2
11398.93124332027	3	3	3	3
11409.191307445672	3	3	3	3
11419.451371571073	3	3	3	3
11429.711435696472	3	3	3	3
11439.971499821873	3	3	3	3
11450.231563947274	3	3	2	2
11460.491628072676	3	3	3	3
11470.751692198077	3	3	3	3
11481.011756323478	3	3	3	3
11491.271820448877	3	3	3	3
11501.531884574279	3	3	3	3
11511.79194869968	3	3	2	2
11522.05201282508	3	3	3	3
11532.31207695048	3	3	3	3
11542.572141075882	3	3	3	3
11552.832205201283	3	3	3	3
11563.092269326684	3	3	3	3
11573.352333452085	3	3	2	2
11583.612397577486	3	3	3	3
11593.872461702886	3	3	3	3
11604.132525828287	3	3	3	3
11614.392589953686	3	3	3	3
11624.652654079087	3	3	3	3
11634.912718204489	3	3	2	2
11645.17278232989	3	3	3	3
11655.432846455291	3	3	3	3
11665.692910580692	3	3	3	3
11675.952974706093	3	3	3	3
11686.213038831494	3	3	3	3
11696.473102956892	3	3	2	2
11706.733167082293	3	3	3	3
11716.993231207694	3	3	3	3
11727.253295333096	3	3	3	3
11737.513359458497	3	3	3	3
11747.773423583898	3	3	3	3
11758.0334877093	3	3	2	2
11768.2935518347	3	3	3	3
11778.553615960102	3	3	3	3
11788.813680085499	3	3	3	3
11799.0737442109	3	3	3	3
11809.333808336301	3	3	3	3
11819.593872461703	3	3	2	2
11829.853936587104	3	3	3	3
11840.114000712505	3	3	3	3
11850.374064837906	3	3	3	3
11860.634128963307	3	3	3	3
11870.894193088709	3	3	3	3
11881.154257214106	3	3	2	2
11891.414321339507	3	3	3	3
11901.674385464908	3	3	3	3
11911.93444959031	3	3	3	3
11922.19451371571	3	3	3	3
11932.454577841112	3	3	3	3
11942.714641966513	3	3	2	2
11952.974706091914	3	3	3	3
11963.234770217316	3	3	3	3
11973.494834342713	3	3	3	3
11983.754898468114	3	3	3	3
11994.014962593516	3	3	3	3
12004.275026718917	3	3	2	2
12014.535090844318	3	3	3	3
12024.795154969719	3	3	3	3
12035.05521909512	3	3	3	3
12045.315283220521	3	3	3	3
12055.575347345919	3	3	3	3
12065.83541147132	3	3	2	2
12076.095475596721	3	3	3	3
12086.355539722123	3	3	3	3
12096.615603847524	3	3	3	3
12106.875667972925	3	3	3	3
12117.135732098326	3	3	3	3
12127.395796223727	3	3	2	2
12137.655860349128	3	3	3	3
12147.915924474526	3	3	3	3
12158.175988599927	3	3	3	3
12168.436052725328	3	3	3	3
12178.69611685073	3	3	3	3
12188.95618097613	3	3	2	2
12199.216245101532	3	3	3	3
12209.476309226933	3	3	3	3
12219.736373352334	3	3	3	3
12229.996437477736	3	3	3	3
12240.256501603135	3	3	3	3
12250.516565728534	3	3	2	2
12260.776629853935	3	3	3	3
12271.036693979337	3	3	3	3
12281.296758104738	3	3	3	3
12291.556822230139	3	3	3	3
12301.81688635554	3	3	3	3
12312.076950480941	3	3	2	2
12322.337014606343	3	3	3	3
12332.597078731742	3	3	3	3
12342.857142857141	3	3	3	3
12353.117206982542	3	3	3	3
12363.377271107944	3	3	3	3
12373.637335233345	3	3	2	2
12383.897399358746	3	3	3	3
12394.157463484147	3	3	3	3
12404.417527609548	3	3	3	3
12414.677591734948	3	3	3	3
12424.937655860349	3	3	3	3
12435.19771998575	3	3	2	2
12445.45778411115	3	3	3	3
12455.71784823655	3	3	3	3
12465.977912361952	3	3	3	3
12476.237976487353	3	3	3	3
12486.498040612754	3	3	3	3
12496.758104738155	3	3	2	2
12507.018168863555	3	3	3	3
12517.278232988956	3	3	3	3
12527.538297114357	3	3	3	3
12537.798361239758	3	3	3	3
12548.058425365158	3	3	3	3
12558.318489490559	3	3	2	2
12568.57855361596	3	3	3	3
12578.838617741361	3	3	3	3
12589.098681866762	3	3	3	3
12599.358745992162	3	3	3	3
12609.618810117563	3	3	3	3
12619.878874242964	3	3	2	2
12630.138938368365	3	3	3	3
12640.399002493765	3	3	3	3
12650.659066619166	3	3	3	3
12660.919130744567	3	3	3	3
12671.179194869968	3	3	3	3
12681.43925899537	3	3	2	2
12691.699323120769	3	3	3	3
12701.95938724617	3	3	3	3
12712.219451371571	3	3	3	3
12722.479515496972	3	3	3	3
12732.739579622374	3	3	3	3
12742.999643747773	3	3	2	2
12753.259707873174	3	3	3	3
12763.519771998575	3	3	3	3
12773.779836123975	3	3	3	3
12784.039900249376	3	3	3	3
12794.299964374777	3	3	3	3
12804.560028500178	3	3	2	2
12814.82009262558	3	3	3	3
12825.08015675098	3	3	3	3
12835.340220876382	3	3	3	3
12845.600285001781	3	3	3	3
12855.860349127182	3	3	3	3
12866.120413252582	3	3	2	2
12876.380477377983	3	3	3	3
12886.640541503384	3	3	3	3
12896.900605628785	3	3	3	3
12907.160669754187	3	3	3	3
12917.420733879588	3	3	3	3
12927.680798004989	3	3	2	2
12937.940862130388	3	3	3	3
12948.20092625579	3	3	3	3
12958.460990381189	3	3	3	3
12968.72105450659	3	3	3	3
12978.981118631991	3	3	3	3
12989.241182757392	3	3	2	2
12999.501246882794	3	3	3	3
13009.761311008195	3	3	3	3
13020.021375133596	3	3	3	3
13030.281439258997	3	3	3	3
13040.541503384396	3	3	3	3
13050.801567509796	3	3	2	2
13061.061631635197	3	3	3	3
13071.321695760598	3	3	3	3
13081.581759886	3	3	3	3
13091.8418240114	3	3	3	3
13102.101888136802	3	3	3	3
13112.361952262203	3	3	2	2
13122.622016387604	3	3	3	3
13132.882080513002	3	3	3	3
13143.142144638403	3	3	3	3
13153.402208763804	3	3	3	3
13163.662272889205	3	3	3	3
13173.922337014606	3	3	2	2
13184.182401140008	3	3	3	3
13194.442465265409	3	3	3	3
13204.70252939081	3	3	3	3
13214.962593516211	3	3	3	3
13225.222657641609	3	3	3	3
13235.48272176701	3	3	2	2
13245.742785892411	3	3	3	3
13256.002850017812	3	3	3	3
13266.262914143213	3	3	3	3
13276.522978268615	3	3	3	3
13286.783042394016	3	3	3	3
13297.043106519417	3	3	2	2
13307.303170644818	3	3	3	3
13317.563234770216	3	3	3	3
13327.823298895617	3	3	3	3
13338.083363021018	3	3	3	3
13348.34342714642	3	3	3	3
13358.60349127182	3	3	2	2
13368.863555397222	3	3	3	3
13379.123619522623	3	3	3	3
13389.383683648024	3	3	3	3
13399.643747773422	3	3	3	3
13409.903811898823	3	3	3	3
13420.163876024224	3	3	2	2
13430.423940149625	3	3	3	3
13440.684004275026	3	3	3	3
13450.944068400428	3	3	3	3
13461.204132525829	3	3	3	3
13471.46419665123	3	3	3	3
13481.724260776631	3	3	2	2
13491.984324902029	3	3	3	3
13502.24438902743	3	3	3	3
13512.504453152831	3	3	3	3
13522.764517278232	3	3	3	3
13533.024581403633	3	3	3	3
13543.284645529035	3	3	2	2
13553.544709654436	3	3	3	3
13563.804773779837	3	3	3	3
13574.064837905238	3	3	3	3
13584.324902030638	3	3	3	3
13594.584966156037	3	3	3	3
13604.845030281438	3	3	2	2
13615.10509440684	3	3	3	3
13625.36515853224	3	3	3	3
13635.625222657642	3	3	3	3
13645.885286783043	3	3	3	3
13656.145350908444	3	3	3	3
13666.405415033845	3	3	2	2
13676.665479159245	3	3	3	3
13686.925543284644	3	3	3	3
13697.185607410045	3	3	3	3
13707.445671535446	3	3	3	3
13717.705735660847	3	3	3	3
13727.965799786249	3	3	2	2
13738.22586391165	3	3	3	3
13748.485928037051	3	3	3	3
13758.74599216245	3	3	3	3
13769.006056287852	3	3	3	3
13779.266120413253	3	3	3	3
13789.526184538652	3	3	2	2
13799.786248664053	3	3	3	3
13810.046312789455	3	3	3	3
13820.306376914856	3	3	3	3
13830.566441040257	3	3	3	3
13840.826505165658	3	3	3	3
13851.086569291057	3	3	2	2
13861.346633416459	3	3	3	3
13871.60669754186	3	3	3	3
13881.866761667261	3	3	3	3
13892.12682579266	3	3	3	3
13902.386889918062	3	3	3	3
13912.646954043463	3	3	2	2
13922.907018168864	3	3	3	3
13933.167082294265	3	3	3	3
13943.427146419664	3	3	3	3
13953.687210545066	3	3	3	3
13963.947274670467	3	3	3	3
13974.207338795868	3	3	2	2
13984.46740292127	3	3	3	3
13994.727467046669	3	3	3	3
14004.98753117207	3	3	3	3
14015.247595297471	3	3	3	3
14025.507659422872	3	3	3	3
14035.767723548272	3	3	2	2
14046.027787673673	3	3	3	3
14056.287851799074	3	3	3	3
14066.547915924475	3	3	3	3
14076.807980049876	3	3	3	3
14087.068044175276	3	3	3	3
14097.328108300677	3	3	2	2
14107.588172426078	3	3	3	3
14117.848236551477	3	3	3	3
14128.108300676879	3	3	3	3
14138.36836480228	3	3	3	3
14148.628428927681	3	3	3	3
14158.888493053082	3	3	2	2
14169.148557178483	3	3	3	3
14179.408621303885	3	3	3	3
14189.668685429284	3	3	3	3
14199.928749554685	3	3	3	3
14210.188813680084	3	3	3	3
14220.448877805486	3	3	2	2
14230.708941930887	3	3	3	3
14240.969006056288	3	3	3	3
14251.22907018169	3	3	3	3
14261.48913430709	3	3	3	3
14271.749198432492	3	3	3	3
14282.009262557893	3	3	2	2
14292.269326683292	3	3	3	3
14302.529390808691	3	3	3	3
14312.789454934093	3	3	3	3
14323.049519059494	3	3	3	3
14333.309583184895	3	3	3	3
14343.569647310296	3	3	2	2
14353.829711435697	3	3	3	3
14364.089775561099	3	3	3	3
14374.3498396865	3	3	3	3
14384.6099038119	3	3	3	3
14394.869967937298	3	3	3	3
14405.1300320627	3	3	2	2
14415.3900961881	3	3	3	3
14425.650160313502	3	3	3	3
14435.910224438903	3	3	3	3
14446.170288564304	3	3	3	3
14456.430352689706	3	3	3	3
14466.690416815107	3	3	2	2
14476.950480940504	3	3	3	3
14487.210545065906	3	3	3	3
14497.470609191307	3	3	3	3
14507.730673316708	3	3	3	3
14517.99073744211	3	3	3	3
14528.25080156751	3	3	2	2
14538.510865692911	3	3	3	3
14548.770929818313	3	3	3	3
14559.030993943714	3	3	3	3
14569.291058069111	3	3	3	3
14579.551122194513	3	3	3	3
14589.811186319914	3	3	2	2
14600.071250445315	3	3	3	3
14610.331314570716	3	3	3	3
14620.591378696117	3	3	3	3
14630.851442821519	3	3	3	3
14641.11150694692	3	3	3	3
14651.37157107232	3	3	2	2
14661.631635197718	3	3	3	3
14671.89169932312	3	3	3	3
14682.15176344852	3	3	3	3
14692.411827573922	3	3	3	3
14702.671891699323	3	3	3	3
14712.931955824724	3	3	2	2
14723.192019950126	3	3	3	3
14733.452084075527	3	3	3	3
14743.712148200924	3	3	3	3
14753.972212326325	3	3	3	3
14764.232276451727	3	3	3	3
14774.492340577128	3	3	2	2
14784.752404702529	3	3	3	3
14795.01246882793	3	3	3	3
14805.272532953331	3	3	3	3
14815.532597078733	3	3	3	3
14825.792661204134	3	3	3	3
14836.052725329531	3	3	2	2
14846.312789454932	3	3	3	3
14856.572853580334	3	3	3	3
14866.832917705735	3	3	3	3
14877.092981831136	3	3	3	3
14887.353045956537	3	3	3	3
14897.613110081938	3	3	2	2
14907.87317420734	3	3	3	3
14918.13323833274	3	3	3	3
14928.39330245814	3	3	3	3
14938.65336658354	3	3	3	3
14948.91343070894	3	3	3	3
14959.173494834342	3	3	2	2
14969.433558959743	3	3	3	3
14979.693623085144	3	3	3	3
14989.953687210545	3	3	3	3
15000.213751335947	3	3	3	3
15010.473815461348	3	3	3	3
15020.733879586747	3	3	2	2
15030.993943712148	3	3	3	3
15041.254007837548	3	3	3	3
15051.514071962949	3	3	3	3
15061.77413608835	3	3	3	3
15072.034200213751	3	3	3	3
15082.294264339153	3	3	2	2
15092.554328464554	3	3	3	3
15102.814392589953	3	3	3	3
15113.074456715354	3	3	3	3
15123.334520840755	3	3	3	3
15133.594584966155	3	3	3	3
15143.854649091556	3	3	2	2
15154.114713216957	3	3	3	3
15164.374777342358	3	3	3	3
15174.63484146776	3	3	3	3
15184.89490559316	3	3	3	3
15195.15496971856	3	3	3	3
15205.415033843961	3	3	2	2
15215.675097969362	3	3	3	3
15225.935162094764	3	3	3	3
15236.195226220163	3	3	3	3
15246.455290345564	3	3	3	3
15256.715354470965	3	3	3	3
15266.975418596367	3	3	2	2
15277.235482721768	3	3	3	3
15287.495546847167	3	3	3	3
15297.755610972568	3	3	3	3
15308.01567509797	3	3	3	3
15318.27573922337	3	3	3	3
15328.535803348772	3	3	2	2
15338.795867474171	3	3	3	3
15349.055931599572	3	3	3	3
15359.315995724974	3	3	3	3
15369.576059850375	3	3	3	3
15379.836123975774	3	3	3	3
15390.096188101175	3	3	2	2
15400.356252226577	3	3	3	3
15410.616316351978	3	3	3	3
15420.876380477379	3	3	3	3
15431.136444602778	3	3	3	3
15441.39650872818	3	3	3	3
15451.65657285358	3	3	2	2
15461.91663697898	3	3	3	3
15472.176701104381	3	3	3	3
15482.436765229782	3	3	3	3
15492.696829355184	3	3	3	3
15502.956893480585	3	3	3	3
15513.216957605986	3	3	2	2
15523.477021731387	3	3	3	3
15533.737085856787	3	3	3	3
15543.997149982188	3	3	3	3
15554.257214107587	3	3	3	3
15564.517278232988	3	3	3	3
15574.77734235839	3	3	2	2
15585.03740648379	3	3	3	3
15595.297470609192	3	3	3	3
15605.557534734593	3	3	3	3
15615.817598859994	3	3	3	3
15626.077662985395	3	3	3	3
15636.337727110795	3	3	2	2
15646.597791236194	3	3	3	3
15656.857855361595	3	3	3	3
15667.117919486996	3	3	3	3
15677.377983612398	3	3	3	3
15687.638047737799	3	3	3	3
15697.8981118632	3	3	2	2
15708.158175988601	3	3	3	3
15718.418240114002	3	3	3	3
15728.678304239402	3	3	3	3
15738.938368364801	3	3	3	3
15749.198432490202	3	3	3	3
15759.458496615604	3	3	2	2
15769.718560741005	3	3	3	3
15779.978624866406	3	3	3	3
15790.238688991807	3	3	3	3
15800.498753117208	3	3	3	3
15810.75881724261	3	3	3	3
15821.018881368007	3	3	2	2
15831.278945493408	3	3	3	3
15841.53900961881	3	3	3	3
15851.79907374421	3	3	3	3
15862.059137869612	3	3	3	3
15872.319201995013	3	3	3	3
15882.579266120414	3	3	2	2
15892.839330245815	3	3	3	3
15903.099394371216	3	3	3	3
15913.359458496614	3	3	3	3
15923.619522622015	3	3	3	3
15933.879586747416	3	3	3	3
15944.139650872818	3	3	2	2
15954.399714998219	3	3	3	3
15964.65977912362	3	3	3	3
15974.919843249021	3	3	3	3
15985.179907374422	3	3	3	3
15995.439971499824	3	3	3	3
16005.700035625221	3	3	2	2
16015.960099750622	3	3	3	3
16026.220163876023	3	3	3	3
16036.480228001425	3	3	3	3
16046.740292126826	3	3	3	3
16057.000356252227	3	3	3	3
16067.260420377628	3	3	2	2
16077.52048450303	3	3	3	3
16087.78054862843	3	3	3	3
16098.040612753828	3	3	3	3
16108.30067687923	3	3	3	3
16118.56074100463	3	3	3	3
16128.820805130032	3	3	2	2
16139.080869255433	3	3	3	3
16149.340933380834	3	3	3	3
16159.600997506235	3	3	3	3
16169.861061631636	3	3	3	3
16180.121125757034	3	3	3	3
16190.381189882435	3	3	2	2
16200.641254007836	3	3	3	3
16210.901318133238	3	3	3	3
16221.161382258639	3	3	3	3
16231.42144638404	3	3	3	3
16241.681510509441	3	3	3	3
16251.941574634842	3	3	2	2
16262.201638760243	3	3	3	3
16272.461702885643	3	3	3	3
16282.721767011042	3	3	3	3
16292.981831136443	3	3	3	3
16303.241895261845	3	3	3	3
16313.501959387246	3	3	2	2
16323.762023512647	3	3	3	3
16334.022087638048	3	3	3	3
16344.28215176345	3	3	3	3
16354.54221588885	3	3	3	3
16364.80228001425	3	3	3	3
16375.062344139651	3	3	2	2
16385.322408265052	3	3	3	3
16395.58247239045	3	3	3	3
16405.842536515855	3	3	3	3
16416.102600641254	3	3	3	3
16426.362664766657	3	3	3	3
16436.622728892056	3	3	2	2
16446.882793017456	3	3	3	3
16457.142857142855	3	3	3	3
16467.402921268258	3	3	3	3
16477.662985393657	3	3	3	3
16487.92304951906	3	3	3	3
16498.18311364446	3	3	2	2
16508.443177769863	3	3	3	3
16518.703241895262	3	3	3	3
16528.963306020665	3	3	3	3
16539.22337014606	3	3	3	3
16549.483434271464	3	3	3	3
16559.743498396863	3	3	2	2
16570.003562522266	3	3	3	3
16580.263626647666	3	3	3	3
16590.52369077307	3	3	3	3
16600.783754898468	3	3	3	3
16611.04381902387	3	3	3	3
16621.30388314927	3	3	2	2
16631.56394727467	3	3	3	3
16641.82401140007	3	3	3	3
16652.084075525472	3	3	3	3
16662.34413965087	3	3	3	3
16672.604203776275	3	3	3	3
16682.864267901674	3	3	2	2
16693.124332027077	3	3	3	3
16703.384396152476	3	3	3	3
16713.64446027788	3	3	3	3
