Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m04
35099.12252193695	1	1	1	1
35113.16217094573	1	1	1	1
35127.2018199545	1	1	1	1
35141.24146896327	1	1	1	1
35155.28111797205	1	1	1	1
35169.320766980825	4	4	4	4
35183.3604159896	1	1	1	1
35197.40006499837	1	1	1	1
35211.439714007145	1	1	1	1
35225.479363015926	1	1	1	1
35239.5190120247	1	1	1	1
35253.55866103347	4	4	4	4
35267.598310042245	1	1	1	1
35281.637959051026	1	1	1	1
35295.6776080598	1	1	1	1
35309.71725706857	1	1	1	1
35323.756906077346	1	1	1	1
35337.79655508612	4	4	4	4
35351.8362040949	1	1	1	1
35365.87585310367	1	1	1	1
35379.915502112446	1	1	1	1
35393.95515112122	1	1	1	1
35407.99480012999	1	1	1	1
35422.03444913877	4	4	4	4
35436.07409814755	1	1	1	1
35450.11374715632	1	1	1	1
35464.15339616509	1	1	1	1
35478.193045173866	1	1	1	1
35492.23269418265	1	1	1	1
35506.27234319142	4	4	4	4
35520.31199220019	1	1	1	1
35534.35164120897	1	1	1	1
35548.39129021775	1	1	1	1
35562.43093922652	1	1	1	1
35576.470588235294	1	1	1	1
35590.51023724407	4	4	4	4
35604.54988625284	1	1	1	1
35618.58953526162	1	1	1	1
35632.629184270394	1	1	1	1
35646.66883327917	1	1	1	1
35660.70848228794	1	1	1	1
35674.748131296714	4	4	4	4
35688.787780305494	1	1	1	1
35702.82742931427	1	1	1	1
35716.86707832304	1	1	1	1
35730.906727331814	1	1	1	1
35744.94637634059	1	1	1	1
35758.98602534937	4	4	4	4
35773.02567435814	1	1	1	1
35787.065323366915	1	1	1	1
35801.10497237569	1	1	1	1
35815.14462138446	1	1	1	1
35829.18427039324	1	1	1	1
35843.223919402015	4	4	4	4
35857.26356841079	1	1	1	1
35871.30321741956	1	1	1	1
35885.34286642834	1	1	1	1
35899.382515437115	1	1	1	1
35913.42216444589	1	1	1	1
35927.46181345466	4	4	4	4
35941.501462463435	1	1	1	1
35955.541111472216	1	1	1	1
35969.58076048099	1	1	1	1
35983.62040948976	1	1	1	1
35997.660058498535	1	1	1	1
36011.69970750731	4	4	4	4
36025.73935651609	1	1	1	1
36039.77900552486	1	1	1	1
36053.818654533636	1	1	1	1
36067.85830354241	1	1	1	1
36081.89795255118	1	1	1	1
36095.93760155996	4	4	4	4
36109.977250568736	1	1	1	1
36124.01689957751	1	1	1	1
36138.05654858628	1	1	1	1
36152.09619759506	1	1	1	1
36166.13584660384	1	1	1	1
36180.17549561261	4	4	4	4
36194.21514462138	1	1	1	1
36208.254793630156	1	1	1	1
36222.29444263894	1	1	1	1
36236.33409164771	1	1	1	1
36250.37374065648	1	1	1	1
36264.41338966526	4	4	4	4
36278.45303867403	1	1	1	1
36292.49268768281	1	1	1	1
36306.53233669158	1	1	1	1
36320.57198570036	1	1	1	1
36334.61163470913	1	1	1	1
36348.6512837179	4	4	4	4
36362.690932726684	1	1	1	1
36376.73058173546	1	1	1	1
36390.77023074423	1	1	1	1
36404.809879753004	1	1	1	1
36418.849528761784	1	1	1	1
36432.88917777056	4	4	4	4
36446.92882677933	1	1	1	1
36460.968475788104	1	1	1	1
36475.00812479688	1	1	1	1
36489.04777380566	1	1	1	1
36503.08742281443	1	1	1	1
36517.127071823204	4	4	4	4
36531.16672083198	1	1	1	1
36545.20636984075	1	1	1	1
36559.24601884953	1	1	1	1
36573.285667858305	1	1	1	1
36587.32531686708	1	1	1	1
36601.36496587585	4	4	4	4
36615.404614884625	1	1	1	1
36629.444263893405	1	1	1	1
36643.48391290218	1	1	1	1
36657.52356191095	1	1	1	1
36671.563210919725	1	1	1	1
36685.6028599285	4	4	4	4
36699.64250893728	1	1	1	1
36713.68215794605	1	1	1	1
36727.721806954825	1	1	1	1
36741.7614559636	1	1	1	1
36755.80110497238	1	1	1	1
36769.84075398115	4	4	4	4
36783.880402989926	1	1	1	1
36797.9200519987	1	1	1	1
36811.95970100747	1	1	1	1
36825.99935001625	1	1	1	1
36840.038999025026	1	1	1	1
36854.0786480338	4	4	4	4
36868.11829704257	1	1	1	1
36882.157946051346	1	1	1	1
36896.197595060126	1	1	1	1
36910.2372440689	1	1	1	1
36924.27689307767	1	1	1	1
36938.316542086446	4	4	4	4
36952.35619109522	1	1	1	1
36966.395840104	1	1	1	1
36980.43548911277	1	1	1	1
36994.47513812155	1	1	1	1
37008.51478713032	1	1	1	1
37022.5544361391	4	4	4	4
37036.59408514787	1	1	1	1
37050.63373415665	1	1	1	1
37064.67338316542	1	1	1	1
37078.71303217419	1	1	1	1
37092.752681182974	1	1	1	1
37106.79233019175	4	4	4	4
37120.83197920052	1	1	1	1
37134.871628209294	1	1	1	1
37148.91127721807	1	1	1	1
37162.95092622685	1	1	1	1
37176.99057523562	1	1	1	1
37191.030224244394	4	4	4	4
37205.06987325317	1	1	1	1
37219.10952226194	1	1	1	1
37233.14917127072	1	1	1	1
37247.188820279494	1	1	1	1
37261.22846928827	1	1	1	1
37275.26811829704	4	4	4	4
37289.30776730582	1	1	1	1
37303.347416314595	1	1	1	1
37317.38706532337	1	1	1	1
37331.42671433214	1	1	1	1
37345.466363340915	1	1	1	1
37359.506012349695	4	4	4	4
37373.54566135847	1	1	1	1
37387.58531036724	1	1	1	1
37401.624959376015	1	1	1	1
37415.66460838479	1	1	1	1
37429.70425739357	1	1	1	1
37443.74390640234	4	4	4	4
37457.783555411115	1	1	1	1
37471.82320441989	1	1	1	1
37485.86285342866	1	1	1	1
37499.90250243744	1	1	1	1
37513.942151446216	1	1	1	1
37527.98180045499	4	4	4	4
37542.02144946376	1	1	1	1
37556.061098472535	1	1	1	1
37570.100747481316	1	1	1	1
37584.14039649009	1	1	1	1
37598.18004549886	1	1	1	1
37612.219694507636	4	4	4	4
37626.259343516416	1	1	1	1
37640.29899252519	1	1	1	1
37654.33864153396	1	1	1	1
37668.378290542736	1	1	1	1
37682.41793955151	1	1	1	1
37696.45758856029	4	4	4	4
37710.49723756906	1	1	1	1
37724.53688657784	1	1	1	1
37738.57653558661	1	1	1	1
37752.61618459538	1	1	1	1
37766.65583360416	1	1	1	1
37780.69548261294	4	4	4	4
37794.73513162171	1	1	1	1
37808.77478063048	1	1	1	1
37822.81442963926	1	1	1	1
37836.85407864804	1	1	1	1
37850.89372765681	1	1	1	1
37864.93337666558	4	4	4	4
37878.97302567436	1	1	1	1
37893.01267468314	1	1	1	1
37907.05232369191	1	1	1	1
37921.091972700684	1	1	1	1
37935.13162170946	1	1	1	1
37949.17127071823	4	4	4	4
37963.21091972701	1	1	1	1
37977.250568735784	1	1	1	1
37991.29021774456	1	1	1	1
38005.32986675333	1	1	1	1
38019.369515762104	1	1	1	1
38033.409164770885	4	4	4	4
38047.44881377966	1	1	1	1
38061.48846278843	1	1	1	1
38075.528111797204	1	1	1	1
38089.56776080598	1	1	1	1
38103.60740981476	1	1	1	1
38117.64705882353	4	4	4	4
38131.686707832305	1	1	1	1
38145.72635684108	1	1	1	1
38159.76600584985	1	1	1	1
38173.80565485863	1	1	1	1
38187.845303867405	1	1	1	1
38201.88495287618	4	4	4	4
38215.92460188495	1	1	1	1
38229.96425089373	1	1	1	1
38244.003899902506	1	1	1	1
38258.04354891128	1	1	1	1
38272.08319792005	1	1	1	1
38286.122846928825	4	4	4	4
38300.162495937606	1	1	1	1
38314.20214494638	1	1	1	1
38328.24179395515	1	1	1	1
38342.281442963926	1	1	1	1
38356.3210919727	1	1	1	1
38370.36074098148	4	4	4	4
38384.40038999025	1	1	1	1
38398.440038999026	1	1	1	1
38412.4796880078	1	1	1	1
38426.51933701657	1	1	1	1
38440.55898602535	1	1	1	1
38454.598635034126	4	4	4	4
38468.6382840429	1	1	1	1
38482.67793305167	1	1	1	1
38496.71758206045	1	1	1	1
38510.75723106923	1	1	1	1
38524.79688007799	1	1	1	1
38538.83652908677	4	4	4	4
38552.87617809555	1	1	1	1
38566.91582710433	1	1	1	1
38580.9554761131	1	1	1	1
38594.995125121866	1	1	1	1
38609.03477413065	1	1	1	1
38623.07442313942	4	4	4	4
38637.1140721482	1	1	1	1
38651.15372115697	1	1	1	1
38665.19337016575	1	1	1	1
38679.23301917452	1	1	1	1
38693.272668183294	1	1	1	1
38707.312317192074	4	4	4	4
38721.35196620084	1	1	1	1
38735.39161520962	1	1	1	1
38749.431264218394	1	1	1	1
38763.470913227175	1	1	1	1
38777.51056223595	1	1	1	1
38791.550211244714	4	4	4	4
38805.589860253494	1	1	1	1
38819.62950926227	1	1	1	1
38833.66915827105	1	1	1	1
38847.708807279814	1	1	1	1
38861.74845628859	1	1	1	1
38875.78810529737	4	4	4	4
38889.82775430614	1	1	1	1
38903.86740331492	1	1	1	1
38917.90705232369	1	1	1	1
38931.94670133247	1	1	1	1
38945.98635034124	1	1	1	1
38960.025999350015	4	4	4	4
38974.065648358795	1	1	1	1
38988.10529736756	1	1	1	1
39002.14494637634	1	1	1	1
39016.184595385115	1	1	1	1
39030.22424439389	1	1	1	1
39044.26389340266	4	4	4	4
39058.303542411435	1	1	1	1
39072.343191420216	1	1	1	1
39086.38284042899	1	1	1	1
39100.42248943777	1	1	1	1
39114.462138446535	1	1	1	1
39128.50178745531	4	4	4	4
39142.54143646409	1	1	1	1
39156.58108547286	1	1	1	1
39170.62073448164	1	1	1	1
39184.66038349041	1	1	1	1
39198.70003249919	1	1	1	1
39212.73968150796	4	4	4	4
39226.779330516736	1	1	1	1
39240.81897952551	1	1	1	1
39254.85862853428	1	1	1	1
39268.89827754306	1	1	1	1
39282.93792655184	1	1	1	1
39296.97757556061	4	4	4	4
39311.01722456938	1	1	1	1
39325.056873578156	1	1	1	1
39339.09652258694	1	1	1	1
39353.13617159571	1	1	1	1
39367.17582060449	1	1	1	1
39381.21546961326	4	4	4	4
39395.25511862203	1	1	1	1
39409.29476763081	1	1	1	1
39423.334416639584	1	1	1	1
39437.37406564836	1	1	1	1
39451.41371465713	1	1	1	1
39465.4533636659	4	4	4	4
39479.493012674684	1	1	1	1
39493.53266168346	1	1	1	1
39507.57231069223	1	1	1	1
39521.611959701004	1	1	1	1
39535.651608709784	1	1	1	1
39549.69125771856	4	4	4	4
39563.73090672733	1	1	1	1
39577.770555736104	1	1	1	1
39591.81020474488	1	1	1	1
39605.84985375366	1	1	1	1
39619.88950276243	1	1	1	1
39633.929151771204	4	4	4	4
39647.96880077998	1	1	1	1
39662.00844978875	1	1	1	1
39676.04809879753	1	1	1	1
39690.087747806305	1	1	1	1
39704.12739681508	1	1	1	1
39718.16704582385	4	4	4	4
39732.206694832625	1	1	1	1
39746.246343841405	1	1	1	1
39760.28599285018	1	1	1	1
39774.32564185895	1	1	1	1
39788.365290867725	1	1	1	1
39802.404939876506	4	4	4	4
39816.44458888528	1	1	1	1
39830.48423789405	1	1	1	1
39844.523886902825	1	1	1	1
39858.5635359116	1	1	1	1
39872.60318492038	1	1	1	1
39886.64283392915	4	4	4	4
39900.682482937926	1	1	1	1
39914.7221319467	1	1	1	1
39928.76178095547	1	1	1	1
39942.80142996425	1	1	1	1
39956.841078973026	1	1	1	1
39970.8807279818	4	4	4	4
39984.92037699057	1	1	1	1
39998.960025999346	1	1	1	1
40012.999675008126	1	1	1	1
40027.0393240169	1	1	1	1
40041.07897302567	1	1	1	1
40055.118622034446	4	4	4	4
40069.15827104323	1	1	1	1
40083.197920052	1	1	1	1
40097.23756906077	1	1	1	1
40111.27721806955	1	1	1	1
40125.31686707832	1	1	1	1
40139.3565160871	4	4	4	4
40153.39616509587	1	1	1	1
40167.43581410465	1	1	1	1
40181.47546311342	1	1	1	1
40195.51511212219	1	1	1	1
40209.554761130974	1	1	1	1
40223.59441013975	4	4	4	4
40237.63405914852	1	1	1	1
40251.673708157294	1	1	1	1
40265.71335716607	1	1	1	1
40279.75300617485	1	1	1	1
40293.79265518362	1	1	1	1
40307.832304192394	4	4	4	4
40321.87195320117	1	1	1	1
40335.91160220994	1	1	1	1
40349.95125121872	1	1	1	1
40363.990900227494	1	1	1	1
40378.03054923627	1	1	1	1
40392.07019824504	4	4	4	4
40406.10984725382	1	1	1	1
40420.149496262595	1	1	1	1
40434.18914527137	1	1	1	1
40448.22879428014	1	1	1	1
40462.268443288915	1	1	1	1
40476.308092297695	4	4	4	4
40490.34774130647	1	1	1	1
40504.38739031524	1	1	1	1
40518.427039324015	1	1	1	1
40532.46668833279	1	1	1	1
40546.50633734157	1	1	1	1
40560.54598635034	4	4	4	4
40574.585635359115	1	1	1	1
40588.62528436789	1	1	1	1
40602.66493337666	1	1	1	1
40616.70458238544	1	1	1	1
40630.744231394216	1	1	1	1
40644.78388040299	4	4	4	4
40658.82352941176	1	1	1	1
40672.86317842054	1	1	1	1
40686.902827429316	1	1	1	1
40700.94247643809	1	1	1	1
40714.98212544686	1	1	1	1
40729.021774455636	4	4	4	4
40743.061423464416	1	1	1	1
40757.10107247319	1	1	1	1
40771.14072148196	1	1	1	1
40785.180370490736	1	1	1	1
40799.22001949951	1	1	1	1
40813.25966850829	4	4	4	4
40827.29931751706	1	1	1	1
40841.33896652584	1	1	1	1
40855.37861553461	1	1	1	1
40869.41826454338	1	1	1	1
40883.45791355216	1	1	1	1
40897.49756256094	4	4	4	4
40911.53721156971	1	1	1	1
40925.57686057848	1	1	1	1
40939.616509587264	1	1	1	1
40953.65615859604	1	1	1	1
40967.69580760481	1	1	1	1
40981.735456613584	4	4	4	4
40995.77510562236	1	1	1	1
41009.81475463114	1	1	1	1
41023.85440363991	1	1	1	1
41037.894052648684	1	1	1	1
41051.93370165746	1	1	1	1
41065.97335066623	4	4	4	4
41080.01299967501	1	1	1	1
41094.052648683784	1	1	1	1
41108.09229769256	1	1	1	1
41122.13194670133	1	1	1	1
41136.171595710104	1	1	1	1
41150.211244718885	4	4	4	4
41164.25089372766	1	1	1	1
41178.29054273643	1	1	1	1
41192.330191745205	1	1	1	1
41206.36984075398	1	1	1	1
41220.40948976276	1	1	1	1
41234.44913877153	4	4	4	4
41248.488787780305	1	1	1	1
41262.52843678908	1	1	1	1
41276.56808579786	1	1	1	1
41290.60773480663	1	1	1	1
41304.647383815405	1	1	1	1
41318.68703282418	4	4	4	4
41332.72668183295	1	1	1	1
41346.76633084173	1	1	1	1
41360.805979850506	1	1	1	1
41374.84562885928	1	1	1	1
41388.88527786805	1	1	1	1
41402.924926876825	4	4	4	4
41416.964575885606	1	1	1	1
41431.00422489438	1	1	1	1
41445.04387390315	1	1	1	1
41459.083522911926	1	1	1	1
41473.1231719207	1	1	1	1
41487.16282092948	4	4	4	4
41501.20246993825	1	1	1	1
41515.242118947026	1	1	1	1
41529.2817679558	1	1	1	1
41543.32141696458	1	1	1	1
41557.36106597335	1	1	1	1
41571.40071498213	4	4	4	4
41585.4403639909	1	1	1	1
41599.48001299967	1	1	1	1
41613.51966200845	1	1	1	1
41627.55931101723	1	1	1	1
41641.598960026	1	1	1	1
41655.63860903477	4	4	4	4
41669.67825804355	1	1	1	1
41683.71790705233	1	1	1	1
41697.7575560611	1	1	1	1
41711.79720506987	1	1	1	1
41725.83685407865	1	1	1	1
41739.87650308742	4	4	4	4
41753.9161520962	1	1	1	1
41767.955801104974	1	1	1	1
41781.99545011375	1	1	1	1
41796.03509912252	1	1	1	1
41810.074748131294	1	1	1	1
41824.114397140074	4	4	4	4
41838.15404614885	1	1	1	1
41852.19369515762	1	1	1	1
41866.233344166394	1	1	1	1
41880.272993175175	1	1	1	1
41894.31264218395	1	1	1	1
41908.35229119272	4	4	4	4
41922.391940201494	1	1	1	1
41936.43158921027	1	1	1	1
41950.47123821905	1	1	1	1
41964.51088722782	1	1	1	1
41978.550536236595	1	1	1	1
41992.59018524537	4	4	4	4
42006.62983425414	1	1	1	1
42020.66948326292	1	1	1	1
42034.709132271695	1	1	1	1
42048.74878128047	1	1	1	1
42062.78843028924	1	1	1	1
42076.828079298015	4	4	4	4
42090.867728306795	1	1	1	1
42104.90737731557	1	1	1	1
42118.94702632434	1	1	1	1
42132.986675333115	1	1	1	1
42147.026324341896	1	1	1	1
42161.06597335067	4	4	4	4
42175.10562235944	1	1	1	1
42189.145271368216	1	1	1	1
42203.18492037699	1	1	1	1
42217.22456938577	1	1	1	1
42231.26421839454	1	1	1	1
42245.303867403316	4	4	4	4
42259.34351641209	1	1	1	1
42273.38316542086	1	1	1	1
42287.42281442964	1	1	1	1
42301.462463438416	1	1	1	1
42315.50211244719	1	1	1	1
42329.54176145596	4	4	4	4
42343.581410464736	1	1	1	1
42357.62105947352	1	1	1	1
42371.66070848229	1	1	1	1
42385.70035749106	1	1	1	1
42399.74000649984	1	1	1	1
42413.77965550862	4	4	4	4
42427.81930451739	1	1	1	1
42441.85895352616	1	1	1	1
42455.89860253494	1	1	1	1
42469.93825154371	1	1	1	1
42483.97790055249	1	1	1	1
42498.017549561264	4	4	4	4
42512.05719857004	1	1	1	1
42526.09684757881	1	1	1	1
42540.136496587584	1	1	1	1
42554.176145596364	1	1	1	1
42568.21579460514	1	1	1	1
42582.25544361391	4	4	4	4
42596.295092622684	1	1	1	1
42610.33474163146	1	1	1	1
42624.37439064024	1	1	1	1
42638.41403964901	1	1	1	1
42652.453688657784	1	1	1	1
42666.49333766656	4	4	4	4
42680.53298667533	1	1	1	1
42694.57263568411	1	1	1	1
42708.612284692885	1	1	1	1
42722.65193370166	1	1	1	1
42736.69158271043	1	1	1	1
42750.73123171921	4	4	4	4
42764.770880727985	1	1	1	1
42778.81052973675	1	1	1	1
42792.85017874553	1	1	1	1
42806.889827754305	1	1	1	1
42820.929476763085	1	1	1	1
42834.96912577186	4	4	4	4
42849.00877478063	1	1	1	1
42863.048423789405	1	1	1	1
42877.08807279818	1	1	1	1
42891.12772180696	1	1	1	1
42905.16737081573	1	1	1	1
42919.207019824506	4	4	4	4
42933.24666883328	1	1	1	1
42947.28631784205	1	1	1	1
42961.32596685083	1	1	1	1
42975.3656158596	1	1	1	1
42989.40526486838	1	1	1	1
43003.44491387715	4	4	4	4
43017.48456288593	1	1	1	1
43031.524211894706	1	1	1	1
43045.56386090347	1	1	1	1
43059.60350991225	1	1	1	1
43073.643158921026	1	1	1	1
43087.68280792981	4	4	4	4
43101.72245693858	1	1	1	1
43115.762105947346	1	1	1	1
43129.80175495613	1	1	1	1
43143.8414039649	1	1	1	1
43157.88105297368	1	1	1	1
43171.920701982446	4	4	4	4
43185.96035099123	1	1	1	1
43200.0	1	1	1	1
43214.03964900877	1	1	1	1
43228.07929801755	1	1	1	1
43242.11894702633	1	1	1	1
43256.1585960351	4	4	4	4
43270.19824504387	1	1	1	1
43284.23789405265	1	1	1	1
43298.27754306142	1	1	1	1
43312.3171920702	1	1	1	1
43326.356841078974	1	1	1	1
43340.39649008775	4	4	4	4
43354.43613909652	1	1	1	1
43368.4757881053	1	1	1	1
43382.515437114074	1	1	1	1
43396.55508612285	1	1	1	1
43410.59473513162	1	1	1	1
43424.634384140394	4	4	4	4
43438.674033149175	1	1	1	1
43452.71368215795	1	1	1	1
43466.75333116672	1	1	1	1
43480.792980175494	1	1	1	1
43494.83262918427	1	1	1	1
43508.87227819305	4	4	4	4
43522.91192720182	1	1	1	1
43536.951576210595	1	1	1	1
43550.99122521937	1	1	1	1
43565.03087422814	1	1	1	1
43579.07052323692	1	1	1	1
43593.110172245695	4	4	4	4
43607.14982125447	1	1	1	1
43621.18947026324	1	1	1	1
43635.229119272015	1	1	1	1
43649.268768280795	1	1	1	1
43663.30841728957	1	1	1	1
43677.34806629834	4	4	4	4
43691.387715307115	1	1	1	1
43705.427364315896	1	1	1	1
43719.46701332467	1	1	1	1
43733.50666233344	1	1	1	1
43747.546311342216	1	1	1	1
43761.58596035099	4	4	4	4
43775.62560935977	1	1	1	1
43789.66525836854	1	1	1	1
43803.704907377316	1	1	1	1
43817.74455638609	1	1	1	1
43831.78420539486	1	1	1	1
43845.82385440364	4	4	4	4
43859.863503412416	1	1	1	1
43873.90315242119	1	1	1	1
43887.94280142996	1	1	1	1
43901.982450438736	1	1	1	1
43916.02209944752	1	1	1	1
43930.06174845629	4	4	4	4
43944.10139746506	1	1	1	1
43958.14104647384	1	1	1	1
43972.18069548262	1	1	1	1
43986.22034449139	1	1	1	1
44000.25999350016	1	1	1	1
44014.29964250894	4	4	4	4
44028.33929151771	1	1	1	1
44042.37894052649	1	1	1	1
44056.418589535264	1	1	1	1
44070.45823854404	1	1	1	1
44084.49788755281	1	1	1	1
44098.537536561584	4	4	4	4
44112.577185570364	1	1	1	1
44126.61683457914	1	1	1	1
44140.65648358791	1	1	1	1
44154.696132596684	1	1	1	1
44168.73578160546	1	1	1	1
44182.77543061424	4	4	4	4
44196.81507962301	1	1	1	1
44210.854728631784	1	1	1	1
44224.89437764056	1	1	1	1
44238.93402664934	1	1	1	1
44252.97367565811	1	1	1	1
44267.013324666885	4	4	4	4
44281.05297367566	1	1	1	1
44295.09262268443	1	1	1	1
44309.13227169321	1	1	1	1
44323.171920701985	1	1	1	1
44337.21156971076	1	1	1	1
44351.25121871953	4	4	4	4
44365.290867728305	1	1	1	1
44379.330516737085	1	1	1	1
44393.37016574586	1	1	1	1
44407.40981475463	1	1	1	1
44421.449463763405	1	1	1	1
44435.48911277218	4	4	4	4
44449.52876178096	1	1	1	1
44463.56841078973	1	1	1	1
44477.608059798506	1	1	1	1
44491.64770880728	1	1	1	1
44505.68735781605	1	1	1	1
44519.72700682483	4	4	4	4
44533.766655833606	1	1	1	1
44547.80630484238	1	1	1	1
44561.84595385115	1	1	1	1
44575.88560285993	1	1	1	1
44589.925251868706	1	1	1	1
44603.96490087748	4	4	4	4
44618.00454988625	1	1	1	1
44632.044198895026	1	1	1	1
44646.08384790381	1	1	1	1
44660.12349691258	1	1	1	1
44674.16314592135	1	1	1	1
44688.20279493013	4	4	4	4
44702.2424439389	1	1	1	1
44716.28209294768	1	1	1	1
44730.32174195645	1	1	1	1
44744.36139096523	1	1	1	1
44758.401039974	1	1	1	1
44772.44068898277	4	4	4	4
44786.480337991554	1	1	1	1
44800.51998700033	1	1	1	1
44814.5596360091	1	1	1	1
44828.59928501787	1	1	1	1
44842.638934026654	1	1	1	1
44856.67858303543	4	4	4	4
44870.7182320442	1	1	1	1
44884.757881052974	1	1	1	1
44898.79753006175	1	1	1	1
44912.83717907053	1	1	1	1
44926.8768280793	1	1	1	1
44940.916477088074	4	4	4	4
44954.95612609685	1	1	1	1
44968.99577510562	1	1	1	1
44983.0354241144	1	1	1	1
44997.075073123175	1	1	1	1
45011.11472213195	1	1	1	1
45025.15437114072	4	4	4	4
45039.194020149494	1	1	1	1
45053.233669158275	1	1	1	1
45067.27331816705	1	1	1	1
45081.31296717582	1	1	1	1
45095.352616184595	1	1	1	1
45109.392265193375	4	4	4	4
45123.43191420215	1	1	1	1
45137.47156321092	1	1	1	1
45151.511212219695	1	1	1	1
45165.55086122847	1	1	1	1
45179.59051023725	1	1	1	1
45193.63015924602	4	4	4	4
45207.669808254795	1	1	1	1
45221.70945726357	1	1	1	1
45235.74910627234	1	1	1	1
45249.78875528112	1	1	1	1
45263.828404289896	1	1	1	1
45277.86805329867	4	4	4	4
45291.90770230744	1	1	1	1
45305.947351316216	1	1	1	1
45319.987000324996	1	1	1	1
45334.02664933377	1	1	1	1
45348.06629834254	1	1	1	1
45362.105947351316	4	4	4	4
45376.14559636009	1	1	1	1
45390.18524536887	1	1	1	1
45404.22489437764	1	1	1	1
45418.264543386416	1	1	1	1
45432.30419239519	1	1	1	1
45446.34384140397	4	4	4	4
45460.38349041274	1	1	1	1
45474.42313942152	1	1	1	1
45488.46278843029	1	1	1	1
45502.50243743906	1	1	1	1
45516.542086447844	1	1	1	1
45530.58173545662	4	4	4	4
45544.62138446539	1	1	1	1
45558.66103347416	1	1	1	1
45572.70068248294	1	1	1	1
45586.74033149172	1	1	1	1
45600.77998050049	1	1	1	1
45614.819629509264	4	4	4	4
45628.85927851804	1	1	1	1
45642.89892752681	1	1	1	1
45656.93857653559	1	1	1	1
45670.978225544364	1	1	1	1
45685.01787455314	1	1	1	1
45699.05752356191	4	4	4	4
45713.09717257069	1	1	1	1
45727.136821579465	1	1	1	1
45741.17647058824	1	1	1	1
45755.21611959701	1	1	1	1
45769.255768605784	1	1	1	1
45783.295417614565	4	4	4	4
45797.33506662334	1	1	1	1
45811.37471563211	1	1	1	1
45825.414364640885	1	1	1	1
45839.45401364966	1	1	1	1
45853.49366265844	1	1	1	1
45867.53331166721	4	4	4	4
45881.572960675985	1	1	1	1
45895.61260968476	1	1	1	1
45909.65225869353	1	1	1	1
45923.69190770231	1	1	1	1
45937.731556711085	1	1	1	1
45951.77120571986	4	4	4	4
45965.81085472863	1	1	1	1
45979.85050373741	1	1	1	1
45993.890152746186	1	1	1	1
46007.92980175496	1	1	1	1
46021.96945076373	1	1	1	1
46036.009099772506	4	4	4	4
46050.048748781286	1	1	1	1
46064.08839779006	1	1	1	1
46078.12804679883	1	1	1	1
46092.167695807606	1	1	1	1
46106.20734481638	1	1	1	1
46120.24699382516	4	4	4	4
46134.28664283393	1	1	1	1
46148.326291842706	1	1	1	1
46162.36594085148	1	1	1	1
46176.40558986025	1	1	1	1
46190.44523886903	1	1	1	1
46204.48488787781	4	4	4	4
46218.52453688658	1	1	1	1
46232.56418589535	1	1	1	1
46246.60383490412	1	1	1	1
46260.64348391291	1	1	1	1
46274.68313292168	1	1	1	1
46288.72278193045	4	4	4	4
46302.76243093923	1	1	1	1
46316.80207994801	1	1	1	1
46330.84172895678	1	1	1	1
46344.881377965554	1	1	1	1
46358.92102697433	1	1	1	1
46372.9606759831	4	4	4	4
46387.00032499188	1	1	1	1
46401.039974000654	1	1	1	1
46415.07962300943	1	1	1	1
46429.1192720182	1	1	1	1
46443.15892102697	1	1	1	1
46457.198570035755	4	4	4	4
46471.23821904453	1	1	1	1
46485.2778680533	1	1	1	1
46499.317517062074	1	1	1	1
46513.35716607084	1	1	1	1
46527.39681507963	1	1	1	1
46541.4364640884	4	4	4	4
46555.476113097175	1	1	1	1
46569.51576210595	1	1	1	1
46583.55541111473	1	1	1	1
46597.5950601235	1	1	1	1
46611.634709132275	1	1	1	1
46625.67435814105	4	4	4	4
46639.714007149814	1	1	1	1
46653.7536561586	1	1	1	1
46667.793305167375	1	1	1	1
46681.83295417615	1	1	1	1
46695.87260318492	1	1	1	1
46709.91225219369	4	4	4	4
46723.951901202476	1	1	1	1
46737.99155021125	1	1	1	1
46752.03119922002	1	1	1	1
46766.070848228796	1	1	1	1
46780.11049723756	1	1	1	1
46794.15014624635	4	4	4	4
46808.18979525512	1	1	1	1
46822.229444263896	1	1	1	1
46836.26909327266	1	1	1	1
46850.30874228145	1	1	1	1
46864.34839129022	1	1	1	1
46878.388040298996	4	4	4	4
46892.42768930777	1	1	1	1
46906.467338316535	1	1	1	1
46920.50698732532	1	1	1	1
46934.5466363341	1	1	1	1
46948.58628534287	1	1	1	1
46962.62593435164	4	4	4	4
46976.66558336041	1	1	1	1
46990.7052323692	1	1	1	1
47004.74488137797	1	1	1	1
47018.78453038674	1	1	1	1
47032.82417939551	1	1	1	1
47046.86382840428	4	4	4	4
47060.90347741307	1	1	1	1
47074.943126421844	1	1	1	1
47088.98277543062	1	1	1	1
47103.02242443938	1	1	1	1
47117.062073448156	1	1	1	1
47131.101722456944	4	4	4	4
47145.14137146572	1	1	1	1
47159.18102047449	1	1	1	1
47173.22066948326	1	1	1	1
47187.260318492044	1	1	1	1
47201.29996750082	1	1	1	1
