Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m04
34882.50119636306	1	1	1	1
34896.283298771734	1	1	1	1
34910.065401180414	1	1	1	1
34923.84750358909	1	1	1	1
34937.62960599776	4	4	4	4
34951.41170840645	1	1	1	1
34965.19381081512	1	1	1	1
34978.975913223796	1	1	1	1
34992.75801563248	1	1	1	1
35006.54011804115	1	1	1	1
35020.32222044984	4	4	4	4
35034.10432285851	1	1	1	1
35047.886425267185	1	1	1	1
35061.668527675865	1	1	1	1
35075.45063008454	1	1	1	1
35089.23273249322	1	1	1	1
35103.0148349019	4	4	4	4
35116.79693731057	1	1	1	1
35130.579039719254	1	1	1	1
35144.36114212793	1	1	1	1
35158.14324453661	1	1	1	1
35171.92534694529	1	1	1	1
35185.70744935396	4	4	4	4
35199.48955176264	1	1	1	1
35213.271654171316	1	1	1	1
35227.05375658	1	1	1	1
35240.83585898868	1	1	1	1
35254.61796139735	1	1	1	1
35268.40006380603	4	4	4	4
35282.182166214705	1	1	1	1
35295.964268623386	1	1	1	1
35309.746371032066	1	1	1	1
35323.52847344074	1	1	1	1
35337.31057584942	1	1	1	1
35351.092678258094	4	4	4	4
35364.874780666774	1	1	1	1
35378.656883075455	1	1	1	1
35392.43898548413	1	1	1	1
35406.22108789281	1	1	1	1
35420.00319030148	1	1	1	1
35433.785292710156	4	4	4	4
35447.567395118844	1	1	1	1
35461.34949752752	1	1	1	1
35475.1315999362	1	1	1	1
35488.91370234487	1	1	1	1
35502.695804753545	1	1	1	1
35516.47790716223	4	4	4	4
35530.260009570906	1	1	1	1
35544.04211197958	1	1	1	1
35557.82421438826	1	1	1	1
35571.60631679693	1	1	1	1
35585.388419205614	1	1	1	1
35599.170521614295	4	4	4	4
35612.95262402297	1	1	1	1
35626.73472643165	1	1	1	1
35640.51682884032	1	1	1	1
35654.298931249	1	1	1	1
35668.08103365768	1	1	1	1
35681.86313606636	4	4	4	4
35695.64523847504	1	1	1	1
35709.42734088371	1	1	1	1
35723.20944329239	1	1	1	1
35736.99154570107	1	1	1	1
35750.773648109745	1	1	1	1
35764.555750518426	4	4	4	4
35778.3378529271	1	1	1	1
35792.11995533578	1	1	1	1
35805.90205774446	1	1	1	1
35819.684160153134	1	1	1	1
35833.466262561815	1	1	1	1
35847.24836497049	4	4	4	4
35861.03046737917	1	1	1	1
35874.81256978785	1	1	1	1
35888.59467219652	1	1	1	1
35902.3767746052	1	1	1	1
35916.15887701388	1	1	1	1
35929.94097942256	4	4	4	4
35943.72308183123	1	1	1	1
35957.50518423991	1	1	1	1
35971.28728664859	1	1	1	1
35985.069389057266	1	1	1	1
35998.85149146594	1	1	1	1
36012.63359387462	4	4	4	4
36026.4156962833	1	1	1	1
36040.197798691974	1	1	1	1
36053.979901100654	1	1	1	1
36067.76200350933	1	1	1	1
36081.54410591801	1	1	1	1
36095.32620832669	4	4	4	4
36109.10831073536	1	1	1	1
36122.89041314404	1	1	1	1
36136.67251555272	1	1	1	1
36150.4546179614	1	1	1	1
36164.23672037008	1	1	1	1
36178.01882277875	4	4	4	4
36191.80092518743	1	1	1	1
36205.583027596105	1	1	1	1
36219.365130004786	1	1	1	1
36233.14723241346	1	1	1	1
36246.92933482214	1	1	1	1
36260.71143723082	4	4	4	4
36274.493539639494	1	1	1	1
36288.275642048175	1	1	1	1
36302.05774445685	1	1	1	1
36315.83984686553	1	1	1	1
36329.62194927421	1	1	1	1
36343.40405168288	4	4	4	4
36357.18615409156	1	1	1	1
36370.96825650024	1	1	1	1
36384.75035890892	1	1	1	1
36398.5324613176	1	1	1	1
36412.31456372627	1	1	1	1
36426.09666613495	4	4	4	4
36439.878768543625	1	1	1	1
36453.660870952306	1	1	1	1
36467.44297336099	1	1	1	1
36481.22507576966	1	1	1	1
36495.00717817833	1	1	1	1
36508.789280587014	4	4	4	4
36522.571382995695	1	1	1	1
36536.353485404376	1	1	1	1
36550.13558781305	1	1	1	1
36563.91769022172	1	1	1	1
36577.6997926304	1	1	1	1
36591.481895039076	4	4	4	4
36605.26399744776	1	1	1	1
36619.04609985644	1	1	1	1
36632.82820226511	1	1	1	1
36646.61030467379	1	1	1	1
36660.392407082465	1	1	1	1
36674.174509491146	4	4	4	4
36687.95661189983	1	1	1	1
36701.7387143085	1	1	1	1
36715.52081671718	1	1	1	1
36729.302919125854	1	1	1	1
36743.085021534534	1	1	1	1
36756.867123943215	4	4	4	4
36770.64922635189	1	1	1	1
36784.43132876057	1	1	1	1
36798.21343116924	1	1	1	1
36811.99553357792	1	1	1	1
36825.777635986604	1	1	1	1
36839.55973839528	4	4	4	4
36853.34184080396	1	1	1	1
36867.12394321263	1	1	1	1
36880.90604562131	1	1	1	1
36894.68814802999	1	1	1	1
36908.470250438666	1	1	1	1
36922.25235284735	4	4	4	4
36936.03445525602	1	1	1	1
36949.8165576647	1	1	1	1
36963.59866007338	1	1	1	1
36977.380762482055	1	1	1	1
36991.162864890735	1	1	1	1
37004.94496729941	4	4	4	4
37018.72706970808	1	1	1	1
37032.50917211677	1	1	1	1
37046.29127452544	1	1	1	1
37060.07337693412	1	1	1	1
37073.8554793428	1	1	1	1
37087.63758175147	4	4	4	4
37101.41968416015	1	1	1	1
37115.20178656883	1	1	1	1
37128.983888977506	1	1	1	1
37142.765991386186	1	1	1	1
37156.54809379486	1	1	1	1
37170.33019620354	4	4	4	4
37184.11229861222	1	1	1	1
37197.894401020894	1	1	1	1
37211.676503429575	1	1	1	1
37225.45860583825	1	1	1	1
37239.24070824693	1	1	1	1
37253.02281065561	4	4	4	4
37266.80491306428	1	1	1	1
37280.587015472964	1	1	1	1
37294.36911788164	1	1	1	1
37308.15122029032	1	1	1	1
37321.933322699	1	1	1	1
37335.71542510767	4	4	4	4
37349.49752751635	1	1	1	1
37363.279629925026	1	1	1	1
37377.06173233371	1	1	1	1
37390.84383474239	1	1	1	1
37404.62593715106	1	1	1	1
37418.40803955974	4	4	4	4
37432.190141968415	1	1	1	1
37445.972244377095	1	1	1	1
37459.754346785776	1	1	1	1
37473.53644919445	1	1	1	1
37487.31855160313	1	1	1	1
37501.1006540118	4	4	4	4
37514.88275642048	1	1	1	1
37528.664858829165	1	1	1	1
37542.44696123784	1	1	1	1
37556.22906364652	1	1	1	1
37570.01116605519	1	1	1	1
37583.793268463865	4	4	4	4
37597.575370872546	1	1	1	1
37611.35747328123	1	1	1	1
37625.1395756899	1	1	1	1
37638.92167809858	1	1	1	1
37652.703780507254	1	1	1	1
37666.485882915935	4	4	4	4
37680.267985324615	1	1	1	1
37694.05008773329	1	1	1	1
37707.83219014197	1	1	1	1
37721.61429255064	1	1	1	1
37735.39639495932	1	1	1	1
37749.178497368004	4	4	4	4
37762.96059977668	1	1	1	1
37776.74270218536	1	1	1	1
37790.52480459403	1	1	1	1
37804.30690700271	1	1	1	1
37818.08900941139	1	1	1	1
37831.871111820066	4	4	4	4
37845.65321422875	1	1	1	1
37859.43531663742	1	1	1	1
37873.2174190461	1	1	1	1
37886.99952145478	1	1	1	1
37900.781623863455	1	1	1	1
37914.563726272136	4	4	4	4
37928.34582868081	1	1	1	1
37942.12793108949	1	1	1	1
37955.91003349816	1	1	1	1
37969.692135906844	1	1	1	1
37983.474238315524	1	1	1	1
37997.2563407242	4	4	4	4
38011.03844313288	1	1	1	1
38024.82054554155	1	1	1	1
38038.60264795023	1	1	1	1
38052.38475035891	1	1	1	1
38066.16685276759	1	1	1	1
38079.94895517626	4	4	4	4
38093.73105758494	1	1	1	1
38107.51315999362	1	1	1	1
38121.295262402295	1	1	1	1
38135.077364810975	1	1	1	1
38148.85946721965	1	1	1	1
38162.64156962833	4	4	4	4
38176.42367203701	1	1	1	1
38190.20577444568	1	1	1	1
38203.987876854364	1	1	1	1
38217.76997926304	1	1	1	1
38231.55208167172	1	1	1	1
38245.3341840804	4	4	4	4
38259.11628648907	1	1	1	1
38272.89838889775	1	1	1	1
38286.680491306426	1	1	1	1
38300.46259371511	1	1	1	1
38314.24469612378	1	1	1	1
38328.02679853246	4	4	4	4
38341.80890094114	1	1	1	1
38355.591003349815	1	1	1	1
38369.373105758496	1	1	1	1
38383.15520816717	1	1	1	1
38396.93731057585	1	1	1	1
38410.71941298453	4	4	4	4
38424.5015153932	1	1	1	1
38438.283617801884	1	1	1	1
38452.06572021056	1	1	1	1
38465.84782261924	1	1	1	1
38479.62992502792	1	1	1	1
38493.41202743659	4	4	4	4
38507.19412984527	1	1	1	1
38520.97623225395	1	1	1	1
38534.75833466263	1	1	1	1
38548.54043707131	1	1	1	1
38562.32253947998	1	1	1	1
38576.104641888654	4	4	4	4
38589.886744297335	1	1	1	1
38603.668846706016	1	1	1	1
38617.4509491147	1	1	1	1
38631.23305152337	1	1	1	1
38645.01515393204	1	1	1	1
38658.797256340724	4	4	4	4
38672.5793587494	1	1	1	1
38686.36146115808	1	1	1	1
38700.14356356676	1	1	1	1
38713.92566597543	1	1	1	1
38727.70776838411	1	1	1	1
38741.489870792786	4	4	4	4
38755.27197320147	1	1	1	1
38769.05407561015	1	1	1	1
38782.83617801882	1	1	1	1
38796.6182804275	1	1	1	1
38810.400382836175	1	1	1	1
38824.182485244855	4	4	4	4
38837.964587653536	1	1	1	1
38851.74669006221	1	1	1	1
38865.52879247089	1	1	1	1
38879.31089487956	1	1	1	1
38893.092997288244	1	1	1	1
38906.875099696925	4	4	4	4
38920.6572021056	1	1	1	1
38934.43930451428	1	1	1	1
38948.22140692295	1	1	1	1
38962.00350933163	1	1	1	1
38975.78561174031	1	1	1	1
38989.56771414899	4	4	4	4
39003.34981655767	1	1	1	1
39017.13191896634	1	1	1	1
39030.914021375014	1	1	1	1
39044.6961237837	1	1	1	1
39058.478226192376	1	1	1	1
39072.260328601056	4	4	4	4
39086.04243100973	1	1	1	1
39099.8245334184	1	1	1	1
39113.60663582709	1	1	1	1
39127.388738235764	1	1	1	1
39141.17084064444	1	1	1	1
39154.95294305312	4	4	4	4
39168.73504546179	1	1	1	1
39182.51714787047	1	1	1	1
39196.29925027915	1	1	1	1
39210.08135268783	1	1	1	1
39223.86345509651	1	1	1	1
39237.64555750518	4	4	4	4
39251.42765991386	1	1	1	1
39265.20976232254	1	1	1	1
39278.991864731215	1	1	1	1
39292.773967139896	1	1	1	1
39306.55606954857	1	1	1	1
39320.33817195725	4	4	4	4
39334.12027436593	1	1	1	1
39347.902376774604	1	1	1	1
39361.684479183285	1	1	1	1
39375.46658159196	1	1	1	1
39389.24868400064	1	1	1	1
39403.03078640932	4	4	4	4
39416.81288881799	1	1	1	1
39430.59499122667	1	1	1	1
39444.37709363535	1	1	1	1
39458.15919604403	1	1	1	1
39471.94129845271	1	1	1	1
39485.72340086138	4	4	4	4
39499.50550327006	1	1	1	1
39513.287605678735	1	1	1	1
39527.069708087416	1	1	1	1
39540.8518104961	1	1	1	1
39554.63391290477	1	1	1	1
39568.41601531345	4	4	4	4
39582.198117722124	1	1	1	1
39595.9802201308	1	1	1	1
39609.762322539485	1	1	1	1
39623.54442494816	1	1	1	1
39637.32652735683	1	1	1	1
39651.10862976551	4	4	4	4
39664.890732174186	1	1	1	1
39678.67283458287	1	1	1	1
39692.45493699155	1	1	1	1
39706.23703940022	1	1	1	1
39720.0191418089	1	1	1	1
39733.801244217575	4	4	4	4
39747.583346626256	1	1	1	1
39761.365449034936	1	1	1	1
39775.14755144361	1	1	1	1
39788.92965385229	1	1	1	1
39802.711756260964	1	1	1	1
39816.493858669644	4	4	4	4
39830.275961078325	1	1	1	1
39844.058063487	1	1	1	1
39857.84016589568	1	1	1	1
39871.62226830435	1	1	1	1
39885.40437071303	1	1	1	1
39899.186473121714	4	4	4	4
39912.96857553039	1	1	1	1
39926.75067793907	1	1	1	1
39940.53278034774	1	1	1	1
39954.31488275642	1	1	1	1
39968.0969851651	1	1	1	1
39981.879087573776	4	4	4	4
39995.66118998246	1	1	1	1
40009.44329239113	1	1	1	1
40023.22539479981	1	1	1	1
40037.007497208484	1	1	1	1
40050.789599617165	1	1	1	1
40064.571702025845	4	4	4	4
40078.35380443452	1	1	1	1
40092.13590684319	1	1	1	1
40105.91800925187	1	1	1	1
40119.70011166055	1	1	1	1
40133.482214069234	1	1	1	1
40147.26431647791	4	4	4	4
40161.04641888658	1	1	1	1
40174.82852129526	1	1	1	1
40188.61062370394	1	1	1	1
40202.392726112615	1	1	1	1
40216.174828521296	1	1	1	1
40229.95693092997	4	4	4	4
40243.73903333865	1	1	1	1
40257.52113574733	1	1	1	1
40271.303238156004	1	1	1	1
40285.085340564685	1	1	1	1
40298.86744297336	1	1	1	1
40312.64954538204	4	4	4	4
40326.43164779071	1	1	1	1
40340.21375019939	1	1	1	1
40353.99585260807	1	1	1	1
40367.77795501675	1	1	1	1
40381.56005742543	1	1	1	1
40395.3421598341	4	4	4	4
40409.12426224278	1	1	1	1
40422.90636465146	1	1	1	1
40436.688467060136	1	1	1	1
40450.47056946882	1	1	1	1
40464.25267187749	1	1	1	1
40478.03477428617	4	4	4	4
40491.81687669485	1	1	1	1
40505.598979103524	1	1	1	1
40519.381081512205	1	1	1	1
40533.16318392088	1	1	1	1
40546.94528632956	1	1	1	1
40560.72738873824	4	4	4	4
40574.50949114691	1	1	1	1
40588.291593555594	1	1	1	1
40602.07369596427	1	1	1	1
40615.85579837295	1	1	1	1
40629.63790078163	1	1	1	1
40643.4200031903	4	4	4	4
40657.202105598975	1	1	1	1
40670.984208007656	1	1	1	1
40684.76631041633	1	1	1	1
40698.54841282501	1	1	1	1
40712.33051523369	1	1	1	1
40726.112617642364	4	4	4	4
40739.894720051045	1	1	1	1
40753.67682245972	1	1	1	1
40767.4589248684	1	1	1	1
40781.24102727708	1	1	1	1
40795.02312968575	1	1	1	1
40808.80523209443	4	4	4	4
40822.58733450311	1	1	1	1
40836.36943691179	1	1	1	1
40850.15153932047	1	1	1	1
40863.93364172914	1	1	1	1
40877.71574413782	1	1	1	1
40891.497846546496	4	4	4	4
40905.279948955176	1	1	1	1
40919.06205136386	1	1	1	1
40932.84415377253	1	1	1	1
40946.62625618121	1	1	1	1
40960.408358589884	1	1	1	1
40974.190460998565	4	4	4	4
40987.972563407246	1	1	1	1
41001.75466581592	1	1	1	1
41015.5367682246	1	1	1	1
41029.31887063327	1	1	1	1
41043.100973041954	1	1	1	1
41056.883075450634	4	4	4	4
41070.66517785931	1	1	1	1
41084.44728026799	1	1	1	1
41098.22938267666	1	1	1	1
41112.011485085335	1	1	1	1
41125.79358749402	1	1	1	1
41139.5756899027	4	4	4	4
41153.35779231137	1	1	1	1
41167.13989472005	1	1	1	1
41180.921997128724	1	1	1	1
41194.70409953741	1	1	1	1
41208.486201946085	1	1	1	1
41222.26830435476	4	4	4	4
41236.05040676344	1	1	1	1
41249.83250917211	1	1	1	1
41263.61461158079	1	1	1	1
41277.396713989474	1	1	1	1
41291.17881639815	1	1	1	1
41304.96091880683	4	4	4	4
41318.7430212155	1	1	1	1
41332.52512362418	1	1	1	1
41346.30722603286	1	1	1	1
41360.089328441536	1	1	1	1
41373.87143085022	1	1	1	1
41387.65353325889	4	4	4	4
41401.43563566757	1	1	1	1
41415.21773807625	1	1	1	1
41428.999840484925	1	1	1	1
41442.781942893605	1	1	1	1
41456.56404530228	1	1	1	1
41470.34614771096	4	4	4	4
41484.12825011964	1	1	1	1
41497.91035252831	1	1	1	1
41511.692454936994	1	1	1	1
41525.47455734567	1	1	1	1
41539.25665975435	1	1	1	1
41553.03876216303	4	4	4	4
41566.8208645717	1	1	1	1
41580.60296698038	1	1	1	1
41594.385069389056	1	1	1	1
41608.16717179773	1	1	1	1
41621.94927420642	1	1	1	1
41635.73137661509	4	4	4	4
41649.51347902377	1	1	1	1
41663.295581432445	1	1	1	1
41677.07768384112	1	1	1	1
41690.8597862498	1	1	1	1
41704.64188865848	1	1	1	1
41718.42399106715	4	4	4	4
41732.206093475834	1	1	1	1
41745.98819588451	1	1	1	1
41759.77029829319	1	1	1	1
41773.55240070187	1	1	1	1
41787.33450311054	1	1	1	1
41801.11660551922	4	4	4	4
41814.898707927896	1	1	1	1
41828.68081033658	1	1	1	1
41842.46291274526	1	1	1	1
41856.24501515393	1	1	1	1
41870.02711756261	1	1	1	1
41883.809219971285	4	4	4	4
41897.591322379965	1	1	1	1
41911.373424788646	1	1	1	1
41925.15552719732	1	1	1	1
41938.937629606	1	1	1	1
41952.71973201467	1	1	1	1
41966.501834423354	4	4	4	4
41980.283936832035	1	1	1	1
41994.06603924071	1	1	1	1
42007.84814164939	1	1	1	1
42021.63024405806	1	1	1	1
42035.41234646674	1	1	1	1
42049.194448875416	4	4	4	4
42062.9765512841	1	1	1	1
42076.75865369278	1	1	1	1
42090.54075610145	1	1	1	1
42104.32285851013	1	1	1	1
42118.104960918805	1	1	1	1
42131.887063327486	4	4	4	4
42145.669165736166	1	1	1	1
42159.45126814484	1	1	1	1
42173.23337055351	1	1	1	1
42187.01547296219	1	1	1	1
42200.797575370874	1	1	1	1
42214.57967777955	4	4	4	4
42228.36178018823	1	1	1	1
42242.1438825969	1	1	1	1
42255.92598500558	1	1	1	1
42269.70808741426	1	1	1	1
42283.49018982294	1	1	1	1
42297.27229223162	4	4	4	4
42311.05439464029	1	1	1	1
42324.83649704897	1	1	1	1
42338.61859945765	1	1	1	1
42352.400701866325	1	1	1	1
42366.182804275006	1	1	1	1
42379.96490668368	4	4	4	4
42393.74700909236	1	1	1	1
42407.52911150103	1	1	1	1
42421.311213909714	1	1	1	1
42435.093316318394	1	1	1	1
42448.87541872707	1	1	1	1
42462.65752113575	4	4	4	4
42476.43962354442	1	1	1	1
42490.2217259531	1	1	1	1
42504.00382836178	1	1	1	1
42517.78593077046	1	1	1	1
42531.56803317914	1	1	1	1
42545.35013558781	4	4	4	4
42559.13223799649	1	1	1	1
42572.91434040517	1	1	1	1
42586.696442813845	1	1	1	1
42600.478545222526	1	1	1	1
42614.2606476312	1	1	1	1
42628.04275003988	4	4	4	4
42641.82485244856	1	1	1	1
42655.606954857234	1	1	1	1
42669.38905726591	1	1	1	1
42683.17115967459	1	1	1	1
42696.95326208326	1	1	1	1
42710.73536449195	4	4	4	4
42724.51746690062	1	1	1	1
42738.299569309296	1	1	1	1
42752.08167171798	1	1	1	1
42765.86377412665	1	1	1	1
42779.64587653533	1	1	1	1
42793.42797894401	4	4	4	4
42807.210081352685	1	1	1	1
42820.992183761366	1	1	1	1
42834.77428617004	1	1	1	1
42848.55638857872	1	1	1	1
42862.3384909874	1	1	1	1
42876.120593396074	4	4	4	4
42889.902695804754	1	1	1	1
42903.68479821343	1	1	1	1
42917.46690062211	1	1	1	1
42931.24900303079	1	1	1	1
42945.03110543946	1	1	1	1
42958.81320784814	4	4	4	4
42972.59531025682	1	1	1	1
42986.3774126655	1	1	1	1
43000.15951507418	1	1	1	1
43013.94161748285	1	1	1	1
43027.72371989153	1	1	1	1
43041.505822300205	4	4	4	4
43055.287924708886	1	1	1	1
43069.07002711757	1	1	1	1
43082.85212952624	1	1	1	1
43096.63423193492	1	1	1	1
43110.416334343594	1	1	1	1
43124.198436752275	4	4	4	4
43137.980539160955	1	1	1	1
43151.76264156963	1	1	1	1
43165.54474397831	1	1	1	1
43179.32684638698	1	1	1	1
43193.108948795656	1	1	1	1
43206.89105120434	4	4	4	4
43220.67315361302	1	1	1	1
43234.45525602169	1	1	1	1
43248.23735843037	1	1	1	1
43262.01946083905	1	1	1	1
43275.801563247725	1	1	1	1
43289.583665656406	4	4	4	4
43303.36576806508	1	1	1	1
43317.14787047376	1	1	1	1
43330.92997288244	1	1	1	1
43344.712075291114	1	1	1	1
43358.494177699795	1	1	1	1
43372.27628010847	4	4	4	4
43386.05838251715	1	1	1	1
43399.84048492583	1	1	1	1
43413.6225873345	1	1	1	1
43427.40468974318	1	1	1	1
43441.18679215186	1	1	1	1
43454.96889456054	4	4	4	4
43468.75099696922	1	1	1	1
43482.53309937789	1	1	1	1
43496.31520178657	1	1	1	1
43510.097304195246	1	1	1	1
43523.879406603926	1	1	1	1
43537.66150901261	4	4	4	4
43551.44361142128	1	1	1	1
43565.22571382996	1	1	1	1
43579.007816238634	1	1	1	1
43592.789918647315	1	1	1	1
43606.572021055996	1	1	1	1
43620.35412346467	4	4	4	4
43634.13622587335	1	1	1	1
43647.918328282016	1	1	1	1
43661.700430690704	1	1	1	1
43675.482533099384	1	1	1	1
43689.26463550805	1	1	1	1
43703.04673791674	4	4	4	4
43716.828840325405	1	1	1	1
43730.61094273409	1	1	1	1
43744.39304514277	1	1	1	1
43758.17514755144	1	1	1	1
43771.95724996013	1	1	1	1
43785.73935236879	4	4	4	4
43799.521454777474	1	1	1	1
43813.30355718616	1	1	1	1
43827.08565959483	1	1	1	1
43840.86776200351	1	1	1	1
43854.64986441218	1	1	1	1
43868.43196682086	4	4	4	4
43882.214069229536	1	1	1	1
43895.99617163822	1	1	1	1
43909.7782740469	1	1	1	1
43923.56037645557	1	1	1	1
43937.34247886425	1	1	1	1
43951.124581272925	4	4	4	4
43964.906683681606	1	1	1	1
43978.688786090286	1	1	1	1
43992.47088849896	1	1	1	1
44006.25299090764	1	1	1	1
44020.03509331631	1	1	1	1
44033.817195724994	4	4	4	4
44047.599298133675	1	1	1	1
44061.38140054235	1	1	1	1
44075.16350295103	1	1	1	1
44088.9456053597	1	1	1	1
44102.72770776838	1	1	1	1
44116.50981017706	4	4	4	4
44130.29191258574	1	1	1	1
44144.07401499442	1	1	1	1
44157.85611740309	1	1	1	1
44171.63821981177	1	1	1	1
44185.42032222045	1	1	1	1
44199.202424629126	4	4	4	4
44212.98452703781	1	1	1	1
44226.76662944648	1	1	1	1
44240.54873185516	1	1	1	1
44254.33083426384	1	1	1	1
44268.112936672514	1	1	1	1
44281.895039081195	4	4	4	4
44295.67714148987	1	1	1	1
44309.45924389855	1	1	1	1
44323.24134630723	1	1	1	1
44337.0234487159	1	1	1	1
44350.805551124584	1	1	1	1
44364.58765353326	4	4	4	4
44378.36975594194	1	1	1	1
44392.15185835062	1	1	1	1
44405.93396075929	1	1	1	1
44419.71606316797	1	1	1	1
44433.498165576646	1	1	1	1
44447.28026798533	4	4	4	4
44461.06237039401	1	1	1	1
44474.84447280268	1	1	1	1
44488.62657521136	1	1	1	1
44502.408677620035	1	1	1	1
44516.190780028715	1	1	1	1
44529.972882437396	4	4	4	4
44543.75498484607	1	1	1	1
44557.53708725475	1	1	1	1
44571.31918966342	1	1	1	1
44585.101292072104	1	1	1	1
44598.88339448077	1	1	1	1
44612.66549688946	4	4	4	4
44626.44759929814	1	1	1	1
44640.22970170681	1	1	1	1
44654.01180411549	1	1	1	1
44667.79390652416	1	1	1	1
44681.57600893285	1	1	1	1
44695.35811134153	4	4	4	4
44709.140213750194	1	1	1	1
44722.92231615888	1	1	1	1
44736.70441856755	1	1	1	1
44750.48652097623	1	1	1	1
44764.268623384916	1	1	1	1
44778.05072579358	4	4	4	4
44791.83282820227	1	1	1	1
44805.61493061094	1	1	1	1
44819.39703301962	1	1	1	1
44833.179135428305	1	1	1	1
44846.96123783697	1	1	1	1
44860.74334024565	4	4	4	4
44874.525442654325	1	1	1	1
44888.307545063006	1	1	1	1
44902.08964747169	1	1	1	1
44915.87174988036	1	1	1	1
44929.65385228904	1	1	1	1
44943.435954697714	4	4	4	4
44957.218057106395	1	1	1	1
44971.000159515075	1	1	1	1
44984.78226192375	1	1	1	1
44998.56436433243	1	1	1	1
45012.3464667411	1	1	1	1
45026.12856914978	4	4	4	4
45039.910671558464	1	1	1	1
45053.69277396714	1	1	1	1
45067.47487637582	1	1	1	1
45081.25697878449	1	1	1	1
45095.03908119317	1	1	1	1
45108.82118360185	4	4	4	4
45122.603286010526	1	1	1	1
45136.38538841921	1	1	1	1
45150.16749082788	1	1	1	1
45163.94959323656	1	1	1	1
45177.73169564524	1	1	1	1
45191.513798053915	4	4	4	4
45205.295900462595	1	1	1	1
45219.07800287127	1	1	1	1
45232.86010527995	1	1	1	1
45246.64220768862	1	1	1	1
45260.4243100973	1	1	1	1
45274.206412505984	4	4	4	4
45287.98851491466	1	1	1	1
45301.77061732334	1	1	1	1
45315.55271973201	1	1	1	1
45329.33482214069	1	1	1	1
45343.11692454937	1	1	1	1
45356.899026958046	4	4	4	4
45370.68112936673	1	1	1	1
45384.4632317754	1	1	1	1
45398.24533418408	1	1	1	1
45412.02743659276	1	1	1	1
45425.809539001435	1	1	1	1
45439.591641410116	4	4	4	4
45453.37374381879	1	1	1	1
45467.15584622747	1	1	1	1
45480.93794863615	1	1	1	1
45494.720051044824	1	1	1	1
45508.502153453504	1	1	1	1
45522.28425586218	4	4	4	4
45536.06635827086	1	1	1	1
45549.84846067954	1	1	1	1
45563.63056308821	1	1	1	1
45577.41266549689	1	1	1	1
45591.19476790557	1	1	1	1
45604.97687031425	4	4	4	4
45618.75897272293	1	1	1	1
45632.5410751316	1	1	1	1
45646.32317754028	1	1	1	1
45660.10527994895	1	1	1	1
45673.887382357636	1	1	1	1
45687.66948476632	4	4	4	4
45701.45158717499	1	1	1	1
45715.23368958367	1	1	1	1
45729.01579199234	1	1	1	1
45742.797894401025	1	1	1	1
45756.579996809705	1	1	1	1
45770.36209921837	4	4	4	4
45784.14420162706	1	1	1	1
45797.926304035725	1	1	1	1
45811.708406444406	1	1	1	1
45825.490508853094	1	1	1	1
45839.27261126176	1	1	1	1
45853.05471367045	4	4	4	4
45866.836816079114	1	1	1	1
45880.618918487795	1	1	1	1
45894.40102089648	1	1	1	1
45908.18312330515	1	1	1	1
45921.96522571383	1	1	1	1
45935.7473281225	4	4	4	4
45949.52943053118	1	1	1	1
45963.31153293986	1	1	1	1
45977.09363534854	1	1	1	1
45990.87573775722	1	1	1	1
46004.65784016589	1	1	1	1
46018.43994257457	4	4	4	4
46032.222044983246	1	1	1	1
46046.00414739193	1	1	1	1
46059.78624980061	1	1	1	1
46073.56835220928	1	1	1	1
46087.35045461796	1	1	1	1
46101.132557026634	4	4	4	4
46114.914659435315	1	1	1	1
46128.696761843996	1	1	1	1
46142.47886425267	1	1	1	1
46156.26096666135	1	1	1	1
46170.04306907002	1	1	1	1
46183.825171478704	4	4	4	4
46197.607273887385	1	1	1	1
46211.38937629606	1	1	1	1
46225.17147870474	1	1	1	1
46238.95358111341	1	1	1	1
46252.73568352209	1	1	1	1
46266.51778593077	4	4	4	4
46280.29988833945	1	1	1	1
46294.08199074813	1	1	1	1
46307.8640931568	1	1	1	1
46321.64619556548	1	1	1	1
46335.42829797416	1	1	1	1
46349.210400382835	4	4	4	4
46362.992502791516	1	1	1	1
46376.77460520019	1	1	1	1
46390.55670760887	1	1	1	1
46404.33881001755	1	1	1	1
46418.120912426224	1	1	1	1
46431.903014834905	4	4	4	4
46445.68511724358	1	1	1	1
46459.46721965226	1	1	1	1
46473.24932206094	1	1	1	1
46487.03142446961	1	1	1	1
46500.81352687829	1	1	1	1
46514.59562928697	4	4	4	4
46528.37773169565	1	1	1	1
46542.15983410433	1	1	1	1
46555.941936513	1	1	1	1
46569.72403892168	1	1	1	1
46583.506141330356	1	1	1	1
46597.288243739036	4	4	4	4
46611.07034614771	1	1	1	1
46624.85244855639	1	1	1	1
46638.63455096507	1	1	1	1
46652.416653373744	1	1	1	1
46666.198755782425	1	1	1	1
46679.98085819109	4	4	4	4
46693.76296059978	1	1	1	1
46707.54506300846	1	1	1	1
46721.327165417126	1	1	1	1
46735.109267825814	1	1	1	1
46748.89137023448	1	1	1	1
46762.67347264317	4	4	4	4
