Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m04
34768.88818196278	1	1	1	1
34782.63082551296	1	1	1	1
34796.373469063146	1	1	1	1
34810.11611261333	1	1	1	1
34823.858756163514	1	1	1	1
34837.6013997137	4	4	4	4
34851.344043263874	1	1	1	1
34865.08668681406	1	1	1	1
34878.82933036424	1	1	1	1
34892.571973914426	1	1	1	1
34906.31461746461	1	1	1	1
34920.057261014794	4	4	4	4
34933.79990456498	1	1	1	1
34947.54254811516	1	1	1	1
34961.285191665345	1	1	1	1
34975.02783521552	1	1	1	1
34988.770478765706	1	1	1	1
35002.51312231589	4	4	4	4
35016.25576586607	1	1	1	1
35029.99840941626	1	1	1	1
35043.74105296644	1	1	1	1
35057.483696516625	1	1	1	1
35071.22634006681	1	1	1	1
35084.968983616985	4	4	4	4
35098.71162716717	1	1	1	1
35112.45427071735	1	1	1	1
35126.19691426754	1	1	1	1
35139.93955781772	1	1	1	1
35153.6822013679	1	1	1	1
35167.42484491808	4	4	4	4
35181.167488468265	1	1	1	1
35194.910132018456	1	1	1	1
35208.65277556863	1	1	1	1
35222.39541911882	1	1	1	1
35236.138062669	1	1	1	1
35249.880706219185	4	4	4	4
35263.62334976936	1	1	1	1
35277.365993319545	1	1	1	1
35291.10863686973	1	1	1	1
35304.85128041991	1	1	1	1
35318.5939239701	1	1	1	1
35332.33656752028	4	4	4	4
35346.079211070464	1	1	1	1
35359.82185462065	1	1	1	1
35373.56449817083	1	1	1	1
35387.30714172101	1	1	1	1
35401.04978527119	1	1	1	1
35414.792428821376	4	4	4	4
35428.53507237156	1	1	1	1
35442.277715921744	1	1	1	1
35456.02035947193	1	1	1	1
35469.76300302211	1	1	1	1
35483.505646572296	1	1	1	1
35497.24829012247	4	4	4	4
35510.990933672656	1	1	1	1
35524.73357722284	1	1	1	1
35538.476220773024	1	1	1	1
35552.21886432321	1	1	1	1
35565.96150787339	1	1	1	1
35579.704151423575	4	4	4	4
35593.44679497376	1	1	1	1
35607.18943852394	1	1	1	1
35620.93208207412	1	1	1	1
35634.6747256243	1	1	1	1
35648.41736917449	1	1	1	1
35662.16001272467	4	4	4	4
35675.90265627485	1	1	1	1
35689.64529982503	1	1	1	1
35703.38794337522	1	1	1	1
35717.13058692541	1	1	1	1
35730.87323047558	1	1	1	1
35744.61587402577	4	4	4	4
35758.35851757595	1	1	1	1
35772.101161126135	1	1	1	1
35785.84380467631	1	1	1	1
35799.586448226495	1	1	1	1
35813.32909177668	1	1	1	1
35827.07173532686	4	4	4	4
35840.81437887705	1	1	1	1
35854.55702242723	1	1	1	1
35868.299665977414	1	1	1	1
35882.0423095276	1	1	1	1
35895.78495307778	1	1	1	1
35909.52759662796	4	4	4	4
35923.27024017814	1	1	1	1
35937.01288372833	1	1	1	1
35950.75552727851	1	1	1	1
35964.498170828694	1	1	1	1
35978.24081437888	1	1	1	1
35991.98345792906	4	4	4	4
36005.726101479246	1	1	1	1
36019.46874502943	1	1	1	1
36033.211388579606	1	1	1	1
36046.95403212979	1	1	1	1
36060.696675679974	1	1	1	1
36074.43931923016	4	4	4	4
36088.18196278034	1	1	1	1
36101.924606330525	1	1	1	1
36115.66724988071	1	1	1	1
36129.40989343089	1	1	1	1
36143.15253698107	1	1	1	1
36156.89518053125	4	4	4	4
36170.63782408144	1	1	1	1
36184.38046763162	1	1	1	1
36198.123111181805	1	1	1	1
36211.86575473199	1	1	1	1
36225.60839828217	1	1	1	1
36239.35104183236	4	4	4	4
36253.09368538254	1	1	1	1
36266.83632893272	1	1	1	1
36280.5789724829	1	1	1	1
36294.321616033085	1	1	1	1
36308.06425958327	1	1	1	1
36321.806903133445	4	4	4	4
36335.54954668363	1	1	1	1
36349.29219023381	1	1	1	1
36363.034833784	1	1	1	1
36376.77747733418	1	1	1	1
36390.520120884365	1	1	1	1
36404.26276443455	4	4	4	4
36418.00540798473	1	1	1	1
36431.74805153491	1	1	1	1
36445.49069508509	1	1	1	1
36459.23333863528	1	1	1	1
36472.97598218546	1	1	1	1
36486.718625735644	4	4	4	4
36500.46126928583	1	1	1	1
36514.20391283601	1	1	1	1
36527.946556386196	1	1	1	1
36541.68919993638	1	1	1	1
36555.431843486556	1	1	1	1
36569.17448703674	4	4	4	4
36582.917130586924	1	1	1	1
36596.65977413711	1	1	1	1
36610.40241768729	1	1	1	1
36624.145061237476	1	1	1	1
36637.88770478766	1	1	1	1
36651.63034833784	4	4	4	4
36665.37299188802	1	1	1	1
36679.115635438204	1	1	1	1
36692.85827898839	1	1	1	1
36706.60092253857	1	1	1	1
36720.343566088755	1	1	1	1
36734.08620963894	4	4	4	4
36747.82885318912	1	1	1	1
36761.57149673931	1	1	1	1
36775.31414028949	1	1	1	1
36789.05678383967	1	1	1	1
36802.79942738985	1	1	1	1
36816.542070940035	4	4	4	4
36830.28471449022	1	1	1	1
36844.027358040395	1	1	1	1
36857.77000159058	1	1	1	1
36871.51264514076	1	1	1	1
36885.255288690954	1	1	1	1
36898.99793224113	4	4	4	4
36912.740575791315	1	1	1	1
36926.4832193415	1	1	1	1
36940.22586289168	1	1	1	1
36953.968506441866	1	1	1	1
36967.71114999204	1	1	1	1
36981.45379354223	4	4	4	4
36995.19643709241	1	1	1	1
37008.939080642594	1	1	1	1
37022.68172419278	1	1	1	1
37036.42436774296	1	1	1	1
37050.167011293146	1	1	1	1
37063.90965484333	4	4	4	4
37077.65229839351	1	1	1	1
37091.39494194369	1	1	1	1
37105.137585493874	1	1	1	1
37118.88022904406	1	1	1	1
37132.62287259424	1	1	1	1
37146.365516144426	4	4	4	4
37160.10815969461	1	1	1	1
37173.85080324479	1	1	1	1
37187.59344679498	1	1	1	1
37201.336090345154	1	1	1	1
37215.07873389534	1	1	1	1
37228.82137744552	4	4	4	4
37242.564020995706	1	1	1	1
37256.30666454589	1	1	1	1
37270.04930809607	1	1	1	1
37283.79195164626	1	1	1	1
37297.53459519644	1	1	1	1
37311.27723874662	4	4	4	4
37325.0198822968	1	1	1	1
37338.762525846985	1	1	1	1
37352.50516939717	1	1	1	1
37366.24781294735	1	1	1	1
37379.99045649754	1	1	1	1
37393.73310004772	4	4	4	4
37407.475743597905	1	1	1	1
37421.21838714809	1	1	1	1
37434.961030698265	1	1	1	1
37448.70367424845	1	1	1	1
37462.44631779863	1	1	1	1
37476.18896134882	4	4	4	4
37489.93160489899	1	1	1	1
37503.67424844918	1	1	1	1
37517.41689199936	1	1	1	1
37531.159535549545	1	1	1	1
37544.90217909973	1	1	1	1
37558.64482264991	4	4	4	4
37572.387466200096	1	1	1	1
37586.13010975028	1	1	1	1
37599.872753300464	1	1	1	1
37613.61539685064	1	1	1	1
37627.358040400824	1	1	1	1
37641.10068395101	4	4	4	4
37654.84332750119	1	1	1	1
37668.585971051376	1	1	1	1
37682.32861460156	1	1	1	1
37696.071258151744	1	1	1	1
37709.81390170193	1	1	1	1
37723.556545252104	4	4	4	4
37737.29918880229	1	1	1	1
37751.04183235247	1	1	1	1
37764.784475902656	1	1	1	1
37778.52711945284	1	1	1	1
37792.26976300302	1	1	1	1
37806.01240655321	4	4	4	4
37819.75505010339	1	1	1	1
37833.497693653575	1	1	1	1
37847.24033720375	1	1	1	1
37860.982980753935	1	1	1	1
37874.72562430412	1	1	1	1
37888.4682678543	4	4	4	4
37902.21091140449	1	1	1	1
37915.95355495467	1	1	1	1
37929.696198504855	1	1	1	1
37943.43884205504	1	1	1	1
37957.181485605215	1	1	1	1
37970.9241291554	4	4	4	4
37984.66677270558	1	1	1	1
37998.40941625577	1	1	1	1
38012.15205980595	1	1	1	1
38025.89470335613	1	1	1	1
38039.63734690631	1	1	1	1
38053.379990456495	4	4	4	4
38067.122634006686	1	1	1	1
38080.86527755686	1	1	1	1
38094.60792110705	1	1	1	1
38108.35056465723	1	1	1	1
38122.093208207414	1	1	1	1
38135.83585175759	4	4	4	4
38149.578495307775	1	1	1	1
38163.32113885796	1	1	1	1
38177.06378240814	1	1	1	1
38190.806425958326	1	1	1	1
38204.54906950851	1	1	1	1
38218.291713058694	4	4	4	4
38232.03435660888	1	1	1	1
38245.77700015906	1	1	1	1
38259.51964370924	1	1	1	1
38273.26228725942	1	1	1	1
38287.004930809606	1	1	1	1
38300.74757435979	4	4	4	4
38314.49021790997	1	1	1	1
38328.23286146016	1	1	1	1
38341.97550501034	1	1	1	1
38355.718148560525	1	1	1	1
38369.4607921107	1	1	1	1
38383.203435660886	4	4	4	4
38396.94607921107	1	1	1	1
38410.68872276125	1	1	1	1
38424.43136631144	1	1	1	1
38438.17400986162	1	1	1	1
38451.916653411805	1	1	1	1
38465.65929696199	4	4	4	4
38479.40194051217	1	1	1	1
38493.14458406235	1	1	1	1
38506.88722761253	1	1	1	1
38520.62987116272	1	1	1	1
38534.3725147129	1	1	1	1
38548.11515826308	4	4	4	4
38561.85780181327	1	1	1	1
38575.60044536345	1	1	1	1
38589.343088913636	1	1	1	1
38603.08573246381	1	1	1	1
38616.828376014	1	1	1	1
38630.57101956418	4	4	4	4
38644.313663114364	1	1	1	1
38658.05630666454	1	1	1	1
38671.798950214725	1	1	1	1
38685.54159376491	1	1	1	1
38699.28423731509	1	1	1	1
38713.026880865276	4	4	4	4
38726.76952441546	1	1	1	1
38740.512167965644	1	1	1	1
38754.25481151583	1	1	1	1
38767.99745506601	1	1	1	1
38781.74009861619	1	1	1	1
38795.48274216637	4	4	4	4
38809.225385716556	1	1	1	1
38822.96802926674	1	1	1	1
38836.710672816924	1	1	1	1
38850.45331636711	1	1	1	1
38864.19595991729	1	1	1	1
38877.938603467475	4	4	4	4
38891.68124701766	1	1	1	1
38905.423890567836	1	1	1	1
38919.16653411802	1	1	1	1
38932.9091776682	1	1	1	1
38946.65182121839	1	1	1	1
38960.39446476857	4	4	4	4
38974.137108318755	1	1	1	1
38987.87975186894	1	1	1	1
39001.62239541912	1	1	1	1
39015.3650389693	1	1	1	1
39029.10768251948	1	1	1	1
39042.85032606967	4	4	4	4
39056.59296961985	1	1	1	1
39070.335613170035	1	1	1	1
39084.07825672022	1	1	1	1
39097.8209002704	1	1	1	1
39111.563543820586	1	1	1	1
39125.30618737077	4	4	4	4
39139.04883092095	1	1	1	1
39152.79147447113	1	1	1	1
39166.534118021314	1	1	1	1
39180.2767615715	1	1	1	1
39194.019405121675	1	1	1	1
39207.76204867186	4	4	4	4
39221.50469222204	1	1	1	1
39235.24733577223	1	1	1	1
39248.98997932241	1	1	1	1
39262.732622872594	1	1	1	1
39276.47526642278	1	1	1	1
39290.21790997296	4	4	4	4
39303.96055352314	1	1	1	1
39317.70319707332	1	1	1	1
39331.445840623506	1	1	1	1
39345.18848417369	1	1	1	1
39358.931127723874	1	1	1	1
39372.67377127406	4	4	4	4
39386.41641482424	1	1	1	1
39400.159058374426	1	1	1	1
39413.90170192461	1	1	1	1
39427.644345474786	1	1	1	1
39441.38698902497	1	1	1	1
39455.129632575154	4	4	4	4
39468.87227612534	1	1	1	1
39482.61491967552	1	1	1	1
39496.357563225705	1	1	1	1
39510.10020677589	1	1	1	1
39523.84285032607	1	1	1	1
39537.58549387625	4	4	4	4
39551.32813742643	1	1	1	1
39565.07078097662	1	1	1	1
39578.8134245268	1	1	1	1
39592.556068076985	1	1	1	1
39606.29871162717	1	1	1	1
39620.04135517735	4	4	4	4
39633.78399872754	1	1	1	1
39647.52664227772	1	1	1	1
39661.2692858279	1	1	1	1
39675.01192937808	1	1	1	1
39688.754572928265	1	1	1	1
39702.49721647845	4	4	4	4
39716.239860028625	1	1	1	1
39729.98250357881	1	1	1	1
39743.725147129	1	1	1	1
39757.467790679184	1	1	1	1
39771.21043422936	1	1	1	1
39784.953077779544	4	4	4	4
39798.69572132973	1	1	1	1
39812.43836487991	1	1	1	1
39826.181008430096	1	1	1	1
39839.92365198027	1	1	1	1
39853.66629553046	1	1	1	1
39867.40893908064	4	4	4	4
39881.151582630824	1	1	1	1
39894.89422618101	1	1	1	1
39908.63686973119	1	1	1	1
39922.379513281376	1	1	1	1
39936.12215683156	1	1	1	1
39949.864800381736	4	4	4	4
39963.60744393192	1	1	1	1
39977.350087482104	1	1	1	1
39991.09273103229	1	1	1	1
40004.83537458247	1	1	1	1
40018.578018132655	1	1	1	1
40032.32066168284	4	4	4	4
40046.06330523302	1	1	1	1
40059.80594878321	1	1	1	1
40073.54859233338	1	1	1	1
40087.29123588357	1	1	1	1
40101.03387943375	1	1	1	1
40114.776522983935	4	4	4	4
40128.51916653412	1	1	1	1
40142.2618100843	1	1	1	1
40156.00445363449	1	1	1	1
40169.74709718467	1	1	1	1
40183.48974073485	1	1	1	1
40197.23238428503	4	4	4	4
40210.975027835215	1	1	1	1
40224.7176713854	1	1	1	1
40238.46031493558	1	1	1	1
40252.20295848577	1	1	1	1
40265.94560203595	1	1	1	1
40279.688245586134	4	4	4	4
40293.43088913632	1	1	1	1
40307.173532686495	1	1	1	1
40320.91617623668	1	1	1	1
40334.65881978686	1	1	1	1
40348.401463337046	1	1	1	1
40362.14410688722	4	4	4	4
40375.88675043741	1	1	1	1
40389.62939398759	1	1	1	1
40403.372037537774	1	1	1	1
40417.11468108796	1	1	1	1
40430.85732463814	1	1	1	1
40444.599968188326	4	4	4	4
40458.34261173851	1	1	1	1
40472.08525528869	1	1	1	1
40485.82789883887	1	1	1	1
40499.570542389054	1	1	1	1
40513.31318593924	1	1	1	1
40527.05582948942	4	4	4	4
40540.798473039606	1	1	1	1
40554.54111658979	1	1	1	1
40568.28376013997	1	1	1	1
40582.02640369016	1	1	1	1
40595.769047240334	1	1	1	1
40609.51169079052	4	4	4	4
40623.2543343407	1	1	1	1
40636.996977890885	1	1	1	1
40650.73962144107	1	1	1	1
40664.48226499125	1	1	1	1
40678.22490854144	1	1	1	1
40691.96755209162	4	4	4	4
40705.710195641805	1	1	1	1
40719.45283919198	1	1	1	1
40733.195482742165	1	1	1	1
40746.93812629235	1	1	1	1
40760.68076984253	1	1	1	1
40774.42341339272	4	4	4	4
40788.1660569429	1	1	1	1
40801.908700493084	1	1	1	1
40815.65134404327	1	1	1	1
40829.393987593445	1	1	1	1
40843.13663114363	1	1	1	1
40856.87927469381	4	4	4	4
40870.621918243996	1	1	1	1
40884.36456179418	1	1	1	1
40898.10720534436	1	1	1	1
40911.84984889454	1	1	1	1
40925.59249244473	1	1	1	1
40939.335135994916	4	4	4	4
40953.07777954509	1	1	1	1
40966.820423095276	1	1	1	1
40980.56306664546	1	1	1	1
40994.305710195644	1	1	1	1
41008.04835374582	1	1	1	1
41021.790997296004	4	4	4	4
41035.53364084619	1	1	1	1
41049.27628439637	1	1	1	1
41063.018927946556	1	1	1	1
41076.76157149674	1	1	1	1
41090.50421504692	1	1	1	1
41104.24685859711	4	4	4	4
41117.98950214729	1	1	1	1
41131.73214569747	1	1	1	1
41145.47478924765	1	1	1	1
41159.217432797835	1	1	1	1
41172.96007634802	1	1	1	1
41186.7027198982	4	4	4	4
41200.44536344839	1	1	1	1
41214.18800699857	1	1	1	1
41227.930650548755	1	1	1	1
41241.67329409893	1	1	1	1
41255.415937649115	1	1	1	1
41269.1585811993	4	4	4	4
41282.90122474948	1	1	1	1
41296.64386829967	1	1	1	1
41310.38651184985	1	1	1	1
41324.129155400035	1	1	1	1
41337.87179895022	1	1	1	1
41351.6144425004	4	4	4	4
41365.35708605058	1	1	1	1
41379.09972960076	1	1	1	1
41392.84237315095	1	1	1	1
41406.58501670113	1	1	1	1
41420.32766025131	1	1	1	1
41434.0703038015	4	4	4	4
41447.81294735168	1	1	1	1
41461.555590901866	1	1	1	1
41475.29823445204	1	1	1	1
41489.040878002226	1	1	1	1
41502.78352155241	1	1	1	1
41516.526165102594	4	4	4	4
41530.26880865277	1	1	1	1
41544.011452202954	1	1	1	1
41557.75409575314	1	1	1	1
41571.49673930332	1	1	1	1
41585.239382853506	1	1	1	1
41598.98202640369	4	4	4	4
41612.724669953874	1	1	1	1
41626.46731350406	1	1	1	1
41640.20995705424	1	1	1	1
41653.95260060442	1	1	1	1
41667.6952441546	1	1	1	1
41681.437887704786	4	4	4	4
41695.18053125497	1	1	1	1
41708.92317480515	1	1	1	1
41722.66581835534	1	1	1	1
41736.40846190552	1	1	1	1
41750.151105455705	1	1	1	1
41763.89374900589	4	4	4	4
41777.636392556065	1	1	1	1
41791.37903610625	1	1	1	1
41805.12167965643	1	1	1	1
41818.86432320662	1	1	1	1
41832.6069667568	1	1	1	1
41846.349610306985	4	4	4	4
41860.09225385717	1	1	1	1
41873.83489740735	1	1	1	1
41887.57754095753	1	1	1	1
41901.32018450771	1	1	1	1
41915.0628280579	1	1	1	1
41928.80547160808	4	4	4	4
41942.548115158264	1	1	1	1
41956.29075870845	1	1	1	1
41970.03340225863	1	1	1	1
41983.776045808816	1	1	1	1
41997.518689359	1	1	1	1
42011.26133290918	4	4	4	4
42025.00397645936	1	1	1	1
42038.746620009544	1	1	1	1
42052.48926355973	1	1	1	1
42066.231907109905	1	1	1	1
42079.97455066009	1	1	1	1
42093.71719421027	4	4	4	4
42107.45983776046	1	1	1	1
42121.20248131064	1	1	1	1
42134.945124860824	1	1	1	1
42148.68776841101	1	1	1	1
42162.43041196119	1	1	1	1
42176.17305551137	4	4	4	4
42189.91569906155	1	1	1	1
42203.658342611736	1	1	1	1
42217.40098616192	1	1	1	1
42231.1436297121	1	1	1	1
42244.88627326229	1	1	1	1
42258.62891681247	4	4	4	4
42272.371560362655	1	1	1	1
42286.11420391284	1	1	1	1
42299.856847463016	1	1	1	1
42313.5994910132	1	1	1	1
42327.34213456338	1	1	1	1
42341.08477811357	4	4	4	4
42354.82742166375	1	1	1	1
42368.570065213935	1	1	1	1
42382.31270876412	1	1	1	1
42396.0553523143	1	1	1	1
42409.79799586448	1	1	1	1
42423.54063941466	4	4	4	4
42437.28328296485	1	1	1	1
42451.02592651503	1	1	1	1
42464.768570065215	1	1	1	1
42478.5112136154	1	1	1	1
42492.25385716558	1	1	1	1
42505.996500715766	4	4	4	4
42519.73914426595	1	1	1	1
42533.48178781613	1	1	1	1
42547.22443136631	1	1	1	1
42560.967074916494	1	1	1	1
42574.70971846668	1	1	1	1
42588.452362016855	4	4	4	4
42602.19500556704	1	1	1	1
42615.93764911723	1	1	1	1
42629.68029266741	1	1	1	1
42643.42293621759	1	1	1	1
42657.165579767774	1	1	1	1
42670.90822331796	4	4	4	4
42684.65086686814	1	1	1	1
42698.393510418326	1	1	1	1
42712.1361539685	1	1	1	1
42725.878797518686	1	1	1	1
42739.62144106887	1	1	1	1
42753.364084619054	4	4	4	4
42767.10672816924	1	1	1	1
42780.84937171942	1	1	1	1
42794.592015269605	1	1	1	1
42808.33465881979	1	1	1	1
42822.077302369966	1	1	1	1
42835.81994592015	4	4	4	4
42849.56258947033	1	1	1	1
42863.30523302052	1	1	1	1
42877.0478765707	1	1	1	1
42890.790520120885	1	1	1	1
42904.53316367107	1	1	1	1
42918.27580722125	4	4	4	4
42932.01845077144	1	1	1	1
42945.76109432161	1	1	1	1
42959.5037378718	1	1	1	1
42973.24638142198	1	1	1	1
42986.989024972165	1	1	1	1
43000.73166852235	4	4	4	4
43014.47431207253	1	1	1	1
43028.216955622716	1	1	1	1
43041.9595991729	1	1	1	1
43055.70224272308	1	1	1	1
43069.44488627326	1	1	1	1
43083.187529823444	4	4	4	4
43096.93017337363	1	1	1	1
43110.67281692381	1	1	1	1
43124.415460473996	1	1	1	1
43138.15810402418	1	1	1	1
43151.900747574364	1	1	1	1
43165.64339112455	4	4	4	4
43179.386034674724	1	1	1	1
43193.12867822491	1	1	1	1
43206.871321775085	1	1	1	1
43220.61396532527	1	1	1	1
43234.35660887545	1	1	1	1
43248.099252425636	4	4	4	4
43261.84189597582	1	1	1	1
43275.584539526004	1	1	1	1
43289.327183076195	1	1	1	1
43303.06982662638	1	1	1	1
43316.81247017656	1	1	1	1
43330.55511372673	4	4	4	4
43344.297757276916	1	1	1	1
43358.0404008271	1	1	1	1
43371.783044377284	1	1	1	1
43385.52568792747	1	1	1	1
43399.26833147765	1	1	1	1
43413.010975027835	4	4	4	4
43426.75361857802	1	1	1	1
43440.496262128196	1	1	1	1
43454.23890567838	1	1	1	1
43467.98154922856	1	1	1	1
43481.72419277875	1	1	1	1
43495.46683632893	4	4	4	4
43509.209479879115	1	1	1	1
43522.9521234293	1	1	1	1
43536.69476697948	1	1	1	1
43550.43741052967	1	1	1	1
43564.18005407984	1	1	1	1
43577.92269763003	4	4	4	4
43591.66534118021	1	1	1	1
43605.407984730395	1	1	1	1
43619.15062828058	1	1	1	1
43632.89327183076	1	1	1	1
43646.635915380946	1	1	1	1
43660.37855893113	4	4	4	4
43674.12120248131	1	1	1	1
43687.86384603149	1	1	1	1
43701.606489581674	1	1	1	1
43715.34913313186	1	1	1	1
43729.09177668204	1	1	1	1
43742.834420232226	4	4	4	4
43756.57706378241	1	1	1	1
43770.319707332594	1	1	1	1
43784.06235088278	1	1	1	1
43797.804994432954	1	1	1	1
43811.54763798314	1	1	1	1
43825.29028153332	4	4	4	4
43839.032925083506	1	1	1	1
43852.77556863369	1	1	1	1
43866.51821218387	1	1	1	1
43880.26085573406	1	1	1	1
43894.00349928424	1	1	1	1
43907.74614283442	4	4	4	4
43921.4887863846	1	1	1	1
43935.231429934785	1	1	1	1
43948.97407348497	1	1	1	1
43962.71671703515	1	1	1	1
43976.45936058534	1	1	1	1
43990.20200413552	4	4	4	4
44003.944647685705	1	1	1	1
44017.68729123589	1	1	1	1
44031.429934786065	1	1	1	1
44045.17257833625	1	1	1	1
44058.91522188643	1	1	1	1
44072.65786543662	4	4	4	4
44086.4005089868	1	1	1	1
44100.143152536984	1	1	1	1
44113.88579608717	1	1	1	1
44127.62843963735	1	1	1	1
44141.37108318753	1	1	1	1
44155.11372673771	4	4	4	4
44168.8563702879	1	1	1	1
44182.59901383808	1	1	1	1
44196.341657388264	1	1	1	1
44210.08430093845	1	1	1	1
44223.82694448863	1	1	1	1
44237.569588038816	4	4	4	4
44251.312231589	1	1	1	1
44265.05487513917	1	1	1	1
44278.79751868935	1	1	1	1
44292.54016223954	1	1	1	1
44306.28280578973	1	1	1	1
44320.02544933991	4	4	4	4
44333.768092890095	1	1	1	1
44347.51073644028	1	1	1	1
44361.25337999046	1	1	1	1
44374.99602354063	1	1	1	1
44388.738667090816	1	1	1	1
44402.481310641	4	4	4	4
44416.223954191184	1	1	1	1
44429.96659774137	1	1	1	1
44443.70924129155	1	1	1	1
44457.451884841736	1	1	1	1
44471.19452839193	1	1	1	1
44484.93717194211	4	4	4	4
44498.67981549228	1	1	1	1
44512.422459042464	1	1	1	1
44526.16510259265	1	1	1	1
44539.90774614283	1	1	1	1
44553.650389693015	1	1	1	1
44567.3930332432	4	4	4	4
44581.13567679338	1	1	1	1
44594.87832034357	1	1	1	1
44608.62096389374	1	1	1	1
44622.36360744393	1	1	1	1
44636.10625099411	1	1	1	1
44649.848894544295	4	4	4	4
44663.59153809448	1	1	1	1
44677.33418164466	1	1	1	1
44691.07682519485	1	1	1	1
44704.81946874503	1	1	1	1
44718.562112295214	1	1	1	1
44732.30475584539	4	4	4	4
44746.047399395575	1	1	1	1
44759.79004294576	1	1	1	1
44773.53268649594	1	1	1	1
44787.275330046126	1	1	1	1
44801.01797359631	1	1	1	1
44814.760617146494	4	4	4	4
44828.50326069668	1	1	1	1
44842.245904246854	1	1	1	1
44855.98854779704	1	1	1	1
44869.73119134722	1	1	1	1
44883.473834897406	1	1	1	1
44897.21647844759	4	4	4	4
44910.959121997774	1	1	1	1
44924.70176554796	1	1	1	1
44938.44440909814	1	1	1	1
44952.187052648325	1	1	1	1
44965.9296961985	1	1	1	1
44979.672339748686	4	4	4	4
44993.41498329887	1	1	1	1
45007.15762684905	1	1	1	1
45020.90027039924	1	1	1	1
45034.64291394942	1	1	1	1
45048.385557499605	1	1	1	1
45062.12820104979	4	4	4	4
45075.870844599965	1	1	1	1
45089.61348815015	1	1	1	1
45103.35613170033	1	1	1	1
45117.09877525052	1	1	1	1
45130.8414188007	1	1	1	1
45144.584062350885	4	4	4	4
45158.32670590107	1	1	1	1
45172.06934945125	1	1	1	1
45185.811993001436	1	1	1	1
45199.55463655161	1	1	1	1
45213.2972801018	1	1	1	1
45227.03992365198	4	4	4	4
45240.782567202165	1	1	1	1
45254.52521075235	1	1	1	1
45268.26785430253	1	1	1	1
45282.010497852716	1	1	1	1
45295.7531414029	1	1	1	1
45309.495784953084	4	4	4	4
45323.23842850326	1	1	1	1
45336.981072053444	1	1	1	1
45350.72371560363	1	1	1	1
45364.46635915381	1	1	1	1
45378.209002703996	1	1	1	1
45391.95164625418	4	4	4	4
45405.69428980436	1	1	1	1
45419.43693335455	1	1	1	1
45433.17957690472	1	1	1	1
45446.9222204549	1	1	1	1
45460.664864005084	1	1	1	1
45474.40750755527	4	4	4	4
45488.15015110546	1	1	1	1
45501.89279465564	1	1	1	1
45515.63543820583	1	1	1	1
45529.37808175601	1	1	1	1
45543.120725306195	1	1	1	1
45556.863368856364	4	4	4	4
45570.60601240655	1	1	1	1
45584.34865595673	1	1	1	1
45598.091299506916	1	1	1	1
45611.8339430571	1	1	1	1
45625.57658660728	1	1	1	1
45639.31923015747	4	4	4	4
45653.06187370766	1	1	1	1
45666.80451725783	1	1	1	1
45680.54716080801	1	1	1	1
45694.289804358195	1	1	1	1
45708.03244790838	1	1	1	1
45721.77509145856	4	4	4	4
45735.51773500875	1	1	1	1
45749.26037855893	1	1	1	1
45763.003022109115	1	1	1	1
45776.7456656593	1	1	1	1
45790.488309209475	1	1	1	1
45804.23095275966	4	4	4	4
45817.97359630984	1	1	1	1
45831.71623986003	1	1	1	1
45845.45888341021	1	1	1	1
45859.201526960394	1	1	1	1
45872.94417051058	1	1	1	1
45886.68681406076	4	4	4	4
45900.42945761094	1	1	1	1
45914.17210116112	1	1	1	1
45927.91474471131	1	1	1	1
45941.65738826149	1	1	1	1
45955.400031811674	1	1	1	1
45969.14267536186	4	4	4	4
45982.88531891204	1	1	1	1
45996.627962462226	1	1	1	1
46010.37060601241	1	1	1	1
46024.113249562586	1	1	1	1
46037.85589311277	1	1	1	1
46051.598536662954	4	4	4	4
46065.34118021314	1	1	1	1
46079.08382376332	1	1	1	1
46092.826467313505	1	1	1	1
46106.56911086369	1	1	1	1
46120.31175441387	1	1	1	1
46134.05439796405	4	4	4	4
46147.79704151423	1	1	1	1
46161.53968506442	1	1	1	1
46175.2823286146	1	1	1	1
46189.024972164785	1	1	1	1
46202.76761571497	1	1	1	1
46216.51025926515	4	4	4	4
46230.25290281534	1	1	1	1
46243.99554636552	1	1	1	1
46257.7381899157	1	1	1	1
46271.48083346588	1	1	1	1
46285.223477016065	1	1	1	1
46298.96612056625	4	4	4	4
46312.70876411643	1	1	1	1
46326.45140766662	1	1	1	1
46340.1940512168	1	1	1	1
46353.936694766984	1	1	1	1
46367.67933831716	1	1	1	1
46381.421981867345	4	4	4	4
46395.16462541753	1	1	1	1
46408.90726896771	1	1	1	1
46422.649912517896	1	1	1	1
46436.39255606808	1	1	1	1
46450.135199618264	1	1	1	1
46463.87784316845	4	4	4	4
46477.62048671863	1	1	1	1
46491.36313026881	1	1	1	1
46505.10577381899	1	1	1	1
46518.848417369176	1	1	1	1
46532.59106091936	1	1	1	1
46546.33370446954	4	4	4	4
46560.07634801973	1	1	1	1
46573.81899156991	1	1	1	1
46587.561635120095	1	1	1	1
46601.304278670264	1	1	1	1
46615.04692222045	1	1	1	1
