Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m04
6708.390000002202	4	4	4	4
6718.570000002206	4	4	4	4
6728.75000000221	4	4	4	4
6738.930000002214	4	4	4	4
6749.110000002218	4	4	4	4
6749.3200000022225	4	3	3	3
6759.510000002227	4	4	4	4
6769.690000002231	4	4	4	4
6779.8700000022345	4	4	4	4
6790.050000002238	4	4	4	4
6800.230000002242	4	4	4	4
6800.440000002247	4	3	3	3
6810.630000002251	4	4	4	4
6820.810000002255	4	4	4	4
6830.990000002259	4	4	4	4
6841.170000002263	4	4	4	4
6851.350000002267	4	4	4	4
6851.560000002271	4	3	3	3
6861.760000002276	4	4	4	4
6871.94000000228	4	4	4	4
6882.120000002284	4	4	4	4
6892.300000002288	4	4	4	4
6902.4800000022915	4	4	4	4
6902.690000002296	4	3	3	3
6912.8900000023	4	4	4	4
6923.070000002304	4	4	4	4
6933.250000002308	4	4	4	4
6943.430000002312	4	4	4	4
6953.610000002316	4	4	4	4
6953.820000002321	4	3	3	3
6964.010000002325	4	4	4	4
6974.190000002329	4	4	4	4
6984.370000002333	4	4	4	4
6994.550000002337	4	4	4	4
7004.730000002341	4	4	4	4
7004.940000002345	4	3	3	3
7015.130000002349	4	4	4	4
7025.310000002353	4	4	4	4
7035.490000002357	4	4	4	4
7045.670000002361	4	4	4	4
7055.850000002365	4	4	4	4
7056.06000000237	4	3	3	3
7066.260000002374	4	4	4	4
7076.440000002378	4	4	4	4
7086.620000002382	4	4	4	4
7096.800000002386	4	4	4	4
7106.98000000239	4	4	4	4
7107.190000002394	4	3	3	3
7117.380000002398	4	4	4	4
7127.560000002402	4	4	4	4
7137.740000002406	4	4	4	4
7147.92000000241	4	4	4	4
7158.100000002414	4	4	4	4
7158.320000002419	4	3	3	3
7168.510000002423	4	4	4	4
7178.690000002427	4	4	4	4
7188.870000002431	4	4	4	4
7199.050000002435	4	4	4	4
7209.230000002439	4	4	4	4
7209.440000002443	4	3	3	3
7219.640000002448	4	4	4	4
7229.820000002452	4	4	4	4
7240.000000002456	4	4	4	4
7250.18000000246	4	4	4	4
7260.3600000024635	4	4	4	4
7260.570000002468	4	3	3	3
7270.770000002472	4	4	4	4
7280.950000002476	4	4	4	4
7291.13000000248	4	4	4	4
7301.310000002484	4	4	4	4
7311.490000002488	4	4	4	4
7311.700000002493	4	3	3	3
7321.900000002497	4	4	4	4
7332.080000002501	4	4	4	4
7342.260000002505	4	4	4	4
7352.440000002509	4	4	4	4
7362.620000002513	4	4	4	4
7362.830000002517	4	3	3	3
7373.030000002522	4	4	4	4
7383.210000002526	4	4	4	4
7393.39000000253	4	4	4	4
7403.570000002534	4	4	4	4
7413.7500000025375	4	4	4	4
7413.960000002542	4	3	3	3
7424.160000002546	4	4	4	4
7434.34000000255	4	4	4	4
7444.520000002554	4	4	4	4
7454.700000002558	4	4	4	4
7464.880000002562	4	4	4	4
7465.090000002567	4	3	3	3
7475.290000002571	4	4	4	4
7485.470000002575	4	4	4	4
7495.650000002579	4	4	4	4
7505.830000002583	4	4	4	4
7516.010000002587	4	4	4	4
7516.220000002591	4	3	3	3
7526.410000002596	4	4	4	4
7536.5900000025995	4	4	4	4
7546.770000002603	4	4	4	4
7556.950000002607	4	4	4	4
7567.130000002611	4	4	4	4
7567.340000002616	4	3	3	3
7577.54000000262	4	4	4	4
7587.720000002624	4	4	4	4
7597.900000002628	4	4	4	4
7608.080000002632	4	4	4	4
7618.260000002636	4	4	4	4
7618.4700000026405	4	3	3	3
7628.670000002645	4	4	4	4
7638.850000002649	4	4	4	4
7649.030000002653	4	4	4	4
7659.210000002657	4	4	4	4
7669.390000002661	4	4	4	4
7669.610000002665	4	3	3	3
7679.81000000267	4	4	4	4
7689.990000002674	4	4	4	4
7700.170000002678	4	4	4	4
7710.350000002682	4	4	4	4
7720.5300000026855	4	4	4	4
7720.74000000269	4	3	3	3
7730.930000002694	4	4	4	4
7741.130000002699	4	4	4	4
7751.3100000027025	4	4	4	4
7761.490000002706	4	4	4	4
7771.67000000271	4	4	4	4
7771.880000002715	4	3	3	3
7782.080000002719	4	4	4	4
7792.260000002723	4	4	4	4
7802.440000002727	4	4	4	4
7812.620000002731	4	4	4	4
7822.800000002735	4	4	4	4
7823.01000000274	4	3	3	3
7833.210000002744	4	4	4	4
7843.390000002748	4	4	4	4
7853.570000002752	4	4	4	4
7863.750000002756	4	4	4	4
7873.93000000276	4	4	4	4
7874.140000002764	4	3	3	3
7884.330000002768	4	4	4	4
7894.510000002772	4	4	4	4
7904.690000002776	4	4	4	4
7914.87000000278	4	4	4	4
7925.050000002784	4	4	4	4
7925.260000002789	4	3	3	3
7935.460000002793	4	4	4	4
7945.640000002797	4	4	4	4
7955.820000002801	4	4	4	4
7966.000000002805	4	4	4	4
7976.180000002809	4	4	4	4
7976.390000002813	4	3	3	3
7986.590000002818	4	4	4	4
7996.770000002822	4	4	4	4
8006.950000002826	4	4	4	4
8017.13000000283	4	4	4	4
8027.3100000028335	4	4	4	4
8027.520000002838	4	3	3	3
8037.720000002842	4	4	4	4
8047.900000002846	4	4	4	4
8058.08000000285	4	4	4	4
8068.260000002854	4	4	4	4
8078.440000002858	4	4	4	4
8078.650000002863	4	3	3	3
8088.840000002867	4	4	4	4
8099.020000002871	4	4	4	4
8109.200000002875	4	4	4	4
8119.380000002879	4	4	4	4
8129.560000002883	4	4	4	4
8129.770000002887	4	3	3	3
8139.9700000028915	4	4	4	4
8150.1500000028955	4	4	4	4
8160.330000002899	4	4	4	4
8170.510000002903	4	4	4	4
8180.690000002907	4	4	4	4
8180.910000002912	4	3	3	3
8191.110000002916	4	4	4	4
8201.290000002919	4	4	4	4
8211.470000002922	4	4	4	4
8221.650000002926	4	4	4	4
8231.83000000293	4	4	4	4
8232.040000002935	4	3	3	3
8242.24000000294	4	4	4	4
8252.420000002943	4	4	4	4
8262.600000002947	4	4	4	4
8272.780000002951	4	4	4	4
8282.960000002955	4	4	4	4
8283.17000000296	4	3	3	3
8293.360000002964	4	4	4	4
8303.540000002968	4	4	4	4
8313.720000002972	4	4	4	4
8323.900000002976	4	4	4	4
8334.08000000298	4	4	4	4
8334.290000002984	4	3	3	3
8344.480000002988	4	4	4	4
8354.660000002992	4	4	4	4
8364.840000002996	4	4	4	4
8375.020000003	4	4	4	4
8385.200000003004	4	4	4	4
8385.410000003008	4	3	3	3
8395.610000003013	4	4	4	4
8405.790000003017	4	4	4	4
8415.97000000302	4	4	4	4
8426.150000003025	4	4	4	4
8436.330000003029	4	4	4	4
8436.540000003033	4	3	3	3
8446.740000003037	4	4	4	4
8456.920000003041	4	4	4	4
8467.100000003045	4	4	4	4
8477.28000000305	4	4	4	4
8487.460000003053	4	4	4	4
8487.670000003058	4	3	3	3
8497.860000003062	4	4	4	4
8508.040000003066	4	4	4	4
8518.22000000307	4	4	4	4
8528.400000003074	4	4	4	4
8538.580000003078	4	4	4	4
8538.790000003082	4	3	3	3
8548.990000003087	4	4	4	4
8559.17000000309	4	4	4	4
8569.350000003094	4	4	4	4
8579.530000003098	4	4	4	4
8589.710000003102	4	4	4	4
8589.920000003107	4	3	3	3
8600.120000003111	4	4	4	4
8610.300000003115	4	4	4	4
8620.48000000312	4	4	4	4
8630.660000003123	4	4	4	4
8640.840000003127	4	4	4	4
8641.050000003132	4	3	3	3
8651.250000003136	4	4	4	4
8661.43000000314	4	4	4	4
8671.610000003144	4	4	4	4
8681.790000003148	4	4	4	4
8691.970000003152	4	4	4	4
8692.180000003156	4	3	3	3
8702.38000000316	4	4	4	4
8712.560000003165	4	4	4	4
8722.740000003168	4	4	4	4
8732.920000003172	4	4	4	4
8743.100000003176	4	4	4	4
8743.31000000318	4	3	3	3
8753.500000003185	4	4	4	4
8763.680000003189	4	4	4	4
8773.860000003193	4	4	4	4
8784.040000003197	4	4	4	4
8794.2200000032	4	4	4	4
8794.430000003205	4	3	3	3
8804.62000000321	4	4	4	4
8814.800000003213	4	4	4	4
8824.980000003217	4	4	4	4
8835.160000003221	4	4	4	4
8845.340000003225	4	4	4	4
8845.55000000323	4	3	3	3
8855.750000003234	4	4	4	4
8865.930000003238	4	4	4	4
8876.110000003242	4	4	4	4
8886.290000003246	4	4	4	4
8896.47000000325	4	4	4	4
8896.680000003254	4	3	3	3
8906.880000003259	4	4	4	4
8917.060000003263	4	4	4	4
8927.240000003267	4	4	4	4
8937.42000000327	4	4	4	4
8947.600000003275	4	4	4	4
8947.81000000328	4	3	3	3
8958.010000003283	4	4	4	4
8968.190000003287	4	4	4	4
8978.370000003291	4	4	4	4
8988.550000003295	4	4	4	4
8998.7300000033	4	4	4	4
8998.940000003304	4	3	3	3
9009.140000003308	4	4	4	4
9019.320000003312	4	4	4	4
9029.500000003316	4	4	4	4
9039.68000000332	4	4	4	4
9049.860000003324	4	4	4	4
9050.070000003328	4	3	3	3
9060.270000003333	4	4	4	4
9070.450000003337	4	4	4	4
9080.63000000334	4	4	4	4
9090.810000003345	4	4	4	4
9100.990000003349	4	4	4	4
9101.200000003353	4	3	3	3
9111.400000003357	4	4	4	4
9121.580000003361	4	4	4	4
9131.760000003365	4	4	4	4
9141.94000000337	4	4	4	4
9152.120000003373	4	4	4	4
9152.330000003378	4	3	3	3
9162.520000003382	4	4	4	4
9172.700000003386	4	4	4	4
9182.88000000339	4	4	4	4
9193.060000003394	4	4	4	4
9203.240000003398	4	4	4	4
9203.460000003402	4	3	3	3
9213.650000003407	4	4	4	4
9223.83000000341	4	4	4	4
9234.010000003414	4	4	4	4
9244.190000003418	4	4	4	4
9254.370000003422	4	4	4	4
9254.580000003427	4	3	3	3
9264.770000003431	4	4	4	4
9274.950000003435	4	4	4	4
9285.130000003439	4	4	4	4
9295.310000003443	4	4	4	4
9305.490000003447	4	4	4	4
9305.700000003451	4	3	3	3
9315.890000003455	4	4	4	4
9326.07000000346	4	4	4	4
9336.250000003463	4	4	4	4
9346.430000003467	4	4	4	4
9356.610000003471	4	4	4	4
9356.820000003476	4	3	3	3
9367.01000000348	4	4	4	4
9377.190000003484	4	4	4	4
9387.370000003488	4	4	4	4
9397.550000003492	4	4	4	4
9407.730000003496	4	4	4	4
9407.9400000035	4	3	3	3
9418.140000003505	4	4	4	4
9428.320000003509	4	4	4	4
9438.500000003512	4	4	4	4
9448.680000003516	4	4	4	4
9458.86000000352	4	4	4	4
9459.070000003525	4	3	3	3
9469.27000000353	4	4	4	4
9479.450000003533	4	4	4	4
9489.630000003537	4	4	4	4
9499.810000003541	4	4	4	4
9509.990000003545	4	4	4	4
9510.20000000355	4	3	3	3
9520.400000003554	4	4	4	4
9530.580000003558	4	4	4	4
9540.760000003562	4	4	4	4
9550.940000003566	4	4	4	4
9561.12000000357	4	4	4	4
9561.330000003574	4	3	3	3
9571.530000003579	4	4	4	4
9581.710000003583	4	4	4	4
9591.890000003586	4	4	4	4
9602.07000000359	4	4	4	4
9612.250000003594	4	4	4	4
9612.460000003599	4	3	3	3
9622.660000003603	4	4	4	4
9632.840000003607	4	4	4	4
9643.020000003611	4	4	4	4
9653.200000003615	4	4	4	4
9663.380000003619	4	4	4	4
9663.590000003624	4	3	3	3
9673.790000003628	4	4	4	4
9683.970000003632	4	4	4	4
9694.150000003636	4	4	4	4
9704.33000000364	4	4	4	4
9714.510000003644	4	4	4	4
9714.730000003648	4	3	3	3
9724.930000003653	4	4	4	4
9735.110000003657	4	4	4	4
9745.29000000366	4	4	4	4
9755.470000003665	4	4	4	4
9765.650000003669	4	4	4	4
9765.860000003673	4	3	3	3
9776.050000003677	4	4	4	4
9786.230000003681	4	4	4	4
9796.410000003685	4	4	4	4
9806.590000003689	4	4	4	4
9816.770000003693	4	4	4	4
9816.980000003698	4	3	3	3
9827.170000003702	4	4	4	4
9837.350000003706	4	4	4	4
9847.53000000371	4	4	4	4
9857.710000003714	4	4	4	4
9867.890000003717	4	4	4	4
9868.100000003722	4	3	3	3
9878.290000003726	4	4	4	4
9888.47000000373	4	4	4	4
9898.650000003734	4	4	4	4
9908.830000003738	4	4	4	4
9919.010000003742	4	4	4	4
9919.220000003746	4	3	3	3
9929.42000000375	4	4	4	4
9939.600000003755	4	4	4	4
9949.780000003759	4	4	4	4
9959.960000003763	4	4	4	4
9970.140000003767	4	4	4	4
9970.350000003771	4	3	3	3
9980.550000003775	4	4	4	4
9990.73000000378	4	4	4	4
10000.910000003783	4	4	4	4
10011.090000003787	4	4	4	4
10021.270000003791	4	4	4	4
10021.480000003796	4	3	3	3
10031.6800000038	4	4	4	4
10041.860000003804	4	4	4	4
10052.040000003808	4	4	4	4
10062.220000003812	4	4	4	4
10072.400000003816	4	4	4	4
10072.61000000382	4	3	3	3
10082.810000003825	4	4	4	4
10092.990000003829	4	4	4	4
10103.170000003833	4	4	4	4
10113.350000003837	4	4	4	4
10123.53000000384	4	4	4	4
10123.740000003845	4	3	3	3
10133.93000000385	4	4	4	4
10144.110000003853	4	4	4	4
10154.290000003857	4	4	4	4
10164.470000003861	4	4	4	4
10174.650000003865	4	4	4	4
10174.86000000387	4	3	3	3
10185.060000003874	4	4	4	4
10195.240000003878	4	4	4	4
10205.420000003882	4	4	4	4
10215.600000003886	4	4	4	4
10225.78000000389	4	4	4	4
10226.000000003894	4	3	3	3
10236.190000003899	4	4	4	4
10246.370000003903	4	4	4	4
10256.550000003906	4	4	4	4
10266.73000000391	4	4	4	4
10276.910000003914	4	4	4	4
10277.120000003919	4	3	3	3
10287.310000003923	4	4	4	4
10297.490000003927	4	4	4	4
10307.67000000393	4	4	4	4
10317.850000003935	4	4	4	4
10328.030000003939	4	4	4	4
10328.240000003943	4	3	3	3
10338.430000003947	4	4	4	4
10348.610000003951	4	4	4	4
10358.790000003955	4	4	4	4
10368.97000000396	4	4	4	4
10379.150000003963	4	4	4	4
10379.360000003968	4	3	3	3
10389.560000003972	4	4	4	4
10399.740000003976	4	4	4	4
10409.92000000398	4	4	4	4
10420.100000003984	4	4	4	4
10430.280000003988	4	4	4	4
10430.490000003992	4	3	3	3
10440.680000003997	4	4	4	4
10450.860000004	4	4	4	4
10461.040000004004	4	4	4	4
10471.220000004008	4	4	4	4
10481.400000004012	4	4	4	4
10481.610000004017	4	3	3	3
10491.810000004021	4	4	4	4
10501.990000004025	4	4	4	4
10512.17000000403	4	4	4	4
10522.350000004033	4	4	4	4
10532.530000004037	4	4	4	4
10532.740000004042	4	3	3	3
10542.940000004046	4	4	4	4
10553.12000000405	4	4	4	4
10563.300000004054	4	4	4	4
10573.480000004058	4	4	4	4
10583.660000004062	4	4	4	4
10583.870000004066	4	3	3	3
10594.07000000407	4	4	4	4
10604.250000004075	4	4	4	4
10614.430000004078	4	4	4	4
10624.610000004082	4	4	4	4
10634.790000004086	4	4	4	4
10635.00000000409	4	3	3	3
10645.200000004095	4	4	4	4
10655.3800000041	4	4	4	4
10665.560000004103	4	4	4	4
10675.740000004107	4	4	4	4
10685.920000004111	4	4	4	4
10686.130000004116	4	3	3	3
10696.33000000412	4	4	4	4
10706.530000004124	4	4	4	4
10716.710000004128	4	4	4	4
10726.890000004132	4	4	4	4
10737.070000004136	4	4	4	4
10737.29000000414	4	3	3	3
10747.490000004145	4	4	4	4
10757.72000000415	4	4	4	4
10767.900000004154	4	4	4	4
10778.080000004158	4	4	4	4
10788.260000004162	4	4	4	4
10788.470000004167	4	3	3	3
10798.690000004171	4	4	4	4
10808.870000004175	4	4	4	4
10819.05000000418	4	4	4	4
10829.230000004183	4	4	4	4
10839.410000004187	4	4	4	4
10839.620000004192	4	3	3	3
10849.820000004196	4	4	4	4
10860.0000000042	4	4	4	4
10870.180000004204	4	4	4	4
10880.360000004208	4	4	4	4
10890.540000004212	4	4	4	4
10890.750000004216	4	3	3	3
10900.95000000422	4	4	4	4
10911.130000004225	4	4	4	4
10921.310000004229	4	4	4	4
10931.490000004233	4	4	4	4
10941.670000004236	4	4	4	4
10941.880000004241	4	3	3	3
10952.080000004245	4	4	4	4
10962.26000000425	4	4	4	4
10972.440000004253	4	4	4	4
10982.620000004257	4	4	4	4
10992.800000004261	4	4	4	4
10993.010000004266	4	3	3	3
11003.21000000427	4	4	4	4
11013.390000004274	4	4	4	4
11023.570000004278	4	4	4	4
11033.750000004282	4	4	4	4
11043.930000004286	4	4	4	4
11044.14000000429	4	3	3	3
11054.340000004295	4	4	4	4
11064.520000004299	4	4	4	4
11074.700000004303	4	4	4	4
11084.880000004307	4	4	4	4
11095.06000000431	4	4	4	4
11095.270000004315	4	3	3	3
11105.47000000432	4	4	4	4
11115.650000004323	4	4	4	4
11125.830000004327	4	4	4	4
11136.010000004331	4	4	4	4
11146.190000004335	4	4	4	4
11146.40000000434	4	3	3	3
11156.600000004344	4	4	4	4
11166.780000004348	4	4	4	4
11176.960000004352	4	4	4	4
11187.140000004356	4	4	4	4
11197.32000000436	4	4	4	4
11197.530000004364	4	3	3	3
11207.730000004369	4	4	4	4
11217.910000004373	4	4	4	4
11228.090000004377	4	4	4	4
11238.27000000438	4	4	4	4
11248.450000004384	4	4	4	4
11248.67000000439	4	3	3	3
11258.870000004394	4	4	4	4
11269.050000004398	4	4	4	4
11279.230000004402	4	4	4	4
11289.410000004405	4	4	4	4
11299.59000000441	4	4	4	4
11299.800000004414	4	3	3	3
11310.000000004418	4	4	4	4
11320.180000004422	4	4	4	4
11330.360000004426	4	4	4	4
11340.54000000443	4	4	4	4
11350.720000004434	4	4	4	4
11350.930000004439	4	3	3	3
11361.130000004443	4	4	4	4
11371.310000004447	4	4	4	4
11381.49000000445	4	4	4	4
11391.670000004455	4	4	4	4
11401.850000004459	4	4	4	4
11402.060000004463	4	3	3	3
11412.260000004468	4	4	4	4
11422.440000004472	4	4	4	4
11432.620000004476	4	4	4	4
11442.80000000448	4	4	4	4
11452.980000004483	4	4	4	4
11453.190000004488	4	3	3	3
11463.380000004492	4	4	4	4
11473.560000004496	4	4	4	4
11483.7400000045	4	4	4	4
11493.920000004504	4	4	4	4
11504.100000004508	4	4	4	4
11504.310000004512	4	3	3	3
11514.500000004517	4	4	4	4
11524.68000000452	4	4	4	4
11534.860000004524	4	4	4	4
11545.040000004528	4	4	4	4
11555.220000004532	4	4	4	4
11555.430000004537	4	3	3	3
11565.620000004541	4	4	4	4
11575.800000004545	4	4	4	4
11585.980000004549	4	4	4	4
11596.160000004553	4	4	4	4
11606.340000004557	4	4	4	4
11606.550000004561	4	3	3	3
11616.740000004565	4	4	4	4
11626.92000000457	4	4	4	4
11637.100000004573	4	4	4	4
11647.280000004577	4	4	4	4
11657.460000004581	4	4	4	4
11657.670000004586	4	3	3	3
11667.87000000459	4	4	4	4
11678.050000004594	4	4	4	4
11688.230000004598	4	4	4	4
11698.410000004602	4	4	4	4
11708.590000004606	4	4	4	4
11708.80000000461	4	3	3	3
11719.000000004615	4	4	4	4
11729.180000004619	4	4	4	4
11739.360000004623	4	4	4	4
11749.540000004627	4	4	4	4
11759.72000000463	4	4	4	4
11759.940000004635	4	3	3	3
11770.14000000464	4	4	4	4
11780.320000004644	4	4	4	4
11790.500000004648	4	4	4	4
11800.680000004651	4	4	4	4
11810.860000004655	4	4	4	4
11811.07000000466	4	3	3	3
11821.270000004664	4	4	4	4
11831.450000004668	4	4	4	4
11841.630000004672	4	4	4	4
11851.810000004676	4	4	4	4
11861.99000000468	4	4	4	4
11862.200000004685	4	3	3	3
11872.400000004689	4	4	4	4
11882.580000004693	4	4	4	4
11892.760000004697	4	4	4	4
11902.9400000047	4	4	4	4
11913.120000004705	4	4	4	4
11913.33000000471	4	3	3	3
11923.530000004714	4	4	4	4
11933.710000004718	4	4	4	4
11943.890000004722	4	4	4	4
11954.070000004725	4	4	4	4
11964.25000000473	4	4	4	4
11964.460000004734	4	3	3	3
11974.650000004738	4	4	4	4
11984.830000004742	4	4	4	4
11995.010000004746	4	4	4	4
12005.19000000475	4	4	4	4
12015.370000004754	4	4	4	4
12015.580000004758	4	3	3	3
12025.770000004763	4	4	4	4
12035.950000004766	4	4	4	4
12046.13000000477	4	4	4	4
12056.310000004774	4	4	4	4
12066.490000004778	4	4	4	4
12066.700000004783	4	3	3	3
12076.890000004787	4	4	4	4
12087.070000004791	4	4	4	4
12097.250000004795	4	4	4	4
12107.430000004799	4	4	4	4
12117.610000004803	4	4	4	4
12117.820000004807	4	3	3	3
12128.010000004811	4	4	4	4
12138.190000004815	4	4	4	4
12148.37000000482	4	4	4	4
12158.550000004823	4	4	4	4
12168.730000004827	4	4	4	4
12168.940000004832	4	3	3	3
12179.140000004836	4	4	4	4
12189.32000000484	4	4	4	4
12199.500000004844	4	4	4	4
12209.680000004848	4	4	4	4
12219.860000004852	4	4	4	4
12220.070000004856	4	3	3	3
12230.27000000486	4	4	4	4
12240.450000004865	4	4	4	4
12250.630000004869	4	4	4	4
12260.810000004873	4	4	4	4
12270.990000004876	4	4	4	4
12271.210000004881	4	3	3	3
12281.410000004886	4	4	4	4
12291.59000000489	4	4	4	4
12301.770000004894	4	4	4	4
12311.950000004897	4	4	4	4
12322.130000004901	4	4	4	4
12322.340000004906	4	3	3	3
12332.54000000491	4	4	4	4
12342.720000004914	4	4	4	4
12352.900000004918	4	4	4	4
12363.080000004922	4	4	4	4
12373.260000004926	4	4	4	4
12373.47000000493	4	3	3	3
12383.670000004935	4	4	4	4
12393.850000004939	4	4	4	4
12404.030000004943	4	4	4	4
12414.210000004947	4	4	4	4
12424.39000000495	4	4	4	4
12424.600000004955	4	3	3	3
12434.79000000496	4	4	4	4
12444.970000004963	4	4	4	4
12455.150000004967	4	4	4	4
12465.330000004971	4	4	4	4
12475.510000004975	4	4	4	4
12475.72000000498	4	3	3	3
12485.910000004984	4	4	4	4
12496.090000004988	4	4	4	4
12506.270000004992	4	4	4	4
12516.450000004996	4	4	4	4
12526.630000005	4	4	4	4
12526.840000005004	4	3	3	3
12537.040000005009	4	4	4	4
12547.220000005012	4	4	4	4
12557.400000005016	4	4	4	4
12567.58000000502	4	4	4	4
12577.760000005024	4	4	4	4
12577.970000005029	4	3	3	3
12588.170000005033	4	4	4	4
12598.350000005037	4	4	4	4
12608.530000005041	4	4	4	4
12618.710000005045	4	4	4	4
12628.890000005049	4	4	4	4
12629.100000005054	4	3	3	3
12639.300000005058	4	4	4	4
12649.480000005062	4	4	4	4
12659.660000005066	4	4	4	4
12669.84000000507	4	4	4	4
12680.020000005074	4	4	4	4
12680.230000005078	4	3	3	3
12690.420000005082	4	4	4	4
12700.600000005086	4	4	4	4
12710.78000000509	4	4	4	4
12720.960000005094	4	4	4	4
12731.140000005098	4	4	4	4
12731.350000005103	4	3	3	3
12741.540000005107	4	4	4	4
12751.72000000511	4	4	4	4
12761.900000005115	4	4	4	4
12772.080000005119	4	4	4	4
12782.260000005122	4	4	4	4
12782.480000005127	4	3	3	3
12792.670000005131	4	4	4	4
12802.850000005135	4	4	4	4
12813.03000000514	4	4	4	4
12823.210000005143	4	4	4	4
12833.390000005147	4	4	4	4
12833.600000005152	4	3	3	3
12843.790000005156	4	4	4	4
12853.97000000516	4	4	4	4
12864.150000005164	4	4	4	4
12874.330000005168	4	4	4	4
12884.510000005172	4	4	4	4
12884.720000005176	4	3	3	3
12894.92000000518	4	4	4	4
12905.100000005184	4	4	4	4
12915.280000005188	4	4	4	4
12925.460000005192	4	4	4	4
12935.640000005196	4	4	4	4
12935.8500000052	4	3	3	3
12946.050000005205	4	4	4	4
12956.23000000521	4	4	4	4
12966.410000005213	4	4	4	4
12976.590000005217	4	4	4	4
12986.770000005221	4	4	4	4
12986.980000005226	4	3	3	3
12997.18000000523	4	4	4	4
13007.360000005234	4	4	4	4
13017.540000005238	4	4	4	4
13027.720000005242	4	4	4	4
13037.900000005246	4	4	4	4
13038.11000000525	4	3	3	3
13048.310000005255	4	4	4	4
13058.490000005258	4	4	4	4
13068.670000005262	4	4	4	4
13078.850000005266	4	4	4	4
13089.03000000527	4	4	4	4
13089.240000005275	4	3	3	3
13099.44000000528	4	4	4	4
13109.620000005283	4	4	4	4
13119.800000005287	4	4	4	4
13129.980000005291	4	4	4	4
13140.160000005295	4	4	4	4
13140.3700000053	4	3	3	3
13150.560000005304	4	4	4	4
13160.740000005308	4	4	4	4
13170.920000005312	4	4	4	4
13181.100000005315	4	4	4	4
13191.28000000532	4	4	4	4
13191.490000005324	4	3	3	3
13201.680000005328	4	4	4	4
13211.860000005332	4	4	4	4
13222.040000005336	4	4	4	4
13232.22000000534	4	4	4	4
13242.400000005344	4	4	4	4
13242.610000005348	4	3	3	3
13252.810000005353	4	4	4	4
13262.990000005357	4	4	4	4
13273.17000000536	4	4	4	4
13283.350000005365	4	4	4	4
13293.530000005368	4	4	4	4
13293.750000005373	4	3	3	3
13303.950000005378	4	4	4	4
13314.130000005382	4	4	4	4
13324.310000005386	4	4	4	4
13334.49000000539	4	4	4	4
13344.670000005393	4	4	4	4
13344.880000005398	4	3	3	3
13355.080000005402	4	4	4	4
13365.260000005406	4	4	4	4
13375.44000000541	4	4	4	4
13385.620000005414	4	4	4	4
13395.800000005418	4	4	4	4
13396.010000005423	4	3	3	3
13406.200000005427	4	4	4	4
13416.38000000543	4	4	4	4
13426.560000005435	4	4	4	4
13436.740000005439	4	4	4	4
13446.920000005442	4	4	4	4
13447.130000005447	4	3	3	3
13457.320000005451	4	4	4	4
13467.500000005455	4	4	4	4
13477.680000005459	4	4	4	4
13487.860000005463	4	4	4	4
13498.040000005467	4	4	4	4
13498.250000005472	4	3	3	3
13508.450000005476	4	4	4	4
13518.63000000548	4	4	4	4
13528.810000005484	4	4	4	4
13538.990000005488	4	4	4	4
13549.170000005492	4	4	4	4
13549.380000005496	4	3	3	3
13559.5800000055	4	4	4	4
13569.760000005504	4	4	4	4
13579.940000005508	4	4	4	4
13590.120000005512	4	4	4	4
13600.300000005516	4	4	4	4
13600.51000000552	4	3	3	3
13610.710000005525	4	4	4	4
13620.89000000553	4	4	4	4
13631.070000005533	4	4	4	4
13641.250000005537	4	4	4	4
13651.430000005541	4	4	4	4
13651.640000005546	4	3	3	3
13661.83000000555	4	4	4	4
13672.010000005554	4	4	4	4
13682.190000005558	4	4	4	4
13692.370000005561	4	4	4	4
13702.550000005565	4	4	4	4
13702.76000000557	4	3	3	3
13712.950000005574	4	4	4	4
13723.130000005578	4	4	4	4
13733.310000005582	4	4	4	4
13743.490000005586	4	4	4	4
13753.67000000559	4	4	4	4
13753.880000005594	4	3	3	3
13764.080000005599	4	4	4	4
13774.260000005603	4	4	4	4
13784.440000005607	4	4	4	4
13794.62000000561	4	4	4	4
13804.800000005614	4	4	4	4
13805.02000000562	4	3	3	3
13815.220000005624	4	4	4	4
13825.400000005628	4	4	4	4
13835.580000005632	4	4	4	4
13845.760000005635	4	4	4	4
13855.94000000564	4	4	4	4
13856.150000005644	4	3	3	3
13866.350000005648	4	4	4	4
13876.530000005652	4	4	4	4
13886.710000005656	4	4	4	4
13896.89000000566	4	4	4	4
13907.070000005664	4	4	4	4
13907.280000005669	4	3	3	3
13917.470000005673	4	4	4	4
13927.650000005677	4	4	4	4
