Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a77f8a6ad729ca8d877d7 - minikube-m04
54410.550000046336	4	4	4	4
54420.73000004637	4	4	4	4
54430.91000004641	4	4	4	4
54441.090000046446	4	4	4	4
54451.27000004648	4	4	4	4
54451.480000046526	4	3	3	3
54461.670000046564	4	4	4	4
54471.8500000466	4	4	4	4
54482.03000004664	4	4	4	4
54492.210000046674	4	4	4	4
54502.39000004671	4	4	4	4
54502.600000046754	4	3	3	3
54512.800000046795	4	4	4	4
54522.98000004683	4	4	4	4
54533.16000004687	4	4	4	4
54543.340000046905	4	4	4	4
54553.52000004694	4	4	4	4
54553.730000046984	4	3	3	3
54563.930000047025	4	4	4	4
54574.11000004706	4	4	4	4
54584.2900000471	4	4	4	4
54594.470000047135	4	4	4	4
54604.65000004717	4	4	4	4
54604.860000047214	4	3	3	3
54615.060000047255	4	4	4	4
54625.24000004729	4	4	4	4
54635.42000004733	4	4	4	4
54645.600000047365	4	4	4	4
54655.7800000474	4	4	4	4
54655.990000047444	4	3	3	3
54666.18000004748	4	4	4	4
54676.36000004752	4	4	4	4
54686.54000004756	4	4	4	4
54696.72000004759	4	4	4	4
54706.90000004763	4	4	4	4
54707.120000047675	4	3	3	3
54717.320000047715	4	4	4	4
54727.50000004775	4	4	4	4
54737.68000004779	4	4	4	4
54747.860000047825	4	4	4	4
54758.04000004786	4	4	4	4
54758.250000047905	4	3	3	3
54768.450000047946	4	4	4	4
54778.63000004798	4	4	4	4
54788.81000004802	4	4	4	4
54798.990000048056	4	4	4	4
54809.17000004809	4	4	4	4
54809.380000048135	4	3	3	3
54819.570000048174	4	4	4	4
54829.75000004821	4	4	4	4
54839.93000004825	4	4	4	4
54850.110000048284	4	4	4	4
54860.29000004832	4	4	4	4
54860.50000004836	4	3	3	3
54870.700000048404	4	4	4	4
54880.88000004844	4	4	4	4
54891.06000004848	4	4	4	4
54901.240000048514	4	4	4	4
54911.42000004855	4	4	4	4
54911.63000004859	4	3	3	3
54921.830000048634	4	4	4	4
54932.01000004867	4	4	4	4
54942.19000004871	4	4	4	4
54952.370000048744	4	4	4	4
54962.55000004878	4	4	4	4
54962.760000048824	4	3	3	3
54972.960000048864	4	4	4	4
54983.1400000489	4	4	4	4
54993.32000004894	4	4	4	4
55003.500000048974	4	4	4	4
55013.68000004901	4	4	4	4
55013.890000049054	4	3	3	3
55024.090000049095	4	4	4	4
55034.27000004913	4	4	4	4
55044.45000004917	4	4	4	4
55054.630000049205	4	4	4	4
55064.81000004924	4	4	4	4
55065.020000049284	4	3	3	3
55075.220000049325	4	4	4	4
55085.40000004936	4	4	4	4
55095.5800000494	4	4	4	4
55105.760000049435	4	4	4	4
55115.94000004947	4	4	4	4
55116.150000049514	4	3	3	3
55126.34000004955	4	4	4	4
55136.52000004959	4	4	4	4
55146.70000004963	4	4	4	4
55156.88000004966	4	4	4	4
55167.0600000497	4	4	4	4
55167.27000004974	4	3	3	3
55177.47000004978	4	4	4	4
55187.65000004982	4	4	4	4
55197.83000004986	4	4	4	4
55208.01000004989	4	4	4	4
55218.19000004993	4	4	4	4
55218.410000049975	4	3	3	3
55228.610000050016	4	4	4	4
55238.79000005005	4	4	4	4
55248.97000005009	4	4	4	4
55259.150000050126	4	4	4	4
55269.33000005016	4	4	4	4
55269.540000050205	4	3	3	3
55279.740000050246	4	4	4	4
55289.92000005028	4	4	4	4
55300.10000005032	4	4	4	4
55310.280000050356	4	4	4	4
55320.46000005039	4	4	4	4
55320.670000050435	4	3	3	3
55330.860000050474	4	4	4	4
55341.04000005051	4	4	4	4
55351.22000005055	4	4	4	4
55361.400000050584	4	4	4	4
55371.58000005062	4	4	4	4
55371.79000005066	4	3	3	3
55381.990000050704	4	4	4	4
55392.17000005074	4	4	4	4
55402.35000005078	4	4	4	4
55412.530000050814	4	4	4	4
55422.71000005085	4	4	4	4
55422.92000005089	4	3	3	3
55433.120000050934	4	4	4	4
55443.30000005097	4	4	4	4
55453.48000005101	4	4	4	4
55463.660000051044	4	4	4	4
55473.84000005108	4	4	4	4
55474.050000051124	4	3	3	3
55484.250000051165	4	4	4	4
55494.4300000512	4	4	4	4
55504.61000005124	4	4	4	4
55514.790000051275	4	4	4	4
55524.97000005131	4	4	4	4
55525.180000051354	4	3	3	3
55535.380000051395	4	4	4	4
55545.56000005143	4	4	4	4
55555.74000005147	4	4	4	4
55565.920000051505	4	4	4	4
55576.10000005154	4	4	4	4
55576.310000051584	4	3	3	3
55586.510000051625	4	4	4	4
55596.69000005166	4	4	4	4
55606.8700000517	4	4	4	4
55617.050000051735	4	4	4	4
55627.23000005177	4	4	4	4
55627.440000051814	4	3	3	3
55637.63000005185	4	4	4	4
55647.81000005189	4	4	4	4
55657.99000005193	4	4	4	4
55668.17000005196	4	4	4	4
55678.350000052	4	4	4	4
55678.56000005204	4	3	3	3
55688.76000005208	4	4	4	4
55698.94000005212	4	4	4	4
55709.12000005216	4	4	4	4
55719.30000005219	4	4	4	4
55729.48000005223	4	4	4	4
55729.700000052275	4	3	3	3
55739.900000052316	4	4	4	4
55750.08000005235	4	4	4	4
55760.26000005239	4	4	4	4
55770.440000052426	4	4	4	4
55780.62000005246	4	4	4	4
55780.830000052505	4	3	3	3
55791.030000052546	4	4	4	4
55801.21000005258	4	4	4	4
55811.39000005262	4	4	4	4
55821.570000052656	4	4	4	4
55831.75000005269	4	4	4	4
55831.960000052735	4	3	3	3
55842.160000052776	4	4	4	4
55852.34000005281	4	4	4	4
55862.52000005285	4	4	4	4
55872.700000052886	4	4	4	4
55882.88000005292	4	4	4	4
55883.090000052965	4	3	3	3
55893.290000053006	4	4	4	4
55903.47000005304	4	4	4	4
55913.65000005308	4	4	4	4
55923.830000053116	4	4	4	4
55934.01000005315	4	4	4	4
55934.220000053196	4	3	3	3
55944.42000005324	4	4	4	4
55954.60000005327	4	4	4	4
55964.78000005331	4	4	4	4
55974.96000005335	4	4	4	4
55985.14000005338	4	4	4	4
55985.350000053426	4	3	3	3
55995.55000005347	4	4	4	4
56005.7300000535	4	4	4	4
56015.91000005354	4	4	4	4
56026.09000005358	4	4	4	4
56036.27000005361	4	4	4	4
56036.480000053656	4	3	3	3
56046.670000053695	4	4	4	4
56056.85000005373	4	4	4	4
56067.03000005377	4	4	4	4
56077.210000053805	4	4	4	4
56087.39000005384	4	4	4	4
56087.600000053884	4	3	3	3
56097.800000053925	4	4	4	4
56107.98000005396	4	4	4	4
56118.160000054	4	4	4	4
56128.340000054035	4	4	4	4
56138.52000005407	4	4	4	4
56138.730000054114	4	3	3	3
56148.930000054155	4	4	4	4
56159.11000005419	4	4	4	4
56169.29000005423	4	4	4	4
56179.470000054265	4	4	4	4
56189.6500000543	4	4	4	4
56189.860000054345	4	3	3	3
56200.060000054385	4	4	4	4
56210.24000005442	4	4	4	4
56220.42000005446	4	4	4	4
56230.600000054495	4	4	4	4
56240.78000005453	4	4	4	4
56241.00000005458	4	3	3	3
56251.20000005462	4	4	4	4
56261.380000054654	4	4	4	4
56271.56000005469	4	4	4	4
56281.74000005473	4	4	4	4
56291.920000054764	4	4	4	4
56292.13000005481	4	3	3	3
56302.33000005485	4	4	4	4
56312.510000054885	4	4	4	4
56322.69000005492	4	4	4	4
56332.87000005496	4	4	4	4
56343.050000054995	4	4	4	4
56343.26000005504	4	3	3	3
56353.450000055076	4	4	4	4
56363.63000005511	4	4	4	4
56373.81000005515	4	4	4	4
56383.990000055186	4	4	4	4
56394.17000005522	4	4	4	4
56394.380000055266	4	3	3	3
56404.570000055304	4	4	4	4
56414.75000005534	4	4	4	4
56424.93000005538	4	4	4	4
56435.110000055414	4	4	4	4
56445.29000005545	4	4	4	4
56445.500000055494	4	3	3	3
56455.700000055534	4	4	4	4
56465.88000005557	4	4	4	4
56476.06000005561	4	4	4	4
56486.240000055644	4	4	4	4
56496.42000005568	4	4	4	4
56496.630000055724	4	3	3	3
56506.82000005576	4	4	4	4
56517.0000000558	4	4	4	4
56527.180000055836	4	4	4	4
56537.36000005587	4	4	4	4
56547.54000005591	4	4	4	4
56547.75000005595	4	3	3	3
56557.95000005599	4	4	4	4
56568.13000005603	4	4	4	4
56578.310000056066	4	4	4	4
56588.4900000561	4	4	4	4
56598.67000005614	4	4	4	4
56598.88000005618	4	3	3	3
56609.08000005622	4	4	4	4
56619.26000005626	4	4	4	4
56629.4400000563	4	4	4	4
56639.62000005633	4	4	4	4
56649.80000005637	4	4	4	4
56650.01000005641	4	3	3	3
56660.20000005645	4	4	4	4
56670.38000005649	4	4	4	4
56680.560000056525	4	4	4	4
56690.74000005656	4	4	4	4
56700.9200000566	4	4	4	4
56701.13000005664	4	3	3	3
56711.350000056686	4	4	4	4
56721.53000005672	4	4	4	4
56731.71000005676	4	4	4	4
56741.890000056796	4	4	4	4
56752.07000005683	4	4	4	4
56752.29000005688	4	3	3	3
56762.49000005692	4	4	4	4
56772.670000056954	4	4	4	4
56782.85000005699	4	4	4	4
56793.03000005703	4	4	4	4
56803.210000057064	4	4	4	4
56803.42000005711	4	3	3	3
56813.610000057146	4	4	4	4
56823.79000005718	4	4	4	4
56833.97000005722	4	4	4	4
56844.150000057256	4	4	4	4
56854.33000005729	4	4	4	4
56854.540000057335	4	3	3	3
56864.740000057376	4	4	4	4
56874.92000005741	4	4	4	4
56885.10000005745	4	4	4	4
56895.280000057486	4	4	4	4
56905.46000005752	4	4	4	4
56905.670000057566	4	3	3	3
56915.87000005761	4	4	4	4
56926.05000005764	4	4	4	4
56936.23000005768	4	4	4	4
56946.41000005772	4	4	4	4
56956.59000005775	4	4	4	4
56956.800000057796	4	3	3	3
56966.990000057835	4	4	4	4
56977.17000005787	4	4	4	4
56987.35000005791	4	4	4	4
56997.530000057945	4	4	4	4
57007.71000005798	4	4	4	4
57007.920000058024	4	3	3	3
57018.120000058065	4	4	4	4
57028.3000000581	4	4	4	4
57038.48000005814	4	4	4	4
57048.660000058175	4	4	4	4
57058.84000005821	4	4	4	4
57059.050000058254	4	3	3	3
57069.250000058295	4	4	4	4
57079.43000005833	4	4	4	4
57089.61000005837	4	4	4	4
57099.790000058405	4	4	4	4
57109.97000005844	4	4	4	4
57110.180000058484	4	3	3	3
57120.380000058525	4	4	4	4
57130.56000005856	4	4	4	4
57140.7400000586	4	4	4	4
57150.920000058635	4	4	4	4
57161.10000005867	4	4	4	4
57161.310000058715	4	3	3	3
57171.510000058755	4	4	4	4
57181.69000005879	4	4	4	4
57191.87000005883	4	4	4	4
57202.050000058865	4	4	4	4
57212.2300000589	4	4	4	4
57212.440000058945	4	3	3	3
57222.63000005898	4	4	4	4
57232.81000005902	4	4	4	4
57242.99000005906	4	4	4	4
57253.17000005909	4	4	4	4
57263.35000005913	4	4	4	4
57263.570000059175	4	3	3	3
57273.770000059216	4	4	4	4
57283.95000005925	4	4	4	4
57294.13000005929	4	4	4	4
57304.310000059326	4	4	4	4
57314.49000005936	4	4	4	4
57314.700000059405	4	3	3	3
57324.900000059446	4	4	4	4
57335.08000005948	4	4	4	4
57345.26000005952	4	4	4	4
57355.440000059556	4	4	4	4
57365.62000005959	4	4	4	4
57365.830000059635	4	3	3	3
57376.030000059676	4	4	4	4
57386.21000005971	4	4	4	4
57396.39000005975	4	4	4	4
57406.570000059786	4	4	4	4
57416.75000005982	4	4	4	4
57416.960000059866	4	3	3	3
57427.16000005991	4	4	4	4
57437.34000005994	4	4	4	4
57447.52000005998	4	4	4	4
57457.70000006002	4	4	4	4
57467.88000006005	4	4	4	4
57468.090000060096	4	3	3	3
57478.29000006014	4	4	4	4
57488.47000006017	4	4	4	4
57498.65000006021	4	4	4	4
57508.83000006025	4	4	4	4
57519.01000006028	4	4	4	4
57519.220000060326	4	3	3	3
57529.42000006037	4	4	4	4
57539.6000000604	4	4	4	4
57549.78000006044	4	4	4	4
57559.96000006048	4	4	4	4
57570.14000006051	4	4	4	4
57570.350000060556	4	3	3	3
57580.5500000606	4	4	4	4
57590.730000060634	4	4	4	4
57600.91000006067	4	4	4	4
57611.09000006071	4	4	4	4
57621.270000060744	4	4	4	4
57621.48000006079	4	3	3	3
57631.68000006083	4	4	4	4
57641.860000060864	4	4	4	4
57652.0400000609	4	4	4	4
57662.22000006094	4	4	4	4
57672.400000060974	4	4	4	4
57672.61000006102	4	3	3	3
57682.81000006106	4	4	4	4
57692.990000061094	4	4	4	4
57703.17000006113	4	4	4	4
57713.35000006117	4	4	4	4
57723.530000061204	4	4	4	4
57723.74000006125	4	3	3	3
57733.94000006129	4	4	4	4
57744.120000061324	4	4	4	4
57754.30000006136	4	4	4	4
57764.4800000614	4	4	4	4
57774.660000061434	4	4	4	4
57774.88000006148	4	3	3	3
57785.08000006152	4	4	4	4
57795.26000006156	4	4	4	4
57805.44000006159	4	4	4	4
57815.62000006163	4	4	4	4
57825.80000006167	4	4	4	4
57826.01000006171	4	3	3	3
57836.21000006175	4	4	4	4
57846.39000006179	4	4	4	4
57856.57000006182	4	4	4	4
57866.75000006186	4	4	4	4
57876.9300000619	4	4	4	4
57877.14000006194	4	3	3	3
57887.34000006198	4	4	4	4
57897.52000006202	4	4	4	4
57907.700000062054	4	4	4	4
57917.88000006209	4	4	4	4
57928.06000006213	4	4	4	4
57928.27000006217	4	3	3	3
57938.47000006221	4	4	4	4
57948.65000006225	4	4	4	4
57958.830000062284	4	4	4	4
57969.01000006232	4	4	4	4
57979.19000006236	4	4	4	4
57979.4000000624	4	3	3	3
57989.60000006244	4	4	4	4
57999.78000006248	4	4	4	4
58009.960000062514	4	4	4	4
58020.14000006255	4	4	4	4
58030.32000006259	4	4	4	4
58030.53000006263	4	3	3	3
58040.73000006267	4	4	4	4
58050.91000006271	4	4	4	4
58061.090000062744	4	4	4	4
58071.27000006278	4	4	4	4
58081.45000006282	4	4	4	4
58081.66000006286	4	3	3	3
58091.8600000629	4	4	4	4
58102.04000006294	4	4	4	4
58112.220000062975	4	4	4	4
58122.40000006301	4	4	4	4
58132.58000006305	4	4	4	4
58132.79000006309	4	3	3	3
58142.99000006313	4	4	4	4
58153.17000006317	4	4	4	4
58163.350000063205	4	4	4	4
58173.53000006324	4	4	4	4
58183.71000006328	4	4	4	4
58183.92000006332	4	3	3	3
58194.12000006336	4	4	4	4
58204.3000000634	4	4	4	4
58214.480000063435	4	4	4	4
58224.66000006347	4	4	4	4
58234.84000006351	4	4	4	4
58235.05000006355	4	3	3	3
58245.24000006359	4	4	4	4
58255.42000006363	4	4	4	4
58265.60000006366	4	4	4	4
58275.7800000637	4	4	4	4
58285.96000006374	4	4	4	4
58286.18000006378	4	3	3	3
58296.37000006382	4	4	4	4
58306.55000006386	4	4	4	4
58316.73000006389	4	4	4	4
58326.91000006393	4	4	4	4
58337.09000006397	4	4	4	4
58337.30000006401	4	3	3	3
58347.50000006405	4	4	4	4
58357.68000006409	4	4	4	4
58367.86000006412	4	4	4	4
58378.04000006416	4	4	4	4
58388.2200000642	4	4	4	4
58388.43000006424	4	3	3	3
58398.63000006428	4	4	4	4
58408.81000006432	4	4	4	4
58418.990000064354	4	4	4	4
58429.17000006439	4	4	4	4
58439.35000006443	4	4	4	4
58439.56000006447	4	3	3	3
58449.76000006451	4	4	4	4
58459.94000006455	4	4	4	4
58470.120000064584	4	4	4	4
58480.30000006462	4	4	4	4
58490.48000006466	4	4	4	4
58490.6900000647	4	3	3	3
58500.89000006474	4	4	4	4
58511.07000006478	4	4	4	4
58521.250000064814	4	4	4	4
58531.43000006485	4	4	4	4
58541.61000006489	4	4	4	4
58541.82000006493	4	3	3	3
58552.01000006497	4	4	4	4
58562.190000065006	4	4	4	4
58572.37000006504	4	4	4	4
58582.55000006508	4	4	4	4
58592.730000065116	4	4	4	4
58592.94000006516	4	3	3	3
58603.1300000652	4	4	4	4
58613.310000065234	4	4	4	4
58623.49000006527	4	4	4	4
58633.67000006531	4	4	4	4
58643.850000065344	4	4	4	4
58644.06000006539	4	3	3	3
58654.250000065425	4	4	4	4
58664.43000006546	4	4	4	4
58674.6100000655	4	4	4	4
58684.790000065535	4	4	4	4
58694.97000006557	4	4	4	4
58695.180000065615	4	3	3	3
58705.380000065656	4	4	4	4
58715.56000006569	4	4	4	4
58725.74000006573	4	4	4	4
58735.920000065766	4	4	4	4
58746.1000000658	4	4	4	4
58746.310000065845	4	3	3	3
58756.500000065884	4	4	4	4
58766.68000006592	4	4	4	4
58776.86000006596	4	4	4	4
58787.040000065994	4	4	4	4
58797.22000006603	4	4	4	4
58797.440000066075	4	3	3	3
58807.630000066114	4	4	4	4
58817.81000006615	4	4	4	4
58827.99000006619	4	4	4	4
58838.170000066224	4	4	4	4
58848.35000006626	4	4	4	4
58848.5600000663	4	3	3	3
58858.760000066344	4	4	4	4
58868.94000006638	4	4	4	4
58879.12000006642	4	4	4	4
58889.300000066454	4	4	4	4
58899.48000006649	4	4	4	4
58899.690000066534	4	3	3	3
58909.890000066574	4	4	4	4
58920.07000006661	4	4	4	4
58930.25000006665	4	4	4	4
58940.430000066684	4	4	4	4
58950.61000006672	4	4	4	4
58950.820000066764	4	3	3	3
58961.020000066805	4	4	4	4
58971.20000006684	4	4	4	4
58981.38000006688	4	4	4	4
58991.560000066915	4	4	4	4
59001.74000006695	4	4	4	4
59001.950000066994	4	3	3	3
59012.150000067035	4	4	4	4
59022.33000006707	4	4	4	4
59032.51000006711	4	4	4	4
59042.690000067145	4	4	4	4
59052.87000006718	4	4	4	4
59053.080000067224	4	3	3	3
59063.27000006726	4	4	4	4
59073.4500000673	4	4	4	4
59083.63000006734	4	4	4	4
59093.81000006737	4	4	4	4
59103.99000006741	4	4	4	4
59104.20000006745	4	3	3	3
59114.40000006749	4	4	4	4
59124.58000006753	4	4	4	4
59134.76000006757	4	4	4	4
59144.9400000676	4	4	4	4
59155.12000006764	4	4	4	4
59155.33000006768	4	3	3	3
59165.53000006772	4	4	4	4
59175.71000006776	4	4	4	4
59185.8900000678	4	4	4	4
59196.07000006783	4	4	4	4
59206.25000006787	4	4	4	4
59206.46000006791	4	3	3	3
59216.660000067954	4	4	4	4
59226.84000006799	4	4	4	4
59237.02000006803	4	4	4	4
59247.200000068064	4	4	4	4
59257.3800000681	4	4	4	4
59257.59000006814	4	3	3	3
59267.790000068184	4	4	4	4
59277.97000006822	4	4	4	4
59288.15000006826	4	4	4	4
59298.330000068294	4	4	4	4
59308.51000006833	4	4	4	4
59308.730000068375	4	3	3	3
59318.920000068414	4	4	4	4
59329.10000006845	4	4	4	4
59339.28000006849	4	4	4	4
59349.460000068524	4	4	4	4
59359.64000006856	4	4	4	4
59359.8500000686	4	3	3	3
59370.050000068644	4	4	4	4
59380.23000006868	4	4	4	4
59390.41000006872	4	4	4	4
59400.590000068754	4	4	4	4
59410.77000006879	4	4	4	4
59410.980000068834	4	3	3	3
59421.180000068875	4	4	4	4
59431.36000006891	4	4	4	4
59441.54000006895	4	4	4	4
59451.720000068985	4	4	4	4
59461.90000006902	4	4	4	4
59462.110000069064	4	3	3	3
59472.310000069105	4	4	4	4
59482.49000006914	4	4	4	4
59492.67000006918	4	4	4	4
59502.850000069215	4	4	4	4
59513.03000006925	4	4	4	4
59513.240000069294	4	3	3	3
59523.440000069335	4	4	4	4
59533.62000006937	4	4	4	4
59543.80000006941	4	4	4	4
59553.980000069445	4	4	4	4
59564.16000006948	4	4	4	4
59564.370000069524	4	3	3	3
59574.570000069565	4	4	4	4
59584.7500000696	4	4	4	4
59594.93000006964	4	4	4	4
59605.110000069675	4	4	4	4
59615.29000006971	4	4	4	4
59615.500000069755	4	3	3	3
59625.69000006979	4	4	4	4
59635.87000006983	4	4	4	4
59646.05000006987	4	4	4	4
59656.2300000699	4	4	4	4
59666.41000006994	4	4	4	4
59666.62000006998	4	3	3	3
59676.82000007002	4	4	4	4
59687.00000007006	4	4	4	4
59697.1800000701	4	4	4	4
59707.36000007013	4	4	4	4
59717.54000007017	4	4	4	4
59717.75000007021	4	3	3	3
59727.950000070254	4	4	4	4
59738.13000007029	4	4	4	4
59748.31000007033	4	4	4	4
59758.490000070364	4	4	4	4
59768.6700000704	4	4	4	4
59768.88000007044	4	3	3	3
59779.080000070484	4	4	4	4
59789.26000007052	4	4	4	4
59799.44000007056	4	4	4	4
59809.620000070594	4	4	4	4
59819.80000007063	4	4	4	4
59820.020000070675	4	3	3	3
59830.220000070716	4	4	4	4
59840.40000007075	4	4	4	4
59850.58000007079	4	4	4	4
59860.760000070826	4	4	4	4
59870.94000007086	4	4	4	4
59871.150000070906	4	3	3	3
59881.35000007095	4	4	4	4
59891.53000007098	4	4	4	4
59901.71000007102	4	4	4	4
59911.89000007106	4	4	4	4
59922.07000007109	4	4	4	4
59922.280000071136	4	3	3	3
59932.48000007118	4	4	4	4
59942.66000007121	4	4	4	4
59952.84000007125	4	4	4	4
59963.02000007129	4	4	4	4
59973.20000007132	4	4	4	4
59973.410000071366	4	3	3	3
59983.600000071405	4	4	4	4
59993.78000007144	4	4	4	4
60003.96000007148	4	4	4	4
60014.140000071515	4	4	4	4
60024.32000007155	4	4	4	4
60024.530000071594	4	3	3	3
60034.730000071635	4	4	4	4
60044.91000007167	4	4	4	4
60055.09000007171	4	4	4	4
60065.270000071745	4	4	4	4
60075.45000007178	4	4	4	4
60075.660000071824	4	3	3	3
60085.860000071865	4	4	4	4
60096.0400000719	4	4	4	4
60106.22000007194	4	4	4	4
60116.400000071975	4	4	4	4
60126.58000007201	4	4	4	4
60126.790000072055	4	3	3	3
60136.98000007209	4	4	4	4
60147.16000007213	4	4	4	4
60157.34000007217	4	4	4	4
60167.5200000722	4	4	4	4
60177.70000007224	4	4	4	4
60177.91000007228	4	3	3	3
60188.11000007232	4	4	4	4
60198.29000007236	4	4	4	4
60208.4700000724	4	4	4	4
60218.65000007243	4	4	4	4
60228.83000007247	4	4	4	4
60229.04000007251	4	3	3	3
60239.240000072554	4	4	4	4
60249.42000007259	4	4	4	4
60259.60000007263	4	4	4	4
60269.780000072664	4	4	4	4
60279.9600000727	4	4	4	4
60280.17000007274	4	3	3	3
60290.36000007278	4	4	4	4
60300.54000007282	4	4	4	4
60310.720000072855	4	4	4	4
60320.90000007289	4	4	4	4
60331.08000007293	4	4	4	4
60331.30000007297	4	3	3	3
60341.500000073014	4	4	4	4
60351.68000007305	4	4	4	4
60361.86000007309	4	4	4	4
60372.040000073124	4	4	4	4
60382.22000007316	4	4	4	4
60382.430000073204	4	3	3	3
60392.62000007324	4	4	4	4
60402.80000007328	4	4	4	4
60412.980000073316	4	4	4	4
60423.16000007335	4	4	4	4
60433.34000007339	4	4	4	4
60433.55000007343	4	3	3	3
60443.75000007347	4	4	4	4
60453.93000007351	4	4	4	4
60464.110000073546	4	4	4	4
60474.29000007358	4	4	4	4
60484.47000007362	4	4	4	4
60484.68000007366	4	3	3	3
60494.8800000737	4	4	4	4
60505.06000007374	4	4	4	4
60515.240000073776	4	4	4	4
60525.42000007381	4	4	4	4
60535.60000007385	4	4	4	4
60535.81000007389	4	3	3	3
60546.01000007393	4	4	4	4
60556.19000007397	4	4	4	4
60566.37000007401	4	4	4	4
60576.55000007404	4	4	4	4
60586.73000007408	4	4	4	4
60586.94000007412	4	3	3	3
60597.14000007416	4	4	4	4
60607.3200000742	4	4	4	4
60617.50000007424	4	4	4	4
60627.68000007427	4	4	4	4
60637.86000007431	4	4	4	4
60638.07000007435	4	3	3	3
60648.27000007439	4	4	4	4
60658.45000007443	4	4	4	4
60668.63000007447	4	4	4	4
60678.8100000745	4	4	4	4
60688.99000007454	4	4	4	4
60689.20000007458	4	3	3	3
60699.400000074624	4	4	4	4
60709.58000007466	4	4	4	4
60719.7600000747	4	4	4	4
60729.940000074734	4	4	4	4
60740.12000007477	4	4	4	4
60740.33000007481	4	3	3	3
60750.52000007485	4	4	4	4
60760.70000007489	4	4	4	4
60770.880000074925	4	4	4	4
60781.06000007496	4	4	4	4
60791.240000075	4	4	4	4
60791.45000007504	4	3	3	3
60801.65000007508	4	4	4	4
60811.83000007512	4	4	4	4
60822.010000075155	4	4	4	4
60832.19000007519	4	4	4	4
60842.37000007523	4	4	4	4
60842.59000007527	4	3	3	3
60852.78000007531	4	4	4	4
60862.96000007535	4	4	4	4
60873.140000075386	4	4	4	4
60883.32000007542	4	4	4	4
60893.50000007546	4	4	4	4
60893.7100000755	4	3	3	3
60903.91000007554	4	4	4	4
60914.09000007558	4	4	4	4
60924.270000075616	4	4	4	4
60934.45000007565	4	4	4	4
60944.63000007569	4	4	4	4
60944.84000007573	4	3	3	3
60955.100000075785	4	4	4	4
60965.28000007582	4	4	4	4
60975.46000007586	4	4	4	4
60985.640000075895	4	4	4	4
60995.82000007593	4	4	4	4
60996.030000075974	4	3	3	3
61006.230000076015	4	4	4	4
61016.41000007605	4	4	4	4
61026.59000007609	4	4	4	4
61036.770000076125	4	4	4	4
61046.95000007616	4	4	4	4
61047.160000076205	4	3	3	3
61057.360000076245	4	4	4	4
61067.54000007628	4	4	4	4
61077.72000007632	4	4	4	4
61087.900000076355	4	4	4	4
61098.08000007639	4	4	4	4
61098.290000076435	4	3	3	3
61108.48000007647	4	4	4	4
61118.66000007651	4	4	4	4
61128.84000007655	4	4	4	4
61139.02000007658	4	4	4	4
61149.20000007662	4	4	4	4
61149.41000007666	4	3	3	3
61159.610000076704	4	4	4	4
61169.79000007674	4	4	4	4
61179.97000007678	4	4	4	4
61190.150000076814	4	4	4	4
61200.33000007685	4	4	4	4
61200.54000007689	4	3	3	3
61210.740000076934	4	4	4	4
61220.92000007697	4	4	4	4
61231.10000007701	4	4	4	4
61241.280000077044	4	4	4	4
61251.46000007708	4	4	4	4
61251.67000007712	4	3	3	3
61261.870000077164	4	4	4	4
61272.0500000772	4	4	4	4
61282.23000007724	4	4	4	4
61292.410000077274	4	4	4	4
61302.59000007731	4	4	4	4
61302.80000007735	4	3	3	3
61312.99000007739	4	4	4	4
61323.17000007743	4	4	4	4
61333.350000077466	4	4	4	4
61343.5300000775	4	4	4	4
61353.71000007754	4	4	4	4
61353.930000077584	4	3	3	3
61364.130000077625	4	4	4	4
61374.31000007766	4	4	4	4
61384.4900000777	4	4	4	4
61394.670000077735	4	4	4	4
61404.85000007777	4	4	4	4
61405.060000077814	4	3	3	3
61415.260000077855	4	4	4	4
61425.44000007789	4	4	4	4
61435.62000007793	4	4	4	4
61445.800000077965	4	4	4	4
61455.980000078	4	4	4	4
61456.190000078044	4	3	3	3
61466.40000007809	4	4	4	4
61476.580000078124	4	4	4	4
61486.76000007816	4	4	4	4
61496.9400000782	4	4	4	4
61507.120000078234	4	4	4	4
61507.33000007828	4	3	3	3
61517.53000007832	4	4	4	4
61527.710000078354	4	4	4	4
61537.89000007839	4	4	4	4
61548.07000007843	4	4	4	4
61558.250000078464	4	4	4	4
61558.47000007851	4	3	3	3
61568.67000007855	4	4	4	4
61578.850000078586	4	4	4	4
61589.03000007862	4	4	4	4
61599.21000007866	4	4	4	4
61609.390000078696	4	4	4	4
61609.60000007874	4	3	3	3
61619.80000007878	4	4	4	4
61629.98000007882	4	4	4	4
61640.16000007885	4	4	4	4
61650.34000007889	4	4	4	4
61660.52000007893	4	4	4	4
61660.73000007897	4	3	3	3
61670.93000007901	4	4	4	4
61681.11000007905	4	4	4	4
61691.29000007908	4	4	4	4
61701.47000007912	4	4	4	4
61711.66000007916	4	4	4	4
61711.8700000792	4	3	3	3
61722.07000007924	4	4	4	4
61732.25000007928	4	4	4	4
61742.430000079316	4	4	4	4
61752.61000007935	4	4	4	4
61762.79000007939	4	4	4	4
